,u1,u2,score,ranking
2013-03-02,-0.02199192791203736,-0.34729382485091387,0.12755394264340492,1885
2013-03-03,-0.045457579495154485,0.01288980945984295,0.46427192537104456,1073
2013-03-04,0.06602011598045218,0.24801058422984923,0.8108703956166575,220
2013-03-05,-0.028376720511215883,-0.029720407478855952,0.4387425674162843,1138
2013-03-06,-0.04354048391245759,-0.3555470475130077,0.0977521639808909,1932
2013-03-07,0.008811830781715949,0.23191024995080411,0.7375617761388762,388
2013-03-08,-0.07154254085498113,-0.23602128384764318,0.18927587070373206,1764
2013-03-09,0.060712010300874295,-0.19021564164599147,0.367336064061239,1328
2013-03-10,-0.08481725711397953,-0.2653472268105854,0.14667521148179088,1862
2013-03-11,0.09765000147016961,-0.1329402576592244,0.4615494392173015,1082
2013-03-12,0.05472156800939777,0.20828889499448552,0.7598501584102395,330
2013-03-13,-0.059984249543099194,0.018396378046727457,0.4552518239099844,1105
2013-03-14,-0.09862296242521328,-0.2332072902358522,0.16500944274529053,1827
2013-03-15,0.0633648998410331,0.30515175296521047,0.8653563482125997,117
2013-03-16,0.04164408291958972,0.3065531744048011,0.8450369527307469,148
2013-03-17,0.04607404775826372,0.29935043048038334,0.842264173645003,155
2013-03-18,0.05452668348725537,-0.2060753404511909,0.3452910384424206,1380
2013-03-19,-0.0849184555031156,-0.03612083421163191,0.37580040569160855,1300
2013-03-20,-0.0280342401410792,0.39087941535627724,0.8596848706215546,129
2013-03-21,-0.07655357394490772,0.2204976714915699,0.6407837929530183,635
2013-03-22,0.072893299325185,-0.3753783725759742,0.1943546221555666,1753
2013-03-23,0.024932239515577843,-0.34494863654802876,0.17682329837390523,1802
2013-03-24,-0.033547780879403896,-0.02596720810655624,0.43732470642039606,1142
2013-03-25,-0.08701571579272876,0.33026385513282575,0.7400878347464529,380
2013-03-26,-0.03753092150680128,0.03384912880574896,0.4931579027053038,1004
2013-03-27,-0.03469072144458432,0.0011376968710097753,0.46328667083278163,1075
2013-03-28,0.046193849817679135,-0.31273334959111826,0.2303001956329173,1677
2013-03-29,0.027784108421108976,0.12831177422301282,0.652935578050478,604
2013-03-30,0.07771516266533154,0.2605702189237581,0.8351250769954457,166
2013-03-31,-0.005284400817543872,-0.09277630355037256,0.3987789910384397,1246
2013-04-01,-0.07580853666227344,0.22337717118383932,0.6444083299279223,629
2013-04-02,0.04292157159466529,0.37446901356422674,0.9142302805652484,40
2013-04-03,0.05242962387344584,-0.23409914225427123,0.3151701770255308,1451
2013-04-04,0.012528053663965533,0.021551395399370676,0.5309191444696924,921
2013-04-05,0.05446605014097841,-0.16740194308876213,0.38390380245857264,1282
2013-04-06,-0.0009682665770555617,0.23717122567064897,0.7330426544999497,404
2013-04-07,0.004819180026465094,0.06496238314850356,0.5666212585813248,831
2013-04-08,-0.014219182178223757,0.11055362448382036,0.593174137711953,768
2013-04-09,-0.0946435605011147,0.24121901813629304,0.6434151530415343,631
2013-04-10,-0.0781491004512728,-0.08033593142645853,0.33835466352862487,1396
2013-04-11,-0.09344154871258678,0.3349597451692125,0.7383578918629815,384
2013-04-12,0.027554696402822383,0.029310784240489544,0.5537051760496681,853
2013-04-13,-0.03685618963466838,-0.27074845128814384,0.18923505448354377,1765
2013-04-14,0.0019867523830068607,0.1596069849786198,0.6584334327679826,593
2013-04-15,0.08178590893528481,0.23749677079418116,0.8161223751358222,207
2013-04-16,-0.04986894002015875,-0.14370296790240122,0.30326778748379635,1482
2013-04-17,-0.01765080124280779,0.2886310960425799,0.7678199902061283,312
2013-04-18,0.05138284185867603,0.3278022942561913,0.8760248315212229,99
2013-04-19,-0.053967752751609144,-0.17558871965417525,0.26728322300057167,1576
2013-04-20,-0.08433140388417518,0.38970486861575515,0.8022131601379363,239
2013-04-21,-0.0417770952671801,-0.28454308711741516,0.17051951302176035,1814
2013-04-22,-0.0674831283991329,-0.23549977483443077,0.1938567921727929,1754
2013-04-23,0.0862121446185809,-0.24973243816600155,0.33331940185893555,1405
2013-04-24,0.06189669006294965,0.31807945844987406,0.8768158439191798,98
2013-04-25,0.026953365452150956,0.1263217323035469,0.6501147931620542,609
2013-04-26,0.07456473218760984,-0.27542888297860413,0.29597554461536185,1502
2013-04-27,0.06100702952988911,-0.044853574861743205,0.5129931500745022,958
2013-04-28,-0.062413374072726485,0.09512611049941916,0.5295524318330488,926
2013-04-29,0.07878441384806179,-0.3303410415649157,0.2452830676895022,1633
2013-04-30,0.008141062533196406,0.30882078516944866,0.8138015431090012,212
2013-05-01,0.06176064518287881,0.24577051879680578,0.8043708593860407,233
2013-05-02,0.07949087413476492,0.007053109304888191,0.5833836788460093,789
2013-05-03,-0.0361266908555609,0.3765889826509141,0.8373019872017092,160
2013-05-04,-0.07771700094439835,-0.06290352613634266,0.3562191683256151,1354
2013-05-05,-0.054140353341545225,0.390175945672776,0.8328752877375867,173
2013-05-06,-0.014305828124682425,0.13722368948647926,0.6197575567681529,698
2013-05-07,0.06387556733456483,0.11062470904673094,0.6713399717876518,558
2013-05-08,0.07241873080133494,-0.2643483933197944,0.3049100328878967,1476
2013-05-09,-0.09833695974369541,0.308429897087293,0.7069326327499534,479
2013-05-10,0.002422074665579423,-0.05512055921993035,0.4441412108520053,1126
2013-05-11,-0.016245185220177916,-0.2673255849304388,0.2132689252557393,1718
2013-05-12,-0.0553058237557876,-0.38702629357581464,0.05450757807475328,1978
2013-05-13,-0.0757543123831971,0.05069223735428366,0.47177762037744264,1056
2013-05-14,-0.03220435156920816,0.024807388141718636,0.4894427319788667,1017
2013-05-15,0.08885455493256997,0.1783705883389048,0.7640648386778308,319
2013-05-16,-0.03508679944578269,0.31509413285781906,0.7768470288183928,292
2013-05-17,0.0040307384987395,-0.33358704184199867,0.16728339206309684,1824
2013-05-18,0.040876405929101814,0.18808488271586754,0.7258009840513255,425
2013-05-19,-0.027001465374074916,-0.24718275427835681,0.22265547575392458,1693
2013-05-20,0.09462903069425829,0.28942933296930895,0.8808980590699234,92
2013-05-21,0.0927620731384885,0.25813850153290235,0.8477402700777472,142
2013-05-22,-0.04937092668486088,0.03552269443201307,0.4829914631535084,1035
2013-05-23,-0.0002776846714566532,0.17108192934222685,0.6676439400771264,573
2013-05-24,-0.039551723886579765,-0.14563221900942375,0.31165575251035266,1464
2013-05-25,-0.042759286974440244,-0.02017799041017068,0.4339024180217453,1158
2013-05-26,-0.0923499963790271,0.26019720861195533,0.664686907639284,580
2013-05-27,0.022185480946045593,-0.029700151817851274,0.4893250245345505,1018
2013-05-28,0.0008084187958385795,-0.11087369729606894,0.3867744169061258,1272
2013-05-29,-0.08943163559993593,-0.001742351756182525,0.40566570805023777,1232
2013-05-30,-0.04399809300261144,0.26548709239335266,0.718328694797097,448
2013-05-31,0.08192579134339703,-0.12894587165972443,0.44981961509002893,1115
2013-06-01,-0.05181500771653928,-0.2581030350478273,0.18692165264198954,1774
2013-06-02,-0.07074841143168917,0.17249890670820228,0.5985901906828692,752
2013-06-03,-0.0018368337944211408,0.26367026061004284,0.758673122221978,333
2013-06-04,0.09740270497218637,-0.3166023267375955,0.27764007364094684,1552
2013-06-05,-0.051316331547633695,-0.2052130193516665,0.24031034450705588,1649
2013-06-06,0.03469972363124199,-0.2835347177476271,0.24800470128997085,1629
2013-06-07,0.052596537215809716,-0.11875918029068935,0.4306770523314768,1167
2013-06-08,-0.052199877051453826,-0.03683152643209234,0.4078082919228101,1223
2013-06-09,0.04591588387243819,0.2019487600142228,0.7447043392930172,366
2013-06-10,-0.02617075930608308,0.12380575834891719,0.59447469444919,761
2013-06-11,0.02673378026878216,0.09963054442632255,0.6232040201014609,689
2013-06-12,0.026978556302245264,-0.11521235226869891,0.4086058994399025,1220
2013-06-13,0.007427550965017967,0.27604573291138523,0.7803129792827597,285
2013-06-14,-0.08166943183905204,-0.02008257563789077,0.39508768792941334,1254
2013-06-15,0.06733311326791384,0.38617164085570144,0.9503444495299712,19
2013-06-16,-0.0355713728555865,0.11020140108016704,0.5714697236309366,825
2013-06-17,-0.06242368376996295,-0.2961005163048206,0.13831549533157306,1874
2013-06-18,-0.09157235753898071,0.1438297401039249,0.5490970779713,868
2013-06-19,0.018451202787714612,-0.13702909721106335,0.37826180098300755,1297
2013-06-20,0.03578548651852276,0.15194944779245556,0.6845746297173345,529
2013-06-21,-0.09640982006436252,-0.3413993910264973,0.059030484315495825,1975
2013-06-22,0.0026912258099224904,-0.25720715981565423,0.24232376140062373,1645
2013-06-23,-0.0544282308103461,0.2874774975682069,0.7298889621642167,411
2013-06-24,0.029307172231956256,-0.21536866393761073,0.3107782037007019,1466
2013-06-25,-0.06485410004893549,0.2725205906379293,0.7045061859953503,484
2013-06-26,0.038460161770559526,-0.1736914387928941,0.3616084183840216,1344
2013-06-27,-0.022380316589826248,0.11719321849054372,0.5916525973070736,775
2013-06-28,0.08761861189741316,0.1582081492514424,0.7426664565552118,372
2013-06-29,-0.07222319702073515,0.013011492959619921,0.437627991345241,1141
2013-06-30,-0.03151411563988206,-0.15286376819903752,0.31246181156743674,1462
2013-07-01,-0.07703268160181591,-0.22699680845954567,0.1928102053449947,1757
2013-07-02,0.08521133780577897,-0.3705608259064824,0.21149020730565354,1721
2013-07-03,0.07574048482626246,-0.15395518856384335,0.41862499166877526,1201
2013-07-04,-0.04813906030690254,0.12541792286860404,0.5741185579680576,813
2013-07-05,0.03226942335690208,0.3535315452023645,0.8826406639656219,89
2013-07-06,0.06371705419030949,0.2998512762540192,0.8604080258506849,128
2013-07-07,0.011312776469958728,0.21573951167181965,0.7238919835481346,433
2013-07-08,0.006202729821267603,0.2336455650462166,0.7366879902738404,392
2013-07-09,-0.051356927669843414,0.13487561322437358,0.5803583809608865,797
2013-07-10,-0.08110683228875384,-0.18888282350362012,0.22685003961398226,1685
2013-07-11,0.07971576574073162,0.3286437150082413,0.9051991761553293,51
2013-07-12,0.08035622558273245,0.13947353996824485,0.7166694609573334,452
2013-07-13,0.026892905604719863,0.05124019522792951,0.5749727962390055,810
2013-07-14,-0.031921427640193595,-0.3083207341856373,0.156597533580525,1843
2013-07-15,-0.029885470927401517,-0.03946787451128207,0.42748634996767254,1178
2013-07-16,0.045463749924114095,-0.0288256925948814,0.5134777527355889,956
2013-07-17,0.07969466614058172,0.2945385780617136,0.8710729396086514,104
2013-07-18,0.07768989900308979,0.04020626659380831,0.6147358610032543,714
2013-07-19,0.05624772332159107,-0.09279187038009457,0.4602955483478525,1086
2013-07-20,0.028678943380923843,0.38432795325210534,0.9098465920393851,45
2013-07-21,-0.082899392850924,-0.30853583489536973,0.10540446766006231,1921
2013-07-22,-0.06740164303101098,-0.05907356690686669,0.37036448546847844,1316
2013-07-23,0.07998345185548203,-0.36349256941929764,0.2133305778425401,1717
2013-07-24,0.021558426081984265,0.194810987057122,0.7132091085454623,464
2013-07-25,-0.09788797552660786,0.3373489322028981,0.7363006520826465,393
2013-07-26,-0.07943307727672738,-0.173082445916031,0.24432417221359798,1640
2013-07-27,0.032972967971677425,0.28956103188287385,0.8193736952609079,199
2013-07-28,-0.09871506908069004,-0.16333772518690404,0.23478690113876197,1667
2013-07-29,-0.06756577556643412,0.33150381975870974,0.7607777395986319,325
2013-07-30,0.010019372023383485,0.20605721332100502,0.7129162807507444,468
2013-07-31,0.03865165368860493,0.24681311191672858,0.7823044610116896,279
2013-08-01,0.030664866050586354,-0.38270706507605834,0.1447974963808837,1865
2013-08-02,-0.054873523957821795,0.3731359761027984,0.8151021475513327,208
2013-08-03,0.04270845841957346,0.18422448409983633,0.7237726379257658,434
2013-08-04,-0.05227756835057381,-0.15331143324751595,0.2912506938082667,1520
2013-08-05,-0.03464744621808014,0.2664034223306551,0.7285956715189311,413
2013-08-06,0.04957089517367115,-0.17189535082447865,0.3745152397555488,1304
2013-08-07,0.03019919395950916,0.3010907620964801,0.8281296514623453,181
2013-08-08,0.07011729624890198,-0.3070479972268725,0.2599089944283852,1596
2013-08-09,0.03179519261013492,0.16583647241221416,0.6944713604287053,510
2013-08-10,0.01393433481716061,0.03544647175950581,0.5462205019830226,876
2013-08-11,-0.08099243228431531,-0.31988473340006934,0.09596252972197115,1935
2013-08-12,-0.026184225238046963,-0.20359724694935113,0.2670582232189579,1578
2013-08-13,-0.04668691231358871,-0.38718908053457074,0.06296370255819692,1968
2013-08-14,-0.050929457174117024,-0.02209793718481772,0.4238123010474214,1192
2013-08-15,0.09487472510055546,-0.15610010094842225,0.43561431955848945,1151
2013-08-16,-0.02110784091658164,0.08157367788178461,0.5573055323715591,844
2013-08-17,0.078681925185489,-0.15932206338952842,0.41619955720231644,1207
2013-08-18,0.026500339349518863,-0.15717702035083414,0.36616301440504034,1330
2013-08-19,0.05923487485839603,0.19744224942886024,0.7535168196936124,344
2013-08-20,0.0008000327711046949,-0.35859804077373936,0.1390416874037212,1873
2013-08-21,0.015653391075338086,0.3252036865971677,0.8376967730788617,159
2013-08-22,-0.0012238470861609195,0.28469878995652276,0.780314638276718,284
2013-08-23,-0.06067878829032487,0.13713143702470282,0.5732923441407342,816
2013-08-24,0.044763037202367406,0.07746494652948506,0.6190676791382085,700
2013-08-25,-0.043572913361762486,0.3167296889552992,0.769996470999893,309
2013-08-26,-0.09486419256364292,-0.24884816593345077,0.1531273369092623,1851
2013-08-27,0.02936707333149985,-0.333936979803759,0.19226978893409646,1758
2013-08-28,-0.06430524996852398,-0.20550417362879211,0.22703027180904028,1684
2013-08-29,0.08836433102064921,0.23855031340373,0.8237543398307352,189
2013-08-30,0.09105832955058368,-0.36937609617523615,0.21852192878170412,1704
2013-08-31,0.08324549219415585,0.06913315851036933,0.6492183461108815,614
2013-09-01,-0.02569564579884483,0.39923770339662523,0.8703817530041369,107
2013-09-02,-0.09663606254416018,0.28744456551360975,0.687648198375805,522
2013-09-03,0.08593632666761145,0.02004424167844918,0.6028202637524167,736
2013-09-04,-0.01409055618647087,-0.3461995821271086,0.13654955709277675,1878
2013-09-05,0.0936035779588001,0.2679865019521458,0.8584297753173018,132
2013-09-06,0.09299660956791675,0.08207049698534608,0.671906801959619,556
2013-09-07,0.07087450524353828,-0.30516591190876935,0.26254828874112546,1592
2013-09-08,-0.04083760743601657,-0.3220264816977373,0.1339756062726021,1880
2013-09-09,-0.022707840129548695,0.3305891459928514,0.8047210012696591,232
2013-09-10,0.07049994845343771,0.1382479007940403,0.7055875446538342,481
2013-09-11,-0.0363429848186782,0.2663171298969815,0.72681384048466,420
2013-09-12,-0.06582883651271515,0.3060708106693918,0.7370816695630323,390
2013-09-13,0.011632866641736283,0.060305572082235304,0.5687781341303279,829
2013-09-14,0.08750356898222243,0.016844771847610594,0.6011880362361892,742
2013-09-15,0.03947857348506092,-0.05277038129963025,0.4835478875917868,1033
2013-09-16,0.014284848167939264,-0.14355503932352726,0.3675695042507684,1326
2013-09-17,-0.08029208709578003,-0.04943554086945302,0.3671120674411232,1329
2013-09-18,0.02327405948990021,0.22199141502770248,0.742105169923959,374
2013-09-19,0.09828338417091911,0.08442643525568297,0.679549514832958,541
2013-09-20,-0.07171058280262896,0.3169063224074544,0.7420354350111817,375
2013-09-21,0.003938544622813631,-0.04240829805307231,0.45836994197609754,1093
2013-09-22,0.07574722853565741,0.08855935341858076,0.6611462773605943,589
2013-09-23,0.048426337700907186,0.1079337329171686,0.6531997660244319,603
2013-09-24,0.0396757623491199,0.07624542028863798,0.612760878044114,717
2013-09-25,0.040769430947488264,0.1649947089119907,0.7026038352658349,494
2013-09-26,-0.027829155605982675,-0.20716553485657696,0.26184500494379603,1593
2013-09-27,-0.0410090169970351,0.012778712480210076,0.4686093908895312,1065
2013-09-28,0.06214484524576905,-0.31373246730974436,0.24525207334238086,1634
2013-09-29,0.06229529308590247,-0.08950324744057234,0.4696317410516862,1062
2013-09-30,0.07368707786608697,-0.0069786546594108705,0.5635481186130323,834
2013-10-01,0.08292072466136055,0.12466709807995573,0.7044275181476722,485
2013-10-02,0.0025410939222538283,0.3633125325125396,0.8626933218411504,122
2013-10-03,0.0005758730875061943,0.0834085436822623,0.5808241121761246,795
2013-10-04,0.05993164994342132,0.1977628233848253,0.7545341687346029,342
2013-10-05,0.03026540030561933,0.007900538039739795,0.5350056337517153,907
2013-10-06,0.04066598960160696,0.11017091554464264,0.6476766005526058,620
2013-10-07,0.059431148037286566,-0.3403665366494034,0.21590430679423897,1709
2013-10-08,0.0782736825135796,-0.19359904488294494,0.3815143330369909,1290
2013-10-09,-0.032128354479626586,-0.10762983499231135,0.3570815059344181,1353
2013-10-10,-0.02461079532194492,-0.019117625551211565,0.45311127453319966,1109
2013-10-11,-0.08093099788175982,-0.3605933131545157,0.055315384370080795,1976
2013-10-12,0.015928642349301064,-0.28509303151376786,0.22767530624188898,1681
2013-10-13,-0.09253893109058531,-0.17566086332337796,0.22863990099239306,1680
2013-10-14,-0.006607782223441666,0.3801138431644182,0.8703457563473327,108
2013-10-15,0.008801541091581615,-0.1320347038739818,0.37360653262395593,1308
2013-10-16,-0.042419135424276805,-0.011479463066756356,0.44294109691532296,1129
2013-10-17,0.018439266263868423,-0.24023413936570812,0.27504482230451655,1559
2013-10-18,-0.09362733586212373,0.09151174730419216,0.4947241068484245,1001
2013-10-19,-0.09225774810009074,-0.17256573714364307,0.23201621016262233,1673
2013-10-20,0.06479272628199792,-0.231518246805681,0.3301141748826731,1409
2013-10-21,-0.02768925756768114,0.016145793200360824,0.48529623103903585,1028
2013-10-22,-0.07431528331955681,-0.39270767022808617,0.029816741858713615,1996
2013-10-23,0.004721266161027136,-0.3909810834370425,0.11057987813034113,1911
2013-10-24,0.054271324769788375,-0.22185726227493605,0.32925375790120837,1412
2013-10-25,-0.056563180350565075,-0.3677352195557647,0.07254129550002555,1959
2013-10-26,0.024850709313866327,-0.3106917062518688,0.21099869846835317,1722
2013-10-27,-0.08265789285118014,-0.12602379008542125,0.28815801246975487,1528
2013-10-28,-0.08939104161621217,0.244956234107428,0.6524048878975719,606
2013-10-29,0.006543540463695898,0.06052660513901831,0.5639098410090704,833
2013-10-30,0.008399638472087592,0.013021871208710702,0.5182612050871545,950
2013-10-31,0.02775859444970763,-0.16232125098992506,0.3622770388661386,1343
2013-11-01,0.04549088089459863,0.3482906659898305,0.8906212422907854,75
2013-11-02,0.0954430300425732,-0.07950027656666914,0.5127824488822603,959
2013-11-03,0.0035326838103053385,-0.3274380961198057,0.17293428309685627,1809
2013-11-04,-0.03513609126168454,0.09654090333781859,0.5582445074824902,841
2013-11-05,0.05930985310380697,-0.30604159477514126,0.25010795373502187,1624
2013-11-06,-0.0455609355975189,-0.12093379531506865,0.33034496449376854,1408
2013-11-07,-0.011933101708806525,0.00881724141782465,0.4937238351153743,1003
2013-11-08,-0.08403610958148039,0.30226571019171844,0.715069296016594,454
2013-11-09,-0.09465723716684218,-0.002275045284327454,0.3999074129551865,1245
2013-11-10,0.09280229708565144,0.16469470326890895,0.7543366957609164,343
2013-11-11,0.06746863825250744,0.397141161642834,0.9614494953016975,14
2013-11-12,0.03946745536880587,-0.29192101363803646,0.2443861371371249,1639
2013-11-13,-0.017936796967079734,-0.1773270891408067,0.3015758092984696,1487
2013-11-14,-0.06506852183576457,-0.08145144907830526,0.3503197244922863,1369
2013-11-15,-0.06843997731571652,-0.05964976672535732,0.3687499513652823,1321
2013-11-16,-0.04967880621701461,-0.06829544934398575,0.3788654398453557,1296
2013-11-17,0.010117947091290368,0.32897649248882177,0.8359341349864681,161
2013-11-18,0.043191798690078734,0.17411380601706264,0.7141453001134976,461
2013-11-19,0.03231208949361253,0.08921186171614065,0.6183636466161093,703
2013-11-20,-0.04374060646074514,-0.1496141352661966,0.30348495367941425,1480
2013-11-21,0.09124567028270499,0.26191999782061326,0.8500053635096746,140
2013-11-22,0.04785199748921995,0.3669360996315685,0.911627792527145,42
2013-11-23,0.011143424652346393,0.2598463164837587,0.7678294365424614,311
2013-11-24,0.02261676339693673,-0.3958602254032439,0.12359623340004877,1891
2013-11-25,-0.015807373364375717,0.11200878659030322,0.5930411086322837,769
2013-11-26,-0.05018118794970222,-0.356204004402742,0.09045450305391207,1940
2013-11-27,-0.0285328501196814,-0.19102653328944474,0.2772803119972298,1554
2013-11-28,0.051841836242940045,-0.3494925492782058,0.19918898237109117,1743
2013-11-29,-0.09684868812398255,0.08592405280308778,0.48591506008546137,1027
2013-11-30,-0.07651285774855049,0.1521596212376629,0.5724864588954687,820
2013-12-01,-0.09052685744558303,-0.3055221991036987,0.10079063885707465,1929
2013-12-02,-0.09158162538613968,-0.09004120312043867,0.3152168668997776,1450
2013-12-03,0.0713647309522677,-0.032123102391988845,0.5360813239666351,905
2013-12-04,0.041004186026070956,-0.10186989214768921,0.4359739892847381,1149
2013-12-05,-0.004892620032468667,-0.30029230916826805,0.1916547662056195,1759
2013-12-06,-0.08016055371973346,-0.06195407740644217,0.35472506428018064,1356
2013-12-07,-0.001404210826567227,0.2038301286903122,0.6992656132701011,501
2013-12-08,-0.005033031693820585,-0.3403061779298189,0.15150048578271752,1854
2013-12-09,-0.0650870118679307,-0.33296829829089947,0.0987843852475258,1931
2013-12-10,-0.012957056002339143,-0.11329527608763511,0.370587363316382,1315
2013-12-11,-0.02002643897045904,0.3562682597387177,0.8330815161746148,171
2013-12-12,0.02344263376050955,0.13774580782190865,0.6580281369887745,596
2013-12-13,0.02729134432359505,0.14582365578162945,0.6699546955115807,563
2013-12-14,-0.09066658389552491,-0.10757631688613023,0.2985967946247009,1495
2013-12-15,-0.024804862924639494,0.07781632341040823,0.549851155892125,867
2013-12-16,0.025444597292913526,-0.3890073623342277,0.13327693036504198,1881
2013-12-17,0.0008998658660838517,0.11176452757121148,0.6095040888436514,722
2013-12-18,0.07157058238773076,0.3335172485045669,0.9019275262986539,53
2013-12-19,0.03201134047385528,0.09294646511943279,0.6217975009996444,694
2013-12-20,-0.06714050043364783,0.30184656521665376,0.731545760189362,407
2013-12-21,-0.08561363636984778,0.18206613481645265,0.593292193852961,767
2013-12-22,0.028756469791329394,-0.3006655764334699,0.22493058876421534,1689
2013-12-23,-0.09442512374160938,0.3248503362722504,0.7272649079369978,417
2013-12-24,0.01742773040475893,-0.34395723407180256,0.17031019173931256,1815
2013-12-25,0.08831866243505793,0.03006166848178863,0.6152200263232026,712
2013-12-26,0.015367449725242066,-0.28340261052165616,0.22880453460994193,1679
2013-12-27,-0.022093400608629347,-0.38774702097169933,0.08699927382602764,1944
2013-12-28,0.028930257838536935,-0.059484901454311255,0.4662850517905819,1068
2013-12-29,-0.008076807751630381,-0.16107974343309694,0.32768314422162836,1416
2013-12-30,0.009395972013253266,-0.008311914518339989,0.49792375290126945,994
2013-12-31,0.08856557590537131,0.06464759983121815,0.6500528711429457,611
2014-01-01,-0.022506858289778824,-0.36212105170926445,0.11221178540731275,1909
2014-01-02,0.09251072691484905,-0.2987096734574256,0.2906407488637794,1522
2014-01-03,0.08134274254127905,0.049801607603917865,0.6279840455515531,675
2014-01-04,-0.06056915889207441,-0.12257842701829598,0.3136921094959859,1459
2014-01-05,-0.08585512567490058,0.18622648048313623,0.5972110502145915,756
2014-01-06,-0.0795717855744483,0.12472100931712911,0.5419889191490371,888
2014-01-07,-0.09608302071962378,0.27937118083550316,0.6801278555222354,538
2014-01-08,-0.08083879369874802,0.15688195177895775,0.5728828534865659,819
