,u1,u2,score,ranking
2013-02-23,0.5735,0.3265,0.9050015097421755,52
2013-02-24,-0.14075,0.04075,0.6483150573450005,636
2013-02-25,0.66,0.24,0.8713038554843151,96
2013-02-26,-0.09425,-0.00575,0.16325311384165703,1825
2013-02-27,-0.0895,-0.0105,0.2391393982522179,1626
2013-02-28,-0.11950000000000001,0.0195,0.16637652455862129,1819
2013-03-01,-0.10400000000000001,0.004,0.36935063849199257,1302
2013-03-02,-0.05,-0.05,0.32339645292796276,1416
2013-03-03,-0.09825,-0.00175,0.31957975517318304,1423
2013-03-04,0.46425,0.43575,0.8242707307681114,197
2013-03-05,-0.09425,-0.00575,0.377250636874263,1279
2013-03-06,-0.05,-0.05,0.2351389232607583,1639
2013-03-07,-0.13275,0.03275,0.5914125064034055,786
2013-03-08,-0.06125,-0.03875,0.153012136407005,1838
2013-03-09,-0.02575,-0.07425,0.6934817515808395,517
2013-03-10,-0.0555,-0.0445,0.09258178563027585,1943
2013-03-11,0.8362499999999999,0.06375,0.8555525622547133,128
2013-03-12,-0.1305,0.0305,0.769146116575053,327
2013-03-13,-0.0995,-0.0005,0.26284971712812544,1574
2013-03-14,-0.06125,-0.03875,0.04539394852902443,1992
2013-03-15,0.42475,0.47525,0.8279351583942756,188
2013-03-16,-0.14525,0.04525,0.7414022460683996,400
2013-03-17,-0.14400000000000002,0.044,0.7573214194419913,359
2013-03-18,-0.06625,-0.03375,0.6647755196250645,592
2013-03-19,-0.093,-0.007,0.1494835902234699,1845
2013-03-20,-0.15975,0.05975,0.48377051406359317,1060
2013-03-21,-0.132,0.032,0.24709774288210187,1613
2013-03-22,0.1165,-0.21650000000000003,0.6959162249455868,509
2013-03-23,-0.05,-0.05,0.5116794197141448,988
2013-03-24,-0.0945,-0.0055,0.35750469524458595,1332
2013-03-25,-0.14950000000000002,0.0495,0.23269072140113095,1647
2013-03-26,-0.10325000000000001,0.00325,0.35652621696307263,1333
2013-03-27,-0.09725,-0.00275,0.3597091592282557,1329
2013-03-28,-0.05,-0.05,0.6047796826617774,758
2013-03-29,-0.12025000000000001,0.02025,0.6414019980290293,662
2013-03-30,0.579,0.32099999999999995,0.8741908261811063,92
2013-03-31,-0.085,-0.015,0.4538559416310719,1117
2013-04-01,-0.1325,0.0325,0.2507977669357069,1605
2013-04-02,-0.15775,0.05775,0.7634911605585584,340
2013-04-03,-0.06125,-0.03875,0.6493813307190558,633
2013-04-04,-0.09975,-0.00025,0.5536876842945453,878
2013-04-05,-0.07225000000000001,-0.02775,0.6742013355805639,570
2013-04-06,-0.1335,0.0335,0.5536073608982806,879
2013-04-07,-0.10800000000000001,0.008,0.5337049366818268,932
2013-04-08,-0.116,0.016,0.46894929819690045,1088
2013-04-09,-0.13425,0.03425,0.17991813331845496,1789
2013-04-10,-0.087,-0.013,0.16550723612713455,1820
2013-04-11,-0.15050000000000002,0.0505,0.20816136223079607,1721
2013-04-12,-0.10175000000000001,0.00175,0.6157341024602523,722
2013-04-13,-0.0555,-0.0445,0.28307574942813096,1519
2013-04-14,-0.1245,0.0245,0.5460363765655227,897
2013-04-15,0.61975,0.28025,0.8847054492285253,82
2013-04-16,-0.0765,-0.0235,0.2627861187326053,1575
2013-04-17,-0.14200000000000002,0.042,0.4997421898282544,1014
2013-04-18,-0.14925,0.04925,0.7856695617875923,282
2013-04-19,-0.07150000000000001,-0.0285,0.23841942986885978,1628
2013-04-20,-0.15975,0.05975,0.2582882224060788,1589
2013-04-21,-0.053250000000000006,-0.04675,0.2599434679407661,1581
2013-04-22,-0.06125,-0.03875,0.16938016348370155,1812
2013-04-23,0.23775,-0.33775,0.7806030897216638,300
2013-04-24,0.40725,0.49275,0.8252942456531077,194
2013-04-25,-0.12000000000000001,0.02,0.6375815156733312,671
2013-04-26,0.1295,-0.22949999999999998,0.7275893287946288,433
2013-04-27,-0.045750000000000006,-0.05425,0.7310023451929615,429
2013-04-28,-0.112,0.012,0.2723156521227891,1549
2013-04-29,0.17475,-0.27475,0.7307400157898589,430
2013-04-30,-0.14525,0.04525,0.6079570672139883,746
2013-05-01,-0.081,-0.018999999999999996,0.806672831219557,240
2013-05-02,0.134,-0.234,0.8179143946541223,213
2013-05-03,-0.15775,0.05775,0.4478281030293252,1132
2013-05-04,-0.09025,-0.00975,0.17159373547716134,1806
2013-05-05,-0.15975,0.05975,0.37917019384085293,1275
2013-05-06,-0.122,0.022,0.47527023066173046,1079
2013-05-07,-0.042,-0.057999999999999996,0.7813460673887829,297
2013-05-08,0.10425,-0.20425,0.7217754456642318,447
2013-05-09,-0.14525,0.04525,0.1819472560858814,1781
2013-05-10,-0.091,-0.009,0.4940957796461757,1028
2013-05-11,-0.0555,-0.0445,0.3663754836755191,1312
2013-05-12,-0.05,-0.05,0.180207752371736,1787
2013-05-13,-0.10600000000000001,0.006,0.2078434305946228,1722
2013-05-14,-0.10025,0.00025,0.3755720615474376,1285
2013-05-15,0.7,0.19999999999999998,0.8981984876038471,59
2013-05-16,-0.14675,0.04675,0.43661395622016463,1155
2013-05-17,-0.05,-0.05,0.4309138143232988,1165
2013-05-18,-0.1275,0.0275,0.7087144651842148,478
2013-05-19,-0.060500000000000005,-0.0395,0.3283860707229516,1403
2013-05-20,0.74375,0.15625,0.9490610768082014,18
2013-05-21,0.7304999999999999,0.1695,0.9337705387260202,25
2013-05-22,-0.10375000000000001,0.00375,0.3095845876574002,1452
2013-05-23,-0.12525,0.02525,0.5398473644385707,915
2013-05-24,-0.0755,-0.0245,0.30357267049016545,1473
2013-05-25,-0.09475,-0.00525,0.322105975288537,1418
2013-05-26,-0.1365,0.0365,0.19383693742572058,1754
2013-05-27,-0.09425,-0.00575,0.5795045066185602,818
2013-05-28,-0.08175,-0.01825,0.4737028716481776,1082
2013-05-29,-0.09675,-0.00325,0.14002549045005147,1858
2013-05-30,-0.1375,0.0375,0.38856702187673287,1254
2013-05-31,0.1775,-0.27749999999999997,0.7936543182474975,266
2013-06-01,-0.0585,-0.0415,0.2264018311607267,1663
2013-06-02,-0.126,0.026,0.2583187017391346,1588
2013-06-03,-0.13674999999999998,0.03675,0.5567578507636668,871
2013-06-04,0.36225,-0.46225,0.8086478589931873,232
2013-06-05,-0.0665,-0.0335,0.2416190397603893,1622
2013-06-06,-0.053250000000000006,-0.04675,0.5661028358769017,842
2013-06-07,-0.0805,-0.0195,0.6788839745794074,555
2013-06-08,-0.093,-0.007,0.2801802309750023,1528
2013-06-09,-0.12975,0.02975,0.732338346282149,424
2013-06-10,-0.11950000000000001,0.0195,0.4244560231517374,1183
2013-06-11,-0.1125,0.0125,0.6300303779705498,688
2013-06-12,-0.08075,-0.01925,0.5772987579306467,821
2013-06-13,-0.1385,0.0385,0.5969092578767587,776
2013-06-14,-0.09475,-0.00525,0.16648924952315958,1818
2013-06-15,0.45225,0.44775,0.8640629840744213,108
2013-06-16,-0.116,0.016,0.38345247963653606,1267
2013-06-17,-0.051000000000000004,-0.049,0.17446775663278397,1799
2013-06-18,-0.1235,0.0235,0.16785562565889794,1815
2013-06-19,-0.0775,-0.0225,0.5377351576369332,921
2013-06-20,-0.12375,0.02375,0.6793169288110454,554
2013-06-21,-0.05,-0.05,0.027198492774766072,1997
2013-06-22,-0.058750000000000004,-0.04125,0.4446507340746167,1142
2013-06-23,-0.14175,0.04175,0.3523440719395077,1342
2013-06-24,-0.0635,-0.0365,0.5615741437322629,855
2013-06-25,-0.138,0.038,0.3069013682525812,1458
2013-06-26,-0.07175000000000001,-0.02825,0.6086054081728549,744
2013-06-27,-0.11750000000000001,0.0175,0.43796465905217147,1154
2013-06-28,0.68925,0.21075,0.888214105691354,75
2013-06-29,-0.09825,-0.00175,0.2125477059458052,1703
2013-06-30,-0.07425000000000001,-0.02575,0.3339152161795531,1390
2013-07-01,-0.0615,-0.0385,0.13330769226669048,1874
2013-07-02,0.2385,-0.33849999999999997,0.7463927655353355,384
2013-07-03,0.1215,-0.2215,0.7626607629529296,344
2013-07-04,-0.12000000000000001,0.02,0.33698586027838107,1378
2013-07-05,-0.15525,0.05525,0.7156482005170398,464
2013-07-06,0.42800000000000005,0.472,0.8280186566135831,187
2013-07-07,-0.13175,0.03175,0.5973736045866305,775
2013-07-08,-0.13325,0.03325,0.581409931335465,811
2013-07-09,-0.12125,0.02125,0.3264788134155604,1407
2013-07-10,-0.069,-0.031,0.12653958575792,1882
2013-07-11,0.584,0.316,0.8992116125038274,57
2013-07-12,0.61625,0.28375,0.8544809081118312,131
2013-07-13,-0.10600000000000001,0.006,0.6185692920147023,717
2013-07-14,-0.05,-0.05,0.2934217266816568,1492
2013-07-15,-0.09275,-0.00725,0.36877876845141383,1304
2013-07-16,-0.09425,-0.00575,0.6728361973365768,574
2013-07-17,0.58975,0.31025,0.8906009298665957,71
2013-07-18,0.11050000000000001,-0.2105,0.8189987834496516,208
2013-07-19,-0.0835,-0.0165,0.6999805464801812,498
2013-07-20,-0.159,0.059,0.7089853826255621,477
2013-07-21,-0.05,-0.05,0.08945609066130221,1946
2013-07-22,-0.0905,-0.0095,0.21381265693807994,1699
2013-07-23,0.18475,-0.28475,0.7272482858559445,434
2013-07-24,-0.12875,0.02875,0.633124071881058,683
2013-07-25,-0.15125,0.05125,0.19097295173313386,1760
2013-07-26,-0.07175000000000001,-0.02825,0.1371847002029236,1865
2013-07-27,-0.14225,0.04225,0.7024697506462688,493
2013-07-28,-0.07275000000000001,-0.02725,0.06249291316935451,1978
2013-07-29,-0.15000000000000002,0.05,0.31080047346278195,1449
2013-07-30,-0.1305,0.0305,0.5897794122126256,791
2013-07-31,-0.135,0.035,0.7144975135224424,468
2013-08-01,-0.05,-0.05,0.5251703187221713,961
2013-08-02,-0.15775,0.05775,0.37197751898325304,1296
2013-08-03,-0.127,0.027,0.7150775754920934,465
2013-08-04,-0.07425000000000001,-0.02575,0.25074948907466676,1606
2013-08-05,-0.13774999999999998,0.03775,0.42619869149918355,1180
2013-08-06,-0.07175000000000001,-0.02825,0.6534973637774054,618
2013-08-07,-0.14400000000000002,0.044,0.6942570871509974,514
2013-08-08,0.08725,-0.18725000000000003,0.7018948064777298,495
2013-08-09,-0.12475,0.02475,0.6668275093324338,586
2013-08-10,-0.10375000000000001,0.00375,0.5627865779973594,852
2013-08-11,-0.05,-0.05,0.09424670830156215,1940
2013-08-12,-0.067,-0.033,0.3425514080993146,1364
2013-08-13,-0.05,-0.05,0.21464270140084332,1696
2013-08-14,-0.09475,-0.00525,0.28894530779616806,1506
2013-08-15,0.8145,0.0855,0.8386614959539566,164
2013-08-16,-0.109,0.009,0.4341496765929601,1160
2013-08-17,0.14975,-0.24975,0.7730848056834142,320
2013-08-18,-0.07375000000000001,-0.02625,0.5648947230992073,846
2013-08-19,-0.09775,-0.0022499999999999985,0.7844876825796394,286
2013-08-20,-0.05,-0.05,0.41173824167982437,1207
2013-08-21,-0.14850000000000002,0.0485,0.6421021067394848,660
2013-08-22,-0.14100000000000001,0.041,0.5644669299333274,849
2013-08-23,-0.12175,0.02175,0.28975532688371697,1504
2013-08-24,-0.10875,0.00875,0.6966060062306811,506
2013-08-25,-0.14700000000000002,0.047,0.4030783895806151,1231
2013-08-26,-0.060250000000000005,-0.03975,0.05651880905090596,1984
2013-08-27,-0.05,-0.05,0.5321716691638999,937
2013-08-28,-0.0665,-0.0335,0.1895905775075468,1763
2013-08-29,0.687,0.213,0.9112825232223696,44
2013-08-30,0.29675,-0.39675,0.7700769149473665,325
2013-08-31,0.6597500000000001,0.24025000000000002,0.8484528791930568,141
2013-09-01,-0.16075,0.06075,0.49521446344261755,1024
2013-09-02,-0.14175,0.04175,0.18350451199060183,1777
2013-09-03,0.69575,0.20425,0.8469439878788982,150
2013-09-04,-0.05,-0.05,0.35527550051117995,1336
2013-09-05,0.73775,0.16225,0.9395985581120777,23
2013-09-06,0.76,0.14,0.8906916833068443,70
2013-09-07,0.09575,-0.19574999999999998,0.7053941637858014,485
2013-09-08,-0.05,-0.05,0.2543305706203398,1595
2013-09-09,-0.14975,0.04975,0.4900035467688587,1041
2013-09-10,0.019000000000000003,-0.119,0.8147493898011012,219
2013-09-11,-0.13774999999999998,0.03775,0.4193949639883733,1196
2013-09-12,-0.14525,0.04525,0.3113899774053275,1448
2013-09-13,-0.10775000000000001,0.00775,0.5597954803763445,863
2013-09-14,0.71225,0.18775,0.8524130896796331,134
2013-09-15,-0.09125,-0.00875,0.6429093194041765,658
2013-09-16,-0.0765,-0.0235,0.5194382536297159,969
2013-09-17,-0.092,-0.008,0.16466038718835718,1821
2013-09-18,-0.13225,0.03225,0.6467817125053671,643
2013-09-19,0.813,0.087,0.912427766286437,43
2013-09-20,-0.14725,0.04725,0.2905718701801885,1501
2013-09-21,-0.09275,-0.00725,0.503339724766827,1008
2013-09-22,0.58475,0.31525000000000003,0.8233163732861152,199
2013-09-23,-0.11525,0.01525,0.7188764048217613,451
2013-09-24,-0.10850000000000001,0.0085,0.6759520252574795,561
2013-09-25,-0.12475,0.02475,0.7025140218067907,492
2013-09-26,-0.0655,-0.0345,0.3350796146507654,1384
2013-09-27,-0.09825,-0.00175,0.33734623092075283,1376
2013-09-28,0.0085,-0.10850000000000001,0.6683338849444804,580
2013-09-29,-0.025749999999999995,-0.07425,0.7249929812723072,438
2013-09-30,0.08075,-0.18075,0.791191268588336,271
2013-10-01,0.644,0.256,0.8610372939542715,114
2013-10-02,-0.156,0.056,0.599180129605991,772
2013-10-03,-0.10925,0.00925,0.5213432490594309,963
2013-10-04,-0.09225,-0.0077499999999999965,0.7873549264087322,277
2013-10-05,-0.09775,-0.00225,0.6212243565212527,706
2013-10-06,-0.116,0.016,0.688394308081429,531
2013-10-07,-0.01775,-0.08225,0.6508205787756356,628
2013-10-08,0.15250000000000002,-0.2525,0.7628825896224224,341
2013-10-09,-0.08225,-0.01775,0.3427667441222564,1363
2013-10-10,-0.09475,-0.00525,0.3949650331132579,1242
2013-10-11,-0.05,-0.05,0.08431530097317196,1953
2013-10-12,-0.053250000000000006,-0.04675,0.49062893230760274,1038
2013-10-13,-0.07150000000000001,-0.0285,0.08411668059565483,1954
2013-10-14,-0.15825,0.05825,0.5667849526861783,840
2013-10-15,-0.078,-0.022,0.5003851091866715,1012
2013-10-16,-0.0955,-0.0045,0.32564121332504403,1409
2013-10-17,-0.06075,-0.03925,0.5118861510028873,987
2013-10-18,-0.112,0.012,0.1465562141663932,1850
2013-10-19,-0.07175000000000001,-0.02825,0.08601519410256639,1951
2013-10-20,0.023500000000000004,-0.1235,0.699478964215412,500
2013-10-21,-0.09925,-0.00075,0.3914670388182061,1249
2013-10-22,-0.05,-0.05,0.102749569953592,1921
2013-10-23,-0.05,-0.05,0.41932741457368855,1197
2013-10-24,-0.063,-0.037,0.6598086042992602,604
2013-10-25,-0.05,-0.05,0.1800010944976388,1788
2013-10-26,-0.05,-0.05,0.5199175314813385,966
2013-10-27,-0.079,-0.021,0.13605010186276473,1869
2013-10-28,-0.135,0.035,0.20186251285084875,1739
2013-10-29,-0.10775000000000001,0.00775,0.5394934339283786,917
2013-10-30,-0.09825,-0.00175,0.5350416424793686,928
2013-10-31,-0.07275000000000001,-0.02725,0.5686416858401896,836
2013-11-01,-0.15375,0.05375,0.7672238108646925,330
2013-11-02,0.8069999999999999,0.093,0.8600846718174662,116
2013-11-03,-0.05,-0.05,0.4304588320001106,1168
2013-11-04,-0.112,0.012,0.381778481576557,1270
2013-11-05,-0.0185,-0.0815,0.6589166345102833,606
2013-11-06,-0.08025,-0.01975,0.2857104295699978,1512
2013-11-07,-0.09775,-0.00225,0.45265952430807066,1119
2013-11-08,-0.14425,0.04425,0.23760961001084796,1630
2013-11-09,-0.09675,-0.00325,0.11898991080038976,1893
2013-11-10,0.7424999999999999,0.1575,0.910570484948673,47
2013-11-11,0.45275,0.44725000000000004,0.8673474642095788,103
2013-11-12,-0.052500000000000005,-0.0475,0.5830771888545547,804
2013-11-13,-0.07150000000000001,-0.0285,0.38210866063531984,1269
2013-11-14,-0.087,-0.013,0.2175506711762059,1685
2013-11-15,-0.0905,-0.0095,0.20951526984463512,1714
2013-11-16,-0.0895,-0.0105,0.2823985335847854,1521
2013-11-17,-0.14925,0.04925,0.6209035322762074,707
2013-11-18,-0.126,0.026,0.7144832670534212,469
2013-11-19,-0.11125,0.01125,0.6497389441923258,630
2013-11-20,-0.07450000000000001,-0.0255,0.28582166112931073,1511
2013-11-21,0.7124999999999999,0.1875,0.9286503013748142,32
2013-11-22,-0.15625,0.05625,0.7813296356536127,298
2013-11-23,-0.1365,0.0365,0.6077228985191659,747
2013-11-24,-0.05,-0.05,0.4896896180257764,1042
2013-11-25,-0.11625,0.01625,0.46296032397891335,1102
2013-11-26,-0.05,-0.05,0.20841186788934613,1720
2013-11-27,-0.069,-0.031,0.33629958698775364,1381
2013-11-28,-0.05,-0.05,0.6181818284410496,718
2013-11-29,-0.10975,0.00975,0.13227388149368224,1876
2013-11-30,-0.12375,0.02375,0.23017609510405435,1650
2013-12-01,-0.05,-0.05,0.05969964123058323,1980
2013-12-02,-0.08524999999999999,-0.01475,0.10935081846417202,1909
2013-12-03,0.05700000000000001,-0.157,0.7756157689999142,311
2013-12-04,-0.08325,-0.01675,0.6367368918562023,675
2013-12-05,-0.0505,-0.0495,0.4035440633668988,1229
2013-12-06,-0.0905,-0.0095,0.16205688655829628,1828
2013-12-07,-0.13,0.03,0.5435283096551495,906
2013-12-08,-0.05,-0.05,0.3929789495311037,1246
2013-12-09,-0.05,-0.05,0.15459749874439283,1833
2013-12-10,-0.08125,-0.01875,0.41803557775757527,1201
2013-12-11,-0.15575,0.05575,0.5071489298416838,999
2013-12-12,-0.1225,0.0225,0.626394607786356,695
2013-12-13,-0.1235,0.0235,0.6438089120286281,653
2013-12-14,-0.08225,-0.01775,0.10862720598520861,1910
2013-12-15,-0.10875,0.00875,0.4184222499428847,1200
2013-12-16,-0.05,-0.05,0.5027141693769378,1010
2013-12-17,-0.11625,0.01625,0.5297282161459786,948
2013-12-18,0.50275,0.39725,0.8678492624659052,101
2013-12-19,-0.112,0.012,0.6494695989641198,632
2013-12-20,-0.14400000000000002,0.044,0.30508726035841277,1468
2013-12-21,-0.127,0.027,0.20124960901356265,1742
2013-12-22,-0.0505,-0.0495,0.5380471058457906,919
2013-12-23,-0.14825,0.04825,0.20169970989046582,1740
2013-12-24,-0.05,-0.05,0.4819092338899256,1065
2013-12-25,0.71775,0.18225,0.8589776876495189,118
2013-12-26,-0.053250000000000006,-0.04675,0.48880676705939474,1043
2013-12-27,-0.05,-0.05,0.31287726311139835,1440
2013-12-28,-0.0905,-0.0095,0.5990374267794103,773
2013-12-29,-0.07325000000000001,-0.02675,0.4256104539240446,1181
2013-12-30,-0.096,-0.004,0.5336935302122686,933
2013-12-31,0.71475,0.18525,0.8686118243681303,100
2014-01-01,-0.05,-0.05,0.31762992470240886,1426
2014-01-02,0.313,-0.413,0.7935531100838806,267
2014-01-03,0.64275,0.25725,0.8360089928549361,173
2014-01-04,-0.07975,-0.02025,0.2252663784659688,1668
2014-01-05,-0.127,0.027,0.20132373821002197,1741
2014-01-06,-0.12000000000000001,0.02,0.21108073082032927,1708
2014-01-07,-0.1395,0.0395,0.18369833311922115,1776
2014-01-08,-0.124,0.024,0.21405293393858776,1698
2014-01-09,-0.09125,-0.00875,0.6323916342111151,684
2014-01-10,-0.123,0.023,0.19154424324706967,1759
2014-01-11,-0.07150000000000001,-0.0285,0.31025673908609275,1450
2014-01-12,0.05625,-0.15625,0.7371629485312062,408
2014-01-13,-0.13325,0.03325,0.17641458057281936,1795
2014-01-14,-0.025750000000000002,-0.07425000000000001,0.7408586893514651,402
2014-01-15,-0.13425,0.03425,0.3851598879223905,1261
2014-01-16,-0.1365,0.0365,0.2590163368309807,1584
2014-01-17,-0.14200000000000002,0.042,0.7289021998235773,432
2014-01-18,-0.15075,0.05075,0.6864813245921486,534
2014-01-19,0.10499999999999998,-0.20500000000000002,0.7881746549243017,275
2014-01-20,-0.077,-0.023,0.6518301987073365,622
2014-01-21,-0.06275,-0.03725,0.7592244936267016,352
2014-01-22,-0.084,-0.016,0.29986214274457074,1478
2014-01-23,-0.10925,0.00925,0.26216646838382485,1576
2014-01-24,-0.125,0.025,0.7416089738414517,399
2014-01-25,-0.0705,-0.0295,0.7831487951122387,292
2014-01-26,0.839,0.061,0.8673146910045629,105
2014-01-27,-0.0565,-0.0435,0.36346618186889174,1318
2014-01-28,-0.09125,-0.00875,0.383720336326668,1266
2014-01-29,-0.053250000000000006,-0.04675,0.6496491974099793,631
2014-01-30,-0.14650000000000002,0.0465,0.450662239239176,1123
2014-01-31,0.22,-0.32,0.8137813526304233,221
2014-02-01,0.10049999999999999,-0.2005,0.7176221509190742,454
2014-02-02,-0.05,-0.05,0.3482847738811649,1351
2014-02-03,-0.11875000000000001,0.01875,0.7298613314904948,431
2014-02-04,-0.1165,0.0165,0.7310147627586946,428
2014-02-05,-0.0795,-0.0205,0.15061992838500443,1844
2014-02-06,0.19325,-0.29325,0.7363847031131836,412
2014-02-07,-0.08925,-0.01075,0.48612767693733216,1053
2014-02-08,0.018000000000000002,-0.118,0.7234094718988721,445
2014-02-09,-0.1235,0.0235,0.3914638087714913,1250
2014-02-10,0.62,0.28,0.8375744326874985,169
2014-02-11,-0.0825,-0.0175,0.38428008862683855,1262
2014-02-12,-0.06275,-0.03725,0.05224863203523671,1988
2014-02-13,0.58875,0.31124999999999997,0.9219127743665294,38
2014-02-14,-0.093,-0.007,0.16382966566812984,1824
2014-02-15,-0.12375,0.02375,0.3931057572283793,1245
2014-02-16,0.28500000000000003,-0.385,0.7881601671563161,276
2014-02-17,0.74275,0.15725,0.8576036574819245,121
2014-02-18,-0.05,-0.05,0.464257654472522,1097
2014-02-19,-0.0975,-0.0025,0.6065607933179294,753
2014-02-20,-0.15775,0.05775,0.5515598990061963,888
2014-02-21,-0.08549999999999999,-0.0145,0.3114099599556117,1447
2014-02-22,-0.05,-0.05,0.27073083881091514,1554
2014-02-23,-0.05,-0.05,0.5442059230454995,899
2014-02-24,-0.086,-0.014,0.6794969755395179,551
2014-02-25,-0.03,-0.06999999999999999,0.6652682222733176,589
2014-02-26,-0.029,-0.07100000000000001,0.6363649335012803,677
2014-02-27,-0.1305,0.0305,0.22420760522898767,1669
2014-02-28,-0.09375,-0.00625,0.4872408455384433,1049
2014-03-01,-0.07225000000000001,-0.02775,0.10389596240784635,1918
2014-03-02,-0.14800000000000002,0.048,0.6196397424622846,709
2014-03-03,-0.05,-0.05,0.37645219313880673,1280
2014-03-04,0.56,0.34,0.9013471119977038,55
2014-03-05,-0.07525000000000001,-0.02475,0.34352535351713354,1359
2014-03-06,-0.14625,0.04625,0.27133434760382097,1552
2014-03-07,-0.10975,0.00975,0.234981920938161,1640
2014-03-08,-0.1375,0.0375,0.7745499773222754,316
2014-03-09,-0.15975,0.05975,0.6913770832951017,525
2014-03-10,-0.07225000000000001,-0.02775,0.13857922846198134,1864
2014-03-11,-0.15725,0.05725,0.2595125419735166,1583
2014-03-12,-0.08625,-0.01375,0.6386716841477801,667
2014-03-13,-0.08574999999999999,-0.01425,0.1353127860387393,1870
2014-03-14,0.0027500000000000024,-0.10275000000000001,0.7255654682831862,436
2014-03-15,-0.10400000000000001,0.004,0.6732753031947141,573
2014-03-16,-0.05475,-0.04525,0.09590803314921723,1937
2014-03-17,-0.10525000000000001,0.00525,0.17861246833975578,1792
2014-03-18,0.81,0.09,0.8976526252829413,61
2014-03-19,-0.13125,0.03125,0.45179699912587024,1121
2014-03-20,-0.138,0.038,0.4632437100410299,1100
2014-03-21,-0.028500000000000004,-0.07150000000000001,0.738327923868487,407
2014-03-22,0.25925,-0.35925,0.8182655117773857,211
2014-03-23,0.844,0.055999999999999994,0.8406678305217157,162
2014-03-24,-0.06075,-0.03925,0.6416273155481277,661
2014-03-25,-0.05,-0.05,0.31253718486453763,1442
2014-03-26,-0.07975,-0.02025,0.13529016912587769,1871
2014-03-27,-0.07100000000000001,-0.029,0.6757670711681062,562
2014-03-28,-0.15775,0.05775,0.6400068769619256,664
2014-03-29,-0.10600000000000001,0.006,0.45091937264758986,1122
2014-03-30,0.1705,-0.2705,0.7945389158818903,263
2014-03-31,-0.10825000000000001,0.00825,0.2050515060436603,1732
2014-04-01,-0.053000000000000005,-0.047,0.4219394237018264,1189
2014-04-02,-0.09275,-0.00725,0.09789166565437583,1933
2014-04-03,-0.114,0.014,0.5001753778795138,1013
2014-04-04,-0.09625,-0.00375,0.14282218690396015,1856
