,nl,ns,score,ranking
2013-03-27,-0.025,-0.07500000000000001,0.44113636209174295,1807
2013-03-28,0.03425,-0.13425,0.49798243444814905,1050
2013-03-29,0.0022500000000000003,-0.10225000000000001,0.5006638094404948,992
2013-03-30,-0.026,-0.07400000000000001,0.4712748595637387,1491
2013-03-31,0.23650000000000002,0.6635,0.5683640500410969,131
2013-04-01,-0.01375,-0.08625,0.5150113415710537,749
2013-04-02,0.03,-0.13,0.5313918741950909,489
2013-04-03,-0.06375,-0.036250000000000004,0.5108472238841891,822
2013-04-04,-0.02,-0.08,0.4478934323568139,1758
2013-04-05,-0.13875,0.03875000000000001,0.5337223084341676,451
2013-04-06,-0.0445,-0.0555,0.4676991295759393,1537
2013-04-07,-0.03925,-0.06075,0.53274163023094,467
2013-04-08,0.0,-0.1,0.46234681612199163,1596
2013-04-09,-0.009,-0.091,0.43795191849220666,1834
2013-04-10,-0.0795,-0.0205,0.5280238436534982,553
2013-04-11,-0.05474999999999999,-0.04525,0.48674896620289243,1237
2013-04-12,-0.0225,-0.0775,0.45550503137039244,1675
2013-04-13,-0.0205,-0.0795,0.4583591864184769,1644
2013-04-14,-0.17875,0.07875,0.5289718459921584,532
2013-04-15,-0.015,-0.085,0.44919781005198667,1745
2013-04-16,0.1615,0.7384999999999999,0.5737879352665294,111
2013-04-17,0.11,-0.21000000000000002,0.5016988886382958,981
2013-04-18,-0.038,-0.062,0.5290272332809721,531
2013-04-19,-0.001,-0.099,0.49200626878449594,1141
2013-04-20,-0.041999999999999996,-0.057999999999999996,0.5226385789279705,639
2013-04-21,-0.04625,-0.053750000000000006,0.43986001560945154,1817
2013-04-22,-0.01025,-0.08975,0.4929580062481239,1127
2013-04-23,-0.008,-0.092,0.5028413712146494,954
2013-04-24,0.17,-0.27,0.5091773440184468,850
2013-04-25,-0.06575,-0.03425,0.5257857545211826,593
2013-04-26,0.00125,-0.10125,0.4855024041878089,1259
2013-04-27,-0.0105,-0.0895,0.4901617679922944,1173
2013-04-28,-0.03925,-0.06075,0.4368524642632689,1844
2013-04-29,0.05025,-0.15025,0.420363109938488,1939
2013-04-30,0.02575,-0.12575,0.5073975501497288,877
2013-05-01,0.036500000000000005,0.8634999999999999,0.6123252558053776,12
2013-05-02,-0.08975,-0.01025,0.5131964224200262,787
2013-05-03,0.0655,-0.1655,0.5272854710293462,569
2013-05-04,-0.0435,-0.0565,0.4614473455758237,1609
2013-05-05,0.01575,-0.11575,0.5126357775884873,800
2013-05-06,0.61825,0.28175,0.565693877123208,143
2013-05-07,-0.0355,-0.0645,0.4329567608850325,1875
2013-05-08,-0.16924999999999998,0.06925,0.5332469131946994,461
2013-05-09,-0.0515,-0.0485,0.5306082799194026,501
2013-05-10,-0.07125000000000001,-0.02875,0.5186579159459934,704
2013-05-11,-0.057749999999999996,-0.042249999999999996,0.4865257609310664,1239
2013-05-12,-0.00775,-0.09225,0.5021559258038802,967
2013-05-13,-0.0775,-0.0225,0.5056683751641506,907
2013-05-14,-0.015500000000000002,-0.08449999999999999,0.5331444139623588,462
2013-05-15,-0.0345,-0.0655,0.467449886877683,1540
2013-05-16,0.0785,-0.1785,0.5080546171844748,866
2013-05-17,-0.0335,-0.0665,0.4884091859637547,1205
2013-05-18,-0.33625,0.23625,0.5555195757356941,206
2013-05-19,0.0295,-0.1295,0.4667060613212374,1547
2013-05-20,-0.04025,-0.059750000000000004,0.4166817030412233,1950
2013-05-21,-0.005,-0.095,0.5111396323415434,819
2013-05-22,0.05925,-0.15925,0.5281783631598893,549
2013-05-23,-0.04775,-0.05225,0.47478400188359177,1433
2013-05-24,-0.0075,-0.0925,0.5134508050869862,777
2013-05-25,-0.00025,-0.09975,0.4962695656995763,1079
2013-05-26,0.23575,0.66425,0.5752309949796295,102
2013-05-27,-0.0405,-0.059500000000000004,0.4112248266433778,1959
2013-05-28,-0.042,-0.058,0.44045098674710464,1811
2013-05-29,0.013250000000000001,-0.11325,0.5063086409063761,899
2013-05-30,0.00125,-0.10125,0.44021214101849704,1815
2013-05-31,-0.0015,-0.0985,0.4979756808296347,1051
2013-06-01,0.1515,0.7484999999999999,0.5733877708190602,113
2013-06-02,-0.03075,-0.06925,0.48723496510026865,1225
2013-06-03,-0.00625,-0.09375,0.5138731101719675,765
2013-06-04,0.00125,-0.10125,0.45545485885907044,1676
2013-06-05,-0.031,-0.069,0.4610585153178936,1612
2013-06-06,0.10675,-0.20675,0.5223076350099377,645
2013-06-07,0.01275,-0.11275,0.49676805454798645,1070
2013-06-08,-0.24575,0.14575,0.5274396818560978,565
2013-06-09,-0.00425,-0.09575,0.5354387146016817,431
2013-06-10,-0.035,-0.065,0.43604804831797234,1852
2013-06-11,0.02275,-0.12275,0.5256018832121292,596
2013-06-12,0.032,-0.132,0.5431007815200195,341
2013-06-13,-0.18525,0.08524999999999999,0.5291923151738165,526
2013-06-14,0.209,0.6910000000000001,0.5824891500476215,70
2013-06-15,0.00825,-0.10825000000000001,0.4676518508656152,1539
2013-06-16,0.02975,-0.12975,0.4840069027514763,1286
2013-06-17,0.112,-0.21200000000000002,0.48763274529649436,1220
2013-06-18,-0.01825,-0.08175,0.4857314433156634,1255
2013-06-19,-0.04725,-0.052750000000000005,0.5035796116907036,941
2013-06-20,-0.13624999999999998,0.03625,0.5217030920710537,659
2013-06-21,-0.03375,-0.06625,0.4806457533549903,1345
2013-06-22,-0.0115,-0.0885,0.48566406488152425,1258
2013-06-23,0.0,-0.1,0.5128933591862825,792
2013-06-24,0.001,-0.101,0.4721280999213995,1478
2013-06-25,0.07,0.8300000000000001,0.6001252138485114,24
2013-06-26,-0.00875,-0.09125,0.4359535967528358,1855
2013-06-27,0.06724999999999999,-0.16725,0.5364603046989753,417
2013-06-28,0.029750000000000002,0.87025,0.5756511121044264,97
2013-06-29,0.1895,-0.2895,0.5546753771141923,215
2013-06-30,0.0185,-0.11850000000000001,0.5049117855552403,921
2013-07-01,-0.03375,-0.06625,0.4685590319592573,1528
2013-07-02,-0.0375,-0.0625,0.4713664827682815,1490
2013-07-03,0.26975,0.63025,0.564563387291925,151
2013-07-04,-0.017,-0.083,0.4070562678403027,1967
2013-07-05,0.21325,0.68675,0.5756173579336948,98
2013-07-06,0.01275,-0.11275,0.45250646639346515,1709
2013-07-07,-0.0115,-0.0885,0.48787732857748595,1217
2013-07-08,-0.0335,-0.0665,0.46589434882668546,1556
2013-07-09,-0.07175,-0.028249999999999997,0.4932451862971115,1122
2013-07-10,-0.02325,-0.07675,0.4271447268833097,1906
2013-07-11,0.01575,-0.11575,0.5356148825297472,429
2013-07-12,0.04675,0.8532500000000001,0.5852542598140782,64
2013-07-13,-0.0405,-0.059500000000000004,0.42055826424204784,1938
2013-07-14,-0.00775,-0.09225,0.5110518652214395,821
2013-07-15,0.0075,-0.10750000000000001,0.4812270604827124,1335
2013-07-16,-0.04725,-0.05275,0.4993583395236988,1025
2013-07-17,-0.0055,-0.0945,0.5038404132155406,933
2013-07-18,-0.007,-0.093,0.4755046980071476,1425
2013-07-19,-0.056999999999999995,-0.043,0.4966554854382305,1071
2013-07-20,0.10350000000000001,0.7965,0.5793296715984354,82
2013-07-21,0.015,-0.115,0.5035795388582728,942
2013-07-22,-0.0007500000000000007,-0.09925,0.5504513425494328,254
2013-07-23,0.04325,-0.14325,0.46934512272585155,1516
2013-07-24,-0.043,-0.057,0.43418915756813786,1866
2013-07-25,-0.051750000000000004,-0.04825,0.5001397503169127,1004
2013-07-26,0.22425,0.6757500000000001,0.5696653464856118,125
2013-07-27,0.00425,-0.10425000000000001,0.5245002529696705,613
2013-07-28,0.014,-0.114,0.49777863250519483,1054
2013-07-29,0.794,0.106,0.5770262860300286,90
2013-07-30,0.01575,-0.11575,0.4614015008550747,1610
2013-07-31,0.019000000000000003,-0.11900000000000001,0.5468919258578266,300
2013-08-01,-0.041,-0.059,0.5543733577628004,219
2013-08-02,0.01925,-0.11925000000000001,0.4949442117127928,1099
2013-08-03,-0.02025,-0.07975,0.47489292919681303,1429
2013-08-04,0.020499999999999997,-0.1205,0.5258145135959473,591
2013-08-05,-0.0315,-0.0685,0.46707470626762476,1542
2013-08-06,-0.018500000000000003,-0.0815,0.49261832328016697,1135
2013-08-07,0.012999999999999998,0.887,0.5742816006100786,107
2013-08-08,-0.006500000000000001,-0.0935,0.4917564547578866,1147
2013-08-09,0.1535,-0.2535,0.5319595652526213,478
2013-08-10,-0.046,-0.054000000000000006,0.4367530239227587,1845
2013-08-11,-0.028000000000000004,-0.072,0.5434928826674877,335
2013-08-12,-0.04475,-0.05525,0.46049671564748285,1621
2013-08-13,-0.02425,-0.07575,0.46458644115135433,1572
2013-08-14,0.321,0.579,0.5746311732302678,104
2013-08-15,0.23074999999999998,0.66925,0.5580697205624547,192
2013-08-16,-0.037,-0.063,0.45442816181186574,1694
2013-08-17,-0.031,-0.069,0.411032327760376,1960
2013-08-18,-0.08675,-0.013249999999999991,0.5538925025721705,224
2013-08-19,-0.031,-0.069,0.4580074743352571,1647
2013-08-20,-0.05825,-0.04175,0.5359541957581503,426
2013-08-21,-0.0075,-0.0925,0.4221072840896029,1930
2013-08-22,-0.1085,0.008499999999999997,0.5226718865798561,638
2013-08-23,0.1365,-0.2365,0.49443200461527526,1107
2013-08-24,-0.030000000000000002,-0.07,0.5419089452090212,354
2013-08-25,-0.04775,-0.052250000000000005,0.4600680709803053,1627
2013-08-26,-0.0025,-0.0975,0.46557150951952275,1562
2013-08-27,-0.02975,-0.07025,0.470482818187561,1504
2013-08-28,-0.011000000000000003,-0.089,0.5445014049741925,323
2013-08-29,-0.034,-0.066,0.4883853633559554,1207
2013-08-30,-0.04075,-0.05925,0.5210817903895615,668
2013-08-31,0.07025,0.82975,0.5891573689602286,51
2013-09-01,0.0325,-0.1325,0.45474543941496043,1689
2013-09-02,-0.3765,0.27649999999999997,0.5406825748576295,365
2013-09-03,-0.022000000000000002,-0.078,0.49748421278410954,1060
2013-09-04,-0.02425,-0.07575,0.4545497318438558,1692
2013-09-05,-0.029,-0.07100000000000001,0.43372087031896617,1869
2013-09-06,0.0965,-0.1965,0.5277442691745406,559
2013-09-07,-0.07775000000000001,-0.022250000000000006,0.5449656386961975,319
2013-09-08,-0.0415,-0.0585,0.46968035609819775,1513
2013-09-09,0.23500000000000001,0.665,0.5788034361509894,86
2013-09-10,0.1345,-0.2345,0.48439609633819036,1279
2013-09-11,0.03975,-0.13974999999999999,0.5201657472971808,682
2013-09-12,-0.04375,-0.05625,0.419516862904395,1942
2013-09-13,-0.03475,-0.06525,0.5048605938476737,922
2013-09-14,0.47975,0.42025,0.5608137185876244,175
2013-09-15,-0.03125,-0.06875,0.46901613894038224,1524
2013-09-16,0.0115,-0.1115,0.40470783429783924,1973
2013-09-17,0.02275,-0.12275,0.5234506069404465,630
2013-09-18,-0.0485,-0.0515,0.49893093263777877,1030
2013-09-19,-0.02425,-0.07575,0.514981283077232,750
2013-09-20,-0.236,0.136,0.48460594087150477,1274
2013-09-21,-0.03625,-0.06375,0.4366700999873523,1848
2013-09-22,-0.06,-0.04,0.5221572811901547,649
2013-09-23,-0.21150000000000002,0.1115,0.522744636859822,637
2013-09-24,0.08475,-0.18475000000000003,0.46150472271837206,1608
2013-09-25,-0.050749999999999997,-0.04925,0.48418324547754643,1281
2013-09-26,-0.02325,-0.07675,0.4710319170257535,1496
2013-09-27,-0.006,-0.094,0.499353904621656,1026
2013-09-28,0.059750000000000004,-0.15975,0.5427325251228559,345
2013-09-29,-0.04375,-0.05625,0.45179361441186916,1719
2013-09-30,0.05175,-0.15175,0.49623495187663474,1083
2013-10-01,-0.009750000000000002,-0.09025,0.5015707579199127,985
2013-10-02,-0.0355,-0.0645,0.4368799894245289,1843
2013-10-03,0.0125,-0.1125,0.4658090643298581,1558
2013-10-04,-0.043500000000000004,-0.0565,0.5311561252297295,493
2013-10-05,-0.028,-0.07200000000000001,0.4420439010504779,1799
2013-10-06,-0.04625,-0.05375,0.5280485417361689,552
2013-10-07,-0.03725,-0.06275,0.5107973797769229,825
2013-10-08,-0.00525,-0.09475,0.4332380777534011,1871
2013-10-09,0.02025,-0.12025000000000001,0.48614002739699474,1244
2013-10-10,0.409,0.491,0.5794847124448019,80
2013-10-11,-0.0405,-0.059500000000000004,0.4359970687778758,1854
2013-10-12,0.135,-0.235,0.5240844970007499,621
2013-10-13,-0.06175,-0.038250000000000006,0.47944067973962584,1374
2013-10-14,-0.07,-0.029999999999999995,0.5282999184705922,545
2013-10-15,0.01675,-0.11675,0.5017047886879117,980
2013-10-16,0.001,-0.101,0.481719429567035,1328
2013-10-17,-0.29375,0.19375,0.5444408040715284,326
2013-10-18,0.10099999999999999,0.799,0.5653935415447577,146
2013-10-19,-0.12525,0.02525,0.5292943033380951,525
2013-10-20,-0.02875,-0.07125000000000001,0.49162543056371677,1153
2013-10-21,0.03125,-0.13125,0.4846614130747835,1270
2013-10-22,0.0055,-0.10550000000000001,0.47392253345703833,1444
2013-10-23,-0.051250000000000004,-0.04875,0.5070423723054172,887
2013-10-24,0.020000000000000004,-0.12,0.5347279263442124,441
2013-10-25,0.2455,0.6545,0.5622099341353894,168
2013-10-26,-0.007999999999999997,-0.092,0.5422752460782247,352
2013-10-27,0.01875,-0.11875000000000001,0.45246936476807953,1711
2013-10-28,-0.153,0.053000000000000005,0.5254980044904753,599
2013-10-29,-0.02675,-0.07325000000000001,0.4488739541034841,1748
2013-10-30,0.02575,-0.12575,0.49958702122437115,1019
2013-10-31,0.012499999999999997,-0.1125,0.5222154135587371,648
2013-11-01,0.0445,0.8555,0.5794086677120757,81
2013-11-02,-0.00525,0.90525,0.6267432899063902,5
2013-11-03,0.027500000000000004,-0.1275,0.5498222202812159,261
2013-11-04,-0.0285,-0.07150000000000001,0.4808407074744679,1341
2013-11-05,-0.0075,-0.0925,0.5323221735626228,476
2013-11-06,-0.09475,-0.005250000000000001,0.5314623639862757,487
2013-11-07,-0.017,-0.083,0.48281967091316796,1308
2013-11-08,0.14625,0.7537499999999999,0.5937839912762367,38
2013-11-09,0.0255,-0.1255,0.5257111573474167,594
2013-11-10,0.009999999999999998,-0.11,0.5361799162836686,422
2013-11-11,0.020999999999999998,-0.121,0.5527465462252651,238
2013-11-12,-0.02175,-0.07825,0.5172835412572334,723
2013-11-13,-0.045500000000000006,-0.05449999999999999,0.5471966794446838,295
2013-11-14,-0.02,-0.08,0.46910453740625396,1521
2013-11-15,0.00275,-0.10275000000000001,0.4841512568919276,1283
2013-11-16,-0.014,-0.086,0.45339096959377856,1701
2013-11-17,-0.02,-0.07999999999999999,0.5195199685246634,690
2013-11-18,-0.03775,-0.06225000000000001,0.5430606006492228,342
2013-11-19,-0.0475,-0.0525,0.501946500981406,973
2013-11-20,0.27349999999999997,0.6265000000000001,0.6088274428476107,16
2013-11-21,-0.037,-0.063,0.4796558116168441,1367
2013-11-22,-0.07975,-0.02025,0.5024658939679458,960
2013-11-23,0.0515,-0.15150000000000002,0.47949418242442876,1373
2013-11-24,0.02775,-0.12775,0.5003492657802827,997
2013-11-25,-0.024499999999999997,-0.07550000000000001,0.5403039066436743,368
2013-11-26,-0.05025,-0.04975,0.5465309946150113,305
2013-11-27,-0.0095,-0.0905,0.4879963866364944,1215
2013-11-28,-0.035,-0.065,0.4791909424959607,1376
2013-11-29,-0.0065,-0.0935,0.44080114129664216,1810
2013-11-30,-0.02975,-0.07025,0.4721755977374934,1474
2013-12-01,-0.04175,-0.058249999999999996,0.5551177212091465,210
2013-12-02,-0.04125,-0.05875,0.5200670530142198,684
2013-12-03,-0.052500000000000005,-0.0475,0.5035166849193982,944
2013-12-04,-0.02125,-0.07875,0.4955632306541786,1092
2013-12-05,0.00725,-0.10725000000000001,0.5085411554306396,859
2013-12-06,-0.02675,-0.07325000000000001,0.4623126633649826,1597
2013-12-07,-0.0765,-0.0235,0.5115087288967728,811
2013-12-08,-0.014499999999999999,-0.08549999999999999,0.5217126620054139,658
2013-12-09,-0.02,-0.08,0.5245800853418865,612
2013-12-10,-0.02525,-0.07475000000000001,0.46881974278587424,1526
2013-12-11,-0.02425,-0.07575,0.4044455170927838,1975
2013-12-12,-0.1375,0.03749999999999999,0.5485271072173006,277
2013-12-13,-0.04375,-0.05625,0.4518848149297173,1718
2013-12-14,-0.04325,-0.05675,0.4373396939507441,1840
2013-12-15,-0.07425,-0.02575,0.5133702720515111,782
2013-12-16,-0.01675,-0.08325,0.48005055136899794,1359
2013-12-17,-0.1215,0.0215,0.548615606673825,276
2013-12-18,0.041499999999999995,-0.1415,0.5541873623220589,221
2013-12-19,-0.010750000000000003,-0.08925,0.5444959653920595,324
2013-12-20,-0.015,-0.085,0.4421630009527101,1798
2013-12-21,-0.188,0.088,0.5480974352574023,283
2013-12-22,-0.041499999999999995,-0.058499999999999996,0.4903994339565981,1170
2013-12-23,-0.0095,-0.0905,0.48485865171030407,1269
2013-12-24,-0.0225,-0.0775,0.4999623659152873,1007
2013-12-25,0.0025,-0.10250000000000001,0.43540496189082906,1860
2013-12-26,-0.0465,-0.0535,0.4998014935881805,1012
2013-12-27,0.01425,-0.11425,0.46921206995754056,1519
2013-12-28,0.07725,-0.17725000000000002,0.4765479668263102,1409
2013-12-29,-0.01325,-0.08675,0.43693042958214723,1842
2013-12-30,-0.13399999999999998,0.033999999999999996,0.552541769441576,239
2013-12-31,0.02225,-0.12225,0.48863234408651074,1202
2014-01-01,-0.333,0.233,0.5533246989589433,229
2014-01-02,-0.00175,-0.09825,0.4830497911141165,1306
2014-01-03,-0.00875,-0.09125,0.4319575297119181,1887
2014-01-04,-0.00575,-0.09425,0.45729254437303024,1656
2014-01-05,-0.21825,0.11825000000000001,0.5339722691231683,450
2014-01-06,-0.009000000000000001,-0.091,0.4942542763677122,1109
2014-01-07,0.0135,-0.1135,0.48802847396528504,1213
2014-01-08,0.06749999999999999,-0.16749999999999998,0.5354236011900124,432
2014-01-09,0.016749999999999998,-0.11674999999999999,0.5392567259684059,379
2014-01-10,0.49424999999999997,0.40575000000000006,0.5877596017863297,57
2014-01-11,-0.308,0.20800000000000002,0.5425930179379561,349
2014-01-12,0.0325,-0.1325,0.5030556669028502,950
2014-01-13,-0.0025,-0.0975,0.4506249326714855,1728
2014-01-14,0.14175,-0.24175000000000002,0.5272574522194224,571
2014-01-15,-0.0385,-0.0615,0.49424525455621243,1110
2014-01-16,-0.033,-0.067,0.4446552061079601,1777
2014-01-17,-0.028,-0.07200000000000001,0.44972611049531785,1738
2014-01-18,-0.05675,-0.043250000000000004,0.4712736007757994,1492
2014-01-19,-0.02675,-0.07325000000000001,0.48753880550356676,1223
2014-01-20,-0.03225,-0.06775,0.4861292265853895,1245
2014-01-21,-0.0045,-0.0955,0.4726680623415214,1466
2014-01-22,0.0034999999999999996,-0.10350000000000001,0.49761909094731255,1056
2014-01-23,0.10875,-0.20875,0.5005540910135855,994
2014-01-24,-0.043250000000000004,-0.05675000000000001,0.5546164132087126,216
2014-01-25,-0.14275000000000002,0.04275,0.5298719002757021,514
2014-01-26,-0.034,-0.066,0.4081841920835091,1964
2014-01-27,0.0135,-0.1135,0.47265794902243374,1467
2014-01-28,-0.042,-0.058,0.41373416565598403,1955
2014-01-29,0.1035,-0.20350000000000001,0.5106282179408111,828
2014-01-30,0.05225,-0.15225,0.5202512836228114,679
2014-01-31,-0.024,-0.076,0.43263067816996476,1880
2014-02-01,-0.0445,-0.0555,0.42886291689316997,1902
2014-02-02,0.0635,-0.1635,0.48691915260004837,1233
2014-02-03,-0.0185,-0.08149999999999999,0.5059998962709055,903
2014-02-04,0.0545,-0.1545,0.5275300997209194,563
2014-02-05,-0.044,-0.056,0.4392419446906225,1824
2014-02-06,-0.03175,-0.06825,0.4950853344265005,1096
2014-02-07,-0.009,-0.091,0.4782376706108731,1384
2014-02-08,-0.00775,-0.09225,0.4900734074622527,1175
2014-02-09,0.1195,0.7805,0.5579367741823567,193
2014-02-10,0.28850000000000003,0.6114999999999999,0.5660754407185639,141
2014-02-11,-0.037,-0.063,0.4266643419352442,1909
2014-02-12,-0.07975,-0.020249999999999997,0.5303417070147411,507
2014-02-13,-0.065,-0.034999999999999996,0.5348617748139017,438
2014-02-14,0.01425,-0.11425,0.46435824513107027,1574
2014-02-15,-0.0385,-0.0615,0.5469834033119723,298
2014-02-16,-0.3505,0.2505,0.5390244348997447,388
2014-02-17,-0.04375,-0.05625,0.424415924335511,1920
2014-02-18,0.0585,-0.1585,0.4888534235973997,1198
2014-02-19,-0.1075,0.0075,0.547352738913332,294
2014-02-20,-0.03725,-0.06275,0.4958900817018949,1089
2014-02-21,0.05475,-0.15475,0.5530820905200314,234
2014-02-22,-0.01475,-0.08524999999999999,0.5159370613418771,741
2014-02-23,0.04025,-0.14024999999999999,0.5392137805184023,380
2014-02-24,-0.00675,-0.09325,0.44829148449575895,1755
2014-02-25,0.50975,0.39025,0.5831076667624977,69
2014-02-26,0.43325,0.46675,0.5818904165459751,73
2014-02-27,-0.0185,-0.0815,0.48584508726769743,1251
2014-02-28,0.03575,-0.13574999999999998,0.5176923410265327,716
2014-03-01,0.0195,-0.11950000000000001,0.45166321888947414,1721
2014-03-02,0.04325,-0.14325000000000002,0.5479428213913604,285
2014-03-03,-0.061,-0.039,0.5035838284569637,940
2014-03-04,0.020749999999999998,-0.12075,0.5112333885199964,817
2014-03-05,0.39775,0.50225,0.5661426241318119,140
2014-03-06,-0.0455,-0.0545,0.4514621210323401,1723
2014-03-07,-0.0645,-0.035500000000000004,0.4989190667824285,1031
2014-03-08,-0.047,-0.053000000000000005,0.4184287828971134,1946
2014-03-09,-0.02,-0.08,0.49366977727613937,1114
2014-03-10,0.0235,-0.1235,0.5073766747998059,879
2014-03-11,0.071,-0.17099999999999999,0.5390594579235584,387
2014-03-12,-0.00675,-0.09325,0.4867008184550612,1238
2014-03-13,0.084,-0.184,0.5273134070845591,567
2014-03-14,-0.10675,0.00675,0.5054398576933624,912
2014-03-15,-0.04475,-0.05525,0.44846178172336826,1752
2014-03-16,-0.01075,-0.08925,0.43462596199252046,1862
2014-03-17,0.12075,0.77925,0.577664665147003,87
2014-03-18,-0.25825,0.15825,0.5546042681857377,217
2014-03-19,-0.047,-0.053000000000000005,0.4069606501949777,1968
2014-03-20,-0.055999999999999994,-0.044,0.525805911419552,592
2014-03-21,-0.042,-0.058,0.45379161916784927,1698
2014-03-22,0.0145,-0.11449999999999999,0.5239329395898432,624
