,n,b,score,ranking
2013-03-20,0.0037341303999809295,0.10109999999999852,0.6073408621228402,465
2013-03-21,-0.16261224489093054,0.10109999999999852,0.4409944868319286,1301
2013-03-22,-0.021180482749860292,0.10109999999999852,0.582426248972999,600
2013-03-23,0.02496227399808034,0.10109999999999852,0.6285690057209397,354
2013-03-24,0.11462479185646206,0.10109999999999852,0.7182315235793213,75
2013-03-25,-0.04506834918475103,0.10109999999999852,0.5585383825381083,723
2013-03-26,-0.0682862199543143,0.10109999999999852,0.535320511768545,850
2013-03-27,-0.0437472952096222,-0.09889999999999866,0.3598594365132371,1711
2013-03-28,0.06962543769330674,0.10109999999999852,0.673232169416166,181
2013-03-29,0.0226933570499155,-0.09889999999999866,0.42630008877277475,1376
2013-03-30,-0.045987548024222454,0.10109999999999852,0.5576191836986368,728
2013-03-31,0.03745466292620918,0.10109999999999852,0.6410613946490684,301
2013-04-01,0.00415947222498398,-0.09889999999999866,0.40776620394784324,1476
2013-04-02,0.07388486751977183,0.10109999999999852,0.6774915992426311,164
2013-04-03,-0.05977097923304747,-0.09889999999999866,0.34383575248981185,1775
2013-04-04,-0.02981970345068069,-0.09889999999999866,0.3737870282721786,1656
2013-04-05,-0.0349753839734318,-0.09889999999999866,0.3686313477494274,1676
2013-04-06,-0.12068792757342883,0.10109999999999852,0.48291880414943056,1092
2013-04-07,0.020082890442306885,0.10109999999999852,0.6236896221651662,382
2013-04-08,0.017277690051531895,0.10109999999999852,0.6208844217743912,393
2013-04-09,-0.0031976551914624286,-0.09889999999999866,0.40040907653139685,1516
2013-04-10,-0.02237370239287103,-0.09889999999999866,0.38123302932998826,1624
2013-04-11,-0.11683639108689248,0.10109999999999852,0.48677034063596686,1077
2013-04-12,-0.03725835754408796,0.10109999999999852,0.5663483741787714,680
2013-04-13,-0.03102389304500089,0.10109999999999852,0.5725828386778584,655
2013-04-14,-0.06778891326058878,0.10109999999999852,0.5358178184622705,845
2013-04-15,-0.016509588656139967,0.10109999999999852,0.5870971430667193,578
2013-04-16,0.028717336822303836,-0.09889999999999866,0.4323240685451631,1346
2013-04-17,0.14728814037398313,-0.09889999999999866,0.5508948720968425,775
2013-04-18,0.01035949330368786,-0.09889999999999866,0.4139662250265471,1448
2013-04-19,0.016997299534961863,0.10109999999999852,0.6206040312578212,397
2013-04-20,-0.009562404984152617,-0.09889999999999866,0.39404432673870665,1552
2013-04-21,-0.15710842894678254,-0.09889999999999866,0.24649830277607668,1977
2013-04-22,-0.005727841758796606,-0.09889999999999866,0.3978788899640627,1530
2013-04-23,0.001211685072422901,-0.09889999999999866,0.4048184167952822,1489
2013-04-24,0.19345263727596346,-0.09889999999999866,0.597059368998823,527
2013-04-25,-0.01899560890534914,0.10109999999999852,0.5846111228175102,590
2013-04-26,0.020517055663829706,-0.09889999999999866,0.424123787386689,1388
2013-04-27,-0.006383673299278782,0.10109999999999852,0.5972230584235805,524
2013-04-28,-0.09710097473242194,0.10109999999999852,0.5065057569904374,982
2013-04-29,0.08781909343834238,0.10109999999999852,0.6914258251612018,127
2013-04-30,0.05654791089208277,0.10109999999999852,0.660154642614942,220
2013-05-01,0.059675824040584545,0.10109999999999852,0.6632825557634439,206
2013-05-02,-0.07635772810643834,-0.09889999999999866,0.3272490036164209,1838
2013-05-03,0.1086168131520287,-0.09889999999999866,0.512223544874888,965
2013-05-04,-0.11575481674624166,0.10109999999999852,0.48785191497661756,1069
2013-05-05,0.04334183578116235,0.10109999999999852,0.6469485675040216,276
2013-05-06,0.17162971834193907,0.10109999999999852,0.7752364500647984,13
2013-05-07,-0.08284963773331454,-0.09889999999999866,0.32075709398954494,1857
2013-05-08,-0.04891055009108107,0.10109999999999852,0.5546961816317783,753
2013-05-09,0.004365377484151997,-0.09889999999999866,0.40797210920701127,1474
2013-05-10,-0.043884784052155165,0.10109999999999852,0.559721947670704,718
2013-05-11,-0.1276598062081499,-0.09889999999999866,0.2759469255147094,1942
2013-05-12,0.0018783062616228822,0.10109999999999852,0.6054850379844822,481
2013-05-13,-0.0885910288209476,-0.09889999999999866,0.3150157029019116,1875
2013-05-14,0.03428066272795524,0.10109999999999852,0.6378873944508145,313
2013-05-15,-0.07716067046156352,-0.09889999999999866,0.3264460612612958,1840
2013-05-16,0.1203880206785439,-0.09889999999999866,0.5239947524014031,906
2013-05-17,-0.06626699510975839,-0.09889999999999866,0.337339736613101,1806
2013-05-18,-0.029371653019313264,-0.09889999999999866,0.374235078703546,1653
2013-05-19,0.06147464566671444,-0.09889999999999866,0.46508137738957367,1187
2013-05-20,-0.10207587703757562,-0.09889999999999866,0.3015308546852836,1905
2013-05-21,0.014590063045471112,-0.09889999999999866,0.4181967947683304,1418
2013-05-22,0.10096468861973504,0.10109999999999852,0.7045714203425943,99
2013-05-23,-0.1322053904877576,0.10109999999999852,0.4714013412351018,1155
2013-05-24,0.011163976959725038,0.10109999999999852,0.6147707086825843,430
2013-05-25,0.01718389181701464,0.10109999999999852,0.6207906235398739,396
2013-05-26,0.05893909801932556,0.10109999999999852,0.6625458297421849,208
2013-05-27,-0.102562788593106,-0.09889999999999866,0.30104394312975347,1906
2013-05-28,-0.10924326076960139,-0.09889999999999866,0.2943634709532579,1916
2013-05-29,0.038148593526492594,-0.09889999999999866,0.44175532524935185,1295
2013-05-30,0.020152042135795644,-0.09889999999999866,0.4237587738586549,1391
2013-05-31,0.016432696304810923,-0.09889999999999866,0.4200394280276702,1410
2013-06-01,0.02410912503689877,0.10109999999999852,0.627715856759758,359
2013-06-02,-0.058008709449138586,0.10109999999999852,0.5455980222737207,808
2013-06-03,0.01497356405002103,0.10109999999999852,0.6185802957728803,407
2013-06-04,0.019839066141035235,0.10109999999999852,0.6234457978638945,384
2013-06-05,-0.060754845164968596,-0.09889999999999866,0.3428518865578906,1781
2013-06-06,0.14565522916872142,-0.09889999999999866,0.5492619608915805,783
2013-06-07,0.034299901950083755,-0.09889999999999866,0.437906633672943,1322
2013-06-08,-0.0989110114990713,0.10109999999999852,0.5046957202237881,989
2013-06-09,0.04891755696784709,-0.09889999999999866,0.4525242886907064,1234
2013-06-10,-0.08158126534104498,0.10109999999999852,0.5220254663818142,915
2013-06-11,0.05936003657653684,-0.09889999999999866,0.46296676829939615,1193
2013-06-12,0.0890809145977331,-0.09889999999999866,0.49268764632059237,1044
2013-06-13,-0.06926131719099612,0.10109999999999852,0.5343454145318631,855
2013-06-14,0.0734633586166866,-0.09889999999999866,0.4770700903395458,1128
2013-06-15,0.029415742432060583,-0.09889999999999866,0.43302247415491985,1345
2013-06-16,0.0621580810767,0.10109999999999852,0.6657648127995592,197
2013-06-17,0.14813670688945663,-0.09889999999999866,0.5517434386123158,770
2013-06-18,-0.02323778100308882,0.10109999999999852,0.5803689507197705,610
2013-06-19,-0.06390562487145843,-0.09889999999999866,0.33970110685140087,1798
2013-06-20,-0.07476788609290112,-0.09889999999999866,0.3288388456299582,1833
2013-06-21,-0.06887155452009436,-0.09889999999999866,0.33473517720276497,1814
2013-06-22,-0.009774868475987561,-0.09889999999999866,0.3938318632468717,1553
2013-06-23,0.02368542626247221,-0.09889999999999866,0.4272921579853315,1372
2013-06-24,0.018528532223542258,-0.09889999999999866,0.42213526394640155,1401
2013-06-25,0.06256792820002266,-0.09889999999999866,0.466174659922882,1181
2013-06-26,-0.002566580372626658,-0.09889999999999866,0.40104015135023263,1514
2013-06-27,0.11267599444972612,0.10109999999999852,0.7162827261725855,78
2013-06-28,-0.024779278381895788,0.10109999999999852,0.5788274533409635,621
2013-06-29,0.21400680160431018,-0.09889999999999866,0.6176135333271695,411
2013-06-30,0.04644665609834126,-0.09889999999999866,0.4500533878212005,1250
2013-07-01,-0.07217933623616193,0.10109999999999852,0.5314273954866975,869
2013-07-02,-0.08927813156774816,-0.09889999999999866,0.31432860015511105,1878
2013-07-03,0.034991061496595546,-0.09889999999999866,0.4385977932194548,1317
2013-07-04,-0.021483754548927272,0.10109999999999852,0.582122977173932,602
2013-07-05,0.05351330780450796,-0.09889999999999866,0.45712003952736735,1215
2013-07-06,0.03425227824302436,-0.09889999999999866,0.4378590099658836,1323
2013-07-07,-0.009433044735409065,0.10109999999999852,0.5941736869874502,546
2013-07-08,-0.07135022916833164,-0.09889999999999866,0.33225650255452766,1824
2013-07-09,-0.12479450969772866,-0.09889999999999866,0.27881222202513084,1939
2013-07-10,-0.03932792788822098,0.10109999999999852,0.5642788038346384,701
2013-07-11,0.0649051718230185,-0.09889999999999866,0.4685119035458778,1166
2013-07-12,0.01352076780755706,0.10109999999999852,0.6171274995304163,412
2013-07-13,-0.10326583401981818,-0.09889999999999866,0.300340897703041,1908
2013-07-14,0.010247742345235285,-0.09889999999999866,0.41385447406809456,1449
2013-07-15,0.027218658655447696,0.10109999999999852,0.630825390378307,344
2013-07-16,-0.0743153266189499,0.10109999999999852,0.5292914051039094,879
2013-07-17,0.008691276752782964,-0.09889999999999866,0.41229800847564224,1456
2013-07-18,0.0010499657528206861,0.10109999999999852,0.60465669747568,487
2013-07-19,-0.09504435554930904,0.10109999999999852,0.5085623761735502,975
2013-07-20,0.02501625710500336,-0.09889999999999866,0.42862298882786265,1365
2013-07-21,0.04125603038659949,-0.09889999999999866,0.44486276210945874,1274
2013-07-22,0.08303736773116292,-0.09889999999999866,0.4866440994540222,1078
2013-07-23,0.08069743243993299,0.10109999999999852,0.6843041641627923,148
2013-07-24,-0.11382028115942666,0.10109999999999852,0.48978645056343273,1057
2013-07-25,-0.07863273491606917,0.10109999999999852,0.5249739968067901,903
2013-07-26,0.03759608965383349,0.10109999999999852,0.6412028213766928,299
2013-07-27,0.03749614435011746,-0.09889999999999866,0.4411028760729767,1298
2013-07-28,0.03759708318162458,0.10109999999999852,0.6412038149044839,298
2013-07-29,0.3046117875295187,-0.09889999999999866,0.7082185192523778,93
2013-07-30,0.04206450913259423,0.10109999999999852,0.6456712408554535,283
2013-07-31,0.08723851949158852,-0.09889999999999866,0.49084525121444794,1053
2013-08-01,0.07271340935659695,-0.09889999999999866,0.4763201410794562,1132
2013-08-02,0.04850456838160459,-0.09889999999999866,0.4521113001044639,1236
2013-08-03,-0.02882827129408682,0.10109999999999852,0.5747784604287725,645
2013-08-04,0.057110805916602184,-0.09889999999999866,0.46071753763946144,1197
2013-08-05,-0.06543274888586498,-0.09889999999999866,0.3381739828369943,1803
2013-08-06,-0.022552220262060045,0.10109999999999852,0.5810545114607992,607
2013-08-07,-0.0424358155491875,-0.09889999999999866,0.36117091617367175,1705
2013-08-08,0.0029431994280464478,0.10109999999999852,0.6065499311509057,470
2013-08-09,0.1815659536110212,0.10109999999999852,0.7851726853338807,10
2013-08-10,-0.15298794713019914,-0.09889999999999866,0.2506187845926601,1973
2013-08-11,0.05129408350710179,-0.09889999999999866,0.4549008152299611,1225
2013-08-12,-0.1326240014180313,0.10109999999999852,0.4709827303048279,1157
2013-08-13,-0.041361280986013944,-0.09889999999999866,0.36224545073684533,1695
2013-08-14,0.08350931603452992,0.10109999999999852,0.6871160477573893,138
2013-08-15,0.0015356698047777162,0.10109999999999852,0.605142401527637,483
2013-08-16,-0.08982631395720381,0.10109999999999852,0.5137804177656555,956
2013-08-17,-0.06083102846365669,-0.09889999999999866,0.34277570325920254,1782
2013-08-18,0.05076108819191491,0.10109999999999852,0.6543678199147741,243
2013-08-19,-0.06203606226023023,-0.09889999999999866,0.3415706694626291,1789
2013-08-20,0.01370995544369873,-0.09889999999999866,0.417316687166558,1427
2013-08-21,3.9015469445884785e-05,-0.09889999999999866,0.40364574719230517,1497
2013-08-22,-0.05573475953132462,-0.09889999999999866,0.34787197219153465,1759
2013-08-23,0.16790879542316667,0.10109999999999852,0.7715155271460261,17
2013-08-24,0.04710679006258167,-0.09889999999999866,0.45071352178544094,1245
2013-08-25,-0.16561813865546784,0.10109999999999852,0.43798859306739146,1320
2013-08-26,0.011309613458694972,0.10109999999999852,0.6149163451815542,428
2013-08-27,-0.056549648904330244,-0.09889999999999866,0.347057082818529,1763
2013-08-28,0.06458793506083874,0.10109999999999852,0.668194666783698,193
2013-08-29,-0.0670083907974752,0.10109999999999852,0.536598340925384,841
2013-08-30,-0.012785647040211214,-0.09889999999999866,0.3908210846826481,1566
2013-08-31,0.03679225059557735,0.10109999999999852,0.6403989823184366,304
2013-09-01,0.0656536838107504,0.10109999999999852,0.6692604155336097,190
2013-09-02,-0.09963044428732126,0.10109999999999852,0.5039762874355379,994
2013-09-03,-0.030366830590135126,0.10109999999999852,0.5732399011327242,650
2013-09-04,-0.04160235661573579,-0.09889999999999866,0.3620043751071235,1698
2013-09-05,-0.055873070328756214,0.10109999999999852,0.5477336613941031,798
2013-09-06,0.13762960749962877,0.10109999999999852,0.7412363392224879,40
2013-09-07,0.028791805154017195,0.10109999999999852,0.6323985368768765,337
2013-09-08,-0.10447744806966275,0.10109999999999852,0.4991292836531964,1010
2013-09-09,0.06982222404152286,-0.09889999999999866,0.47342895576438215,1146
2013-09-10,0.16616576403815167,0.10109999999999852,0.7697724957610108,19
2013-09-11,0.07899048912123255,-0.09889999999999866,0.48259722084409185,1095
2013-09-12,-0.1251563289991803,0.10109999999999852,0.4784504027236789,1119
2013-09-13,-0.042345457552159335,-0.09889999999999866,0.3612612741706999,1704
2013-09-14,0.09774616021207067,-0.09889999999999866,0.5013528919349298,1002
2013-09-15,-0.060220288972361646,-0.09889999999999866,0.34338644275049757,1778
2013-09-16,0.031898822528838994,-0.09889999999999866,0.4355055542516983,1333
2013-09-17,0.058363992551487755,-0.09889999999999866,0.461970724274347,1195
2013-09-18,-0.07776116944910585,0.10109999999999852,0.5258455622737535,900
2013-09-19,-0.008368760207803295,0.10109999999999852,0.595237971515056,538
2013-09-20,-0.2629081189283853,0.10109999999999852,0.3406986127944742,1792
2013-09-21,-0.08555774302960253,-0.09889999999999866,0.3180489886932568,1869
2013-09-22,-0.023812183834312203,0.10109999999999852,0.5797945478885471,616
2013-09-23,-0.1034293862800473,-0.09889999999999866,0.30017734544281205,1909
2013-09-24,0.12698617259167166,-0.09889999999999866,0.5305929043145309,874
2013-09-25,-0.11801804195970982,0.10109999999999852,0.4855886897631494,1083
2013-09-26,-0.03881029065861792,0.10109999999999852,0.5647964410642413,695
2013-09-27,0.006852514460028028,-0.09889999999999866,0.4104592461828873,1464
2013-09-28,0.11169513140243004,-0.09889999999999866,0.5153018631252894,947
2013-09-29,-0.11847570381721442,0.10109999999999852,0.4851310279056449,1086
2013-09-30,0.08944636844953754,0.10109999999999852,0.6930531001723967,124
2013-10-01,-0.0027880868412923816,0.10109999999999852,0.6008186448815669,504
2013-10-02,-0.08212742380669528,0.10109999999999852,0.5214793079161639,922
2013-10-03,0.03336154621820242,-0.09889999999999866,0.43696827794106174,1327
2013-10-04,0.012318043923018402,0.10109999999999852,0.6159247756458777,420
2013-10-05,-0.05162408189556286,0.10109999999999852,0.5519826498272964,767
2013-10-06,0.0019774350763422884,0.10109999999999852,0.6055841667992016,480
2013-10-07,-0.03443181947180009,-0.09889999999999866,0.3691749122510592,1673
2013-10-08,0.005474655897240607,-0.09889999999999866,0.4090813876200999,1471
2013-10-09,0.04936372223882447,-0.09889999999999866,0.45297045396168373,1232
2013-10-10,0.1232746135687688,-0.09889999999999866,0.5268813452916282,894
2013-10-11,-0.10263197162900722,0.10109999999999852,0.5009747600938521,1005
2013-10-12,0.167035938249642,-0.09889999999999866,0.5706426699725013,664
2013-10-13,-0.15977375568465932,0.10109999999999852,0.4438329760381999,1281
2013-10-14,-0.0157495393257059,0.10109999999999852,0.5878571923971534,573
2013-10-15,0.04345864479590678,0.10109999999999852,0.6470653765187662,275
2013-10-16,0.018872617695943388,0.10109999999999852,0.6224793494188027,389
2013-10-17,-0.053422693308506755,-0.09889999999999866,0.3501840384143525,1750
2013-10-18,-0.020256511751441296,-0.09889999999999866,0.383350219971418,1607
2013-10-19,-0.04304680649556583,-0.09889999999999866,0.3605599252272934,1709
2013-10-20,-0.05075591227839622,0.10109999999999852,0.552850819444463,760
2013-10-21,0.06436143603882272,0.10109999999999852,0.667968167761682,194
2013-10-22,0.024954507154344576,0.10109999999999852,0.6285612388772038,355
2013-10-23,-0.059039499343711596,0.10109999999999852,0.5445672323791477,814
2013-10-24,0.06836125831180073,0.10109999999999852,0.67196799003466,182
2013-10-25,0.020977229947269537,-0.09889999999999866,0.4245839616701288,1387
2013-10-26,0.06142223778425747,0.10109999999999852,0.6650289695071168,201
2013-10-27,0.04676357563102969,-0.09889999999999866,0.45037030735388894,1247
2013-10-28,-0.06992633259662501,0.10109999999999852,0.5336803991262342,860
2013-10-29,-0.04842121493861682,0.10109999999999852,0.5551855167842424,747
2013-10-30,0.05617675668700177,-0.09889999999999866,0.45978348840986094,1201
2013-10-31,0.0452228895118179,-0.09889999999999866,0.44882962123467723,1258
2013-11-01,-0.0052788592399910655,0.10109999999999852,0.5983278724828682,514
2013-11-02,0.005779458941843287,0.10109999999999852,0.6093861906647026,453
2013-11-03,0.09860645994021475,0.10109999999999852,0.702213191663074,106
2013-11-04,-0.05093244282972562,0.10109999999999852,0.5526742888931336,761
2013-11-05,0.04016105877074376,-0.09889999999999866,0.44376779049360304,1282
2013-11-06,-0.019782143917570705,0.10109999999999852,0.5838245878052886,594
2013-11-07,-0.021021227981036873,-0.09889999999999866,0.38258550374182243,1613
2013-11-08,0.084295416436116,0.10109999999999852,0.6879021481589752,134
2013-11-09,0.06242657619618311,-0.09889999999999866,0.4660333079190424,1182
2013-11-10,0.06147403915719177,-0.09889999999999866,0.4650807708800511,1188
2013-11-11,0.10083157284948707,0.10109999999999852,0.7044383045723464,100
2013-11-12,-0.0019264243922385267,-0.09889999999999866,0.40168030733062077,1507
2013-11-13,0.050949505980737775,0.10109999999999852,0.6545562377035972,242
2013-11-14,-0.02842807225033571,-0.09889999999999866,0.37517865947252355,1648
2013-11-15,0.02232657647621614,0.10109999999999852,0.6259333081990754,370
2013-11-16,-0.01401817607227401,-0.09889999999999866,0.38958855565058526,1572
2013-11-17,0.004152945476558112,0.10109999999999852,0.6077596771994174,463
2013-11-18,0.044005830312093805,0.10109999999999852,0.6476125620349531,272
2013-11-19,-0.06906438638153709,-0.09889999999999866,0.3345423453413222,1816
2013-11-20,0.16378425033197747,-0.09889999999999866,0.5673909820548368,676
2013-11-21,-0.08408812224283538,-0.09889999999999866,0.31951860948002386,1861
2013-11-22,-0.10074182074587792,-0.09889999999999866,0.3028649109769814,1900
2013-11-23,0.08904213815714618,0.10109999999999852,0.6926488698800055,126
2013-11-24,0.059726283794175515,-0.09889999999999866,0.4633330155170349,1192
2013-11-25,0.04632285364131326,0.10109999999999852,0.6499295853641724,264
2013-11-26,0.046660909018283125,-0.09889999999999866,0.4502676407411424,1249
2013-11-27,-0.004586473550612467,0.10109999999999852,0.5990202581722468,509
2013-11-28,-0.07538708144172565,0.10109999999999852,0.5282196502811335,887
2013-11-29,0.0024576329326388867,0.10109999999999852,0.6060643646554982,475
2013-11-30,-0.05777966864382823,0.10109999999999852,0.5458270630790311,805
2013-12-01,0.07440284695056071,-0.09889999999999866,0.4780095786734201,1122
2013-12-02,-0.01537132224303035,-0.09889999999999866,0.38823540947982893,1582
2013-12-03,-0.06964650746626025,0.10109999999999852,0.5339602242565991,856
2013-12-04,-0.029317599055098675,-0.09889999999999866,0.37428913266776054,1651
2013-12-05,0.02942778461919071,-0.09889999999999866,0.43303451634205,1344
2013-12-06,-0.04870469594717734,0.10109999999999852,0.554902035775682,751
2013-12-07,-0.06938436336817384,-0.09889999999999866,0.3342223683546855,1817
2013-12-08,0.01588824519649369,-0.09889999999999866,0.419494976919353,1413
2013-12-09,0.015990593965838504,-0.09889999999999866,0.4195973256886978,1412
2013-12-10,-0.04416218575254957,0.10109999999999852,0.5594445459703097,720
2013-12-11,-0.04128979617232505,-0.09889999999999866,0.36231693555053424,1694
2013-12-12,0.014957263265751718,0.10109999999999852,0.618563994988611,408
2013-12-13,-0.11945347904264514,-0.09889999999999866,0.2841532526802141,1936
2013-12-14,-0.11620383367298359,-0.09889999999999866,0.2874028980498756,1928
2013-12-15,-0.06108226942305414,-0.09889999999999866,0.34252446229980515,1784
2013-12-16,-0.020682503859807067,0.10109999999999852,0.5829242278630522,598
2013-12-17,0.021265873524981126,0.10109999999999852,0.6248726052478404,375
2013-12-18,0.11442176563310505,-0.09889999999999866,0.5180284973559642,937
2013-12-19,0.0650060381333023,0.10109999999999852,0.6686127698561616,192
2013-12-20,-0.01640181411993341,-0.09889999999999866,0.38720491760292586,1587
2013-12-21,-0.0051280283550743395,0.10109999999999852,0.598478703367785,512
2013-12-22,-0.08380908089388397,0.10109999999999852,0.5197976508289753,931
2013-12-23,-0.005087782602250449,-0.09889999999999866,0.3985189491206088,1525
2013-12-24,-0.02669942283647033,-0.09889999999999866,0.37690730888638896,1642
2013-12-25,0.022210753104187957,-0.09889999999999866,0.42581748482704723,1381
2013-12-26,-0.06978520720704505,-0.09889999999999866,0.3338215245158142,1818
2013-12-27,0.037940989416434534,0.10109999999999852,0.6415477211392938,295
2013-12-28,0.11901238131734693,0.10109999999999852,0.7226191130402062,64
2013-12-29,-0.012307543599407868,0.10109999999999852,0.5912991881234514,563
2013-12-30,0.028530206045056072,-0.09889999999999866,0.4321369377679154,1347
2013-12-31,0.051604787614029785,-0.09889999999999866,0.4552115193368891,1224
2014-01-01,-0.035704369473726225,0.10109999999999852,0.567902362249133,675
2014-01-02,0.014320666821974137,-0.09889999999999866,0.4179273985448334,1420
2014-01-03,-0.0025993396603156698,0.10109999999999852,0.6010073920625436,503
2014-01-04,0.00420735616104718,0.10109999999999852,0.6078140878839065,462
2014-01-05,-0.06544751443129657,0.10109999999999852,0.5381592172915627,835
2014-01-06,-0.0016459177821438482,0.10109999999999852,0.6019608139407154,499
2014-01-07,0.03623313157677681,0.10109999999999852,0.639839863299636,306
2014-01-08,0.1124847569007441,-0.09889999999999866,0.5160914886236034,944
