,u1,u2,score,ranking
2013-05-03,-346.49125000000004,214.99124999999998,0.4478281030293252,1132
2013-05-04,-759.75175,-45.74825,0.17159373547716134,1806
2013-05-05,-510.44449999999995,235.9445,0.37917019384085293,1275
2013-05-06,-151.579,73.07900000000001,0.47527023066173046,1079
2013-05-07,635.4155000000001,68.0845,0.7813460673887829,297
2013-05-08,709.7439999999999,-156.244,0.7217754456642318,447
2013-05-09,-930.7655,150.2655,0.1819472560858814,1781
2013-05-10,7.366,-34.866,0.4940957796461757,1028
2013-05-11,-159.56824999999998,-151.93175000000002,0.3663754836755191,1312
2013-05-12,-550.5252499999999,-235.97475,0.180207752371736,1787
2013-05-13,-742.0705,20.570500000000003,0.2078434305946228,1722
2013-05-14,-304.10425,19.60425,0.3755720615474376,1285
2013-05-15,842.83525,98.66475,0.8981984876038471,59
2013-05-16,-335.97375,181.47375,0.43661395622016463,1155
2013-05-17,26.3315,-190.8315,0.4309138143232988,1165
2013-05-18,405.84775,116.65225,0.7087144651842148,478
2013-05-19,-260.16274999999996,-142.33724999999998,0.3283860707229516,1403
2013-05-20,850.8330000000001,131.667,0.9490610768082014,18
2013-05-21,850.27125,125.22874999999999,0.9337705387260202,25
2013-05-22,-473.797,22.296999999999997,0.3095845876574002,1452
2013-05-23,-14.4245,99.9245,0.5398473644385707,915
2013-05-24,-383.26075000000003,-89.23925,0.30357267049016545,1473
2013-05-25,-407.8385,-9.6615,0.322105975288537,1418
2013-05-26,-885.15725,131.65724999999998,0.19383693742572058,1754
2013-05-27,202.86975,-20.36975,0.5795045066185602,818
2013-05-28,-10.95525,-70.54475,0.4737028716481776,1082
2013-05-29,-851.2815,-6.218500000000001,0.14002549045005147,1858
2013-05-30,-414.2745,160.7745,0.38856702187673287,1254
2013-05-31,802.3352500000001,-67.83525,0.7936543182474975,266
2013-06-01,-506.61075,-155.88925,0.2264018311607267,1663
2013-06-02,-687.68925,100.18925,0.2583187017391346,1588
2013-06-03,-26.142,155.642,0.5567578507636668,871
2013-06-04,926.5535,-158.05349999999999,0.8086478589931873,232
2013-06-05,-498.65225,-122.84774999999999,0.2416190397603893,1622
2013-06-06,328.70799999999997,-170.208,0.5661028358769017,842
2013-06-07,516.6724999999999,-71.1725,0.6788839745794074,555
2013-06-08,-505.1645,-22.335500000000003,0.2801802309750023,1528
2013-06-09,454.55575,121.94425,0.732338346282149,424
2013-06-10,-253.92275,71.42275000000001,0.4244560231517374,1183
2013-06-11,253.57100000000003,58.929,0.6300303779705498,688
2013-06-12,250.99075,-71.49074999999999,0.5772987579306467,821
2013-06-13,61.68125,162.81875,0.5969092578767587,776
2013-06-14,-795.32525,-22.17475,0.16648924952315958,1818
2013-06-15,668.594,223.906,0.8640629840744213,108
2013-06-16,-335.7765,69.2765,0.38345247963653606,1267
2013-06-17,-617.572,-180.928,0.17446775663278397,1799
2013-06-18,-879.6635,65.1635,0.16785562565889794,1815
2013-06-19,163.22899999999998,-83.729,0.5377351576369332,921
2013-06-20,352.22400000000005,94.27600000000001,0.6793169288110454,554
2013-06-21,-846.49875,-150.00125,0.027198492774766072,1997
2013-06-22,10.0455,-151.5455,0.4446507340746167,1142
2013-06-23,-516.9300000000001,175.43,0.3523440719395077,1342
2013-06-24,274.94875,-129.44875000000002,0.5615741437322629,855
2013-06-25,-623.096,165.596,0.3069013682525812,1458
2013-06-26,365.61875,-109.11875,0.6086054081728549,744
2013-06-27,-219.9835,66.48349999999999,0.43796465905217147,1154
2013-06-28,836.23575,89.26425,0.888214105691354,75
2013-06-29,-705.8444999999999,3.3445,0.2125477059458052,1703
2013-06-30,-301.48525,-88.01474999999999,0.3339152161795531,1390
2013-07-01,-743.15225,-130.34775000000002,0.13330769226669048,1874
2013-07-02,824.8177499999999,-208.31775,0.7463927655353355,384
2013-07-03,744.49225,-87.99225,0.7626607629529296,344
2013-07-04,-456.5775,79.07749999999999,0.33698586027838107,1378
2013-07-05,322.05425,214.44575,0.7156482005170398,464
2013-07-06,635.5039999999999,177.99599999999998,0.8280186566135831,187
2013-07-07,98.10974999999999,127.39025,0.5973736045866305,775
2013-07-08,50.35825,139.14175,0.581409931335465,811
2013-07-09,-490.19124999999997,83.69125,0.3264788134155604,1407
2013-07-10,-775.746,-105.75399999999999,0.12653958575792,1882
2013-07-11,765.88375,177.61624999999998,0.8992116125038274,57
2013-07-12,785.2915,84.20849999999999,0.8544809081118312,131
2013-07-13,254.01425,29.48575,0.6185692920147023,717
2013-07-14,-310.06875,-181.43124999999998,0.2934217266816568,1492
2013-07-15,-284.11924999999997,-19.38075,0.36877876845141383,1304
2013-07-16,444.068,-17.567999999999998,0.6728361973365768,574
2013-07-17,768.3054999999999,161.1945,0.8906009298665957,71
2013-07-18,764.356,28.144,0.8189987834496516,208
2013-07-19,556.0952500000001,-53.59525,0.6999805464801812,498
2013-07-20,288.3895,235.1105,0.7089853826255621,477
2013-07-21,-781.20925,-164.29075,0.08945609066130221,1946
2013-07-22,-660.133,-38.367000000000004,0.21381265693807994,1699
2013-07-23,776.91725,-210.41725000000002,0.7272482858559445,434
2013-07-24,202.05450000000002,115.44550000000001,0.633124071881058,683
2013-07-25,-927.099,167.599,0.19097295173313386,1760
2013-07-26,-764.717,-99.783,0.1371847002029236,1865
2013-07-27,329.019,178.481,0.7024697506462688,493
2013-07-28,-893.97125,-83.52875,0.06249291316935451,1978
2013-07-29,-648.31275,199.81275,0.31080047346278195,1449
2013-07-30,86.53375,122.96625,0.5897794122126256,791
2013-07-31,382.681,149.81900000000002,0.7144975135224424,468
2013-08-01,275.87874999999997,-236.37875,0.5251703187221713,961
2013-08-02,-519.992,224.49200000000002,0.37197751898325304,1296
2013-08-03,422.83775,112.66225,0.7150775754920934,465
2013-08-04,-510.51375,-94.98625,0.25074948907466676,1606
2013-08-05,-332.64575,153.14575000000002,0.42619869149918355,1180
2013-08-06,485.04025,-102.54025,0.6534973637774054,618
2013-08-07,300.863,185.637,0.6942570871509974,514
2013-08-08,687.173,-181.673,0.7018948064777298,495
2013-08-09,311.7185,102.7815,0.6668275093324338,586
2013-08-10,124.721,23.779,0.5627865779973594,852
2013-08-11,-767.0695000000001,-172.4305,0.09424670830156215,1940
2013-08-12,-249.28875,-114.21125,0.3425514080993146,1364
2013-08-13,-461.1825,-234.3175,0.21464270140084332,1696
2013-08-14,-492.0365,-13.4635,0.28894530779616806,1506
2013-08-15,907.5029999999999,-71.003,0.8386614959539566,164
2013-08-16,-206.92000000000002,47.42,0.4341496765929601,1160
2013-08-17,770.8015,-90.3015,0.7730848056834142,320
2013-08-18,248.25125,-93.75125,0.5648947230992073,846
2013-08-19,592.8722499999999,121.62774999999999,0.7844876825796394,286
2013-08-20,-3.0197499999999997,-203.48025,0.41173824167982437,1207
2013-08-21,146.29675,194.20325,0.6421021067394848,660
2013-08-22,-18.262,169.762,0.5644669299333274,849
2013-08-23,-586.72475,83.22475,0.28975532688371697,1504
2013-08-24,443.52225,50.97775,0.6966060062306811,506
2013-08-25,-415.15375,184.65375,0.4030783895806151,1231
2013-08-26,-861.153,-122.34700000000001,0.05651880905090596,1984
2013-08-27,267.714,-204.214,0.5321716691638999,937
2013-08-28,-634.5665,-127.93350000000001,0.1895905775075468,1763
2013-08-29,831.3305,125.1695,0.9112825232223696,44
2013-08-30,874.8505,-199.3505,0.7700769149473665,325
2013-08-31,812.37675,47.12325,0.8484528791930568,141
2013-09-01,-250.03750000000002,226.53750000000002,0.49521446344261755,1024
2013-09-02,-918.1405,141.6405,0.18350451199060183,1777
2013-09-03,832.57275,17.92725,0.8469439878788982,150
2013-09-04,-139.81675,-195.68325,0.35527550051117995,1336
2013-09-05,851.25175,126.24825,0.9395985581120777,23
2013-09-06,879.12825,51.371750000000006,0.8906916833068443,70
2013-09-07,695.14,-179.64,0.7053941637858014,485
2013-09-08,-400.12625,-194.37375,0.2543305706203398,1595
2013-09-09,-225.79925,185.29925,0.4900035467688587,1041
2013-09-10,698.22175,83.27825,0.8147493898011012,219
2013-09-11,-348.72875,153.22875,0.4193949639883733,1196
2013-09-12,-632.35825,184.85825,0.3113899774053275,1448
2013-09-13,100.56049999999999,36.9395,0.5597954803763445,863
2013-09-14,847.2719999999999,19.228,0.8524130896796331,134
2013-09-15,378.61474999999996,-36.11475,0.6429093194041765,658
2013-09-16,120.17525,-88.67525,0.5194382536297159,969
2013-09-17,-782.3825,-38.1175,0.16466038718835718,1821
2013-09-18,223.10325,134.39675,0.6467817125053671,643
2013-09-19,907.58925,49.91075,0.912427766286437,43
2013-09-20,-689.7292500000001,189.22925,0.2905718701801885,1501
2013-09-21,20.761499999999998,-28.261499999999998,0.503339724766827,1008
2013-09-22,746.32675,55.173249999999996,0.8233163732861152,199
2013-09-23,481.09275,68.40725,0.7188764048217613,451
2013-09-24,390.50975,48.99025,0.6759520252574795,561
2013-09-25,404.9855,103.5145,0.7025140218067907,492
2013-09-26,-265.88125,-117.61875,0.3350796146507654,1384
2013-09-27,-387.95925,12.459249999999999,0.33734623092075283,1376
2013-09-28,608.067,-187.567,0.6683338849444804,580
2013-09-29,615.48675,-52.98675,0.7249929812723072,438
2013-09-30,728.92125,0.5787499999999999,0.791191268588336,271
2013-10-01,808.50375,77.99625,0.8610372939542715,114
2013-10-02,15.8835,212.6165,0.599180129605991,772
2013-10-03,-9.16175,46.66175,0.5213432490594309,963
2013-10-04,600.76475,122.73525000000001,0.7873549264087322,277
2013-10-05,289.48,5.02,0.6212243565212527,706
2013-10-06,400.7785,68.72149999999999,0.688394308081429,531
2013-10-07,577.871,-205.371,0.6508205787756356,628
2013-10-08,768.4437499999999,-108.94375,0.7628825896224224,341
2013-10-09,-304.12675,-58.37325,0.3427667441222564,1363
2013-10-10,-234.68625,-6.81375,0.3949650331132579,1242
2013-10-11,-762.15675,-190.34325,0.08431530097317196,1953
2013-10-12,134.45100000000002,-171.95100000000002,0.49062893230760274,1038
2013-10-13,-859.5025,-93.9975,0.08411668059565483,1954
2013-10-14,-65.124,225.624,0.5667849526861783,840
2013-10-15,68.37299999999999,-79.87299999999999,0.5003851091866715,1012
2013-10-16,-404.249,-4.251,0.32564121332504403,1409
2013-10-17,159.88575,-146.38575,0.5118861510028873,987
2013-10-18,-888.91875,39.41875,0.1465562141663932,1850
2013-10-19,-857.9582499999999,-92.54175000000001,0.08601519410256639,1951
2013-10-20,637.71475,-137.21474999999998,0.699478964215412,500
2013-10-21,-262.753,14.253,0.3914670388182061,1249
2013-10-22,-708.25275,-212.24725,0.102749569953592,1921
2013-10-23,29.40175,-225.90175,0.41932741457368855,1197
2013-10-24,530.558,-134.058,0.6598086042992602,604
2013-10-25,-562.755,-224.745,0.1800010944976388,1788
2013-10-26,223.483,-188.983,0.5199175314813385,966
2013-10-27,-793.98275,-74.51725,0.13605010186276473,1869
2013-10-28,-862.84175,124.34174999999999,0.20186251285084875,1739
2013-10-29,48.8565,34.6435,0.5394934339283786,917
2013-10-30,66.10175000000001,6.39825,0.5350416424793686,928
2013-10-31,261.225,-96.725,0.5686416858401896,836
2013-11-01,458.1125,212.3875,0.7672238108646925,330
2013-11-02,910.86875,-26.36875,0.8600846718174662,116
2013-11-03,20.77625,-188.27625,0.4304588320001106,1168
2013-11-04,-331.24875,61.74875,0.381778481576557,1270
2013-11-05,578.7475,-184.2475,0.6589166345102833,606
2013-11-06,-438.96625,-72.53375,0.2857104295699978,1512
2013-11-07,-123.54325,5.0432500000000005,0.45265952430807066,1119
2013-11-08,-803.86175,174.36175,0.23760961001084796,1630
2013-11-09,-886.5137500000001,-5.98625,0.11898991080038976,1893
2013-11-10,866.143,87.357,0.910570484948673,47
2013-11-11,668.7362499999999,228.76375000000002,0.8673474642095788,103
2013-11-12,374.477,-177.977,0.5830771888545547,804
2013-11-13,-171.51425,-96.98575,0.38210866063531984,1269
2013-11-14,-635.345,-49.155,0.2175506711762059,1685
2013-11-15,-672.404,-41.096000000000004,0.20951526984463512,1714
2013-11-16,-479.58375,-40.91625,0.2823985335847854,1521
2013-11-17,94.31075,199.18925000000002,0.6209035322762074,707
2013-11-18,426.17674999999997,105.32325,0.7144832670534212,469
2013-11-19,314.53475000000003,55.96525,0.6497389441923258,630
2013-11-20,-421.28274999999996,-89.21725,0.28582166112931073,1511
2013-11-21,840.68175,127.81825,0.9286503013748142,32
2013-11-22,481.0725,221.4275,0.7813296356536127,298
2013-11-23,98.75625,154.74375,0.6077228985191659,747
2013-11-24,197.51524999999998,-239.01524999999998,0.4896896180257764,1042
2013-11-25,-162.56025,61.060249999999996,0.46296032397891335,1102
2013-11-26,-499.3825,-220.1175,0.20841186788934613,1720
2013-11-27,-272.22725,-108.27275,0.33629958698775364,1381
2013-11-28,497.0875,-214.58749999999998,0.6181818284410496,718
2013-11-29,-910.4715,34.9715,0.13227388149368224,1876
2013-11-30,-738.925,89.425,0.23017609510405435,1650
2013-12-01,-828.55175,-150.94825,0.05969964123058323,1980
2013-12-02,-858.64525,-49.854749999999996,0.10935081846417202,1909
2013-12-03,705.69525,-16.19525,0.7756157689999142,311
2013-12-04,392.1945,-66.6945,0.6367368918562023,675
2013-12-05,-56.4105,-172.0895,0.4035440633668988,1229
2013-12-06,-781.6387500000001,-45.86125,0.16205688655829628,1828
2013-12-07,-24.63575,119.13575,0.5435283096551495,906
2013-12-08,-54.41375,-191.08625,0.3929789495311037,1246
2013-12-09,-637.3915,-195.1085,0.15459749874439283,1833
2013-12-10,-133.578,-66.922,0.41803557775757527,1201
2013-12-11,-199.70125000000002,201.20125000000002,0.5071489298416838,999
2013-12-12,222.21675,83.28325000000001,0.626394607786356,695
2013-12-13,260.66775,86.83225,0.6438089120286281,653
2013-12-14,-850.8765000000001,-58.6235,0.10862720598520861,1910
2013-12-15,-242.815,43.315,0.4184222499428847,1200
2013-12-16,226.08499999999998,-235.58499999999998,0.5027141693769378,1010
2013-12-17,-8.3325,60.8325,0.5297282161459786,948
2013-12-18,706.60925,192.89075,0.8678492624659052,101
2013-12-19,310.82425,57.675749999999994,0.6494695989641198,632
2013-12-20,-647.495,179.995,0.30508726035841277,1468
2013-12-21,-831.82625,90.32625,0.20124960901356265,1742
2013-12-22,264.31425,-182.81425000000002,0.5380471058457906,919
2013-12-23,-903.16525,163.66525000000001,0.20169970989046582,1740
2013-12-24,144.887,-209.387,0.4819092338899256,1065
2013-12-25,854.32075,28.179250000000003,0.8589776876495189,118
2013-12-26,128.69225,-171.19225,0.48880676705939474,1043
2013-12-27,-216.86575,-222.63425,0.31287726311139835,1440
2013-12-28,268.80100000000004,-41.301,0.5990374267794103,773
2013-12-29,-86.9675,-93.5325,0.4256104539240446,1181
2013-12-30,74.57625,-7.07625,0.5336935302122686,933
2013-12-31,854.1465000000001,46.3535,0.8686118243681303,100
2014-01-01,-218.75125,-206.74875,0.31762992470240886,1426
2014-01-02,889.167,-155.66699999999997,0.7935531100838806,267
2014-01-03,794.3712499999999,33.12875,0.8360089928549361,173
2014-01-04,-592.61775,-74.88225,0.2252663784659688,1668
2014-01-05,-833.4875,92.9875,0.20132373821002197,1741
2014-01-06,-773.4982500000001,65.99825,0.21108073082032927,1708
2014-01-07,-913.66175,138.16175,0.18369833311922115,1776
2014-01-08,-783.125,85.625,0.21405293393858776,1698
2014-01-09,352.32775000000004,-35.827749999999995,0.6323916342111151,684
2014-01-10,-828.1089999999999,69.609,0.19154424324706967,1759
2014-01-11,-345.41075,-104.08924999999999,0.31025673908609275,1450
2014-01-12,682.36825,-89.86825,0.7371629485312062,408
2014-01-13,-907.0745,112.5745,0.17641458057281936,1795
2014-01-14,623.21775,-24.717750000000002,0.7408586893514651,402
2014-01-15,-407.84024999999997,147.34025,0.3851598879223905,1261
2014-01-16,-735.1375,151.6375,0.2590163368309807,1584
2014-01-17,393.7155,174.7845,0.7289021998235773,432
2014-01-18,259.66225,206.83775,0.6864813245921486,534
2014-01-19,749.47875,-23.978749999999998,0.7881746549243017,275
2014-01-20,462.50175,-84.00175,0.6518301987073365,622
2014-01-21,605.74175,42.758250000000004,0.7592244936267016,352
2014-01-22,-417.16575,-60.33425,0.29986214274457074,1478
2014-01-23,-624.92225,49.422250000000005,0.26216646838382485,1576
2014-01-24,500.18675,101.31325,0.7416089738414517,399
2014-01-25,614.54225,93.95775,0.7831487951122387,292
2014-01-26,929.8589999999999,-34.359,0.8673146910045629,105
2014-01-27,-167.9885,-149.5115,0.36346618186889174,1318
2014-01-28,-240.1435,-25.3565,0.383720336326668,1266
2014-01-29,540.864,-171.364,0.6496491974099793,631
2014-01-30,-303.36525,180.86525,0.450662239239176,1123
2014-01-31,839.93975,-60.43975,0.8137813526304233,221
2014-02-01,706.71425,-160.21425,0.7176221509190742,454
2014-02-02,-138.235,-212.265,0.3482847738811649,1351
2014-02-03,498.2285,71.2715,0.7298613314904948,431
2014-02-04,505.60675,66.89325,0.7310147627586946,428
2014-02-05,-766.88275,-76.61725,0.15061992838500443,1844
2014-02-06,784.7349999999999,-196.235,0.7363847031131836,412
2014-02-07,-6.1392500000000005,-46.360749999999996,0.48612767693733216,1053
2014-02-08,644.99575,-89.49575,0.7234094718988721,445
2014-02-09,-337.9155,88.41550000000001,0.3914638087714913,1250
2014-02-10,777.274,54.226,0.8375744326874985,169
2014-02-11,-206.968,-54.532,0.38428008862683855,1262
2014-02-12,-878.70775,-108.79225,0.05224863203523671,1988
2014-02-13,764.1777500000001,198.32225,0.9219127743665294,38
2014-02-14,-793.42875,-30.07125,0.16382966566812984,1824
2014-02-15,-338.661,94.161,0.3931057572283793,1245
2014-02-16,873.235,-148.735,0.7881601671563161,276
2014-02-17,871.26875,8.23125,0.8576036574819245,121
2014-02-18,125.03875000000001,-221.53875,0.464257654472522,1097
2014-02-19,247.40724999999998,0.09274999999999989,0.6065607933179294,753
2014-02-20,-103.58825,216.08825000000002,0.5515598990061963,888
2014-02-21,-393.86199999999997,-52.638000000000005,0.3114099599556117,1447
2014-02-22,-334.94375,-218.55624999999998,0.27073083881091514,1554
2014-02-23,325.19675,-223.69675,0.5442059230454995,899
2014-02-24,499.84675000000004,-50.34675,0.6794969755395179,551
2014-02-25,573.1985,-161.6985,0.6652682222733176,589
2014-02-26,557.5675,-234.0675,0.6363649335012803,677
2014-02-27,-786.0652500000001,117.56524999999999,0.22420760522898767,1669
2014-02-28,-25.68225,-22.81775,0.4872408455384433,1049
2014-03-01,-828.8077499999999,-88.69225,0.10389596240784635,1918
2014-03-02,95.24625,196.25375,0.6196397424622846,709
2014-03-03,-111.261,-168.239,0.37645219313880673,1280
2014-03-04,748.00875,197.49124999999998,0.9013471119977038,55
2014-03-05,-278.932,-79.56800000000001,0.34352535351713354,1359
2014-03-06,-735.0315,183.5315,0.27133434760382097,1552
2014-03-07,-690.3085,50.8085,0.234981920938161,1640
2014-03-08,525.21675,159.28325,0.7745499773222754,316
2014-03-09,238.29975000000002,237.20024999999998,0.6913770832951017,525
2014-03-10,-766.4535000000001,-97.0465,0.13857922846198134,1864
2014-03-11,-794.9975,212.4975,0.2595125419735166,1583
2014-03-12,388.7635,-55.2635,0.6386716841477801,667
2014-03-13,-815.5,-54.0,0.1353127860387393,1870
2014-03-14,638.1859999999999,-73.686,0.7255654682831862,436
2014-03-15,405.64075,21.859250000000003,0.6732753031947141,573
2014-03-16,-788.818,-147.68200000000002,0.09590803314921723,1937
2014-03-17,-806.01375,14.51375,0.17861246833975578,1792
2014-03-18,910.7584999999999,28.741500000000002,0.8976526252829413,61
2014-03-19,-242.42975,121.92975,0.45179699912587024,1121
2014-03-20,-251.6,152.1,0.4632437100410299,1100
2014-03-21,620.47975,-26.979750000000003,0.738327923868487,407
2014-03-22,866.8154999999999,-77.3155,0.8182655117773857,211
2014-03-23,925.6967500000001,-87.19675,0.8406678305217157,162
2014-03-24,490.60725,-151.10725,0.6416273155481277,661
2014-03-25,-238.83575,-202.66425,0.31253718486453763,1442
2014-03-26,-797.3512499999999,-73.14875,0.13529016912587769,1871
2014-03-27,547.00125,-108.50125,0.6757670711681062,562
2014-03-28,111.77850000000001,224.7215,0.6400068769619256,664
2014-03-29,-150.11525,28.615250000000003,0.45091937264758986,1122
2014-03-30,799.44375,-61.943749999999994,0.7945389158818903,263
2014-03-31,-759.72375,28.22375,0.2050515060436603,1732
2014-04-01,-23.52725,-164.97275000000002,0.4219394237018264,1189
2014-04-02,-903.49275,-29.00725,0.09789166565437583,1933
2014-04-03,-70.395,57.894999999999996,0.5001753778795138,1013
