,n,b,score,ranking
2013-06-03,-0.15675,0.05675,0.6185802957728803,407
2013-06-04,-0.15675,0.05675,0.6234457978638945,384
2013-06-05,-0.05025,-0.04975,0.3428518865578906,1781
2013-06-06,0.197,-0.297,0.5492619608915805,783
2013-06-07,-0.05025,-0.04975,0.437906633672943,1322
2013-06-08,-0.15675,0.05675,0.5046957202237881,989
2013-06-09,-0.05025,-0.04975,0.4525242886907064,1234
2013-06-10,-0.15675,0.05675,0.5220254663818142,915
2013-06-11,-0.05025,-0.04975,0.46296676829939615,1193
2013-06-12,0.197,-0.297,0.49268764632059237,1044
2013-06-13,-0.15675,0.05675,0.5343454145318631,855
2013-06-14,0.197,-0.297,0.4770700903395458,1128
2013-06-15,-0.05025,-0.04975,0.43302247415491985,1345
2013-06-16,0.5905,0.3095,0.6657648127995592,197
2013-06-17,0.197,-0.297,0.5517434386123158,770
2013-06-18,-0.15675,0.05675,0.5803689507197705,610
2013-06-19,-0.05025,-0.04975,0.33970110685140087,1798
2013-06-20,-0.05025,-0.04975,0.3288388456299582,1833
2013-06-21,-0.05025,-0.04975,0.33473517720276497,1814
2013-06-22,-0.05025,-0.04975,0.3938318632468717,1553
2013-06-23,-0.05025,-0.04975,0.4272921579853315,1372
2013-06-24,-0.05025,-0.04975,0.42213526394640155,1401
2013-06-25,0.197,-0.297,0.466174659922882,1181
2013-06-26,-0.05025,-0.04975,0.40104015135023263,1514
2013-06-27,0.5905,0.3095,0.7162827261725855,78
2013-06-28,-0.15675,0.05675,0.5788274533409635,621
2013-06-29,0.197,-0.297,0.6176135333271695,411
2013-06-30,-0.05025,-0.04975,0.4500533878212005,1250
2013-07-01,-0.15675,0.05675,0.5314273954866975,869
2013-07-02,-0.05025,-0.04975,0.31432860015511105,1878
2013-07-03,-0.05025,-0.04975,0.4385977932194548,1317
2013-07-04,-0.15675,0.05675,0.582122977173932,602
2013-07-05,-0.05025,-0.04975,0.45712003952736735,1215
2013-07-06,-0.05025,-0.04975,0.4378590099658836,1323
2013-07-07,-0.15675,0.05675,0.5941736869874502,546
2013-07-08,-0.05025,-0.04975,0.33225650255452766,1824
2013-07-09,-0.05025,-0.04975,0.27881222202513084,1939
2013-07-10,-0.15675,0.05675,0.5642788038346384,701
2013-07-11,0.197,-0.297,0.4685119035458778,1166
2013-07-12,-0.15675,0.05675,0.6171274995304163,412
2013-07-13,-0.05025,-0.04975,0.300340897703041,1908
2013-07-14,-0.05025,-0.04975,0.41385447406809456,1449
2013-07-15,-0.15675,0.05675,0.630825390378307,344
2013-07-16,-0.15675,0.05675,0.5292914051039094,879
2013-07-17,-0.05025,-0.04975,0.41229800847564224,1456
2013-07-18,-0.15675,0.05675,0.60465669747568,487
2013-07-19,-0.15675,0.05675,0.5085623761735502,975
2013-07-20,-0.05025,-0.04975,0.42862298882786265,1365
2013-07-21,-0.05025,-0.04975,0.44486276210945874,1274
2013-07-22,0.197,-0.297,0.4866440994540222,1078
2013-07-23,0.5905,0.3095,0.6843041641627923,148
2013-07-24,-0.15675,0.05675,0.48978645056343273,1057
2013-07-25,-0.15675,0.05675,0.5249739968067901,903
2013-07-26,-0.15675,0.05675,0.6412028213766928,299
2013-07-27,-0.05025,-0.04975,0.4411028760729767,1298
2013-07-28,-0.15675,0.05675,0.6412038149044839,298
2013-07-29,0.9497500000000001,-0.04975,0.7082185192523778,93
2013-07-30,-0.15675,0.05675,0.6456712408554535,283
2013-07-31,0.197,-0.297,0.49084525121444794,1053
2013-08-01,0.197,-0.297,0.4763201410794562,1132
2013-08-02,-0.05025,-0.04975,0.4521113001044639,1236
2013-08-03,-0.15675,0.05675,0.5747784604287725,645
2013-08-04,-0.05025,-0.04975,0.46071753763946144,1197
2013-08-05,-0.05025,-0.04975,0.3381739828369943,1803
2013-08-06,-0.15675,0.05675,0.5810545114607992,607
2013-08-07,-0.05025,-0.04975,0.36117091617367175,1705
2013-08-08,-0.15675,0.05675,0.6065499311509057,470
2013-08-09,0.5905,0.3095,0.7851726853338807,10
2013-08-10,-0.05025,-0.04975,0.2506187845926601,1973
2013-08-11,-0.05025,-0.04975,0.4549008152299611,1225
2013-08-12,-0.15675,0.05675,0.4709827303048279,1157
2013-08-13,-0.05025,-0.04975,0.36224545073684533,1695
2013-08-14,0.5905,0.3095,0.6871160477573893,138
2013-08-15,-0.15675,0.05675,0.605142401527637,483
2013-08-16,-0.15675,0.05675,0.5137804177656555,956
2013-08-17,-0.05025,-0.04975,0.34277570325920254,1782
2013-08-18,-0.15675,0.05675,0.6543678199147741,243
2013-08-19,-0.05025,-0.04975,0.3415706694626291,1789
2013-08-20,-0.05025,-0.04975,0.417316687166558,1427
2013-08-21,-0.05025,-0.04975,0.40364574719230517,1497
2013-08-22,-0.05025,-0.04975,0.34787197219153465,1759
2013-08-23,0.5905,0.3095,0.7715155271460261,17
2013-08-24,-0.05025,-0.04975,0.45071352178544094,1245
2013-08-25,-0.15675,0.05675,0.43798859306739146,1320
2013-08-26,-0.15675,0.05675,0.6149163451815542,428
2013-08-27,-0.05025,-0.04975,0.347057082818529,1763
2013-08-28,0.5905,0.3095,0.668194666783698,193
2013-08-29,-0.15675,0.05675,0.536598340925384,841
2013-08-30,-0.05025,-0.04975,0.3908210846826481,1566
2013-08-31,-0.15675,0.05675,0.6403989823184366,304
2013-09-01,0.5905,0.3095,0.6692604155336097,190
2013-09-02,-0.15675,0.05675,0.5039762874355379,994
2013-09-03,-0.15675,0.05675,0.5732399011327242,650
2013-09-04,-0.05025,-0.04975,0.3620043751071235,1698
2013-09-05,-0.15675,0.05675,0.5477336613941031,798
2013-09-06,0.5905,0.3095,0.7412363392224879,40
2013-09-07,-0.15675,0.05675,0.6323985368768765,337
2013-09-08,-0.15675,0.05675,0.4991292836531964,1010
2013-09-09,0.197,-0.297,0.47342895576438215,1146
2013-09-10,0.5905,0.3095,0.7697724957610108,19
2013-09-11,0.197,-0.297,0.48259722084409185,1095
2013-09-12,-0.15675,0.05675,0.4784504027236789,1119
2013-09-13,-0.05025,-0.04975,0.3612612741706999,1704
2013-09-14,0.197,-0.297,0.5013528919349298,1002
2013-09-15,-0.05025,-0.04975,0.34338644275049757,1778
2013-09-16,-0.05025,-0.04975,0.4355055542516983,1333
2013-09-17,-0.05025,-0.04975,0.461970724274347,1195
2013-09-18,-0.15675,0.05675,0.5258455622737535,900
2013-09-19,-0.15675,0.05675,0.595237971515056,538
2013-09-20,-0.15675,0.05675,0.3406986127944742,1792
2013-09-21,-0.05025,-0.04975,0.3180489886932568,1869
2013-09-22,-0.15675,0.05675,0.5797945478885471,616
2013-09-23,-0.05025,-0.04975,0.30017734544281205,1909
2013-09-24,0.197,-0.297,0.5305929043145309,874
2013-09-25,-0.15675,0.05675,0.4855886897631494,1083
2013-09-26,-0.15675,0.05675,0.5647964410642413,695
2013-09-27,-0.05025,-0.04975,0.4104592461828873,1464
2013-09-28,0.197,-0.297,0.5153018631252894,947
2013-09-29,-0.15675,0.05675,0.4851310279056449,1086
2013-09-30,0.5905,0.3095,0.6930531001723967,124
2013-10-01,-0.15675,0.05675,0.6008186448815669,504
2013-10-02,-0.15675,0.05675,0.5214793079161639,922
2013-10-03,-0.05025,-0.04975,0.43696827794106174,1327
2013-10-04,-0.15675,0.05675,0.6159247756458777,420
2013-10-05,-0.15675,0.05675,0.5519826498272964,767
2013-10-06,-0.15675,0.05675,0.6055841667992016,480
2013-10-07,-0.05025,-0.04975,0.3691749122510592,1673
2013-10-08,-0.05025,-0.04975,0.4090813876200999,1471
2013-10-09,-0.05025,-0.04975,0.45297045396168373,1232
2013-10-10,0.197,-0.297,0.5268813452916282,894
2013-10-11,-0.15675,0.05675,0.5009747600938521,1005
2013-10-12,0.197,-0.297,0.5706426699725013,664
2013-10-13,-0.15675,0.05675,0.4438329760381999,1281
2013-10-14,-0.15675,0.05675,0.5878571923971534,573
2013-10-15,-0.15675,0.05675,0.6470653765187662,275
2013-10-16,-0.15675,0.05675,0.6224793494188027,389
2013-10-17,-0.05025,-0.04975,0.3501840384143525,1750
2013-10-18,-0.05025,-0.04975,0.383350219971418,1607
2013-10-19,-0.05025,-0.04975,0.3605599252272934,1709
2013-10-20,-0.15675,0.05675,0.552850819444463,760
2013-10-21,0.5905,0.3095,0.667968167761682,194
2013-10-22,-0.15675,0.05675,0.6285612388772038,355
2013-10-23,-0.15675,0.05675,0.5445672323791477,814
2013-10-24,0.5905,0.3095,0.67196799003466,182
2013-10-25,-0.05025,-0.04975,0.4245839616701288,1387
2013-10-26,-0.15675,0.05675,0.6650289695071168,201
2013-10-27,-0.05025,-0.04975,0.45037030735388894,1247
2013-10-28,-0.15675,0.05675,0.5336803991262342,860
2013-10-29,-0.15675,0.05675,0.5551855167842424,747
2013-10-30,-0.05025,-0.04975,0.45978348840986094,1201
2013-10-31,-0.05025,-0.04975,0.44882962123467723,1258
2013-11-01,-0.15675,0.05675,0.5983278724828682,514
2013-11-02,-0.15675,0.05675,0.6093861906647026,453
2013-11-03,0.5905,0.3095,0.702213191663074,106
2013-11-04,-0.15675,0.05675,0.5526742888931336,761
2013-11-05,-0.05025,-0.04975,0.44376779049360304,1282
2013-11-06,-0.15675,0.05675,0.5838245878052886,594
2013-11-07,-0.05025,-0.04975,0.38258550374182243,1613
2013-11-08,0.5905,0.3095,0.6879021481589752,134
2013-11-09,0.197,-0.297,0.4660333079190424,1182
2013-11-10,-0.05025,-0.04975,0.4650807708800511,1188
2013-11-11,0.5905,0.3095,0.7044383045723464,100
2013-11-12,-0.05025,-0.04975,0.40168030733062077,1507
2013-11-13,-0.15675,0.05675,0.6545562377035972,242
2013-11-14,-0.05025,-0.04975,0.37517865947252355,1648
2013-11-15,-0.15675,0.05675,0.6259333081990754,370
2013-11-16,-0.05025,-0.04975,0.38958855565058526,1572
2013-11-17,-0.15675,0.05675,0.6077596771994174,463
2013-11-18,-0.15675,0.05675,0.6476125620349531,272
2013-11-19,-0.05025,-0.04975,0.3345423453413222,1816
2013-11-20,0.197,-0.297,0.5673909820548368,676
2013-11-21,-0.05025,-0.04975,0.31951860948002386,1861
2013-11-22,-0.05025,-0.04975,0.3028649109769814,1900
2013-11-23,0.5905,0.3095,0.6926488698800055,126
2013-11-24,-0.05025,-0.04975,0.4633330155170349,1192
2013-11-25,-0.15675,0.05675,0.6499295853641724,264
2013-11-26,-0.05025,-0.04975,0.4502676407411424,1249
2013-11-27,-0.15675,0.05675,0.5990202581722468,509
2013-11-28,-0.15675,0.05675,0.5282196502811335,887
2013-11-29,-0.15675,0.05675,0.6060643646554982,475
2013-11-30,-0.15675,0.05675,0.5458270630790311,805
2013-12-01,0.197,-0.297,0.4780095786734201,1122
2013-12-02,-0.05025,-0.04975,0.38823540947982893,1582
2013-12-03,-0.15675,0.05675,0.5339602242565991,856
2013-12-04,-0.05025,-0.04975,0.37428913266776054,1651
2013-12-05,-0.05025,-0.04975,0.43303451634205,1344
2013-12-06,-0.15675,0.05675,0.554902035775682,751
2013-12-07,-0.05025,-0.04975,0.3342223683546855,1817
2013-12-08,-0.05025,-0.04975,0.419494976919353,1413
2013-12-09,-0.05025,-0.04975,0.4195973256886978,1412
2013-12-10,-0.15675,0.05675,0.5594445459703097,720
2013-12-11,-0.05025,-0.04975,0.36231693555053424,1694
2013-12-12,-0.15675,0.05675,0.618563994988611,408
2013-12-13,-0.05025,-0.04975,0.2841532526802141,1936
2013-12-14,-0.05025,-0.04975,0.2874028980498756,1928
2013-12-15,-0.05025,-0.04975,0.34252446229980515,1784
2013-12-16,-0.15675,0.05675,0.5829242278630522,598
2013-12-17,-0.15675,0.05675,0.6248726052478404,375
2013-12-18,0.197,-0.297,0.5180284973559642,937
2013-12-19,0.5905,0.3095,0.6686127698561616,192
2013-12-20,-0.05025,-0.04975,0.38720491760292586,1587
2013-12-21,-0.15675,0.05675,0.598478703367785,512
2013-12-22,-0.15675,0.05675,0.5197976508289753,931
2013-12-23,-0.05025,-0.04975,0.3985189491206088,1525
2013-12-24,-0.05025,-0.04975,0.37690730888638896,1642
2013-12-25,-0.05025,-0.04975,0.42581748482704723,1381
2013-12-26,-0.05025,-0.04975,0.3338215245158142,1818
2013-12-27,-0.15675,0.05675,0.6415477211392938,295
2013-12-28,0.5905,0.3095,0.7226191130402062,64
2013-12-29,-0.15675,0.05675,0.5912991881234514,563
2013-12-30,-0.05025,-0.04975,0.4321369377679154,1347
2013-12-31,-0.05025,-0.04975,0.4552115193368891,1224
2014-01-01,-0.15675,0.05675,0.567902362249133,675
2014-01-02,-0.05025,-0.04975,0.4179273985448334,1420
2014-01-03,-0.15675,0.05675,0.6010073920625436,503
2014-01-04,-0.15675,0.05675,0.6078140878839065,462
2014-01-05,-0.15675,0.05675,0.5381592172915627,835
2014-01-06,-0.15675,0.05675,0.6019608139407154,499
2014-01-07,-0.15675,0.05675,0.639839863299636,306
2014-01-08,0.197,-0.297,0.5160914886236034,944
2014-01-09,0.197,-0.297,0.47674166608681656,1129
2014-01-10,0.197,-0.297,0.5722545966009246,657
2014-01-11,-0.15675,0.05675,0.5386121949689561,832
2014-01-12,0.5905,0.3095,0.6697856509376543,189
2014-01-13,-0.15675,0.05675,0.6146673604590682,431
2014-01-14,0.5905,0.3095,0.7751842346574138,14
2014-01-15,-0.05025,-0.04975,0.33533613717158794,1812
2014-01-16,-0.05025,-0.04975,0.33282225262553794,1822
2014-01-17,-0.15675,0.05675,0.5520485883644782,765
2014-01-18,-0.15675,0.05675,0.4300883420552155,1358
2014-01-19,-0.15675,0.05675,0.5579395982655391,726
2014-01-20,-0.05025,-0.04975,0.3392693870757042,1800
2014-01-21,-0.05025,-0.04975,0.4120315029180966,1458
2014-01-22,-0.05025,-0.04975,0.4273404780621728,1371
2014-01-23,0.5905,0.3095,0.7500936671372709,29
2014-01-24,0.5905,0.3095,0.676033907054884,168
2014-01-25,-0.05025,-0.04975,0.3538477075470078,1736
2014-01-26,-0.15675,0.05675,0.5281268262921314,888
2014-01-27,-0.05025,-0.04975,0.43935353372052044,1311
2014-01-28,-0.15675,0.05675,0.4943813434383486,1033
2014-01-29,0.197,-0.297,0.5465167012683483,802
2014-01-30,0.5905,0.3095,0.694355209657703,121
2014-01-31,-0.05025,-0.04975,0.36246594783162367,1693
2014-02-01,-0.05025,-0.04975,0.2629492376727298,1963
2014-02-02,0.197,-0.297,0.5083097899332331,978
2014-02-03,-0.05025,-0.04975,0.39083681237979057,1565
2014-02-04,0.197,-0.297,0.499025304957877,1011
2014-02-05,-0.05025,-0.04975,0.27244578729645064,1950
2014-02-06,-0.15675,0.05675,0.5520499981636982,764
2014-02-07,-0.15675,0.05675,0.6004194959774547,506
2014-02-08,-0.15675,0.05675,0.6037584475011794,491
2014-02-09,-0.05025,-0.04975,0.36399476228166056,1686
2014-02-10,-0.05025,-0.04975,0.44982799458779993,1251
2014-02-11,-0.15675,0.05675,0.5145903656493924,951
2014-02-12,-0.05025,-0.04975,0.38860964119829655,1578
2014-02-13,-0.05025,-0.04975,0.40962365053695193,1468
2014-02-14,-0.05025,-0.04975,0.44115510672469993,1297
2014-02-15,-0.05025,-0.04975,0.4569291902471112,1216
2014-02-16,-0.05025,-0.04975,0.3100286326529705,1888
2014-02-17,-0.15675,0.05675,0.47727086634115024,1126
2014-02-18,0.5905,0.3095,0.7022141457518807,105
2014-02-19,-0.15675,0.05675,0.6265851209583674,365
2014-02-20,-0.15675,0.05675,0.5401210770754757,824
2014-02-21,0.5905,0.3095,0.7240921580418018,59
2014-02-22,-0.05025,-0.04975,0.4092539707434287,1469
2014-02-23,0.197,-0.297,0.49434377472510616,1034
2014-02-24,-0.05025,-0.04975,0.4054014785128088,1486
2014-02-25,0.197,-0.297,0.564859833990559,693
2014-02-26,0.5905,0.3095,0.7404272673954564,41
2014-02-27,-0.15675,0.05675,0.5800828681216741,612
2014-02-28,0.5905,0.3095,0.6777256760763485,163
2014-03-01,-0.05025,-0.04975,0.4516300759668118,1240
2014-03-02,0.5905,0.3095,0.709490524602588,90
2014-03-03,-0.05025,-0.04975,0.3228061231535917,1849
2014-03-04,-0.15675,0.05675,0.6548841167998751,241
2014-03-05,0.5905,0.3095,0.684673958947967,145
2014-03-06,-0.05025,-0.04975,0.25930084108615087,1967
2014-03-07,-0.05025,-0.04975,0.305339318986738,1896
2014-03-08,-0.15675,0.05675,0.43686142577919196,1328
2014-03-09,-0.15675,0.05675,0.5784474532444355,624
2014-03-10,-0.05025,-0.04975,0.457403380463677,1214
2014-03-11,0.5905,0.3095,0.7201885641676824,70
2014-03-12,-0.15675,0.05675,0.6059275824335821,477
2014-03-13,0.197,-0.297,0.5302892436457034,875
2014-03-14,-0.15675,0.05675,0.4895918833428087,1058
2014-03-15,-0.05025,-0.04975,0.26372940485158763,1961
2014-03-16,-0.15675,0.05675,0.5955561840882706,536
2014-03-17,-0.05025,-0.04975,0.43072523591514456,1353
2014-03-18,-0.15675,0.05675,0.5973844201524725,523
2014-03-19,-0.05025,-0.04975,0.23460463199680986,1983
2014-03-20,-0.15675,0.05675,0.592870396838977,551
2014-03-21,-0.05025,-0.04975,0.29564243995961176,1914
2014-03-22,-0.15675,0.05675,0.6535738039064031,249
2014-03-23,-0.15675,0.05675,0.6293278596877478,351
2014-03-24,-0.15675,0.05675,0.5248096170938116,905
2014-03-25,-0.15675,0.05675,0.5588906466130645,722
2014-03-26,-0.15675,0.05675,0.5152629182488839,948
2014-03-27,-0.15675,0.05675,0.5949856722181464,541
2014-03-28,0.5905,0.3095,0.6764113856400991,167
2014-03-29,-0.15675,0.05675,0.5211419162931565,923
2014-03-30,-0.15675,0.05675,0.6403237212414276,305
2014-03-31,-0.05025,-0.04975,0.35757939053020477,1719
2014-04-01,-0.05025,-0.04975,0.3365701734190125,1810
2014-04-02,-0.15675,0.05675,0.5914375712036354,561
2014-04-03,-0.05025,-0.04975,0.3171806142064501,1870
2014-04-04,-0.15675,0.05675,0.5557080555722255,743
2014-04-05,-0.15675,0.05675,0.5041697685928921,993
2014-04-06,0.197,-0.297,0.5571780106333112,733
2014-04-07,-0.15675,0.05675,0.6028210841577383,494
2014-04-08,-0.15675,0.05675,0.5440219593605932,815
2014-04-09,-0.05025,-0.04975,0.4171183928587378,1428
2014-04-10,-0.05025,-0.04975,0.39101375602473365,1564
2014-04-11,-0.15675,0.05675,0.5823224320373421,601
2014-04-12,-0.05025,-0.04975,0.449133336003474,1255
2014-04-13,-0.05025,-0.04975,0.4606006168037844,1199
2014-04-14,-0.15675,0.05675,0.5575599081911577,729
2014-04-15,-0.05025,-0.04975,0.3539345407484256,1734
2014-04-16,-0.05025,-0.04975,0.37799586422786846,1639
2014-04-17,-0.15675,0.05675,0.4158463068211532,1432
2014-04-18,-0.05025,-0.04975,0.27878471502411584,1940
