,u,b,score,ranking
2013-04-19,-511.984,233.484,0.383038532393298,1279
2013-04-20,-732.33275,-186.16725,0.0615839278630344,1919
2013-04-21,-395.62149999999997,239.12150000000003,0.43180116233101445,1157
2013-04-22,-627.6089999999999,218.109,0.32897702980320354,1410
2013-04-23,734.116,188.38400000000001,0.9437581218740585,78
2013-04-24,587.52225,222.97775000000001,0.8464963036515336,190
2013-04-25,290.58475,240.91525000000001,0.7067230052083389,469
2013-04-26,697.1985,-194.6985,0.6971684721501742,498
2013-04-27,576.99225,-212.49225,0.6429376615192917,636
2013-04-28,-579.00775,-212.49225,0.14925604710882867,1792
2013-04-29,690.8910000000001,197.609,0.9140471987919823,112
2013-04-30,94.941,236.55900000000003,0.6314737935325205,669
2013-05-01,586.2660000000001,223.234,0.84595212413125,191
2013-05-02,748.4235,-185.9235,0.7168730399387946,438
2013-05-03,-349.82775,237.32775,0.4544027799774911,1113
2013-05-04,-717.59025,207.09025000000003,0.2880415396221414,1511
2013-05-05,-514.9590000000001,232.459,0.3823481300335534,1283
2013-05-06,-151.25775,-222.24225,0.3416862309010051,1374
2013-05-07,601.8534999999999,219.6465,0.8544118127379945,179
2013-05-08,667.0485,-200.5485,0.6885844666050748,534
2013-05-09,-907.1965,180.69650000000001,0.20556170442495258,1727
2013-05-10,16.30475,-219.80475,0.40859784206205263,1204
2013-05-11,-172.79525,-223.70475,0.33392880251902324,1397
2013-05-12,-541.989,-221.511,0.1776862483765842,1764
2013-05-13,-699.15275,209.65275000000003,0.29589229386694627,1490
2013-05-14,-307.85275,238.35275000000001,0.4700921371229024,1070
2013-05-15,821.9422500000001,-175.44225,0.7543277631300154,354
2013-05-16,-371.114,-226.386,0.2585623456166042,1598
2013-05-17,49.78475,232.71525000000003,0.6150324973946929,718
2013-05-18,422.58475,240.91525000000001,0.7624151671161423,337
2013-05-19,-281.25775,-222.24225,0.2909036819034352,1504
2013-05-20,790.0097499999999,182.49025,0.9774256661767686,28
2013-05-21,774.0097499999999,182.49025,0.9699578359536891,44
2013-05-22,-467.92775,241.42775,0.40142583666029136,1227
2013-05-23,11.478499999999999,235.0215,0.5977988047139084,754
2013-05-24,-408.84524999999996,-225.65474999999998,0.24070264785341575,1635
2013-05-25,-405.134,239.63400000000001,0.4278723955019741,1166
2013-05-26,-849.4214999999999,189.9215,0.22950955788362626,1660
2013-05-27,194.911,-225.411,0.4876514671839175,1031
2013-05-28,-0.4764999999999997,-221.0235,0.4021432185830892,1222
2013-05-29,-825.2402500000001,192.74025,0.2411830009999915,1633
2013-05-30,-415.41525,240.91525000000001,0.4229171713892892,1175
2013-05-31,711.27225,192.22775000000001,0.9266127087733229,97
2013-06-01,-490.82775,237.32775,0.39164951253357794,1254
2013-06-02,-639.9765,-201.5235,0.11591589767297848,1842
2013-06-03,-30.795250000000003,-223.70475,0.39156220822205046,1255
2013-06-04,889.8735,-168.3735,0.7885203632884806,279
2013-06-05,-487.084,237.584,0.39364421720920034,1250
2013-06-06,366.55975,241.94025,0.737708437924703,392
2013-06-07,525.4035,238.0965,0.8092956922629742,237
2013-06-08,-494.31525,236.81525,0.39011003519391974,1258
2013-06-09,432.59225000000004,-228.09224999999998,0.5825730788894877,796
2013-06-10,-274.014,-222.486,0.2942265061754026,1497
2013-06-11,287.3535,240.1465,0.7058446644748637,473
2013-06-12,255.07975,-228.57975,0.5068237686087158,974
2013-06-13,88.941,236.55900000000003,0.6286197472598067,675
2013-06-14,-757.6465000000001,199.1465,0.27223181604352664,1559
2013-06-15,625.361,-207.861,0.6682419964713904,583
2013-06-16,-342.85275,238.35275000000001,0.4566240519773887,1105
2013-06-17,-576.50275,224.00275,0.3492148083198834,1353
2013-06-18,-780.15775,-179.34224999999998,0.03262011324381114,1960
2013-06-19,191.17225,237.32775,0.6727143545505935,572
2013-06-20,376.3035,242.19650000000001,0.7420514894738259,382
2013-06-21,-816.4952499999999,-173.00475,0.013270263142284923,1990
2013-06-22,38.041,232.459,0.6096744466394248,730
2013-06-23,-536.72025,-220.77974999999998,0.18119662015835036,1758
2013-06-24,316.3285,241.17149999999998,0.71613823232756,443
2013-06-25,-602.2265,-211.2735,0.13949314320399317,1814
2013-06-26,361.81100000000004,-229.31099999999998,0.5527501904819728,868
2013-06-27,-232.06400000000002,-224.43599999999998,0.3093882770404299,1457
2013-06-28,742.39725,187.10275000000001,0.9493839909893877,71
2013-06-29,-649.9765,-201.5235,0.11001675531679461,1852
2013-06-30,-331.84524999999996,-225.65474999999998,0.2728530808402068,1558
2013-07-01,-683.09525,-196.40474999999998,0.09077881699247126,1880
2013-07-02,791.84225,-179.34224999999998,0.7397548946228503,388
2013-07-03,708.49225,-192.99225,0.7018714827047848,485
2013-07-04,-454.209,242.709,0.4063533021721245,1212
2013-07-05,347.791,242.709,0.7279872368273432,410
2013-07-06,598.08475,220.41525000000001,0.8537777601609726,182
2013-07-07,129.12225,239.37775,0.64416064927957,632
2013-07-08,73.73475,234.76525,0.6237204626848052,692
2013-07-09,-488.084,237.584,0.39348183272036136,1251
2013-07-10,-751.184,200.68400000000003,0.2744822142447194,1551
2013-07-11,752.20475,-184.70475,0.7177726063626615,433
2013-07-12,703.4784999999999,194.0215,0.9203344457306644,103
2013-07-13,253.3485,-227.8485,0.5064811658186144,975
2013-07-14,-335.6015,-225.8985,0.27122383283896057,1562
2013-07-15,-283.82775,237.32775,0.47936765969012873,1047
2013-07-16,428.59225000000004,-228.09224999999998,0.5807645430961915,800
2013-07-17,751.4485,-184.9485,0.7176882079620617,434
2013-07-18,730.3735,-187.87349999999998,0.7096691394120939,458
2013-07-19,530.061,-219.56099999999998,0.6239004366860992,690
2013-07-20,309.07225,241.42775,0.7136253169234303,450
2013-07-21,-770.5965,197.0965,0.26731197199603907,1574
2013-07-22,-626.8652500000001,218.36525,0.329302971275691,1409
2013-07-23,700.4535000000001,195.0465,0.9188433508216634,105
2013-07-24,220.916,237.584,0.685143247727672,542
2013-07-25,-903.96525,181.46525000000003,0.20735764129330372,1723
2013-07-26,-735.259,203.75900000000001,0.2811772342928257,1532
2013-07-27,352.55975,241.94025,0.7308014152864446,406
2013-07-28,-911.1714999999999,179.6715,0.20404926707697496,1732
2013-07-29,-628.35275,217.85275000000001,0.32864644113399893,1411
2013-07-30,83.64224999999999,-226.14225,0.4389870314932689,1143
2013-07-31,401.3035,242.19650000000001,0.7535161581541547,357
2013-08-01,292.761,-231.261,0.5215690076020805,939
2013-08-02,-539.4765,-221.0235,0.17941544756844785,1761
2013-08-03,403.3485,-227.8485,0.5697433770780287,825
2013-08-04,-523.79525,-223.70475,0.18979926999744007,1748
2013-08-05,-332.5965,238.0965,0.4603197585274142,1095
2013-08-06,470.61725,-227.11725,0.5971931240944194,757
2013-08-07,328.04725,242.45274999999998,0.7197063192377717,430
2013-08-08,636.2347500000001,214.26525,0.8793787283953425,150
2013-08-09,300.00475,-231.50475,0.5260903138402747,932
2013-08-10,157.04725,242.45274999999998,0.6546468826683773,601
2013-08-11,-708.4327499999999,-190.06725,0.07493981426247398,1899
2013-08-12,-275.77025,-222.72975,0.2941726424475468,1499
2013-08-13,-439.49025,243.99025,0.4121618941453804,1196
2013-08-14,-482.109,238.609,0.39519171470326686,1244
2013-08-15,870.52975,-172.02974999999998,0.7784084438019565,302
2013-08-16,-191.34025000000003,237.84025000000003,0.5144781797334084,954
2013-08-17,689.8910000000001,197.609,0.9136372441416907,113
2013-08-18,283.866,239.63400000000001,0.7049109007978103,477
2013-08-19,557.9422500000001,-214.44225,0.6358490428333188,657
2013-08-20,-1.2327499999999993,-221.26725,0.4021096744841537,1223
2013-08-21,166.63475,238.86525,0.6615231077010872,595
2013-08-22,0.9660000000000002,235.534,0.5940141550550911,764
2013-08-23,-562.8340000000001,227.334,0.35619439023843563,1336
2013-08-24,456.841,240.659,0.7779616922092043,303
2013-08-25,-412.159,240.659,0.4246178899526847,1172
2013-08-26,-804.3015,-175.1985,0.019452773145163072,1980
2013-08-27,317.81600000000003,241.68400000000003,0.7163778367257343,441
2013-08-28,-597.98275,-211.51725,0.14168854352563917,1810
2013-08-29,747.90975,186.59025000000003,0.9523668674823316,66
2013-08-30,839.7235000000001,-174.2235,0.7631428616020699,335
2013-08-31,718.78475,191.71525000000003,0.9318915121763589,90
2013-09-01,-265.77025,-222.72975,0.2961269602043555,1489
2013-09-02,-894.9902500000001,182.49025,0.21236529322309394,1713
2013-09-03,798.111,-178.611,0.7426548500701804,381
2013-09-04,-147.74525,-221.75475,0.34254731865385146,1370
2013-09-05,858.7735,-172.2735,0.7733238552349357,314
2013-09-06,854.5047500000001,-173.00475,0.7708959816714023,319
2013-09-07,657.7547500000001,-202.25475,0.682407564373888,545
2013-09-08,-419.87025,-226.62975,0.23555911365566856,1647
2013-09-09,-205.57150000000001,237.07150000000001,0.5080781828815402,969
2013-09-10,654.9985,-202.49849999999998,0.6809093372134856,548
2013-09-11,-352.31525,236.81525,0.45353760412502214,1116
2013-09-12,-612.4277500000001,220.92775,0.33559419734887397,1392
2013-09-13,132.60975,239.89024999999998,0.6454410099666801,628
2013-09-14,740.6535,186.8465,0.9489238193286249,73
2013-09-15,412.07225,241.42775,0.7568238373399785,347
2013-09-16,122.07975,-228.57975,0.456048936071492,1107
2013-09-17,-706.2139999999999,-191.286,0.07774119501661483,1898
2013-09-18,205.861,-227.361,0.4920057813593358,1022
2013-09-19,811.64725,176.85275000000001,0.9920430800834106,12
2013-09-20,-645.4639999999999,-201.036,0.11206721218921922,1847
2013-09-21,28.792250000000003,-220.29225,0.41466372189098943,1192
2013-09-22,709.2485,-192.74849999999998,0.7018984575423644,484
2013-09-23,459.61725,-227.11725,0.5926148942033636,768
2013-09-24,376.56725,-229.06725,0.5576125927962144,853
2013-09-25,421.841,240.659,0.7619872671896875,338
2013-09-26,-289.25775,-222.24225,0.28759292097580413,1512
2013-09-27,-387.62149999999997,239.12150000000003,0.4348734754115947,1149
2013-09-28,588.7785,222.7215,0.847488924382811,189
2013-09-29,590.52225,222.97775000000001,0.8480907157433446,187
2013-09-30,656.1285,208.37150000000003,0.893657854864083,136
2013-10-01,715.78475,191.71525000000003,0.930592442045177,93
2013-10-02,17.5485,-220.0485,0.40907391908875024,1203
2013-10-03,-5.5015,-221.99849999999998,0.4012130357497597,1228
2013-10-04,566.47975,-212.97975,0.6386361431734202,647
2013-10-05,329.53475000000003,242.96525000000003,0.7199711446222121,428
2013-10-06,384.836,-228.336,0.5615735018061627,844
2013-10-07,560.6985,-214.1985,0.6366341355488809,654
2013-10-08,687.12225,198.37775,0.912004273454053,115
2013-10-09,-306.109,238.609,0.47039612548122867,1068
2013-10-10,-224.77775000000003,235.27775000000003,0.5004663621119552,990
2013-10-11,-749.44025,200.94025,0.2751855518726952,1549
2013-10-12,136.64225,-226.14225,0.4626241127969392,1090
2013-10-13,-852.909,189.409,0.22875381903739367,1664
2013-10-14,-51.75275,234.25275,0.5724784145059681,818
2013-10-15,74.42349999999999,-224.9235,0.43411570776606134,1151
2013-10-16,-434.62649999999996,-226.87349999999998,0.22923300170262753,1662
2013-10-17,189.68475,236.81525,0.6726666084552086,574
2013-10-18,-795.3515,-177.1485,0.024400199951239543,1973
2013-10-19,-848.4214999999999,189.9215,0.22987855099937154,1659
2013-10-20,607.08475,220.41525000000001,0.8580804485277267,173
2013-10-21,-287.25775,-222.24225,0.2881525131290103,1510
2013-10-22,-668.489,-202.011,0.10164841012150783,1871
2013-10-23,61.734750000000005,234.76525,0.6177946080438435,704
2013-10-24,534.24725,234.25275,0.8159948424788888,232
2013-10-25,-527.9590000000001,232.459,0.3726568219974746,1296
2013-10-26,227.07975,-228.57975,0.4983123806552002,1002
2013-10-27,-766.134,198.63400000000001,0.2682779719950144,1568
2013-10-28,-824.4965,192.99650000000003,0.24134537693488617,1632
2013-10-29,79.70975,235.79025000000001,0.6250837052545184,685
2013-10-30,100.40350000000001,238.0965,0.6325080972880852,662
2013-10-31,301.55975,241.94025,0.7099439211985652,457
2013-11-01,430.3485,-227.8485,0.5808730669781292,798
2013-11-02,794.5472500000001,180.95275,0.9806816635700277,25
2013-11-03,45.297250000000005,232.20275,0.6130402786409563,723
2013-11-04,-339.36525,238.86525,0.4583651783529968,1101
2013-11-05,566.4472499999999,226.05275,0.8361489558149631,208
2013-11-06,-469.97024999999996,-230.52974999999998,0.21666580100965938,1701
2013-11-07,-124.45150000000001,-220.0485,0.3511771365645089,1345
2013-11-08,-730.33275,-186.16725,0.06276510507381276,1917
2013-11-09,-874.809,185.30900000000003,0.22028059473236603,1690
2013-11-10,774.7535,182.74650000000003,0.9701187317423401,43
2013-11-11,626.8735,-207.37349999999998,0.6687840964097647,581
2013-11-12,373.3235,-228.8235,0.5567793648749584,856
2013-11-13,-191.089,-225.411,0.3271623555314159,1417
2013-11-14,-604.96525,222.46525000000003,0.33863545605667666,1383
2013-11-15,-634.3277499999999,216.82775,0.3251496341368688,1418
2013-11-16,-505.92025,-228.57975,0.20019431853167627,1735
2013-11-17,84.3985,-225.8985,0.4393813317648964,1142
2013-11-18,408.861,-227.361,0.5716767381600499,819
2013-11-19,348.53475000000003,242.96525000000003,0.728157901374185,409
2013-11-20,-413.6715,241.17149999999998,0.4239471175567543,1173
2013-11-21,766.216,184.284,0.9638922245305552,50
2013-11-22,455.861,-227.361,0.5903175333566149,772
2013-11-23,93.61725,-227.11725,0.4434832420091206,1134
2013-11-24,229.65974999999997,237.84025000000003,0.6893765969874819,533
2013-11-25,-166.5515,-223.9485,0.33568004994223194,1391
2013-11-26,-475.134,239.63400000000001,0.398184791600926,1236
2013-11-27,-297.039,-223.461,0.2847781429210093,1521
2013-11-28,488.66725,-225.16725,0.6062768883714953,737
2013-11-29,-818.4952499999999,-173.00475,0.011514790903804695,1992
2013-11-30,-680.8515,-196.6485,0.09285811240553299,1878
2013-12-01,-833.19025,190.69025,0.23680211361740222,1643
2013-12-02,-780.914,-179.586,0.03258304185517611,1961
2013-12-03,642.0035,213.49650000000003,0.8843684672088059,145
2013-12-04,423.58475,240.91525000000001,0.762926287504019,336
2013-12-05,-37.77775,235.27775000000003,0.5793390632698602,803
2013-12-06,-704.7265,-191.7735,0.07826732852080119,1897
2013-12-07,-2.034,235.534,0.5932927000934659,767
2013-12-08,-39.26525,234.76525,0.5787774166244526,805
2013-12-09,-605.7090000000001,222.209,0.33856149592801216,1384
2013-12-10,-136.25775,-222.24225,0.34708131939037845,1359
2013-12-11,-211.5765,-224.9235,0.3188037875178988,1437
2013-12-12,241.60975000000002,239.89024999999998,0.6926800784417733,519
2013-12-13,258.836,-228.336,0.5080749206941151,970
2013-12-14,-834.934,190.43400000000003,0.23624320781763564,1645
2013-12-15,-227.26525,234.76525,0.499690091701177,993
2013-12-16,238.37349999999998,-226.87349999999998,0.5006879325713891,989
2013-12-17,22.27225,233.22775000000001,0.6025090068640702,745
2013-12-18,661.511,-202.011,0.6851918729506579,541
2013-12-19,302.761,-231.261,0.526954905295156,929
2013-12-20,-624.37775,218.87775,0.3303475416651438,1406
2013-12-21,-744.064,-185.43599999999998,0.05645499792034388,1930
2013-12-22,274.07975,-228.57975,0.5139354225650525,955
2013-12-23,-870.09025,186.59025000000003,0.22120904843329747,1684
2013-12-24,180.916,237.584,0.6686204650187706,582
2013-12-25,817.1610000000001,-176.661,0.7521841931399661,360
2013-12-26,132.64225,-226.14225,0.4603793423007032,1094
2013-12-27,-201.82775,237.32775,0.5105359409652175,965
2013-12-28,275.836,-228.336,0.5146305747538825,953
2013-12-29,-87.74525,-221.75475,0.36660231239321334,1310
2013-12-30,79.42349999999999,-224.9235,0.436493431452748,1146
2013-12-31,818.91725,-176.41725,0.7531718470212202,358
2014-01-01,-233.82025,-224.67975,0.3088821102406194,1459
2014-01-02,851.01725,-172.51725,0.7689524510591315,322
2014-01-03,764.4985,-182.99849999999998,0.724280513564851,419
2014-01-04,-561.09025,227.59025000000003,0.3566329078314372,1334
2014-01-05,-797.059,195.55900000000003,0.2554890407001324,1602
2014-01-06,-738.00275,203.50275,0.28062240110194137,1535
2014-01-07,-891.2465,182.74650000000003,0.2145774605212398,1709
2014-01-08,-748.6965,201.19650000000001,0.27555436860474275,1548
2014-01-09,347.81100000000004,-229.31099999999998,0.5464054187330855,882
2014-01-10,-743.3077499999999,-185.19225,0.056950918768183194,1929
2014-01-11,-377.5765,-224.9235,0.25518050423500904,1603
2014-01-12,647.21725,-203.71724999999998,0.6759002487755637,557
2014-01-13,-879.5527500000001,185.05275,0.2186175485886607,1695
2014-01-14,594.2860000000001,-210.786,0.6515747860711487,617
2014-01-15,-444.139,-227.361,0.22548381981871995,1672
2014-01-16,-703.8715,208.37150000000003,0.294531862097325,1496
2014-01-17,375.81100000000004,-229.31099999999998,0.5573897322913205,854
2014-01-18,247.61725,-227.11725,0.5031542774239072,980
2014-01-19,673.2535,203.24650000000003,0.9019776108216424,124
2014-01-20,446.861,-227.361,0.5880568350431087,781
2014-01-21,576.236,-212.736,0.6427847443078789,637
2014-01-22,-443.38275,-227.11725,0.2256276580570452,1671
2014-01-23,-596.2265,-211.2735,0.14195163502377825,1808
2014-01-24,477.61725,-227.11725,0.6004918013126868,750
2014-01-25,585.52225,222.97775000000001,0.8454677914138113,192
2014-01-26,812.3910000000001,177.109,0.9924041136005386,11
2014-01-27,-152.82775,237.32775,0.5300941415291411,916
2014-01-28,-237.72775000000001,233.22775000000001,0.49761446863422654,1005
2014-01-29,544.066,231.43400000000003,0.8211303685935976,225
2014-01-30,-301.5965,238.0965,0.4726428322024143,1064
2014-01-31,801.111,-178.611,0.7446058604828518,378
2014-02-01,645.0285,212.4715,0.8867302014744094,143
2014-02-02,-124.24025,233.74025,0.5431952219000147,891
2014-02-03,478.37350000000004,-226.87349999999998,0.600696854233198,749
2014-02-04,483.911,-225.411,0.6036342992677459,742
2014-02-05,-732.7715000000001,204.2715,0.2824990950687461,1529
2014-02-06,762.74225,-183.24225,0.7220423253436534,421
2014-02-07,25.75975,233.74025,0.6042018979582857,741
2014-02-08,613.311,-209.81099999999998,0.6611659728861934,597
2014-02-09,-345.084,237.584,0.4560396808244894,1108
2014-02-10,746.9110000000001,-186.411,0.7164185827969605,440
2014-02-11,-229.33275,-225.16725,0.31136134298733054,1455
2014-02-12,-901.47775,181.97775000000001,0.2086701211842387,1720
2014-02-13,708.24725,193.25275,0.9243055811354111,99
2014-02-14,-755.159,199.659,0.2730293414289069,1556
2014-02-15,-347.084,237.584,0.4554509100723319,1110
2014-02-16,759.95975,184.54025000000001,0.960049573640644,56
2014-02-17,834.6985,-175.1985,0.7604857175500449,341
2014-02-18,162.3535,240.1465,0.658750310498629,598
2014-02-19,286.09725000000003,240.40275000000003,0.7054697697358394,474
2014-02-20,-107.77025,-222.72975,0.35875641758265586,1331
2014-02-21,-421.62649999999996,-226.87349999999998,0.23456861735845164,1649
2014-02-22,-326.85275,238.35275000000001,0.4629316362959328,1089
2014-02-23,329.05475,-229.55475,0.5380147648616308,901
2014-02-24,480.12975,-226.62975,0.601899623550144,747
2014-02-25,562.191,226.30900000000003,0.8332632349806788,212
2014-02-26,548.91725,-215.41725,0.6316945142356432,667
2014-02-27,-711.6514999999999,-188.8485,0.0729648824389523,1901
2014-02-28,3.73475,234.76525,0.5955362437620653,762
2014-03-01,-816.034,194.534,0.24604700801331544,1622
2014-03-02,85.3985,-225.8985,0.43962310585898845,1141
2014-03-03,-118.45150000000001,-220.0485,0.3532244010987016,1339
2014-03-04,685.12225,198.37775,0.9101633462066399,117
2014-03-05,-308.5765,-224.9235,0.280732010041663,1534
2014-03-06,-678.8515,-196.6485,0.0936536131420847,1876
2014-03-07,-640.9765,-201.5235,0.11439334564226869,1843
2014-03-08,524.65975,237.84025000000003,0.8092085053739779,238
2014-03-09,215.3485,-227.8485,0.49457445065300887,1013
2014-03-10,-699.7515,-192.74849999999998,0.0808981408982322,1893
2014-03-11,-771.34025,196.84025000000003,0.26728544489199796,1575
2014-03-12,383.836,-228.336,0.560775305167296,845
2014-03-13,-739.79525,-184.70475,0.058210405091354826,1925
2014-03-14,604.8534999999999,219.6465,0.857488047432285,176
2014-03-15,427.3535,240.1465,0.764993781725197,333
2014-03-16,-776.0840000000001,196.584,0.26507902451351983,1580
2014-03-17,-768.3652500000001,197.86525,0.26787017126815355,1571
2014-03-18,893.386,-167.886,0.7893116628009405,275
2014-03-19,-253.01399999999998,-222.486,0.29941663660489626,1476
2014-03-20,-239.75275,234.25275,0.49651371765351276,1006
2014-03-21,592.52225,222.97775000000001,0.8502396538060022,185
2014-03-22,830.7235000000001,-174.2235,0.757798861907087,344
2014-03-23,803.62225,177.87775,0.9888008510582968,19
2014-03-24,482.3985,-225.8985,0.6027025482071533,744
2014-03-25,-221.80275,236.30275,0.5010076684247327,986
2014-03-26,-722.0889999999999,-186.411,0.06680057335893501,1909
2014-03-27,545.80975,231.69025,0.8217175327419495,223
2014-03-28,135.841,240.659,0.6467233997886441,624
2014-03-29,-156.25775,-222.24225,0.33937760739758105,1379
2014-03-30,709.24725,193.25275,0.9250835080757889,98
