,u,b,score,ranking
2013-02-25,0.21161865288672427,-0.24375,0.4609371175115584,1056
2013-02-26,-0.20507221359887473,0.25625,0.5442462510259598,881
2013-02-27,-0.15132703341526166,-0.24375,0.0979914312095726,1787
2013-02-28,-0.22670482016956547,-0.24375,0.022613644455269033,1954
2013-03-01,-0.08665329924320217,-0.24375,0.16266516538163217,1668
2013-03-02,-0.054979819780093225,0.25625,0.6943386448447411,587
2013-03-03,-0.11364394873788633,-0.24374999999999997,0.13567451588694796,1720
2013-03-04,0.1650502899511304,0.25625,0.9143687545759647,167
2013-03-05,-0.07094180127803965,-0.24375,0.17837666334679464,1636
2013-03-06,-0.10885120978114386,-0.24375,0.14046725484369038,1710
2013-03-07,0.022029576954289913,-0.24375,0.27134804157912423,1453
2013-03-08,-0.17885635213745293,-0.24375,0.07046211248738132,1845
2013-03-09,0.15178002575218558,-0.24375,0.40109849037701983,1175
2013-03-10,-0.21204314278494873,0.25625,0.5372753218398854,899
2013-03-11,0.24412500367542428,0.25625,0.9934434683002586,16
2013-03-12,0.13680392002349454,-0.24375,0.3861223846483287,1204
2013-03-13,-0.1499606238577485,-0.24375,0.0993578407670862,1785
2013-03-14,-0.246557406063033,-0.24375,0.0027610585618011996,1998
2013-03-15,0.15841224960258288,-0.24375,0.4077307142274171,1159
2013-03-16,0.10411020729897412,0.25625,0.8534286719238086,287
2013-03-17,0.11518511939565948,-0.24375,0.36450358402049365,1250
2013-03-18,0.13631670871813845,0.25625,0.8856351733429728,230
2013-03-19,-0.21229613875778955,-0.24375,0.03702232586704518,1922
2013-03-20,-0.07008560035269804,0.25625,0.6792328642721364,618
2013-03-21,-0.19138393486226968,-0.24375,0.05793452976256486,1879
2013-03-22,0.18223324831296236,-0.24375,0.43155171293779676,1120
2013-03-23,0.06233059878894456,0.25625,0.811649063413779,367
2013-03-24,-0.08386945219850966,-0.24375,0.1654490124263246,1664
2013-03-25,-0.2175392894818225,-0.24375,0.03177917514301182,1940
2013-03-26,-0.0938273037670031,-0.24375,0.1554911608578311,1681
2013-03-27,-0.0867268036114609,0.25625,0.6625916610133735,649
2013-03-28,0.11548462454419792,-0.24375,0.36480308916903204,1248
2013-03-29,0.06946027105277233,-0.24375,0.31877873567760656,1352
2013-03-30,0.19428790666332926,0.25625,0.9436063712881633,118
2013-03-31,-0.013211002043859627,0.25625,0.7361074625809747,527
2013-04-01,-0.18952134165568363,0.25625,0.5597971229691509,845
2013-04-02,0.10730392898666319,-0.24375,0.3566223936114975,1266
2013-04-03,0.13107405968361455,-0.24375,0.3803925243084487,1218
2013-04-04,0.03132013415991382,-0.24375,0.2806385987847481,1435
2013-04-05,0.13616512535244613,0.25625,0.8854835899772805,231
2013-04-06,-0.002420666442638929,-0.24375,0.24689779818219537,1499
2013-04-07,0.012047950066162733,-0.24375,0.26136641469099703,1468
2013-04-08,-0.035547955445559457,0.25625,0.7137705091792748,556
2013-04-09,-0.23660890125278722,0.25625,0.5127095633720475,949
2013-04-10,-0.19537275112818184,0.25625,0.5539457134966522,856
2013-04-11,-0.23360387178146708,0.25625,0.5157145928433671,940
2013-04-12,0.06888674100705605,0.25625,0.8182052056318903,350
2013-04-13,-0.09214047408667089,-0.24375,0.15717799053816334,1679
2013-04-14,0.004966880957517074,0.25625,0.7542853455823514,491
2013-04-15,0.20446477233821214,-0.24375,0.4537832369630465,1063
2013-04-16,-0.1246723500503969,-0.24375,0.12464611457443747,1736
2013-04-17,-0.04412700310701946,0.25625,0.7051914615178149,570
2013-04-18,0.12845710464669013,0.25625,0.8777755692715243,246
2013-04-19,-0.13491938187902291,0.25625,0.6143990827458112,740
2013-04-20,-0.210828509710438,-0.24374999999999997,0.038489954914396496,1919
2013-04-21,-0.10444273816795027,0.25625,0.6448757264568841,675
2013-04-22,-0.16870782099783216,0.25625,0.5806106436270022,801
2013-04-23,0.21553036154645222,0.25625,0.9648488261712865,78
2013-04-24,0.15474172515737414,0.25625,0.9040601897822085,190
2013-04-25,0.06738341363037739,0.25625,0.8167018782552118,355
2013-04-26,0.18641183046902468,-0.24375,0.43573029509385885,1106
2013-04-27,0.15251757382472303,-0.24374999999999997,0.40183603844955723,1173
2013-04-28,-0.15603343518181642,-0.24374999999999997,0.09328502944301792,1792
2013-04-29,0.19696103462015466,0.25625,0.9462794992449889,112
2013-04-30,0.020352656332991013,0.25625,0.7696711209578253,455
2013-05-01,0.15440161295719684,0.25625,0.9037200775820313,191
2013-05-02,0.19872718533691208,-0.24375,0.4480456499617466,1076
2013-05-03,-0.09031672713890249,0.25625,0.6590017374859319,660
2013-05-04,-0.19429250236099577,0.25625,0.5550259622638384,855
2013-05-05,-0.13535088335386358,0.25625,0.6139675812709708,744
2013-05-06,-0.03576457031170617,-0.24374999999999997,0.21355389431312816,1567
2013-05-07,0.15968891833641216,0.25625,0.9090073829612466,179
2013-05-08,0.1810468270033373,-0.24375,0.4303652916281717,1126
2013-05-09,-0.24584239935923907,0.25625,0.5034760652655954,970
2013-05-10,0.006055186663948557,-0.24375,0.25537365128878287,1480
2013-05-11,-0.04061296305044479,-0.24375,0.2087055015743895,1578
2013-05-12,-0.13826455938946913,-0.24375,0.11105390523536512,1764
2013-05-13,-0.189385780957993,0.25625,0.5599326836668415,843
2013-05-14,-0.08051087892302033,0.25625,0.668807585701814,637
2013-05-15,0.22213638733142504,-0.24375,0.4714548519562596,1031
2013-05-16,-0.08771699861445675,-0.24375,0.16160146601037761,1673
2013-05-17,0.01007684624684876,0.25625,0.7593953108716831,482
2013-05-18,0.10219101482275479,0.25625,0.8515094794475889,291
2013-05-19,-0.06750366343518731,-0.24375,0.181814801189647,1628
2013-05-20,0.23657257673564575,0.25625,0.9858910413604803,28
2013-05-21,0.2319051828462211,0.25625,0.9812236474710556,44
2013-05-22,-0.12342731671215237,0.25625,0.6258911479126821,713
2013-05-23,-0.0006942116786415834,0.25625,0.7486242529461927,500
2013-05-24,-0.0988793097164495,-0.24374999999999997,0.15043915490838483,1691
2013-05-25,-0.10689821743610053,0.25625,0.6424202471887338,681
2013-05-26,-0.23087499094756792,0.25625,0.5184434736772664,932
2013-05-27,0.05546370236511408,-0.24375,0.3047821669899484,1389
2013-05-28,0.002021046989596446,-0.24375,0.25133951161443074,1487
2013-05-29,-0.22357908899983955,0.25625,0.5257393756249946,919
2013-05-30,-0.10999523250652873,0.25625,0.6393232321183058,686
2013-05-31,0.20481447835849248,0.25625,0.9541329429833268,97
2013-06-01,-0.12953751929134794,0.25625,0.6197809453334862,727
2013-06-02,-0.17687102857922282,-0.24375,0.07244743604561155,1842
2013-06-03,-0.004592084486052787,-0.24375,0.2447263801387815,1503
2013-06-04,0.24350676243046604,-0.24375,0.49282522705530035,991
2013-06-05,-0.12829082886908413,0.25625,0.6210276357557503,724
2013-06-06,0.08674930907810512,0.25625,0.8360677737029393,312
2013-06-07,0.1314913430395247,0.25625,0.8808098076643588,237
2013-06-08,-0.13049969262863445,0.25625,0.6188187719961998,729
2013-06-09,0.11478970968109536,-0.24375,0.3641081743059298,1251
2013-06-10,-0.0654268982652077,-0.24374999999999997,0.1838915663596266,1625
2013-06-11,0.06683445067195538,0.25625,0.8161529152967897,359
2013-06-12,0.06744639075561307,-0.24375,0.31676485538044735,1356
2013-06-13,0.018568877412544954,0.25625,0.7678873420373793,459
2013-06-14,-0.20417357959763038,0.25625,0.5451448850272042,879
2013-06-15,0.16833278316978462,-0.24375,0.417651247794619,1144
2013-06-16,-0.08892843213896619,0.25625,0.6603900324858679,655
2013-06-17,-0.15605920942490714,0.25625,0.5932592551999272,773
2013-06-18,-0.22893089384745272,-0.24375,0.020387570777381958,1960
2013-06-19,0.04612800696928662,0.25625,0.795446471594121,407
2013-06-20,0.08946371629630692,0.25625,0.8387821809211412,309
2013-06-21,-0.24102455016090618,-0.24374999999999997,0.008293914463928076,1990
2013-06-22,0.006728064524806211,0.25625,0.7560465291496405,489
2013-06-23,-0.13607057702586534,-0.24375,0.11324788759896898,1758
2013-06-24,0.0732679305798907,0.25625,0.822586395204725,340
2013-06-25,-0.1621352501223386,-0.24375,0.08718321450249572,1814
2013-06-26,0.09615040442639869,-0.24375,0.345468869051233,1296
2013-06-27,-0.05595079147456555,-0.24375,0.1933676731502687,1610
2013-06-28,0.21904652974353267,0.25625,0.9683649943683672,71
2013-06-29,-0.1805579925518377,-0.24375,0.06876047207299663,1852
2013-06-30,-0.07878528909970514,-0.24375,0.17053317552512925,1655
2013-07-01,-0.19258170400453947,-0.24375,0.056736760620294535,1880
2013-07-02,0.21302834451444672,-0.24375,0.4623468091392814,1053
2013-07-03,0.18935121206565658,-0.24375,0.4386696766904905,1095
2013-07-04,-0.12034765076725626,0.25625,0.6289708138575778,706
2013-07-05,0.08067355839225536,0.25625,0.8299920230170895,324
2013-07-06,0.15929263547577346,0.25625,0.9086111001006079,182
2013-07-07,0.02828194117489691,0.25625,0.7776004057997312,436
2013-07-08,0.015506824553168878,0.25625,0.7648252891780032,467
2013-07-09,-0.12839231917460855,0.25625,0.6209261454502258,725
2013-07-10,-0.20276708072188449,0.25625,0.5465513839029497,875
2013-07-11,0.1992894143518291,-0.24375,0.4486078789766634,1071
2013-07-12,0.2008905639568311,0.25625,0.9502090285816652,103
2013-07-13,0.06723226401179967,-0.24375,0.31655072863663397,1357
2013-07-14,-0.079803569100484,-0.24375,0.16951489552435034,1658
2013-07-15,-0.07471367731850381,0.25625,0.6746047873063304,624
2013-07-16,0.1136593748102856,-0.24375,0.3629778394351197,1254
2013-07-17,0.199236665351454,-0.24375,0.44855512997628855,1072
2013-07-18,0.19422474750772428,-0.24375,0.44354321213255865,1085
2013-07-19,0.14061930830397754,-0.24375,0.38993777292881193,1199
2013-07-20,0.07169735845230943,0.25625,0.8210158230771438,343
2013-07-21,-0.20724848212730973,0.25625,0.5420699824975244,888
2013-07-22,-0.1685041075775277,0.25625,0.5808143570473069,800
2013-07-23,0.1999586296387051,0.25625,0.9492770942635396,105
2013-07-24,0.05389606520496068,0.25625,0.803214529829795,389
2013-07-25,-0.2447199388165193,0.25625,0.5045985258083148,969
2013-07-26,-0.19858269319181804,0.25625,0.5507357714330161,863
2013-07-27,0.0824324199291935,0.25625,0.8317508845540279,321
2013-07-28,-0.2467876727017251,0.25625,0.5025307919231093,974
2013-07-29,-0.168914438916085,0.25625,0.5804040257087493,802
2013-07-30,0.02504843005845877,-0.24375,0.27436689468329306,1449
2013-07-31,0.09662913422151224,0.25625,0.8459475988463466,300
2013-08-01,0.07666216512646598,-0.24375,0.32598062975130027,1338
2013-08-02,-0.13718380989455442,-0.24375,0.11213465473027989,1761
2013-08-03,0.10677114604893348,-0.24374999999999997,0.35608961067376793,1267
2013-08-04,-0.1306939208764343,-0.24375,0.11862454374840004,1748
2013-08-05,-0.08661861554520033,0.25625,0.6626998490796339,648
2013-08-06,0.1239272379341779,-0.24375,0.37324570255901207,1230
2013-08-07,0.07549798489877295,0.25625,0.8248164495236073,337
2013-08-08,0.1752932406222548,0.25625,0.924611705247089,150
2013-08-09,0.07948798152533736,-0.24374999999999997,0.3288064461501717,1334
2013-08-10,0.03483583704290147,0.25625,0.7841543016677358,425
2013-08-11,-0.20248108071078796,-0.24375,0.04683738391404624,1899
2013-08-12,-0.06546056309511766,-0.24375,0.18385790152971676,1626
2013-08-13,-0.11671728078397146,0.25625,0.6326011838408627,696
2013-08-14,-0.1273236429352924,0.25625,0.6219948216895418,721
2013-08-15,0.23718681275138856,-0.24375,0.4865052773762228,1002
2013-08-16,-0.05276960229145411,0.25625,0.6965488623333802,583
2013-08-17,0.19670481296372216,0.25625,0.9460232775885566,113
2013-08-18,0.06625084837379694,0.25625,0.8155693129986314,363
2013-08-19,0.14808718714598995,-0.24375,0.3974056517708242,1187
2013-08-20,0.0020000819277617337,-0.24374999999999997,0.25131854655259606,1488
2013-08-21,0.03913347768834523,0.25625,0.7884519423131795,421
2013-08-22,-0.0030596177154023204,0.25625,0.746258846909432,507
2013-08-23,-0.151696970725812,0.25625,0.5976214938990223,767
2013-08-24,0.11190759300591842,0.25625,0.8612260576307527,276
2013-08-25,-0.10893228340440633,0.25625,0.6403861812204279,684
2013-08-26,-0.237160481409107,-0.24375,0.01215798321572692,1980
2013-08-27,0.07341768332874972,0.25625,0.822736147953584,339
2013-08-28,-0.16076312492130962,-0.24375,0.08855533970352447,1810
2013-08-29,0.22091082755162286,0.25625,0.9702292921764571,66
2013-08-30,0.22764582387645932,-0.24375,0.4769642885012937,1021
2013-08-31,0.20811373048539003,0.25625,0.9574321951102243,90
2013-09-01,-0.06423911449711209,-0.24374999999999997,0.1850793501277222,1622
2013-09-02,-0.2415901563604004,0.25625,0.5077283082644337,960
2013-09-03,0.21484081666902818,-0.24374999999999997,0.4641592812938627,1048
2013-09-04,-0.035226390466177135,-0.24375,0.21409207415865716,1565
2013-09-05,0.2340089448970003,-0.24374999999999997,0.4833274095218348,1009
2013-09-06,0.23249152391979178,-0.24375,0.4818099885446264,1012
2013-09-07,0.17718626310884578,-0.24374999999999997,0.42650472773368003,1129
2013-09-08,-0.10209401859004144,-0.24375,0.14722444603479284,1698
2013-09-09,-0.05676960032387155,0.25625,0.6925488643009626,590
2013-09-10,0.17624987113359414,-0.24375,0.42556833575842845,1131
2013-09-11,-0.09085746204669534,0.25625,0.6584610025781388,661
2013-09-12,-0.1645720912817881,0.25625,0.5847463733430462,792
2013-09-13,0.029082166604340813,0.25625,0.7784006312291751,434
2013-09-14,0.21875892245555628,0.25625,0.9680773870803905,73
2013-09-15,0.09869643371265233,0.25625,0.8480148983374864,295
2013-09-16,0.03571212041984817,-0.24375,0.2850305850446825,1427
2013-09-17,-0.20073021773944977,-0.24374999999999997,0.04858824688538427,1898
2013-09-18,0.058185148724750585,-0.24375,0.30750361334958487,1384
2013-09-19,0.24570846042729733,0.25625,0.9950269250521316,12
2013-09-20,-0.17927645700657224,-0.24374999999999997,0.07004200761826201,1847
2013-09-21,0.00984636155703406,-0.24375,0.25916482618186837,1472
2013-09-22,0.18936807133914368,-0.24375,0.4386865359639777,1094
2013-09-23,0.12106584425226798,-0.24374999999999997,0.3703843088771022,1233
2013-09-24,0.09918940587279965,-0.24375,0.348507870497634,1282
2013-09-25,0.10192357736872042,0.25625,0.8512420419935547,292
2013-09-26,-0.06957288901495669,-0.24375,0.17974557560987758,1632
2013-09-27,-0.10252254249258791,0.25625,0.6467959221322467,672
2013-09-28,0.15536211311442263,0.25625,0.9046805777392568,189
2013-09-29,0.15573823271475634,0.25625,0.9050566973395904,187
2013-09-30,0.1842176946652176,0.25625,0.9335361592900518,136
2013-10-01,0.20730181165340134,0.25625,0.9566202762782356,93
2013-10-02,0.006352734805634584,-0.24375,0.2556711994304689,1479
2013-10-03,0.0014396827187654932,-0.24375,0.2507581473435998,1490
2013-10-04,0.14982912485855332,-0.24375,0.3991475894833876,1181
2013-10-05,0.07566350076404818,0.25625,0.8249819653888826,335
2013-10-06,0.10166497400401722,-0.24375,0.3509834386288517,1277
2013-10-07,0.14857787009321627,-0.24375,0.3978963347180505,1185
2013-10-08,0.19568420628394856,0.25625,0.9450026709087831,115
2013-10-09,-0.08032088619906619,0.25625,0.6689975784257679,636
2013-10-10,-0.06152698830486232,0.25625,0.687791476319972,601
2013-10-11,-0.20232749470439998,0.25625,0.5469909699204345,873
2013-10-12,0.039821605873252654,-0.24375,0.289140070498087,1420
2013-10-13,-0.2313473277264634,0.25625,0.517971136898371,935
2013-10-14,-0.01651945555860425,0.25625,0.7327990090662301,530
2013-10-15,0.022003852728953995,-0.24375,0.2713223173537883,1454
2013-10-16,-0.10604783856069215,-0.24375,0.1432706260641422,1704
2013-10-17,0.046098165659670995,0.25625,0.7954166302845054,408
2013-10-18,-0.23406833965530932,-0.24375,0.015250124969524714,1973
2013-10-19,-0.23064437025022724,0.25625,0.5186740943746072,931
2013-10-20,0.161981815704995,0.25625,0.9113002803298291,173
2013-10-21,-0.06922314391920284,-0.24375,0.18009532070563145,1631
2013-10-22,-0.18578820829889187,-0.24374999999999997,0.06353025632594239,1871
2013-10-23,0.011803165402567895,0.25625,0.7611216300274022,475
2013-10-24,0.13567831192447122,0.25625,0.8849967765493054,232
2013-10-25,-0.14140795087641272,0.25625,0.6079105137484215,752
2013-10-26,0.062126773284665975,-0.24374999999999997,0.31144523790950013,1372
2013-10-27,-0.20664473212795037,0.25625,0.542673732496884,885
2013-10-28,-0.22347760404053052,0.25625,0.5258408605843039,918
2013-10-29,0.016358851159239657,0.25625,0.7656773157840739,464
2013-10-30,0.020999096180218942,0.25625,0.7703175608050532,450
2013-10-31,0.06939648612426892,0.25625,0.8187149507491033,348
2013-11-01,0.11372720223649638,-0.24375,0.3630456668613308,1253
2013-11-02,0.23860757510643305,0.25625,0.9879260397312672,25
2013-11-03,0.00883170952576331,0.25625,0.7581501741505976,485
2013-11-04,-0.08784022815421134,0.25625,0.661478236470623,653
2013-11-05,0.14827463275951716,0.25625,0.8975930973843518,208
2013-11-06,-0.11390233899379712,-0.24375,0.1354161256310371,1721
2013-11-07,-0.02983275427201624,-0.24375,0.21948571035281805,1551
2013-11-08,-0.21009027395370125,-0.24374999999999997,0.03922819067113298,1917
2013-11-09,-0.23664309291710545,0.25625,0.5126753717077288,951
2013-11-10,0.23200574271412822,0.25625,0.9813242073389625,43
2013-11-11,0.16867159563126877,-0.24374999999999997,0.4179900602561029,1143
2013-11-12,0.09866863842201457,-0.24375,0.347987103046849,1284
2013-11-13,-0.04484199241769937,-0.24375,0.20447647220713494,1587
2013-11-14,-0.16267130458941143,0.25625,0.5866471600354228,788
2013-11-15,-0.1710999432892914,0.25625,0.5782185213355431,806
2013-11-16,-0.12419701554253643,-0.24374999999999997,0.12512144908229766,1735
2013-11-17,0.02529486772822591,-0.24374999999999997,0.27461333235306024,1448
2013-11-18,0.10797949672519713,-0.24374999999999997,0.35729796135003117,1264
2013-11-19,0.08078022373403138,0.25625,0.8300986883588657,323
2013-11-20,-0.10935151615186281,0.25625,0.6399669484729714,685
2013-11-21,0.22811417570676254,0.25625,0.977432640331597,50
2013-11-22,0.11962999372304994,-0.24375,0.36894845834788426,1234
2013-11-23,0.02785856163086599,-0.24374999999999997,0.27717702625570034,1442
2013-11-24,0.056541908492341766,0.25625,0.8058603731171761,383
2013-11-25,-0.039518433410939406,-0.24375,0.20980003121389496,1575
2013-11-26,-0.12545296987425547,0.25625,0.6238654947505787,717
2013-11-27,-0.07133212529920338,-0.24375,0.1779863393256308,1638
2013-11-28,0.12960459060735013,-0.24374999999999997,0.37892305523218456,1220
2013-11-29,-0.2421217203099562,-0.24375,0.007196744314877934,1992
2013-11-30,-0.1912821443713762,-0.24375,0.05803632025345812,1878
2013-12-01,-0.22631714361395777,0.25625,0.5230013210108764,922
2013-12-02,-0.22895406346534897,-0.24374999999999997,0.020364401159485068,1961
2013-12-03,0.17841182738066946,0.25625,0.9277302920055036,145
2013-12-04,0.10251046506517766,0.25625,0.8518289296900119,290
2013-12-05,-0.012231550081171695,0.25625,0.7370869145436626,523
2013-12-06,-0.20040138429933368,-0.24375,0.04891708032550074,1897
2013-12-07,-0.0035105270664181776,0.25625,0.7458079375584161,510
2013-12-08,-0.012582579234551493,0.25625,0.7367358853902828,525
2013-12-09,-0.16271752966982664,0.25625,0.5866009349550076,789
2013-12-10,-0.032392640005847836,-0.24374999999999997,0.21692582461898652,1558
2013-12-11,-0.05006609742614744,-0.24375,0.19925236719868672,1595
2013-12-12,0.058606584401273885,0.25625,0.8079250490261083,377
2013-12-13,0.06822836080898759,-0.24374999999999997,0.3175468254338219,1355
2013-12-14,-0.2266664597388119,0.25625,0.5226520048860223,924
2013-12-15,-0.06201215731159879,0.25625,0.6873063073132356,603
2013-12-16,0.06361149323228382,-0.24375,0.3129299578571182,1364
2013-12-17,0.0022496646652095074,0.25625,0.7515681292900438,497
2013-12-18,0.17892645596932683,-0.24375,0.42824492059416114,1128
2013-12-19,0.0800283511846383,-0.24375,0.3293468158094725,1332
2013-12-20,-0.1678512510841194,0.25625,0.5814672135407148,799
2013-12-21,-0.21403409092461947,-0.24374999999999997,0.03528437370021492,1930
2013-12-22,0.07189117447832347,-0.24375,0.3212096391031578,1347
2013-12-23,-0.23606280935402352,0.25625,0.513255655270811,945
2013-12-24,0.04356932601189738,0.25625,0.7928877906367316,414
2013-12-25,0.22079665608764437,-0.24374999999999997,0.4701151207124788,1035
2013-12-26,0.03841862431310518,-0.24375,0.2877370889379395,1422
2013-12-27,-0.05523350152157344,0.25625,0.694084963103261,589
2013-12-28,0.07232564459634234,-0.24375,0.3216441092211766,1346
2013-12-29,-0.020192019379076036,-0.24375,0.22912644524575831,1527
2013-12-30,0.023489930033133162,-0.24375,0.27280839465796747,1451
2013-12-31,0.22141393976342805,-0.24375,0.4707324043882626,1033
2014-01-01,-0.05626714572444721,-0.24374999999999997,0.19305131890038713,1611
2014-01-02,0.23127681728712302,-0.24375,0.4805952819119571,1015
2014-01-03,0.20335685635319767,-0.24375,0.45267532097803187,1065
2014-01-04,-0.15142289723018604,0.25625,0.5978955673946482,766
2014-01-05,-0.21463781418725178,0.25625,0.5346806504375827,903
2014-01-06,-0.1989294639361211,0.25625,0.5503890006887133,865
2014-01-07,-0.24020755179905967,0.25625,0.5091109128257749,959
2014-01-08,-0.20209698424687028,0.25625,0.5472214803779643,872
2014-01-09,0.09218492208334406,-0.24375,0.3415033867081784,1306
2014-01-10,-0.2137241403947198,-0.24374999999999997,0.035594324230114494,1929
2014-01-11,-0.08983064947795358,-0.24374999999999997,0.15948781514688065,1675
2014-01-12,0.1731191908598929,-0.24375,0.4224376554847273,1134
2014-01-13,-0.23768249675692132,0.25625,0.511635967867913,953
2014-01-14,0.15791577666963352,-0.24374999999999997,0.4072342412944679,1162
2014-01-15,-0.10839107723813432,-0.24375,0.14092738738669996,1709
2014-01-16,-0.19023605081400602,0.25625,0.5590824138108281,847
2014-01-17,0.09905011805724087,-0.24374999999999997,0.3483685826820753,1283
2014-01-18,0.06515295876510763,-0.24374999999999997,0.314471423389942,1360
2014-01-19,0.18941754213869216,0.25625,0.9387360067635264,124
2014-01-20,0.11821705727710843,-0.24375,0.3675355219019429,1241
2014-01-21,0.15242200056759,-0.24375,0.4017404651924243,1174
2014-01-22,-0.10830117833918115,-0.24375,0.14101728628565324,1708
2014-01-23,-0.16059869273497301,-0.24374999999999997,0.08871977188986141,1808
2014-01-24,0.12598891119559474,-0.24375,0.37530737582042917,1227
2014-01-25,0.15409890500879758,0.25625,0.9034173696336321,192
2014-01-26,0.24593410637550214,0.25625,0.9952525710003366,11
2014-01-27,-0.04300962616912107,0.25625,0.7063088384557132,567
2014-01-28,-0.06330942172844253,0.25625,0.6860090428963916,607
2014-01-29,0.13888801574616405,0.25625,0.8882064803709984,225
2014-01-30,-0.07891669449832539,0.25625,0.6704017701265089,634
2014-01-31,0.216060198176948,-0.24375,0.46537866280178236,1046
2014-02-01,0.17988791129667187,0.25625,0.9292063759215059,143
2014-02-02,-0.03482145093732508,0.25625,0.7144970136875092,555
2014-02-03,0.12611706927091426,-0.24375,0.3754355338957487,1226
2014-02-04,0.12795297241750664,-0.24374999999999997,0.3772714370423412,1222
2014-02-05,-0.19775653020686818,0.25625,0.5515619344179663,861
2014-02-06,0.20195798871494924,-0.24374999999999997,0.45127645333978333,1066
2014-02-07,0.0033077215990942217,0.25625,0.7526261862239285,495
2014-02-08,0.16391026842903672,-0.24375,0.4132287330538708,1150
2014-02-09,-0.08929366410952833,0.25625,0.6600248005153059,656
2014-02-10,0.19844314962326587,-0.24375,0.44776161424810024,1077
2014-02-11,-0.05471762525775287,-0.24374999999999997,0.19460083936708156,1609
2014-02-12,-0.24389963888468502,0.25625,0.5054188257401492,967
2014-02-13,0.2033725235847975,0.25625,0.9526909882096318,99
2014-02-14,-0.20367512623176773,0.25625,0.5456433383930668,878
2014-02-15,-0.08966164582962696,0.25625,0.6596568187952074,657
2014-02-16,0.2257125189005681,0.25625,0.9750309835254025,56
2014-02-17,0.2259851088439438,-0.24375,0.47530357346877805,1024
