,u,n,score,ranking
2013-03-05,-231.176,564.6759999999999,0.5880320417390377,667
2013-03-06,-419.21475,52.714749999999995,0.4054049002619747,1367
2013-03-07,70.80600000000001,-143.30599999999998,0.48375848907436503,1073
2013-03-08,-680.0577499999999,-86.44225,0.29914423267710416,1767
2013-03-09,589.9404999999999,208.5595,0.7085207758368576,202
2013-03-10,-794.1837499999999,6.68375,0.29293884236677364,1788
2013-03-11,900.02125,-229.52125,0.6715295693843903,330
2013-03-12,538.90625,174.59375,0.682083831377089,287
2013-03-13,-574.70525,-127.79475,0.3159506364901365,1703
2013-03-14,-891.28225,305.78225,0.3464259473726785,1586
2013-03-15,612.15625,194.34375,0.7117331175131495,194
2013-03-16,393.1495,-91.6495,0.5810625771408711,699
2013-03-17,456.92825,239.57175,0.6785544021072494,304
2013-03-18,528.4952499999999,12.004750000000001,0.6390279488693431,460
2013-03-19,-789.108,146.608,0.32966100962315614,1643
2013-03-20,-269.846,91.346,0.4534695051368601,1179
2013-03-21,-721.21525,-160.28475,0.26561669701302115,1882
2013-03-22,702.03575,-112.53575000000001,0.6493742213219237,411
2013-03-23,248.37775,198.12225,0.613147104292837,554
2013-03-24,-327.86675,-65.63325,0.39871024582099757,1394
2013-03-25,-806.6755,-84.8245,0.261596751980912,1892
2013-03-26,-365.9995,-177.5005,0.3577350318903635,1544
2013-03-27,-335.45325,76.95325,0.43377161429304656,1259
2013-03-28,463.44,372.06,0.7179293351311893,165
2013-03-29,253.2355,-203.7355,0.5154020899648929,951
2013-03-30,744.0472500000001,11.45275,0.6948173441218012,245
2013-03-31,-45.554500000000004,264.0545,0.5567184903517461,782
2013-04-01,-716.50775,-22.99225,0.3058150534068651,1740
2013-04-02,417.91600000000005,85.584,0.6292409834239843,497
2013-04-03,494.9335,-205.43349999999998,0.5772728479011047,711
2013-04-04,116.83574999999999,81.66425000000001,0.5520539536451305,802
2013-04-05,526.2735,-36.7735,0.6261263767270531,511
2013-04-06,-11.96125,183.46125,0.5461842979661885,829
2013-04-07,46.9905,221.5095,0.5707357172692347,732
2013-04-08,-111.99674999999999,466.49675,0.5932486912802055,646
2013-04-09,-871.9014999999999,81.4015,0.2916912220327264,1791
2013-04-10,-738.013,49.513000000000005,0.32023552932576055,1689
2013-04-11,-862.961,12.461,0.27543380792223393,1851
2013-04-12,258.9595,-68.45949999999999,0.5505468909913558,810
2013-04-13,-356.32000000000005,60.82,0.4241021827112479,1296
2013-04-14,3.13375,-62.633750000000006,0.48951527507539994,1060
2013-04-15,773.30825,35.19175,0.7122062857765272,192
2013-04-16,-473.73974999999996,237.23975000000002,0.44052599135483544,1237
2013-04-17,-181.06799999999998,-187.43200000000002,0.4048643332538328,1369
2013-04-18,509.09124999999995,215.40875,0.6847694973279765,276
2013-04-19,-510.14300000000003,238.643,0.4302548361128045,1272
2013-04-20,-789.02725,-34.47275,0.28258652856484257,1824
2013-04-21,-419.9465,-384.5535,0.28878298150645426,1805
2013-04-22,-643.5215000000001,-117.9785,0.3002195442722806,1762
2013-04-23,769.64175,199.85825,0.779698553499342,31
2013-04-24,603.15875,0.34125000000000005,0.6529167866672644,397
2013-04-25,246.1275,-190.6275,0.5167367666404662,945
2013-04-26,719.99275,-83.49275,0.660491549032448,364
2013-04-27,595.5615,157.93849999999998,0.6938670397747848,247
2013-04-28,-591.2257500000001,99.72575,0.3706217078530869,1492
2013-04-29,756.1602499999999,-33.66025,0.6843328942865041,278
2013-04-30,60.452749999999995,-77.95275,0.501329900367091,1018
2013-05-01,595.0427500000001,-74.54275000000001,0.6341321701298401,480
2013-05-02,759.41975,-158.91975,0.6519251407368215,400
2013-05-03,-345.214,287.714,0.489770521959404,1058
2013-05-04,-734.0487499999999,-69.45125,0.28890993880327137,1804
2013-05-05,-510.41975,222.91975000000002,0.42482550731224566,1288
2013-05-06,-135.88725,277.38725,0.5396196969092507,859
2013-05-07,618.034,181.466,0.7089229278686446,201
2013-05-08,699.89825,-72.39825,0.6587842759922693,373
2013-05-09,-901.8050000000001,41.305,0.2736625697824258,1861
2013-05-10,8.620750000000001,-11.120750000000001,0.5041638709692371,1003
2013-05-11,-169.418,-171.082,0.4135204085378831,1341
2013-05-12,-529.51325,56.01325,0.3772718693214453,1474
2013-05-13,-708.2897499999999,-212.21025,0.25098069410885127,1921
2013-05-14,-310.055,214.555,0.4781915551248922,1096
2013-05-15,836.2392500000001,-68.73925,0.6982239870913399,233
2013-05-16,-343.38425,31.88425,0.42165944880401957,1312
2013-05-17,31.18675,52.31325,0.5235597044489901,917
2013-05-18,389.685,-53.185,0.5885642307623851,664
2013-05-19,-262.344,107.844,0.4611494912634107,1155
2013-05-20,875.665,-68.165,0.7121458585293541,193
2013-05-21,823.703,136.797,0.7747885123439178,40
2013-05-22,-478.80899999999997,-247.69099999999997,0.30859216390034466,1727
2013-05-23,-17.115499999999997,16.615499999999997,0.5049432319235133,1001
2013-05-24,-373.2,343.7,0.49738560486129907,1030
2013-05-25,-412.3365,-183.1635,0.3424036809584551,1596
2013-05-26,-829.328,-120.172,0.2345562251510238,1950
2013-05-27,207.1015,92.39850000000001,0.5804775594728941,701
2013-05-28,-4.704,28.204,0.5103186007114107,977
2013-05-29,-831.54925,46.04925,0.2932708805886726,1786
2013-05-30,-425.21624999999995,85.71625,0.4137825886256889,1340
2013-05-31,772.32575,118.17425,0.7358690164114153,110
2013-06-01,-489.4905,203.9905,0.42526593743129737,1286
2013-06-02,-666.8805,73.38050000000001,0.34293836889203716,1594
2013-06-03,-28.63325,-47.866749999999996,0.4826634974078544,1077
2013-06-04,857.19275,107.30725,0.7764539121154369,36
2013-06-05,-479.155,340.655,0.466021732500511,1139
2013-06-06,327.32025,-30.82025,0.5794360863838106,704
2013-06-07,497.04025,-189.54025000000001,0.5820833424308267,693
2013-06-08,-495.5455,201.0455,0.4241728054605485,1295
2013-06-09,444.303,-22.803,0.6080891161082499,579
2013-06-10,-274.31624999999997,-392.18375000000003,0.3252580890589248,1667
2013-06-11,262.3115,162.1885,0.6085239991543108,576
2013-06-12,250.0475,-104.5475,0.5399984460827512,855
2013-06-13,59.010000000000005,-21.509999999999998,0.5133606779221712,963
2013-06-14,-766.194,50.694,0.3117439015556549,1716
2013-06-15,652.08625,38.41375,0.6771762317835723,310
2013-06-16,-341.42375,130.92375,0.4458626233428199,1211
2013-06-17,-598.22,-87.28,0.32148493667143496,1686
2013-06-18,-849.01175,72.51175,0.29604286068618607,1777
2013-06-19,166.64974999999998,-53.14975,0.5324691377149251,887
2013-06-20,349.16949999999997,139.33049999999997,0.6257227049655163,512
2013-06-21,-886.4422500000001,83.94225,0.2890622886645807,1803
2013-06-22,12.88725,-174.38725,0.4592745940474107,1162
2013-06-23,-519.519,194.019,0.4175469934077206,1326
2013-06-24,274.28975,-103.78975,0.5457882229490225,830
2013-06-25,-616.2597499999999,143.75975,0.377586104416553,1473
2013-06-26,376.59024999999997,72.90975,0.6138332347213,551
2013-06-27,-208.98149999999998,331.4815,0.5352768569900248,878
2013-06-28,823.0125,-29.5125,0.7071916952497747,207
2013-06-29,-685.5025,-71.9975,0.30129463226708675,1758
2013-06-30,-309.089,-7.411,0.4195621952307426,1317
2013-07-01,-727.45775,-65.04225,0.29157777147858077,1793
2013-07-02,787.2094999999999,138.2905,0.7523439042363839,75
2013-07-03,713.068,-292.568,0.6078541462686611,580
2013-07-04,-464.65875,-194.84125,0.32628669290026013,1660
2013-07-05,298.19050000000004,-203.6905,0.5266018769381299,906
2013-07-06,617.01225,173.48775,0.7061264796992868,210
2013-07-07,123.50874999999999,321.99125000000004,0.6131310744288274,555
2013-07-08,46.393,-24.893,0.5096028282511297,979
2013-07-09,-489.89525000000003,-31.60475,0.3624850592907253,1522
2013-07-10,-763.45825,0.9582499999999996,0.30005399205860867,1763
2013-07-11,737.9770000000001,193.52300000000002,0.7567017941070728,69
2013-07-12,768.20925,-157.70925,0.6538413718721365,390
2013-07-13,252.749,40.751,0.5784691777733733,707
2013-07-14,-305.99125000000004,179.49124999999998,0.4682747770134718,1127
2013-07-15,-289.08425,92.58425,0.4496594958033227,1197
2013-07-16,441.09000000000003,35.41,0.6224569202650568,524
2013-07-17,743.19425,171.30575,0.7486074346046456,86
2013-07-18,704.9385,-483.4385,0.5583815974825967,779
2013-07-19,549.6042500000001,127.89575,0.6738315389053573,323
2013-07-20,263.25625,-129.75625,0.5383120389207727,867
2013-07-21,-714.20625,-268.29375,0.20053833765470158,1983
2013-07-22,-639.4605,89.9605,0.3563744870235559,1550
2013-07-23,732.9825,222.51749999999998,0.7679600215216875,45
2013-07-24,200.72175,-27.22175,0.5463421040984104,827
2013-07-25,-897.30225,141.80225000000002,0.30224225316846176,1756
2013-07-26,-738.9995,283.4995,0.3813496843324483,1456
2013-07-27,332.56575,250.93425000000002,0.6474966072332302,417
2013-07-28,-891.7637500000001,268.26374999999996,0.334529018391679,1624
2013-07-29,-637.0207499999999,135.52075000000002,0.36751040026234394,1502
2013-07-30,87.343,12.157,0.5281385766283727,901
2013-07-31,354.4305,-300.9305,0.5158493082514882,947
2013-08-01,287.69875,-51.198750000000004,0.5636775053448029,764
2013-08-02,-529.28225,-160.21775,0.3199723249644703,1690
2013-08-03,431.87125000000003,391.62874999999997,0.7146367465486586,177
2013-08-04,-500.51275,-34.98725,0.3598302531267832,1536
2013-08-05,-338.7265,18.2265,0.41886008941885816,1321
2013-08-06,487.717,107.783,0.6508199713610354,405
2013-08-07,284.1365,3.3635,0.5769965718422301,713
2013-08-08,657.38375,282.11625000000004,0.7593642572686266,61
2013-08-09,298.46349999999995,-119.96350000000001,0.5476739780634491,822
2013-08-10,128.156,36.343999999999994,0.543884674429598,836
2013-08-11,-754.92925,-139.57074999999998,0.2597138546291438,1895
2013-08-12,-259.028,-239.47199999999998,0.3678567759686815,1499
2013-08-13,-449.02675,-114.47325000000001,0.35201272929559846,1564
2013-08-14,-486.1055,-7.3945,0.3701429818371212,1494
2013-08-15,881.8177499999999,-55.317750000000004,0.7150401661503598,174
2013-08-16,-214.01725,-132.48275,0.4119278133396874,1347
2013-08-17,741.2935,-253.7935,0.625707404404965,513
2013-08-18,249.332,-17.832,0.5614140343671967,769
2013-08-19,557.89375,-282.39374999999995,0.572169633069274,725
2013-08-20,0.4854999999999998,139.0145,0.5393213447370762,861
2013-08-21,143.2945,14.2055,0.5425739299599047,843
2013-08-22,-32.214,-271.286,0.4233812719361854,1304
2013-08-23,-576.73675,-58.76325,0.3321610400465291,1636
2013-08-24,424.932,-145.43200000000002,0.5736182373512235,721
2013-08-25,-419.275,56.775000000000006,0.4063449067413869,1363
2013-08-26,-868.63625,219.13625000000002,0.32918050551688416,1650
2013-08-27,257.83325,-349.33325,0.47897752447129666,1092
2013-08-28,-609.3657499999999,19.86575,0.3443066436608953,1590
2013-08-29,827.77075,-18.27075,0.7122226523981251,191
2013-08-30,828.1157499999999,116.38425000000001,0.760531292323817,56
2013-08-31,789.2807499999999,48.21925,0.7180920265221087,163
2013-09-01,-254.68124999999998,-140.81875000000002,0.39748088354078126,1396
2013-09-02,-867.4055,-67.09450000000001,0.2417756114811028,1935
2013-09-03,812.3397500000001,-131.83974999999998,0.6743579884536882,320
2013-09-04,-137.15925,198.65925,0.5178924310885871,939
2013-09-05,865.93525,19.56475,0.734392991955432,115
2013-09-06,755.595,239.90499999999997,0.8268695228322768,5
2013-09-07,682.69925,-8.19925,0.673471687042949,326
2013-09-08,-394.23699999999997,-131.263,0.36180410768926974,1526
2013-09-09,-230.14724999999999,-275.35275,0.3668631446703213,1506
2013-09-10,657.534,-334.034,0.5854113519456312,677
2013-09-11,-359.56775,-288.93225,0.3292542054278643,1649
2013-09-12,-623.6324999999999,47.1325,0.3481027058936204,1577
2013-09-13,107.15225,95.34775,0.5538368823906717,798
2013-09-14,814.5315,-275.0315,0.6390178519787838,461
2013-09-15,385.5875,166.9125,0.6427668140412923,448
2013-09-16,124.02375,-95.52375,0.5108775324605105,972
2013-09-17,-754.75575,17.25575,0.30592789748466176,1738
2013-09-18,236.428,301.072,0.638114644762356,463
2013-09-19,846.68875,131.81125,0.7898688908454082,22
2013-09-20,-679.171,-55.32899999999999,0.3066154752229704,1735
2013-09-21,23.0095,-168.5095,0.46460521491110396,1146
2013-09-22,696.58875,-394.08875,0.5810957658975124,698
2013-09-23,460.59125,-140.09125,0.5844266429149811,680
2013-09-24,376.779,-45.278999999999996,0.5879513585562492,669
2013-09-25,383.8915,-188.3915,0.5518830656359954,805
2013-09-26,-275.41025,-29.08975,0.42318272725526235,1305
2013-09-27,-395.67625,12.17625,0.4006385162801851,1384
2013-09-28,603.018,-39.518,0.6434377786488529,437
2013-09-29,599.342,-121.84200000000001,0.6225565682984173,523
2013-09-30,711.056,38.444,0.6919688928883883,251
2013-10-01,781.60275,84.89725,0.728717308756706,134
2013-10-02,12.680250000000001,-200.18025,0.4511512455583266,1188
2013-10-03,9.16925,262.33075,0.5713047663309133,729
2013-10-04,582.0195,-16.5195,0.6442181828691744,435
2013-10-05,284.21625,-1.7162499999999998,0.575924446536125,718
2013-10-06,395.14075,131.35925,0.6363941597916796,474
2013-10-07,582.6885,49.8115,0.6595571412812256,368
2013-10-08,735.22,166.28,0.7426595026044454,99
2013-10-09,-312.04875000000004,51.54875,0.4333537866858591,1261
2013-10-10,-244.096,-115.404,0.4071696075879501,1360
2013-10-11,-760.9437499999999,55.44375,0.3150661461807396,1706
2013-10-12,136.49349999999998,-215.99349999999998,0.48195376013205393,1080
2013-10-13,-857.73425,-3.7657500000000006,0.2733991221871972,1862
2013-10-14,-74.25200000000001,-9.248000000000001,0.481137509534007,1084
2013-10-15,72.54875,-43.04875,0.5109164744901613,971
2013-10-16,-408.2165,-25.2835,0.38684375049219566,1434
2013-10-17,156.45974999999999,-342.95975,0.45132417800962343,1187
2013-10-18,-841.5255,-100.9745,0.23781387958247663,1943
2013-10-19,-855.84525,-6.65475,0.27331633943166295,1863
2013-10-20,629.36425,33.13575,0.6692930999296991,338
2013-10-21,-275.6975,-191.8025,0.37871156365933356,1468
2013-10-22,-699.30825,222.80825,0.3768156483691774,1477
2013-10-23,33.52375,-161.02375,0.46781288761667716,1128
2013-10-24,534.28325,183.21675,0.6834696365756423,283
2013-10-25,-540.6714999999999,75.17150000000001,0.3792702318420058,1466
2013-10-26,228.5065,-125.00649999999999,0.52913387241731,897
2013-10-27,-764.45375,309.95375,0.3814392771273596,1455
2013-10-28,-782.1647499999999,-183.33524999999997,0.21615901899647985,1966
2013-10-29,60.57325,171.92675,0.561635024464574,768
2013-10-30,78.9315,186.5685,0.5703466767072022,735
2013-10-31,254.07125000000002,-132.57125,0.535183940295271,879
2013-11-01,454.16625,261.33375,0.6826689318645472,285
2013-11-02,883.5840000000001,-24.084,0.7254237140013197,141
2013-11-03,27.816000000000003,54.684,0.5225848556145904,918
2013-11-04,-338.55075,48.05075,0.424494328409184,1291
2013-11-05,573.38725,-25.88725,0.6408776603108244,453
2013-11-06,-432.43525,150.93525,0.4259565392890262,1282
2013-11-07,-124.238,141.738,0.5091601463804287,983
2013-11-08,-723.6855,-255.8145,0.20180159200922393,1980
2013-11-09,-868.435,211.935,0.3278923838516364,1657
2013-11-10,861.63,-276.13,0.6481996079371788,415
2013-11-11,652.8987500000001,189.60125,0.7196173704731859,158
2013-11-12,396.42175,218.07825,0.6543223598882282,386
2013-11-13,-185.06925,-203.43075,0.399928150696375,1389
2013-11-14,-619.9314999999999,-80.5685,0.31610644563769363,1701
2013-11-15,-654.719,-208.781,0.27293328791124627,1864
2013-11-16,-474.4185,-40.081500000000005,0.36437539756786086,1515
2013-11-17,83.274,-63.774,0.5092116181437731,981
2013-11-18,426.69275,150.80725,0.6462809879634981,423
2013-11-19,323.17224999999996,247.32775,0.645614125664846,430
2013-11-20,-413.44575,253.94575,0.4597511390124692,1160
2013-11-21,853.423,-84.923,0.6993242390026819,232
2013-11-22,463.0565,-39.5565,0.6084873646606579,577
2013-11-23,85.20475,-310.70475,0.4430051166446528,1226
2013-11-24,205.96474999999998,-153.46474999999998,0.5155668697923667,948
2013-11-25,-160.11275,172.61275,0.5080426128687678,988
2013-11-26,-467.9845,295.4845,0.4546446359279903,1173
2013-11-27,-282.26575,-226.23424999999997,0.3662688957316347,1509
2013-11-28,499.39725,-111.89725,0.5992998422745398,613
2013-11-29,-882.11,-26.39,0.2558764564669316,1909
2013-11-30,-725.0039999999999,40.504000000000005,0.3220443781944385,1685
2013-12-01,-812.05875,-138.44125,0.23252114501479407,1951
2013-12-02,-849.4575,55.957499999999996,0.2915674533826896,1794
2013-12-03,691.6902500000001,-79.19024999999999,0.6540383246519578,388
2013-12-04,396.16175,-2.66175,0.6011063161460979,607
2013-12-05,-56.576499999999996,98.0765,0.5144011269438475,959
2013-12-06,-755.38175,-10.11825,0.2992381938160476,1766
2013-12-07,-23.782249999999998,-82.71775,0.47398864303208776,1107
2013-12-08,-59.1185,-23.3815,0.4812553951939913,1083
2013-12-09,-616.6669999999999,-17.833,0.3321827869947408,1635
2013-12-10,-131.28525000000002,-68.21475000000001,0.4484252731248801,1200
2013-12-11,-199.19375,-49.30625,0.4363125640653316,1249
2013-12-12,237.365,298.135,0.6378574075513441,465
2013-12-13,260.786,103.714,0.5955927978308838,636
2013-12-14,-834.23025,-67.26975,0.25787798898456427,1902
2013-12-15,-243.531,126.031,0.4721540275387724,1118
2013-12-16,237.727,-65.227,0.5462389833693178,828
2013-12-17,9.92375,219.57625,0.5602243611693759,771
2013-12-18,690.703,72.797,0.6967270302040658,237
2013-12-19,303.60825,-23.108249999999998,0.5739817086092611,720
2013-12-20,-636.5345,79.03450000000001,0.3538530598312287,1558
2013-12-21,-742.50775,-233.99225,0.20674056609678995,1977
2013-12-22,260.74375,-216.24375,0.5148712656576675,956
2013-12-23,-804.6097500000001,-172.89024999999998,0.20355940495085814,1978
2013-12-24,161.94850000000002,26.551499999999997,0.5500349453749169,812
2013-12-25,749.343,237.15699999999998,0.8067408706867334,14
2013-12-26,173.90825,414.59175,0.6493020962475711,412
2013-12-27,-217.52025,116.02025,0.47598751817529883,1102
2013-12-28,278.43949999999995,94.06049999999999,0.5966863329683995,628
2013-12-29,-98.38075,-328.11924999999997,0.38907355853812137,1427
2013-12-30,71.42175,-110.92175,0.4956747046712664,1040
2013-12-31,834.22325,-126.72325000000001,0.6813432167928506,293
2014-01-01,-225.997,-118.503,0.4120089389878313,1345
2014-01-02,862.0725,-12.572500000000002,0.7221880909827176,151
2014-01-03,776.415,-75.915,0.6790707920931756,300
2014-01-04,-577.755,-346.745,0.24893057687585884,1925
2014-01-05,-803.2305,120.7305,0.32207616324345945,1683
2014-01-06,-737.7775,-191.7225,0.246751849401723,1930
2014-01-07,-884.674,15.174,0.27107325603133237,1870
2014-01-08,-743.9395,363.4395,0.4009256138654629,1381
2014-01-09,345.1265,-176.6265,0.5455341571288572,832
2014-01-10,-675.0865,-316.4135,0.159079948092798,1992
2014-01-11,-348.995,-55.504999999999995,0.3951876040528751,1405
2014-01-12,664.8395,197.6605,0.7274856372346559,138
2014-01-13,-863.6524999999999,326.15250000000003,0.3595533405789426,1538
2014-01-14,598.22975,-232.72975,0.5957567615718471,635
2014-01-15,-420.92725,85.42724999999999,0.41576234854852606,1336
2014-01-16,-720.3585,-95.14150000000001,0.28581689097182544,1816
2014-01-17,377.30225,-24.80225,0.5930711649668685,648
2014-01-18,283.2505,479.2495,0.6966885907407938,238
2014-01-19,717.8625,-269.36249999999995,0.6135874903437688,552
2014-01-20,460.1615,48.338499999999996,0.6302225049766715,492
2014-01-21,594.4755,90.0245,0.6751251237806959,316
2014-01-22,-412.09375,198.59375,0.4453066025326206,1214
2014-01-23,-608.97225,16.47225,0.3436189295634062,1593
2014-01-24,489.48925,57.01075,0.6407099027956342,454
2014-01-25,592.98375,-75.48375,0.6338349412625425,483
2014-01-26,883.1167499999999,54.383250000000004,0.758708918062592,63
2014-01-27,-173.649,-65.851,0.4391492246808427,1240
2014-01-28,-246.155,114.655,0.4670876373891941,1132
2014-01-29,536.73875,-70.23875000000001,0.6197259635688167,534
2014-01-30,-306.66700000000003,68.167,0.43925678982161825,1239
2014-01-31,814.4245000000001,6.0755,0.7139155221175335,180
2014-02-01,687.5184999999999,200.98149999999998,0.7355088884601143,112
2014-02-02,-141.21525000000003,-10.28475,0.46192732750808485,1152
2014-02-03,464.14649999999995,-335.64649999999995,0.5367839104854046,872
2014-02-04,507.16725,236.33275,0.6903675120780408,257
2014-02-05,-738.9725000000001,-167.5275,0.2562753193748354,1907
2014-02-06,770.631,-110.131,0.6685881364073423,340
2014-02-07,0.09875000000000012,-113.59875,0.47284312152175395,1114
2014-02-08,633.1610000000001,245.339,0.7319506377124116,122
2014-02-09,-364.20975,-387.29025,0.3032410898163711,1752
2014-02-10,618.62425,380.87575000000004,0.8546490409311,1
2014-02-11,-216.987,188.487,0.49740367982038414,1029
2014-02-12,-892.5375,13.037499999999998,0.2665807714466072,1880
2014-02-13,773.677,-2.1769999999999996,0.6999462881788175,229
2014-02-14,-765.12,41.620000000000005,0.3099210421359496,1724
2014-02-15,-346.30025,94.80025,0.43571294021417434,1252
2014-02-16,822.95625,111.54375,0.7572917628229053,66
2014-02-17,827.41125,99.08875,0.7530837967689505,74
2014-02-18,136.302,15.198,0.5411979781244055,849
2014-02-19,250.56650000000002,-39.066500000000005,0.5560516850695334,789
2014-02-20,-105.04400000000001,-29.456,0.4666590968064843,1135
2014-02-21,-395.42625,-37.073750000000004,0.3868599718313982,1433
2014-02-22,-325.75775,206.25775,0.47102077752831123,1120
2014-02-23,341.67075,115.82925,0.6159370641525623,543
2014-02-24,443.484,-533.9839999999999,0.479167832985626,1091
2014-02-25,572.6955,124.8045,0.6785845606894123,303
2014-02-26,571.8757499999999,43.62425,0.6545458811332157,385
2014-02-27,-766.31275,-15.187249999999999,0.2946676137020503,1782
2014-02-28,-21.93175,-77.56825,0.4777842296968464,1100
2014-03-01,-813.71725,193.21724999999998,0.3349850160076228,1621
2014-03-02,96.7775,177.7225,0.5721407642680107,726
2014-03-03,-120.333,-144.167,0.43212136729550804,1265
2014-03-04,742.3797500000001,79.12025,0.7142047057353766,179
2014-03-05,-293.33125,-182.16875,0.376874669548975,1476
2014-03-06,-703.104,-236.39600000000002,0.2395525999743564,1940
2014-03-07,-676.71625,-122.78375,0.29015997979691965,1800
2014-03-08,516.062,162.438,0.673874989477874,322
2014-03-09,234.94875000000002,181.55124999999998,0.6067652839269349,584
2014-03-10,-747.09275,85.59275,0.3262156090662598,1662
2014-03-11,-775.59925,122.09925,0.32830819239989856,1654
2014-03-12,393.5085,96.9915,0.6262934800853079,510
2014-03-13,-789.45875,-124.04125,0.25430742342094914,1914
2014-03-14,629.7782500000001,84.72175,0.6825261568788752,286
2014-03-15,407.1535,151.3465,0.6431415898396322,442
2014-03-16,-779.83975,127.33975000000001,0.3283889568116286,1653
2014-03-17,-771.0527500000001,206.55275,0.3518645256163281,1565
2014-03-18,856.055,111.445,0.7787349816106409,33
2014-03-19,-239.50775,68.00775,0.4547078082551393,1172
2014-03-20,-251.61225000000002,191.11225000000002,0.48882858544926683,1061
2014-03-21,615.39175,3.10825,0.6550737206662983,382
2014-03-22,843.462,-141.962,0.6795305561305435,299
2014-03-23,895.39625,-7.89625,0.7348471837142473,113
2014-03-24,485.26125,-144.76125000000002,0.5894439603891484,660
2014-03-25,-242.8325,-126.6675,0.4043708790167388,1370
2014-03-26,-779.096,-39.403999999999996,0.2845244248135585,1819
2014-03-27,534.3895,-149.8895,0.5989524619137203,616
2014-03-28,101.75649999999999,-63.256499999999996,0.5138040483859505,962
2014-03-29,-161.5955,-341.9045,0.36743027127579886,1504
2014-03-30,773.83975,45.660250000000005,0.7138418779160149,181
2014-03-31,-732.0135,-9.4865,0.30565901492118686,1742
2014-04-01,-20.24425,-149.25575,0.45545812059202007,1170
