,nl,ns,score,ranking
2013-02-13,-99.231,93.731,0.5000721209695631,1006
2013-02-14,-366.09775,-471.40225,0.4375327628973634,1838
2013-02-15,-174.383,669.883,0.5304443425250847,505
2013-02-16,-149.04825,-12.45175,0.4907955071775321,1162
2013-02-17,295.93425,30.565749999999998,0.5207704316788337,674
2013-02-18,86.4045,-197.90449999999998,0.4937565771308525,1112
2013-02-19,-526.742,28.242000000000004,0.4709468242471045,1499
2013-02-20,98.95500000000001,527.545,0.5394856099746013,374
2013-02-21,-125.4325,-527.0675000000001,0.45761314576323764,1653
2013-02-22,-205.3025,-419.1975,0.4601369004308706,1625
2013-02-23,167.4425,-171.9425,0.5000844846257507,1005
2013-02-24,217.756,-763.256,0.4667851535109905,1546
2013-02-25,235.92275,-485.42275,0.4858552879934641,1250
2013-02-26,-254.50850000000003,-320.9915,0.46416681459376086,1576
2013-02-27,-77.7385,543.2384999999999,0.5287913197114849,535
2013-02-28,89.1005,185.3995,0.5171277217881483,726
2013-03-01,271.402,157.098,0.527254498997149,572
2013-03-02,-134.38549999999998,518.8855,0.5244524337298131,616
2013-03-03,-69.17675,-93.32325,0.49079194893074785,1163
2013-03-04,-333.17150000000004,215.67149999999998,0.493491894517035,1118
2013-03-05,-368.87475,-112.62525,0.47194699740108675,1482
2013-03-06,225.482,198.018,0.5268650104238691,577
2013-03-07,381.14375,-314.64375,0.5038144542669533,934
2013-03-08,-25.70125,-952.7987499999999,0.4010071112373362,1979
2013-03-09,290.349,-41.849,0.5146994914703884,752
2013-03-10,85.04750000000001,760.4525,0.5641426459449503,155
2013-03-11,-175.8585,558.3585,0.5241462209975613,618
2013-03-12,100.56925000000001,589.93075,0.5458438114938151,310
2013-03-13,305.1135,617.3865000000001,0.5802059602015681,78
2013-03-14,-18.453,63.953,0.5028297828562586,955
2013-03-15,436.87025,181.62975,0.539185501412504,382
2013-03-16,-583.4527499999999,-339.04724999999996,0.42289902210083113,1923
2013-03-17,232.58100000000002,-169.08100000000002,0.5037951358464225,937
2013-03-18,20.377499999999998,396.1225,0.5263717873556091,584
2013-03-19,-60.992,708.492,0.5421752304774353,353
2013-03-20,9.367,-88.867,0.4962573645034701,1080
2013-03-21,-506.8985,-287.6015,0.44224105111392575,1795
2013-03-22,-81.563,-7.937,0.49562768059751366,1090
2013-03-23,106.29775,402.20225,0.5311905213873995,492
2013-03-24,319.368,-804.8679999999999,0.4718036882494887,1486
2013-03-25,-92.32849999999999,-888.1714999999999,0.3977873575090376,1981
2013-03-26,-242.551,-360.949,0.46180865396247295,1604
2013-03-27,-136.9185,-669.5815,0.44113636209174295,1807
2013-03-28,246.73675,-296.23675000000003,0.49798243444814905,1050
2013-03-29,87.3625,-78.8625,0.5006638094404948,992
2013-03-30,-179.20274999999998,-311.29725,0.4712748595637387,1491
2013-03-31,112.126,757.374,0.5683640500410969,131
2013-04-01,26.492749999999997,225.00725,0.5150113415710537,749
2013-04-02,278.259,233.24099999999999,0.5313918741950909,489
2013-04-03,-203.586,382.086,0.5108472238841891,822
2013-04-04,-106.8215,-650.6785,0.4478934323568139,1758
2013-04-05,-86.5725,636.0725,0.5337223084341676,451
2013-04-06,-437.16175,-99.33825,0.4676991295759393,1537
2013-04-07,90.90525,442.59475,0.53274163023094,467
2013-04-08,36.98225,-632.48225,0.46234681612199163,1596
2013-04-09,-25.017500000000002,-808.4825000000001,0.43795191849220666,1834
2013-04-10,-62.20925,509.70925,0.5280238436534982,553
2013-04-11,-425.58225000000004,189.08225,0.48674896620289243,1237
2013-04-12,-132.23775,-542.26225,0.45550503137039244,1675
2013-04-13,-114.753,-528.7470000000001,0.4583591864184769,1644
2013-04-14,-199.30849999999998,667.8085000000001,0.5289718459921584,532
2013-04-15,-67.6095,-676.8905,0.44919781005198667,1745
2013-04-16,80.34725,809.15275,0.5737879352665294,111
2013-04-17,504.95675000000006,-485.45675000000006,0.5016988886382958,981
2013-04-18,51.888999999999996,417.611,0.5290272332809721,531
2013-04-19,60.73,-201.23000000000002,0.49200626878449594,1141
2013-04-20,-24.67025,386.17025,0.5226385789279705,639
2013-04-21,-482.50725,-333.99275,0.43986001560945154,1817
2013-04-22,-22.237250000000003,-104.26275,0.4929580062481239,1127
2013-04-23,10.093499999999999,36.4065,0.5028413712146494,954
2013-04-24,654.355,-503.855,0.5091773440184468,850
2013-04-25,-55.954499999999996,463.4545,0.5257857545211826,593
2013-04-26,63.956,-322.456,0.4855024041878089,1259
2013-04-27,-25.280749999999998,-147.21925,0.4901617679922944,1173
2013-04-28,-289.34975,-554.1502499999999,0.4368524642632689,1844
2013-04-29,156.894,-1095.394,0.420363109938488,1939
2013-04-30,213.99725,-90.49725,0.5073975501497288,877
2013-05-01,116.319,872.181,0.6123252558053776,12
2013-05-02,-257.5385,471.0385,0.5131964224200262,787
2013-05-03,393.8405,37.6595,0.5272854710293462,569
2013-05-04,-406.04425000000003,-202.45575,0.4614473455758237,1609
2013-05-05,162.378,38.122,0.5126357775884873,800
2013-05-06,517.1895,340.31050000000005,0.565693877123208,143
2013-05-07,-241.45225,-633.04775,0.4329567608850325,1875
2013-05-08,-131.14124999999999,670.64125,0.5332469131946994,461
2013-05-09,35.40975,464.09024999999997,0.5306082799194026,501
2013-05-10,-146.00074999999998,442.50075000000004,0.5186579159459934,704
2013-05-11,-461.50675,223.00675,0.4865257609310664,1239
2013-05-12,11.597750000000001,21.902250000000002,0.5021559258038802,967
2013-05-13,-305.98875,399.48875,0.5056683751641506,907
2013-05-14,139.29149999999998,399.20849999999996,0.5331444139623588,462
2013-05-15,-283.97325,-255.52675,0.467449886877683,1540
2013-05-16,435.43674999999996,-300.93675,0.5080546171844748,866
2013-05-17,-245.01524999999998,40.515249999999995,0.4884091859637547,1205
2013-05-18,-49.945499999999996,844.4455,0.5555195757356941,206
2013-05-19,169.201,-715.701,0.4667060613212374,1547
2013-05-20,-255.05124999999998,-694.44875,0.4166817030412233,1950
2013-05-21,59.86425,121.63575,0.5111396323415434,819
2013-05-22,369.682,81.818,0.5281783631598893,549
2013-05-23,-481.96450000000004,49.4645,0.47478400188359177,1433
2013-05-24,50.04975,173.45024999999998,0.5134508050869862,777
2013-05-25,58.86275,-137.36275,0.4962695656995763,1079
2013-05-26,155.63275,742.86725,0.5752309949796295,102
2013-05-27,-239.66075,-718.83925,0.4112248266433778,1959
2013-05-28,-332.25,-478.25,0.44045098674710464,1811
2013-05-29,144.9175,-43.4175,0.5063086409063761,899
2013-05-30,36.04425,-850.54425,0.44021214101849704,1815
2013-05-31,56.4685,-106.9685,0.4979756808296347,1051
2013-06-01,69.39275,818.10725,0.5733877708190602,113
2013-06-02,-215.63600000000002,-8.864,0.48723496510026865,1225
2013-06-03,66.459,169.041,0.5138731101719675,765
2013-06-04,41.02375,-716.5237500000001,0.45545485885907044,1676
2013-06-05,-215.4475,-396.0525,0.4610585153178936,1612
2013-06-06,522.3689999999999,-166.869,0.5223076350099377,645
2013-06-07,121.3035,-190.80349999999999,0.49676805454798645,1070
2013-06-08,-295.79875,731.29875,0.5274396818560978,565
2013-06-09,188.76225,380.73775,0.5354387146016817,431
2013-06-10,-242.76925,-608.73075,0.43604804831797234,1852
2013-06-11,218.59425,185.90575,0.5256018832121292,596
2013-06-12,315.14700000000005,344.35299999999995,0.5431007815200195,341
2013-06-13,-201.7875,676.2875,0.5291923151738165,526
2013-06-14,181.56875,748.93125,0.5824891500476215,70
2013-06-15,72.59649999999999,-611.0965,0.4676518508656152,1539
2013-06-16,201.8385,-487.3385,0.4840069027514763,1286
2013-06-17,466.2915,-685.7915,0.48763274529649436,1220
2013-06-18,-92.164,-162.336,0.4857314433156634,1255
2013-06-19,-223.64275,283.14275,0.5035796116907036,941
2013-06-20,-242.365,583.865,0.5217030920710537,659
2013-06-21,-261.74825,-82.75175,0.4806457533549903,1345
2013-06-22,-44.55875,-212.94125,0.48566406488152425,1258
2013-06-23,92.55975000000001,115.94024999999999,0.5128933591862825,792
2013-06-24,40.97025,-518.47025,0.4721280999213995,1478
2013-06-25,134.37375,842.12625,0.6001252138485114,24
2013-06-26,-26.476750000000003,-828.02325,0.4359535967528358,1855
2013-06-27,410.31375,173.18625,0.5364603046989753,417
2013-06-28,-40.142500000000005,943.6424999999999,0.5756511121044264,97
2013-06-29,701.1245,84.37549999999999,0.5546753771141923,215
2013-06-30,175.2835,-95.7835,0.5049117855552403,921
2013-07-01,-269.12025,-258.37975,0.4685590319592573,1528
2013-07-02,-332.68775,-156.81225,0.4713664827682815,1490
2013-07-03,111.26400000000001,738.236,0.564563387291925,151
2013-07-04,-51.8725,-914.6275,0.4070562678403027,1967
2013-07-05,142.34975,760.15025,0.5756173579336948,98
2013-07-06,78.179,-786.6790000000001,0.45250646639346515,1709
2013-07-07,-40.15325,-176.34675,0.48787732857748595,1217
2013-07-08,-259.69425,-295.80575,0.46589434882668546,1556
2013-07-09,-443.606,322.106,0.4932451862971115,1122
2013-07-10,-113.66425000000001,-791.83575,0.4271447268833097,1906
2013-07-11,244.0355,327.4645,0.5356148825297472,429
2013-07-12,39.221000000000004,897.279,0.5852542598140782,64
2013-07-13,-268.82525,-668.67475,0.42055826424204784,1938
2013-07-14,43.695,135.805,0.5110518652214395,821
2013-07-15,79.994,-414.494,0.4812270604827124,1335
2013-07-16,-269.76099999999997,245.261,0.4993583395236988,1025
2013-07-17,39.9155,27.5845,0.5038404132155406,933
2013-07-18,-13.93375,-410.56624999999997,0.4755046980071476,1425
2013-07-19,-343.88625,273.38625,0.4966554854382305,1071
2013-07-20,69.80250000000001,848.6975,0.5793296715984354,82
2013-07-21,156.60025000000002,-98.10025,0.5035795388582728,942
2013-07-22,285.29375000000005,461.20624999999995,0.5504513425494328,254
2013-07-23,225.841,-741.341,0.46934512272585155,1516
2013-07-24,-334.59875,-530.90125,0.43418915756813786,1866
2013-07-25,-280.222,276.722,0.5001397503169127,1004
2013-07-26,110.386,765.114,0.5696653464856118,125
2013-07-27,140.37825,247.12175,0.5245002529696705,613
2013-07-28,133.29950000000002,-186.79950000000002,0.49777863250519483,1054
2013-07-29,850.50025,59.99975,0.5770262860300286,90
2013-07-30,108.52125000000001,-718.02125,0.4614015008550747,1610
2013-07-31,301.49175,399.00825,0.5468919258578266,300
2013-08-01,243.32299999999998,538.177,0.5543733577628004,219
2013-08-02,171.49275,-269.99275,0.4949442117127928,1099
2013-08-03,-115.20625000000001,-313.29375,0.47489292919681303,1429
2013-08-04,211.43725,198.06275,0.5258145135959473,591
2013-08-05,-241.06275,-300.43725,0.46707470626762476,1542
2013-08-06,-84.80324999999999,-49.696749999999994,0.49261832328016697,1135
2013-08-07,-79.87525,973.37525,0.5742816006100786,107
2013-08-08,8.93525,-155.43525,0.4917564547578866,1147
2013-08-09,647.74975,-125.24975,0.5319595652526213,478
2013-08-10,-461.14575,-383.35425,0.4367530239227587,1845
2013-08-11,187.5125,477.9875,0.5434928826674877,335
2013-08-12,-462.55174999999997,-157.94825,0.46049671564748285,1621
2013-08-13,-154.73975000000002,-416.76025000000004,0.46458644115135433,1572
2013-08-14,221.78625,674.71375,0.5746311732302678,104
2013-08-15,27.81125,780.68875,0.5580697205624547,192
2013-08-16,-306.84075,-386.65925,0.45442816181186574,1694
2013-08-17,-141.69575,-817.8042499999999,0.411032327760376,1960
2013-08-18,175.16275000000002,601.33725,0.5538925025721705,224
2013-08-19,-215.80599999999998,-430.694,0.4580074743352571,1647
2013-08-20,67.80725,506.69275,0.5359541957581503,426
2013-08-21,-17.008,-912.492,0.4221072840896029,1930
2013-08-22,-178.434,540.934,0.5226718865798561,638
2013-08-23,539.79075,-646.29075,0.49443200461527526,1107
2013-08-24,174.85625,471.64374999999995,0.5419089452090212,354
2013-08-25,-573.7827500000001,-52.71725,0.4600680709803053,1627
2013-08-26,16.67025,-578.17025,0.46557150951952275,1562
2013-08-27,-216.83075,-286.66925000000003,0.470482818187561,1504
2013-08-28,230.99124999999998,446.50874999999996,0.5445014049741925,323
2013-08-29,-248.49025,41.99025,0.4883853633559554,1207
2013-08-30,-38.9945,371.4945,0.5210817903895615,668
2013-08-31,88.05625,861.4437499999999,0.5891573689602286,51
2013-09-01,161.69275,-850.1927499999999,0.45474543941496043,1689
2013-09-02,-250.62975,886.1297500000001,0.5406825748576295,365
2013-09-03,-115.26050000000001,55.7605,0.49748421278410954,1060
2013-09-04,-148.6005,-542.8995,0.4545497318438558,1692
2013-09-05,-166.2015,-702.2985,0.43372087031896617,1869
2013-09-06,495.56075,-54.06075,0.5277442691745406,559
2013-09-07,112.49900000000001,569.001,0.5449656386961975,319
2013-09-08,-384.33925,-128.16075,0.46968035609819775,1513
2013-09-09,177.805,736.6949999999999,0.5788034361509894,86
2013-09-10,496.07525,-774.5752500000001,0.48439609633819036,1279
2013-09-11,289.6785,28.8215,0.5201657472971808,682
2013-09-12,-324.26324999999997,-617.23675,0.419516862904395,1942
2013-09-13,-147.769,226.269,0.5048605938476737,922
2013-09-14,303.00874999999996,522.49125,0.5608137185876244,175
2013-09-15,-228.55700000000002,-294.943,0.46901613894038224,1524
2013-09-16,51.5695,-1024.0695,0.40470783429783924,1973
2013-09-17,215.14775,155.35225,0.5234506069404465,630
2013-09-18,-280.9705,251.4705,0.49893093263777877,1030
2013-09-19,-18.69375,269.19375,0.514981283077232,750
2013-09-20,-845.547,572.047,0.48460594087150477,1274
2013-09-21,-255.993,-591.5070000000001,0.4366700999873523,1848
2013-09-22,-75.08224999999999,426.58225,0.5221572811901547,649
2013-09-23,-321.12350000000004,684.6234999999999,0.522744636859822,637
2013-09-24,324.40975000000003,-931.90975,0.46150472271837206,1608
2013-09-25,-431.62225,151.12225,0.48418324547754643,1281
2013-09-26,-154.77775,-340.72225,0.4710319170257535,1496
2013-09-27,22.924999999999997,-48.425,0.499353904621656,1026
2013-09-28,393.45574999999997,262.04425000000003,0.5427325251228559,345
2013-09-29,-395.8295,-322.6705,0.45179361441186916,1719
2013-09-30,309.6465,-392.1465,0.49623495187663474,1083
2013-10-01,-9.82975,25.32975,0.5015707579199127,985
2013-10-02,-244.45,-598.05,0.4368799894245289,1843
2013-10-03,85.57275,-643.07275,0.4658090643298581,1558
2013-10-04,62.497249999999994,445.00275,0.5311561252297295,493
2013-10-05,-160.66475,-637.83525,0.4420439010504779,1799
2013-10-06,19.671,428.829,0.5280485417361689,552
2013-10-07,-116.83975000000001,292.33975,0.5107973797769229,825
2013-10-08,-5.2355,-865.2645,0.4332380777534011,1871
2013-10-09,166.0935,-409.5935,0.48614002739699474,1244
2013-10-10,318.1495,602.3505,0.5794847124448019,80
2013-10-11,-305.86575000000005,-547.6342500000001,0.4359970687778758,1854
2013-10-12,590.2887499999999,-210.78875,0.5240844970007499,621
2013-10-13,-580.92875,207.42874999999998,0.47944067973962584,1374
2013-10-14,-38.0915,493.5915,0.5282999184705922,545
2013-10-15,160.5365,-140.0365,0.5017047886879117,980
2013-10-16,51.4285,-378.9285,0.481719429567035,1328
2013-10-17,-129.523,804.023,0.5444408040715284,326
2013-10-18,-29.491000000000003,883.991,0.5653935415447577,146
2013-10-19,-122.481,597.981,0.5292943033380951,525
2013-10-20,-188.80725,36.307249999999996,0.49162543056371677,1153
2013-10-21,212.69425,-482.19425,0.4846614130747835,1270
2013-10-22,67.37725,-510.87725,0.47392253345703833,1444
2013-10-23,-205.64524999999998,319.14525000000003,0.5070423723054172,887
2013-10-24,256.87925,302.62075000000004,0.5347279263442124,441
2013-10-25,74.92099999999999,757.579,0.5622099341353894,168
2013-10-26,221.552,426.948,0.5422752460782247,352
2013-10-27,110.703,-821.203,0.45246936476807953,1711
2013-10-28,-219.82875,621.32875,0.5254980044904753,599
2013-10-29,-163.65974999999997,-583.84025,0.4488739541034841,1748
2013-10-30,203.07274999999998,-221.57274999999998,0.49958702122437115,1019
2013-10-31,168.507,183.993,0.5222154135587371,648
2013-11-01,2.1289999999999996,917.371,0.5794086677120757,81
2013-11-02,12.682749999999999,982.8172500000001,0.6267432899063902,5
2013-11-03,337.67275,401.82725,0.5498222202812159,261
2013-11-04,-196.58775,-143.91225,0.4808407074744679,1341
2013-11-05,158.7775,365.72249999999997,0.5323221735626228,476
2013-11-06,-43.009,556.509,0.5314623639862757,487
2013-11-07,-87.73349999999999,-219.7665,0.48281967091316796,1308
2013-11-08,188.23775,774.26225,0.5937839912762367,38
2013-11-09,229.78199999999998,176.71800000000002,0.5257111573474167,594
2013-11-10,231.32,347.18,0.5361799162836686,422
2013-11-11,335.61699999999996,426.88300000000004,0.5527465462252651,238
2013-11-12,0.1419999999999999,277.358,0.5172835412572334,723
2013-11-13,181.66275000000002,523.83725,0.5471966794446838,295
2013-11-14,-117.23625,-403.26375,0.46910453740625396,1521
2013-11-15,68.21575,-350.71574999999996,0.4841512568919276,1283
2013-11-16,-60.67325,-639.82675,0.45339096959377856,1701
2013-11-17,21.13025,289.36975,0.5195199685246634,690
2013-11-18,162.77425,495.72574999999995,0.5430606006492228,342
2013-11-19,-245.21925,272.71925,0.501946500981406,973
2013-11-20,327.94475,656.55525,0.6088274428476107,16
2013-11-21,-319.35450000000003,-47.1455,0.4796558116168441,1367
2013-11-22,-349.96400000000006,390.46400000000006,0.5024658939679458,960
2013-11-23,268.51475,-641.01475,0.47949418242442876,1373
2013-11-24,220.727,-217.227,0.5003492657802827,997
2013-11-25,176.32175,456.17825000000005,0.5403039066436743,368
2013-11-26,167.00875000000002,528.49125,0.5465309946150113,305
2013-11-27,-22.672,-191.82799999999997,0.4879963866364944,1215
2013-11-28,-288.93725,-86.56275,0.4791909424959607,1376
2013-11-29,-9.277249999999999,-800.22275,0.44080114129664216,1810
2013-11-30,-219.27974999999998,-254.22025000000002,0.4721755977374934,1474
2013-12-01,248.43075,542.06925,0.5551177212091465,210
2013-12-02,-48.43375,364.93375000000003,0.5200670530142198,684
2013-12-03,-244.52875,301.02875,0.5035166849193982,944
2013-12-04,-111.93350000000001,20.4335,0.4955632306541786,1092
2013-12-05,115.0685,26.4315,0.5085411554306396,859
2013-12-06,-176.12900000000002,-420.371,0.4623126633649826,1597
2013-12-07,-235.11599999999999,424.616,0.5115087288967728,811
2013-12-08,62.114999999999995,280.385,0.5217126620054139,658
2013-12-09,63.67725,324.82275,0.5245800853418865,612
2013-12-10,-172.00475,-353.49525,0.46881974278587424,1526
2013-12-11,-92.27100000000002,-882.229,0.4044455170927838,1975
2013-12-12,69.3185,654.1815,0.5485271072173006,277
2013-12-13,-399.29525,-318.20475,0.4518848149297173,1718
2013-12-14,-348.385,-491.115,0.4373396939507441,1840
2013-12-15,-205.89275,424.39275,0.5133702720515111,782
2013-12-16,-90.475,-268.025,0.48005055136899794,1359
2013-12-17,88.7185,635.7815,0.548615606673825,276
2013-12-18,378.41375000000005,401.08624999999995,0.5541873623220589,221
2013-12-19,231.92125,444.57875,0.5444959653920595,324
2013-12-20,-59.71,-737.79,0.4421630009527101,1798
2013-12-21,9.203000000000001,708.297,0.5480974352574023,283
2013-12-22,-305.80525,136.30525,0.4903994339565981,1170
2013-12-23,-26.997500000000002,-241.5025,0.48485865171030407,1269
2013-12-24,-95.2145,88.7145,0.4999623659152873,1007
2013-12-25,34.05475,-893.55475,0.43540496189082906,1860
2013-12-26,-250.81150000000002,239.31150000000002,0.4998014935881805,1012
2013-12-27,99.876,-618.376,0.46921206995754056,1519
2013-12-28,348.37825,-756.87825,0.4765479668263102,1409
2013-12-29,-48.838499999999996,-792.6614999999999,0.43693042958214723,1842
2013-12-30,107.3675,654.1325,0.552541769441576,239
2013-12-31,177.13475,-378.63475,0.48863234408651074,1202
2014-01-01,-69.59725,841.09725,0.5533246989589433,229
2014-01-02,36.7825,-342.2825,0.4830497911141165,1306
2014-01-03,-28.94,-857.56,0.4319575297119181,1887
2014-01-04,-4.6667499999999995,-650.8332499999999,0.45729254437303024,1656
2014-01-05,-177.2885,727.7885,0.5339722691231683,450
2014-01-06,-8.691749999999999,-99.80824999999999,0.4942542763677122,1109
2014-01-07,123.0885,-335.5885,0.48802847396528504,1213
2014-01-08,410.42425000000003,158.07575,0.5354236011900124,432
2014-01-09,270.128,351.37199999999996,0.5392567259684059,379
2014-01-10,408.1925,535.3075,0.5877596017863297,57
2014-01-11,-163.8835,815.3835,0.5425930179379561,349
2014-01-12,246.11875,-195.61875,0.5030556669028502,950
2014-01-13,13.033999999999999,-740.5340000000001,0.4506249326714855,1728
2014-01-14,605.6385,-176.1385,0.5272574522194224,571
2014-01-15,-251.09725,141.59725,0.49424525455621243,1110
2014-01-16,-222.18200000000002,-554.318,0.4446552061079601,1777
2014-01-17,-173.49925000000002,-564.0007499999999,0.44972611049531785,1738
2014-01-18,-621.43425,129.93425000000002,0.4712736007757994,1492
2014-01-19,-172.31275,-50.18725,0.48753880550356676,1223
2014-01-20,-239.71550000000002,-4.7844999999999995,0.4861292265853895,1245
2014-01-21,9.9775,-475.4775,0.4726680623415214,1466
2014-01-22,83.4595,-138.9595,0.49761909094731255,1056
2014-01-23,503.11225,-496.61225,0.5005540910135855,994
2014-01-24,242.38850000000002,542.1115,0.5546164132087126,216
2014-01-25,-141.22199999999998,627.722,0.5298719002757021,514
2014-01-26,-169.13025,-794.3697500000001,0.4081841920835091,1964
2014-01-27,98.463,-564.963,0.47265794902243374,1467
2014-01-28,-263.57725,-690.92275,0.41373416565598403,1955
2014-01-29,508.5945,-336.0945,0.5106282179408111,828
2014-01-30,332.38625,-10.886249999999999,0.5202512836228114,679
2014-01-31,-126.76825,-752.7317499999999,0.43263067816996476,1880
2014-02-01,-399.7895,-501.7105,0.42886291689316997,1902
2014-02-02,342.44675,-574.9467500000001,0.48691915260004837,1233
2014-02-03,-40.6115,138.1115,0.5059998962709055,903
2014-02-04,348.24649999999997,89.2535,0.5275300997209194,563
2014-02-05,-399.48249999999996,-424.01750000000004,0.4392419446906225,1824
2014-02-06,-190.8555,95.3555,0.4950853344265005,1096
2014-02-07,-27.785,-355.71500000000003,0.4782376706108731,1384
2014-02-08,-1.8042500000000001,-172.69575,0.4900734074622527,1175
2014-02-09,-76.893,884.393,0.5579367741823567,193
2014-02-10,140.2815,719.2185,0.5660754407185639,141
2014-02-11,-244.30775,-664.19225,0.4266643419352442,1909
2014-02-12,-30.20925,523.70925,0.5303417070147411,507
2014-02-13,43.669250000000005,518.8307500000001,0.5348617748139017,438
2014-02-14,98.04825,-671.54825,0.46435824513107027,1574
2014-02-15,189.254,513.246,0.5469834033119723,298
2014-02-16,-241.88524999999998,854.38525,0.5390244348997447,388
2014-02-17,-341.99425,-577.50575,0.424415924335511,1920
2014-02-18,329.87575,-527.37575,0.4888534235973997,1198
2014-02-19,92.30799999999999,614.192,0.547352738913332,294
2014-02-20,-236.48199999999997,147.982,0.4958900817018949,1089
2014-02-21,400.00625,366.49375,0.5530820905200314,234
2014-02-22,28.641000000000002,230.859,0.5159370613418771,741
2014-02-23,330.892,289.608,0.5392137805184023,380
2014-02-24,-15.614,-738.886,0.44829148449575895,1755
2014-02-25,408.1995,523.3005,0.5831076667624977,69
2014-02-26,345.97749999999996,581.5225,0.5818904165459751,73
2014-02-27,-92.105,-158.395,0.48584508726769743,1251
2014-02-28,275.04049999999995,9.459499999999998,0.5176923410265327,716
2014-03-01,112.13825,-832.63825,0.45166321888947414,1721
2014-03-02,363.879,351.621,0.5479428213913604,285
2014-03-03,-281.1935,341.6935,0.5035838284569637,940
2014-03-04,194.14375,-10.64375,0.5112333885199964,817
2014-03-05,239.029,621.471,0.5661426241318119,140
2014-03-06,-481.72675000000004,-240.77325000000002,0.4514621210323401,1723
2014-03-07,-351.5855,321.0855,0.4989190667824285,1031
2014-03-08,-433.80449999999996,-511.6955,0.4184287828971134,1946
2014-03-09,-92.34525,-21.15475,0.49366977727613937,1114
2014-03-10,203.20325,-81.70325,0.5073766747998059,879
2014-03-11,418.16549999999995,195.3345,0.5390594579235584,387
2014-03-12,0.7862499999999999,-238.28625,0.4867008184550612,1238
2014-03-13,457.5155,-24.0155,0.5273134070845591,567
2014-03-14,-388.71775,477.21775,0.5054398576933624,912
2014-03-15,-458.31624999999997,-293.18375000000003,0.44846178172336826,1752
2014-03-16,-39.15775,-822.3422499999999,0.43462596199252046,1862
2014-03-17,76.73225,836.76775,0.577664665147003,87
2014-03-18,8.929,774.5709999999999,0.5546042681857377,217
2014-03-19,-389.94425,-577.55575,0.4069606501949777,1968
2014-03-20,-27.744500000000002,436.2445,0.525805911419552,592
2014-03-21,-364.98924999999997,-332.51075000000003,0.45379161916784927,1698
2014-03-22,184.15125,192.34875,0.5239329395898432,624
2014-03-23,98.7945,205.7055,0.5191009300824767,696
2014-03-24,-296.63275,-187.86725,0.4718260922608,1485
2014-03-25,-158.84275,-483.65725,0.4583720350298103,1643
2014-03-26,-295.04925000000003,-430.45074999999997,0.4511940874695706,1726
2014-03-27,-44.301,-555.1990000000001,0.46209874143528684,1600
2014-03-28,241.19975,-492.69975,0.485829958080807,1252
2014-03-29,-310.90675,-83.59325,0.47759834747131497,1395
2014-03-30,112.0005,-443.5005,0.48145053074592686,1332
2014-03-31,-152.901,422.40099999999995,0.516676930261056,731
