,u,n,score,ranking
2013-05-07,0.4285,0.47150000000000003,0.6434678250363355,152
2013-05-08,0.065,-0.165,0.5376164916338249,728
2013-05-09,-0.052000000000000005,-0.048,0.4336888333331669,1483
2013-05-10,-0.0215,-0.0785,0.5002138120042399,1008
2013-05-11,-0.03425,-0.06575,0.41118605177134554,1624
2013-05-12,-0.046,-0.054000000000000006,0.47037030463187435,1246
2013-05-13,-0.047,-0.053000000000000005,0.32964989017395235,1909
2013-05-14,-0.202,0.10200000000000001,0.5625373853576507,534
2013-05-15,0.0985,-0.1985,0.5514125569986323,627
2013-05-16,-0.04275,-0.05725,0.48073335887397817,1154
2013-05-17,-0.02025,-0.07975,0.5264211540723646,819
2013-05-18,0.0155,-0.1155,0.5198913938827094,871
2013-05-19,-0.08125,-0.01875,0.5196614245938808,873
2013-05-20,0.11625,-0.21625,0.5563641240143902,588
2013-05-21,0.512,0.388,0.6621932427850018,90
2013-05-22,-0.045,-0.055,0.342678084745333,1881
2013-05-23,-0.02425,-0.07575,0.5095600675421901,936
2013-05-24,-0.353,0.253,0.6152899818880166,264
2013-05-25,-0.0445,-0.0555,0.3769415929070476,1777
2013-05-26,-0.04825,-0.051750000000000004,0.35315779182891843,1857
2013-05-27,-0.03225,-0.06775,0.5630254947686926,531
2013-05-28,-0.02325,-0.07675,0.5149023472009402,897
2013-05-29,-0.048,-0.052000000000000005,0.4383461581918826,1456
2013-05-30,-0.06625,-0.03375,0.4948642632591354,1047
2013-05-31,0.536,0.36400000000000005,0.6324308946782724,192
2013-06-01,-0.18924999999999997,0.08925,0.5366883654898923,732
2013-06-02,-0.05225,-0.04775,0.4617644669725256,1295
2013-06-03,-0.025,-0.07500000000000001,0.47858993968602925,1171
2013-06-04,0.56725,0.33275,0.6509359869183386,127
2013-06-05,-0.348,0.248,0.6004016090939174,330
2013-06-06,0.00775,-0.10775000000000001,0.5238164097705699,846
2013-06-07,0.03175,-0.13175,0.47436157869209217,1212
2013-06-08,-0.18924999999999997,0.08925,0.5360939623414378,737
2013-06-09,0.02325,-0.12325,0.536012776606084,739
2013-06-10,-0.0385,-0.0615,0.2997430628627277,1955
2013-06-11,-0.09225,-0.00775,0.5942549002907497,373
2013-06-12,-0.0005,-0.0995,0.48387968727586517,1119
2013-06-13,-0.0185,-0.0815,0.49991227423061885,1009
2013-06-14,-0.04775,-0.052250000000000005,0.4446163804564029,1410
2013-06-15,0.057,-0.157,0.5823004735001729,422
2013-06-16,-0.10875000000000001,0.00875,0.5209121583654703,862
2013-06-17,-0.04675,-0.053250000000000006,0.40246479243438343,1667
2013-06-18,-0.0755,-0.0245,0.44920349216503935,1376
2013-06-19,-0.0085,-0.0915,0.49741485443093497,1029
2013-06-20,-0.06425,-0.03575,0.5946177108394568,369
2013-06-21,-0.09425,-0.00575,0.4525469645066155,1353
2013-06-22,-0.0215,-0.0785,0.4275835154962886,1523
2013-06-23,-0.186,0.086,0.5321777243335902,774
2013-06-24,0.002,-0.10200000000000001,0.48615748247276613,1103
2013-06-25,-0.1305,0.030500000000000003,0.49951790966348997,1011
2013-06-26,0.01325,-0.11325,0.5675705326926005,508
2013-06-27,-0.32775,0.22774999999999998,0.6244017634037172,224
2013-06-28,0.0975,-0.1975,0.5694687191575988,493
2013-06-29,-0.047,-0.053000000000000005,0.3995588451397429,1682
2013-06-30,-0.041,-0.059000000000000004,0.4666597017390331,1265
2013-07-01,-0.04725,-0.052750000000000005,0.3984403216213758,1688
2013-07-02,0.5085,0.3915,0.6489340758110765,135
2013-07-03,0.072,-0.172,0.4461630220012692,1396
2013-07-04,-0.045,-0.055,0.3672937320113228,1811
2013-07-05,0.005,-0.10500000000000001,0.4465725754805004,1393
2013-07-06,0.43775,0.46225000000000005,0.6394690473981293,168
2013-07-07,0.21725,0.68275,0.6478892321264464,140
2013-07-08,-0.019,-0.081,0.49757417818820365,1026
2013-07-09,-0.0455,-0.0545,0.4348647203248895,1476
2013-07-10,-0.04775,-0.052250000000000005,0.42422472661023436,1548
2013-07-11,0.424,0.47600000000000003,0.6723934157993205,75
2013-07-12,0.08175,-0.18175000000000002,0.5058953606974201,959
2013-07-13,-0.0005,-0.0995,0.5456898100734364,670
2013-07-14,-0.1595,0.059500000000000004,0.5458217685923346,669
2013-07-15,-0.0645,-0.0355,0.5099294485177198,932
2013-07-16,0.02325,-0.12325,0.5603576651019473,553
2013-07-17,0.45649999999999996,0.4435,0.6595057393958867,100
2013-07-18,0.0775,-0.1775,0.3611587014130845,1837
2013-07-19,-0.021500000000000005,-0.07849999999999999,0.6102051347339974,281
2013-07-20,0.0005,-0.1005,0.4760802745806637,1194
2013-07-21,-0.04775,-0.052250000000000005,0.2703773612504933,1983
2013-07-22,-0.074,-0.026,0.4732219507809212,1222
2013-07-23,0.37875,0.52125,0.6896035213184525,53
2013-07-24,-0.00475,-0.09525,0.5102899307617027,929
2013-07-25,-0.16225,0.06225,0.478069374099561,1178
2013-07-26,-0.2965,0.1965,0.5492765692122981,643
2013-07-27,0.31875,0.58125,0.637893510108335,172
2013-07-28,-0.303,0.20299999999999999,0.5322094791189552,773
2013-07-29,-0.12075,0.02075,0.49153180956925113,1069
2013-07-30,-0.016,-0.084,0.5157814489854446,894
2013-07-31,0.01325,-0.11325,0.41022177458676523,1629
2013-08-01,0.003,-0.10300000000000001,0.5107072528501242,926
2013-08-02,-0.046,-0.054000000000000006,0.37739413426681667,1776
2013-08-03,0.16649999999999998,0.7335,0.7161112616693323,24
2013-08-04,-0.04575,-0.05425000000000001,0.4333789525047731,1486
2013-08-05,-0.0425,-0.0575,0.47493632417461246,1206
2013-08-06,-0.006499999999999995,-0.0935,0.5934171111068424,376
2013-08-07,0.00275,-0.10275000000000001,0.5334147755192393,764
2013-08-08,0.2955,0.6045,0.7054487653332959,35
2013-08-09,0.00375,-0.10375000000000001,0.4817106295213125,1142
2013-08-10,-0.0125,-0.0875,0.5292303170860737,793
2013-08-11,-0.04775,-0.052250000000000005,0.35933730670977465,1841
2013-08-12,-0.0385,-0.0615,0.36794135971423025,1809
2013-08-13,-0.04475,-0.05525,0.4040989462639223,1654
2013-08-14,-0.0455,-0.0545,0.4458349849119438,1400
2013-08-15,0.117,-0.21700000000000003,0.5602579329891084,554
2013-08-16,-0.03625,-0.06375,0.42322586654344363,1556
2013-08-17,0.079,-0.179,0.46590391394167596,1271
2013-08-18,-0.00075,-0.09925,0.5195792793891569,874
2013-08-19,0.04075,-0.14075,0.4385846307858495,1454
2013-08-20,-0.0995,-0.0005000000000000004,0.5613318957162067,543
2013-08-21,-0.01075,-0.08925,0.5219759571600321,857
2013-08-22,-0.02475,-0.07525000000000001,0.3818994188065783,1754
2013-08-23,-0.04625,-0.053750000000000006,0.41431187139561987,1608
2013-08-24,0.022,-0.122,0.48431791060505447,1114
2013-08-25,-0.0445,-0.0555,0.48168843332170563,1143
2013-08-26,-0.24275000000000002,0.14275,0.5120992289681424,916
2013-08-27,0.002,-0.10200000000000001,0.37908066160977394,1766
2013-08-28,-0.047,-0.053000000000000005,0.44462422221320314,1409
2013-08-29,0.09825,-0.19824999999999998,0.5752810932252517,468
2013-08-30,0.547,0.353,0.6444929215165548,146
2013-08-31,0.0875,-0.1875,0.6000286083031049,332
2013-09-01,-0.03825,-0.06175,0.41387419351198335,1611
2013-09-02,-0.04825,-0.051750000000000004,0.37756700845244406,1775
2013-09-03,0.0925,-0.1925,0.5219816439732661,856
2013-09-04,-0.17200000000000001,0.072,0.5717174007513508,487
2013-09-05,0.112,-0.21200000000000002,0.5950358957024893,364
2013-09-06,0.30725,0.59275,0.7448192502780911,9
2013-09-07,0.06225,-0.16225,0.5657490259883023,520
2013-09-08,-0.044,-0.056,0.40221723706108015,1668
2013-09-09,-0.03675,-0.06325,0.3559223943113589,1849
2013-09-10,0.06175,-0.16175,0.4259761602028958,1534
2013-09-11,-0.0435,-0.0565,0.33665352559081635,1895
2013-09-12,-0.047,-0.053000000000000005,0.45526868141813714,1337
2013-09-13,-0.040499999999999994,-0.059500000000000004,0.5520582543500647,618
2013-09-14,0.09725,-0.19724999999999998,0.4607356986695855,1302
2013-09-15,-0.0895,-0.010500000000000002,0.6108090244610839,278
2013-09-16,-0.0125,-0.0875,0.47536734988319784,1199
2013-09-17,-0.0475,-0.052500000000000005,0.43117873971299775,1498
2013-09-18,0.24675,0.65325,0.6519790956002679,123
2013-09-19,0.52275,0.37725,0.6697579152900952,77
2013-09-20,-0.047,-0.053000000000000005,0.4065343512148382,1643
2013-09-21,-0.0205,-0.0795,0.4323705524395244,1492
2013-09-22,0.072,-0.172,0.4033293822792467,1662
2013-09-23,0.027,-0.127,0.4906214580114473,1077
2013-09-24,0.01425,-0.11425,0.5225127290928381,852
2013-09-25,0.0155,-0.1155,0.46152245462532715,1296
2013-09-26,-0.039,-0.061,0.4613976728765667,1299
2013-09-27,-0.044,-0.056,0.46486651948960017,1277
2013-09-28,0.048,-0.14800000000000002,0.5438837525510565,684
2013-09-29,0.04825,-0.14825,0.5100224724699594,930
2013-09-30,0.06725,-0.16725,0.586906837473359,402
2013-10-01,0.0755,-0.17550000000000002,0.6180033624768471,247
2013-10-02,-0.0215,-0.0785,0.4150365535767599,1605
2013-10-03,-0.23424999999999999,0.13425,0.6131778493171416,272
2013-10-04,0.04325,-0.14325,0.5517719852106141,622
2013-10-05,0.00275,-0.10275000000000001,0.5315007559911409,779
2013-10-06,-0.0505,-0.0495,0.5970505293120653,351
2013-10-07,0.0415,-0.14150000000000001,0.5778158243883004,450
2013-10-08,0.4645,0.4355,0.6542519990765729,114
2013-10-09,-0.041,-0.059000000000000004,0.4905689645864531,1079
2013-10-10,-0.0375,-0.0625,0.4261216005567538,1533
2013-10-11,-0.04775,-0.052250000000000005,0.4477166699846619,1384
2013-10-12,-0.01075,-0.08925,0.4241579316135819,1549
2013-10-13,-0.04825,-0.051750000000000004,0.4158732312214703,1600
2013-10-14,-0.0285,-0.07150000000000001,0.4904612043749352,1082
2013-10-15,-0.01725,-0.08275,0.4918795783597122,1066
2013-10-16,-0.04425,-0.05575,0.44702524951054246,1389
2013-10-17,-0.0085,-0.0915,0.3676187284739911,1810
2013-10-18,-0.04825,-0.051750000000000004,0.36220205736853295,1831
2013-10-19,-0.04825,-0.051750000000000004,0.4148972298411321,1606
2013-10-20,0.0535,-0.1535,0.5773086234917237,456
2013-10-21,-0.039,-0.061,0.38982411700817593,1727
2013-10-22,-0.22275,0.12275,0.526668729799553,816
2013-10-23,-0.02,-0.08,0.43515466415380083,1474
2013-10-24,0.41675,0.48325,0.6315552866618611,196
2013-10-25,-0.05625,-0.04375,0.47733975444910337,1186
2013-10-26,-0.0025,-0.0975,0.47287991037629584,1224
2013-10-27,-0.32675000000000004,0.22675,0.5590943644075146,568
2013-10-28,-0.048,-0.052000000000000005,0.3148453976932032,1935
2013-10-29,-0.12725,0.027250000000000003,0.5798032602024298,431
2013-10-30,-0.1415,0.041499999999999995,0.5881736097654596,396
2013-10-31,0.0,-0.1,0.4738363635735097,1216
2013-11-01,0.318,0.5820000000000001,0.6566154907496787,110
2013-11-02,0.1185,-0.21850000000000003,0.5751666947245908,469
2013-11-03,-0.021,-0.079,0.5263555600026276,820
2013-11-04,-0.04275,-0.05725,0.4854170416899468,1107
2013-11-05,0.041,-0.14100000000000001,0.5482925396360969,653
2013-11-06,-0.12875,0.028750000000000005,0.5190311121051974,878
2013-11-07,-0.11375,0.013750000000000002,0.5512733817853044,630
2013-11-08,-0.04775,-0.052250000000000005,0.2758087184093987,1980
2013-11-09,-0.23375,0.13375,0.5094173681133437,938
2013-11-10,0.10975,-0.20975,0.4595303238927311,1311
2013-11-11,0.42825,0.47175,0.6497997204497739,131
2013-11-12,-0.13324999999999998,0.03325,0.6293312521649463,201
2013-11-13,-0.03475,-0.06525,0.3945132744656381,1707
2013-11-14,-0.047,-0.053000000000000005,0.4017937209778024,1672
2013-11-15,-0.047,-0.053000000000000005,0.34283103505534235,1880
2013-11-16,-0.045,-0.055,0.4328548972098203,1490
2013-11-17,-0.016,-0.084,0.4852025902063648,1108
2013-11-18,-0.05925,-0.04075000000000001,0.6052920271215597,307
2013-11-19,0.3185,0.5815,0.636864175033115,180
2013-11-20,-0.25025,0.15025,0.5676414842523851,507
2013-11-21,0.106,-0.20600000000000002,0.5459996140063746,667
2013-11-22,0.02625,-0.12625,0.5308416334395916,786
2013-11-23,-0.0155,-0.0845,0.3761957551246041,1780
2013-11-24,-0.0045,-0.0955,0.4578745439271754,1323
2013-11-25,-0.15125,0.051250000000000004,0.5611081431333547,546
2013-11-26,-0.2945,0.1945,0.57879282378409,442
2013-11-27,-0.04,-0.060000000000000005,0.37244662597985856,1796
2013-11-28,0.031,-0.131,0.5041720813606423,978
2013-11-29,-0.04825,-0.051750000000000004,0.40076623716923704,1676
2013-11-30,-0.04725,-0.052750000000000005,0.44562742080695183,1402
2013-12-01,-0.04825,-0.051750000000000004,0.34443224681061885,1878
2013-12-02,-0.05775,-0.04225,0.4420706440209212,1427
2013-12-03,0.06275,-0.16275,0.5331849690365282,767
2013-12-04,0.016,-0.116,0.5395753902057424,714
2013-12-05,-0.0615,-0.0385,0.538537505657761,726
2013-12-06,-0.0475,-0.052500000000000005,0.42008061371507527,1572
2013-12-07,-0.025,-0.07500000000000001,0.463412303781241,1285
2013-12-08,-0.02725,-0.07275000000000001,0.4859255698420467,1105
2013-12-09,-0.047,-0.053000000000000005,0.4275713372455762,1524
2013-12-10,-0.03225,-0.06775,0.45716944745702437,1328
2013-12-11,-0.0355,-0.0645,0.4589972618661065,1315
2013-12-12,0.24924999999999997,0.65075,0.6510617932508206,126
2013-12-13,-0.03775,-0.06225,0.5718922860088278,485
2013-12-14,-0.04825,-0.051750000000000004,0.38542237651207606,1743
2013-12-15,-0.0995,-0.0005000000000000004,0.5306788752861531,787
2013-12-16,-0.002,-0.098,0.4984664239623665,1019
2013-12-17,-0.181,0.081,0.5944772227229489,370
2013-12-18,0.06325,-0.16325,0.600869343613512,329
2013-12-19,0.004,-0.10400000000000001,0.5231545548034507,847
2013-12-20,-0.0595,-0.0405,0.4684042394811082,1256
2013-12-21,-0.048,-0.052000000000000005,0.28844365731460603,1969
2013-12-22,0.00125,-0.10125,0.4383424581284788,1457
2013-12-23,-0.04825,-0.051750000000000004,0.30978826159639994,1943
2013-12-24,-0.00975,-0.09025,0.5285905638357893,801
2013-12-25,0.3275,0.5725,0.7266472482437989,18
2013-12-26,0.126,0.774,0.6935988472705863,47
2013-12-27,-0.08625,-0.01375,0.528678073356565,798
2013-12-28,-0.02275,-0.07725,0.5687252016840273,502
2013-12-29,-0.02975,-0.07025,0.34756595936608425,1871
2013-12-30,-0.0165,-0.0835,0.4657094538844653,1273
2013-12-31,0.0985,-0.1985,0.525270261602646,832
2014-01-01,-0.03675,-0.06325,0.4275527197000656,1525
2014-01-02,0.1095,-0.20950000000000002,0.5787866072779997,443
2014-01-03,0.0835,-0.1835,0.5433028821754425,689
2014-01-04,-0.04625,-0.053750000000000006,0.2808142421277963,1977
2014-01-05,-0.1225,0.0225,0.47370508066443584,1218
2014-01-06,-0.0475,-0.052500000000000005,0.33433615821630086,1901
2014-01-07,-0.04825,-0.051750000000000004,0.422784114259202,1560
2014-01-08,-0.38425000000000004,0.28425,0.5848152057311836,415
2014-01-09,0.0115,-0.1115,0.4630505873563575,1288
2014-01-10,-0.048,-0.052000000000000005,0.2118147278723394,1994
2014-01-11,-0.043,-0.057,0.4409147883083434,1438
2014-01-12,0.4175,0.4825,0.6570518329937766,107
2014-01-13,-0.3615,0.2615,0.5613221834848127,544
2014-01-14,0.05,-0.15000000000000002,0.46452972896159384,1281
2014-01-15,-0.068,-0.032,0.49610689281360176,1039
2014-01-16,-0.047,-0.053000000000000005,0.386408128981927,1736
2014-01-17,0.01425,-0.11425,0.5308715647284993,784
2014-01-18,0.051,0.849,0.7373360371173396,12
2014-01-19,0.072,-0.172,0.45525677643379836,1338
2014-01-20,0.02575,-0.12575,0.5673133816803431,510
2014-01-21,0.02825,-0.12825,0.5981116398182045,343
2014-01-22,-0.18475000000000003,0.08474999999999999,0.5432698205094091,690
2014-01-23,-0.047,-0.053000000000000005,0.4433265610336162,1419
2014-01-24,0.02925,-0.12925,0.5747669934884999,471
2014-01-25,0.0475,-0.14750000000000002,0.5300350624597095,791
2014-01-26,0.12775,-0.22775,0.6196311836997432,243
2014-01-27,-0.0345,-0.0655,0.4550681533424925,1339
2014-01-28,-0.08524999999999999,-0.01475,0.5241293683470407,840
2014-01-29,0.03625,-0.13624999999999998,0.5257137652649087,827
2014-01-30,-0.041,-0.059000000000000004,0.49832873956277857,1021
2014-01-31,0.09325,-0.19324999999999998,0.5838104400259148,417
2014-02-01,0.417,0.483,0.6617665704303759,93
2014-02-02,-0.03325,-0.06675,0.4816873075879248,1144
2014-02-03,0.02925,-0.12925,0.40833161610174895,1635
2014-02-04,0.3545,0.5455,0.6518622948740558,124
2014-02-05,-0.0475,-0.052500000000000005,0.34816618969817703,1868
2014-02-06,0.082,-0.182,0.5282092742440078,810
2014-02-07,-0.02275,-0.07725,0.45339757096609207,1349
2014-02-08,0.3525,0.5475,0.6752465406752138,69
2014-02-09,-0.04275,-0.05725,0.2931559830878267,1962
2014-02-10,0.08,0.8200000000000001,0.8301245283920397,2
2014-02-11,-0.171,0.07100000000000001,0.5623248804721168,537
2014-02-12,-0.04825,-0.051750000000000004,0.4200266434263925,1574
2014-02-13,0.0835,-0.1835,0.5766848752345499,461
2014-02-14,-0.04775,-0.052250000000000005,0.4411016613458393,1435
2014-02-15,-0.07125,-0.028749999999999998,0.50555252178843,962
2014-02-16,0.55025,0.34974999999999995,0.6416296402861656,161
2014-02-17,0.566,0.334,0.6345697866677872,186
2014-02-18,-0.01175,-0.08825,0.5218540321250772,859
2014-02-19,-0.00075,-0.09925,0.5105803688093737,927
2014-02-20,-0.03125,-0.06875,0.477587241703383,1184
2014-02-21,-0.044,-0.056,0.4430494919113985,1421
2014-02-22,-0.191,0.091,0.5564345168233484,586
2014-02-23,-0.034999999999999996,-0.065,0.5819882289978766,423
2014-02-24,0.02975,-0.12975,0.3152438151143936,1933
2014-02-25,-0.015,-0.08499999999999999,0.6107878708675506,279
2014-02-26,0.04,-0.14,0.5735025241364129,478
2014-02-27,-0.04775,-0.052250000000000005,0.4167445200940663,1593
2014-02-28,-0.0245,-0.0755,0.4678025846934054,1259
2014-03-01,-0.195,0.095,0.50144076960221,994
2014-03-02,-0.129,0.028999999999999998,0.5857078934345759,410
2014-03-03,-0.0315,-0.0685,0.4264758868487867,1528
2014-03-04,0.07325,-0.17325000000000002,0.6101050195216229,282
2014-03-05,-0.04025,-0.059750000000000004,0.3924504637471129,1716
2014-03-06,-0.04725,-0.052750000000000005,0.3130439501024067,1940
2014-03-07,-0.047,-0.053000000000000005,0.37846095844336997,1768
2014-03-08,-0.0635,-0.036500000000000005,0.6212936041341152,236
2014-03-09,-0.11725000000000001,0.01725,0.5998936162933391,333
2014-03-10,-0.07475,-0.025249999999999998,0.46127136883234154,1301
2014-03-11,-0.1185,0.018500000000000003,0.4748290241708393,1208
2014-03-12,-0.012,-0.088,0.5814880892610207,427
2014-03-13,-0.048,-0.052000000000000005,0.36323407365500254,1825
2014-03-14,0.042249999999999996,-0.14225,0.5989258154319865,339
2014-03-15,-0.0655,-0.0345,0.6052812074495139,308
2014-03-16,-0.12275,0.022750000000000003,0.4766130625134659,1187
2014-03-17,-0.20875,0.10875,0.5120806125350098,917
2014-03-18,0.56,0.34,0.6539922234763202,116
2014-03-19,-0.0375,-0.0625,0.5029700157545507,983
2014-03-20,-0.17575000000000002,0.07575,0.5597404484786924,559
2014-03-21,0.04925,-0.14925,0.5604382127115758,551
2014-03-22,0.0995,-0.1995,0.5188997433785544,880
2014-03-23,0.1255,-0.22549999999999998,0.5841548556490731,416
2014-03-24,0.02975,-0.12975,0.49108342546727246,1073
2014-03-25,-0.0375,-0.0625,0.42123765510823263,1569
