,u,b,score,ranking
2013-03-19,-0.05,-0.05,0.03702232586704518,1922
2013-03-20,-0.15100000000000002,0.051,0.6792328642721364,618
2013-03-21,-0.05,-0.05,0.05793452976256486,1879
2013-03-22,0.19375,-0.29375,0.43155171293779676,1120
2013-03-23,-0.15100000000000002,0.051,0.811649063413779,367
2013-03-24,-0.05,-0.05,0.1654490124263246,1664
2013-03-25,-0.05,-0.05,0.03177917514301182,1940
2013-03-26,-0.05,-0.05,0.1554911608578311,1681
2013-03-27,-0.15100000000000002,0.051,0.6625916610133735,649
2013-03-28,-0.05,-0.05,0.36480308916903204,1248
2013-03-29,-0.05,-0.05,0.31877873567760656,1352
2013-03-30,0.59275,0.30724999999999997,0.9436063712881633,118
2013-03-31,-0.15100000000000002,0.051,0.7361074625809747,527
2013-04-01,-0.15100000000000002,0.051,0.5597971229691509,845
2013-04-02,-0.05,-0.05,0.3566223936114975,1266
2013-04-03,-0.05,-0.05,0.3803925243084487,1218
2013-04-04,-0.05,-0.05,0.2806385987847481,1435
2013-04-05,-0.15100000000000002,0.051,0.8854835899772805,231
2013-04-06,-0.05,-0.05,0.24689779818219537,1499
2013-04-07,-0.05,-0.05,0.26136641469099703,1468
2013-04-08,-0.15100000000000002,0.051,0.7137705091792748,556
2013-04-09,-0.15100000000000002,0.051,0.5127095633720475,949
2013-04-10,-0.15100000000000002,0.051,0.5539457134966522,856
2013-04-11,-0.15100000000000002,0.051,0.5157145928433671,940
2013-04-12,-0.15100000000000002,0.051,0.8182052056318903,350
2013-04-13,-0.05,-0.05,0.15717799053816334,1679
2013-04-14,-0.15100000000000002,0.051,0.7542853455823514,491
2013-04-15,0.19375,-0.29375,0.4537832369630465,1063
2013-04-16,-0.05,-0.05,0.12464611457443747,1736
2013-04-17,-0.15100000000000002,0.051,0.7051914615178149,570
2013-04-18,-0.15100000000000002,0.051,0.8777755692715243,246
2013-04-19,-0.15100000000000002,0.051,0.6143990827458112,740
2013-04-20,-0.05,-0.05,0.038489954914396496,1919
2013-04-21,-0.15100000000000002,0.051,0.6448757264568841,675
2013-04-22,-0.15100000000000002,0.051,0.5806106436270022,801
2013-04-23,0.59275,0.30724999999999997,0.9648488261712865,78
2013-04-24,0.59275,0.30724999999999997,0.9040601897822085,190
2013-04-25,-0.15100000000000002,0.051,0.8167018782552118,355
2013-04-26,0.19375,-0.29375,0.43573029509385885,1106
2013-04-27,0.19375,-0.29375,0.40183603844955723,1173
2013-04-28,-0.05,-0.05,0.09328502944301792,1792
2013-04-29,0.59275,0.30724999999999997,0.9462794992449889,112
2013-04-30,-0.15100000000000002,0.051,0.7696711209578253,455
2013-05-01,0.59275,0.30724999999999997,0.9037200775820313,191
2013-05-02,0.19375,-0.29375,0.4480456499617466,1076
2013-05-03,-0.15100000000000002,0.051,0.6590017374859319,660
2013-05-04,-0.15100000000000002,0.051,0.5550259622638384,855
2013-05-05,-0.15100000000000002,0.051,0.6139675812709708,744
2013-05-06,-0.05,-0.05,0.21355389431312816,1567
2013-05-07,0.59275,0.30724999999999997,0.9090073829612466,179
2013-05-08,0.19375,-0.29375,0.4303652916281717,1126
2013-05-09,-0.15100000000000002,0.051,0.5034760652655954,970
2013-05-10,-0.05,-0.05,0.25537365128878287,1480
2013-05-11,-0.05,-0.05,0.2087055015743895,1578
2013-05-12,-0.05,-0.05,0.11105390523536512,1764
2013-05-13,-0.15100000000000002,0.051,0.5599326836668415,843
2013-05-14,-0.15100000000000002,0.051,0.668807585701814,637
2013-05-15,0.19375,-0.29375,0.4714548519562596,1031
2013-05-16,-0.05,-0.05,0.16160146601037761,1673
2013-05-17,-0.15100000000000002,0.051,0.7593953108716831,482
2013-05-18,-0.15100000000000002,0.051,0.8515094794475889,291
2013-05-19,-0.05,-0.05,0.181814801189647,1628
2013-05-20,0.59275,0.30724999999999997,0.9858910413604803,28
2013-05-21,0.59275,0.30724999999999997,0.9812236474710556,44
2013-05-22,-0.15100000000000002,0.051,0.6258911479126821,713
2013-05-23,-0.15100000000000002,0.051,0.7486242529461927,500
2013-05-24,-0.05,-0.05,0.15043915490838483,1691
2013-05-25,-0.15100000000000002,0.051,0.6424202471887338,681
2013-05-26,-0.15100000000000002,0.051,0.5184434736772664,932
2013-05-27,-0.05,-0.05,0.3047821669899484,1389
2013-05-28,-0.05,-0.05,0.25133951161443074,1487
2013-05-29,-0.15100000000000002,0.051,0.5257393756249946,919
2013-05-30,-0.15100000000000002,0.051,0.6393232321183058,686
2013-05-31,0.59275,0.30724999999999997,0.9541329429833268,97
2013-06-01,-0.15100000000000002,0.051,0.6197809453334862,727
2013-06-02,-0.05,-0.05,0.07244743604561155,1842
2013-06-03,-0.05,-0.05,0.2447263801387815,1503
2013-06-04,0.19375,-0.29375,0.49282522705530035,991
2013-06-05,-0.15100000000000002,0.051,0.6210276357557503,724
2013-06-06,-0.15100000000000002,0.051,0.8360677737029393,312
2013-06-07,-0.15100000000000002,0.051,0.8808098076643588,237
2013-06-08,-0.15100000000000002,0.051,0.6188187719961998,729
2013-06-09,-0.05,-0.05,0.3641081743059298,1251
2013-06-10,-0.05,-0.05,0.1838915663596266,1625
2013-06-11,-0.15100000000000002,0.051,0.8161529152967897,359
2013-06-12,-0.05,-0.05,0.31676485538044735,1356
2013-06-13,-0.15100000000000002,0.051,0.7678873420373793,459
2013-06-14,-0.15100000000000002,0.051,0.5451448850272042,879
2013-06-15,0.19375,-0.29375,0.417651247794619,1144
2013-06-16,-0.15100000000000002,0.051,0.6603900324858679,655
2013-06-17,-0.15100000000000002,0.051,0.5932592551999272,773
2013-06-18,-0.05,-0.05,0.020387570777381958,1960
2013-06-19,-0.15100000000000002,0.051,0.795446471594121,407
2013-06-20,-0.15100000000000002,0.051,0.8387821809211412,309
2013-06-21,-0.05,-0.05,0.008293914463928076,1990
2013-06-22,-0.15100000000000002,0.051,0.7560465291496405,489
2013-06-23,-0.05,-0.05,0.11324788759896898,1758
2013-06-24,-0.15100000000000002,0.051,0.822586395204725,340
2013-06-25,-0.05,-0.05,0.08718321450249572,1814
2013-06-26,-0.05,-0.05,0.345468869051233,1296
2013-06-27,-0.05,-0.05,0.1933676731502687,1610
2013-06-28,0.59275,0.30724999999999997,0.9683649943683672,71
2013-06-29,-0.05,-0.05,0.06876047207299663,1852
2013-06-30,-0.05,-0.05,0.17053317552512925,1655
2013-07-01,-0.05,-0.05,0.056736760620294535,1880
2013-07-02,0.19375,-0.29375,0.4623468091392814,1053
2013-07-03,0.19375,-0.29375,0.4386696766904905,1095
2013-07-04,-0.15100000000000002,0.051,0.6289708138575778,706
2013-07-05,-0.15100000000000002,0.051,0.8299920230170895,324
2013-07-06,0.59275,0.30724999999999997,0.9086111001006079,182
2013-07-07,-0.15100000000000002,0.051,0.7776004057997312,436
2013-07-08,-0.15100000000000002,0.051,0.7648252891780032,467
2013-07-09,-0.15100000000000002,0.051,0.6209261454502258,725
2013-07-10,-0.15100000000000002,0.051,0.5465513839029497,875
2013-07-11,0.19375,-0.29375,0.4486078789766634,1071
2013-07-12,0.59275,0.30724999999999997,0.9502090285816652,103
2013-07-13,-0.05,-0.05,0.31655072863663397,1357
2013-07-14,-0.05,-0.05,0.16951489552435034,1658
2013-07-15,-0.15100000000000002,0.051,0.6746047873063304,624
2013-07-16,-0.05,-0.05,0.3629778394351197,1254
2013-07-17,0.19375,-0.29375,0.44855512997628855,1072
2013-07-18,0.19375,-0.29375,0.44354321213255865,1085
2013-07-19,-0.05,-0.05,0.38993777292881193,1199
2013-07-20,-0.15100000000000002,0.051,0.8210158230771438,343
2013-07-21,-0.15100000000000002,0.051,0.5420699824975244,888
2013-07-22,-0.15100000000000002,0.051,0.5808143570473069,800
2013-07-23,0.59275,0.30724999999999997,0.9492770942635396,105
2013-07-24,-0.15100000000000002,0.051,0.803214529829795,389
2013-07-25,-0.15100000000000002,0.051,0.5045985258083148,969
2013-07-26,-0.15100000000000002,0.051,0.5507357714330161,863
2013-07-27,-0.15100000000000002,0.051,0.8317508845540279,321
2013-07-28,-0.15100000000000002,0.051,0.5025307919231093,974
2013-07-29,-0.15100000000000002,0.051,0.5804040257087493,802
2013-07-30,-0.05,-0.05,0.27436689468329306,1449
2013-07-31,-0.15100000000000002,0.051,0.8459475988463466,300
2013-08-01,-0.05,-0.05,0.32598062975130027,1338
2013-08-02,-0.05,-0.05,0.11213465473027989,1761
2013-08-03,-0.05,-0.05,0.35608961067376793,1267
2013-08-04,-0.05,-0.05,0.11862454374840004,1748
2013-08-05,-0.15100000000000002,0.051,0.6626998490796339,648
2013-08-06,-0.05,-0.05,0.37324570255901207,1230
2013-08-07,-0.15100000000000002,0.051,0.8248164495236073,337
2013-08-08,0.59275,0.30724999999999997,0.924611705247089,150
2013-08-09,-0.05,-0.05,0.3288064461501717,1334
2013-08-10,-0.15100000000000002,0.051,0.7841543016677358,425
2013-08-11,-0.05,-0.05,0.04683738391404624,1899
2013-08-12,-0.05,-0.05,0.18385790152971676,1626
2013-08-13,-0.15100000000000002,0.051,0.6326011838408627,696
2013-08-14,-0.15100000000000002,0.051,0.6219948216895418,721
2013-08-15,0.19375,-0.29375,0.4865052773762228,1002
2013-08-16,-0.15100000000000002,0.051,0.6965488623333802,583
2013-08-17,0.59275,0.30724999999999997,0.9460232775885566,113
2013-08-18,-0.15100000000000002,0.051,0.8155693129986314,363
2013-08-19,-0.05,-0.05,0.3974056517708242,1187
2013-08-20,-0.05,-0.05,0.25131854655259606,1488
2013-08-21,-0.15100000000000002,0.051,0.7884519423131795,421
2013-08-22,-0.15100000000000002,0.051,0.746258846909432,507
2013-08-23,-0.15100000000000002,0.051,0.5976214938990223,767
2013-08-24,-0.15100000000000002,0.051,0.8612260576307527,276
2013-08-25,-0.15100000000000002,0.051,0.6403861812204279,684
2013-08-26,-0.05,-0.05,0.01215798321572692,1980
2013-08-27,-0.15100000000000002,0.051,0.822736147953584,339
2013-08-28,-0.05,-0.05,0.08855533970352447,1810
2013-08-29,0.59275,0.30724999999999997,0.9702292921764571,66
2013-08-30,0.19375,-0.29375,0.4769642885012937,1021
2013-08-31,0.59275,0.30724999999999997,0.9574321951102243,90
2013-09-01,-0.05,-0.05,0.1850793501277222,1622
2013-09-02,-0.15100000000000002,0.051,0.5077283082644337,960
2013-09-03,0.19375,-0.29375,0.4641592812938627,1048
2013-09-04,-0.05,-0.05,0.21409207415865716,1565
2013-09-05,0.19375,-0.29375,0.4833274095218348,1009
2013-09-06,0.19375,-0.29375,0.4818099885446264,1012
2013-09-07,0.19375,-0.29375,0.42650472773368003,1129
2013-09-08,-0.05,-0.05,0.14722444603479284,1698
2013-09-09,-0.15100000000000002,0.051,0.6925488643009626,590
2013-09-10,0.19375,-0.29375,0.42556833575842845,1131
2013-09-11,-0.15100000000000002,0.051,0.6584610025781388,661
2013-09-12,-0.15100000000000002,0.051,0.5847463733430462,792
2013-09-13,-0.15100000000000002,0.051,0.7784006312291751,434
2013-09-14,0.59275,0.30724999999999997,0.9680773870803905,73
2013-09-15,-0.15100000000000002,0.051,0.8480148983374864,295
2013-09-16,-0.05,-0.05,0.2850305850446825,1427
2013-09-17,-0.05,-0.05,0.04858824688538427,1898
2013-09-18,-0.05,-0.05,0.30750361334958487,1384
2013-09-19,0.59275,0.30724999999999997,0.9950269250521316,12
2013-09-20,-0.05,-0.05,0.07004200761826201,1847
2013-09-21,-0.05,-0.05,0.25916482618186837,1472
2013-09-22,0.19375,-0.29375,0.4386865359639777,1094
2013-09-23,-0.05,-0.05,0.3703843088771022,1233
2013-09-24,-0.05,-0.05,0.348507870497634,1282
2013-09-25,-0.15100000000000002,0.051,0.8512420419935547,292
2013-09-26,-0.05,-0.05,0.17974557560987758,1632
2013-09-27,-0.15100000000000002,0.051,0.6467959221322467,672
2013-09-28,0.59275,0.30724999999999997,0.9046805777392568,189
2013-09-29,0.59275,0.30724999999999997,0.9050566973395904,187
2013-09-30,0.59275,0.30724999999999997,0.9335361592900518,136
2013-10-01,0.59275,0.30724999999999997,0.9566202762782356,93
2013-10-02,-0.05,-0.05,0.2556711994304689,1479
2013-10-03,-0.05,-0.05,0.2507581473435998,1490
2013-10-04,-0.05,-0.05,0.3991475894833876,1181
2013-10-05,-0.15100000000000002,0.051,0.8249819653888826,335
2013-10-06,-0.05,-0.05,0.3509834386288517,1277
2013-10-07,-0.05,-0.05,0.3978963347180505,1185
2013-10-08,0.59275,0.30724999999999997,0.9450026709087831,115
2013-10-09,-0.15100000000000002,0.051,0.6689975784257679,636
2013-10-10,-0.15100000000000002,0.051,0.687791476319972,601
2013-10-11,-0.15100000000000002,0.051,0.5469909699204345,873
2013-10-12,-0.05,-0.05,0.289140070498087,1420
2013-10-13,-0.15100000000000002,0.051,0.517971136898371,935
2013-10-14,-0.15100000000000002,0.051,0.7327990090662301,530
2013-10-15,-0.05,-0.05,0.2713223173537883,1454
2013-10-16,-0.05,-0.05,0.1432706260641422,1704
2013-10-17,-0.15100000000000002,0.051,0.7954166302845054,408
2013-10-18,-0.05,-0.05,0.015250124969524714,1973
2013-10-19,-0.15100000000000002,0.051,0.5186740943746072,931
2013-10-20,0.59275,0.30724999999999997,0.9113002803298291,173
2013-10-21,-0.05,-0.05,0.18009532070563145,1631
2013-10-22,-0.05,-0.05,0.06353025632594239,1871
2013-10-23,-0.15100000000000002,0.051,0.7611216300274022,475
2013-10-24,-0.15100000000000002,0.051,0.8849967765493054,232
2013-10-25,-0.15100000000000002,0.051,0.6079105137484215,752
2013-10-26,-0.05,-0.05,0.31144523790950013,1372
2013-10-27,-0.15100000000000002,0.051,0.542673732496884,885
2013-10-28,-0.15100000000000002,0.051,0.5258408605843039,918
2013-10-29,-0.15100000000000002,0.051,0.7656773157840739,464
2013-10-30,-0.15100000000000002,0.051,0.7703175608050532,450
2013-10-31,-0.15100000000000002,0.051,0.8187149507491033,348
2013-11-01,-0.05,-0.05,0.3630456668613308,1253
2013-11-02,0.59275,0.30724999999999997,0.9879260397312672,25
2013-11-03,-0.15100000000000002,0.051,0.7581501741505976,485
2013-11-04,-0.15100000000000002,0.051,0.661478236470623,653
2013-11-05,-0.15100000000000002,0.051,0.8975930973843518,208
2013-11-06,-0.05,-0.05,0.1354161256310371,1721
2013-11-07,-0.05,-0.05,0.21948571035281805,1551
2013-11-08,-0.05,-0.05,0.03922819067113298,1917
2013-11-09,-0.15100000000000002,0.051,0.5126753717077288,951
2013-11-10,0.59275,0.30724999999999997,0.9813242073389625,43
2013-11-11,0.19375,-0.29375,0.4179900602561029,1143
2013-11-12,-0.05,-0.05,0.347987103046849,1284
2013-11-13,-0.05,-0.05,0.20447647220713494,1587
2013-11-14,-0.15100000000000002,0.051,0.5866471600354228,788
2013-11-15,-0.15100000000000002,0.051,0.5782185213355431,806
2013-11-16,-0.05,-0.05,0.12512144908229766,1735
2013-11-17,-0.05,-0.05,0.27461333235306024,1448
2013-11-18,-0.05,-0.05,0.35729796135003117,1264
2013-11-19,-0.15100000000000002,0.051,0.8300986883588657,323
2013-11-20,-0.15100000000000002,0.051,0.6399669484729714,685
2013-11-21,0.59275,0.30724999999999997,0.977432640331597,50
2013-11-22,-0.05,-0.05,0.36894845834788426,1234
2013-11-23,-0.05,-0.05,0.27717702625570034,1442
2013-11-24,-0.15100000000000002,0.051,0.8058603731171761,383
2013-11-25,-0.05,-0.05,0.20980003121389496,1575
2013-11-26,-0.15100000000000002,0.051,0.6238654947505787,717
2013-11-27,-0.05,-0.05,0.1779863393256308,1638
2013-11-28,-0.05,-0.05,0.37892305523218456,1220
2013-11-29,-0.05,-0.05,0.007196744314877934,1992
2013-11-30,-0.05,-0.05,0.05803632025345812,1878
2013-12-01,-0.15100000000000002,0.051,0.5230013210108764,922
2013-12-02,-0.05,-0.05,0.020364401159485068,1961
2013-12-03,0.59275,0.30724999999999997,0.9277302920055036,145
2013-12-04,-0.15100000000000002,0.051,0.8518289296900119,290
2013-12-05,-0.15100000000000002,0.051,0.7370869145436626,523
2013-12-06,-0.05,-0.05,0.04891708032550074,1897
2013-12-07,-0.15100000000000002,0.051,0.7458079375584161,510
2013-12-08,-0.15100000000000002,0.051,0.7367358853902828,525
2013-12-09,-0.15100000000000002,0.051,0.5866009349550076,789
2013-12-10,-0.05,-0.05,0.21692582461898652,1558
2013-12-11,-0.05,-0.05,0.19925236719868672,1595
2013-12-12,-0.15100000000000002,0.051,0.8079250490261083,377
2013-12-13,-0.05,-0.05,0.3175468254338219,1355
2013-12-14,-0.15100000000000002,0.051,0.5226520048860223,924
2013-12-15,-0.15100000000000002,0.051,0.6873063073132356,603
2013-12-16,-0.05,-0.05,0.3129299578571182,1364
2013-12-17,-0.15100000000000002,0.051,0.7515681292900438,497
2013-12-18,0.19375,-0.29375,0.42824492059416114,1128
2013-12-19,-0.05,-0.05,0.3293468158094725,1332
2013-12-20,-0.15100000000000002,0.051,0.5814672135407148,799
2013-12-21,-0.05,-0.05,0.03528437370021492,1930
2013-12-22,-0.05,-0.05,0.3212096391031578,1347
2013-12-23,-0.15100000000000002,0.051,0.513255655270811,945
2013-12-24,-0.15100000000000002,0.051,0.7928877906367316,414
2013-12-25,0.19375,-0.29375,0.4701151207124788,1035
2013-12-26,-0.05,-0.05,0.2877370889379395,1422
2013-12-27,-0.15100000000000002,0.051,0.694084963103261,589
2013-12-28,-0.05,-0.05,0.3216441092211766,1346
2013-12-29,-0.05,-0.05,0.22912644524575831,1527
2013-12-30,-0.05,-0.05,0.27280839465796747,1451
2013-12-31,0.19375,-0.29375,0.4707324043882626,1033
2014-01-01,-0.05,-0.05,0.19305131890038713,1611
2014-01-02,0.19375,-0.29375,0.4805952819119571,1015
2014-01-03,0.19375,-0.29375,0.45267532097803187,1065
2014-01-04,-0.15100000000000002,0.051,0.5978955673946482,766
2014-01-05,-0.15100000000000002,0.051,0.5346806504375827,903
2014-01-06,-0.15100000000000002,0.051,0.5503890006887133,865
2014-01-07,-0.15100000000000002,0.051,0.5091109128257749,959
2014-01-08,-0.15100000000000002,0.051,0.5472214803779643,872
2014-01-09,-0.05,-0.05,0.3415033867081784,1306
2014-01-10,-0.05,-0.05,0.035594324230114494,1929
2014-01-11,-0.05,-0.05,0.15948781514688065,1675
2014-01-12,0.19375,-0.29375,0.4224376554847273,1134
2014-01-13,-0.15100000000000002,0.051,0.511635967867913,953
2014-01-14,0.19375,-0.29375,0.4072342412944679,1162
2014-01-15,-0.05,-0.05,0.14092738738669996,1709
2014-01-16,-0.15100000000000002,0.051,0.5590824138108281,847
2014-01-17,-0.05,-0.05,0.3483685826820753,1283
2014-01-18,-0.05,-0.05,0.314471423389942,1360
2014-01-19,0.59275,0.30724999999999997,0.9387360067635264,124
2014-01-20,-0.05,-0.05,0.3675355219019429,1241
2014-01-21,0.19375,-0.29375,0.4017404651924243,1174
2014-01-22,-0.05,-0.05,0.14101728628565324,1708
2014-01-23,-0.05,-0.05,0.08871977188986141,1808
2014-01-24,-0.05,-0.05,0.37530737582042917,1227
2014-01-25,0.59275,0.30724999999999997,0.9034173696336321,192
2014-01-26,0.59275,0.30724999999999997,0.9952525710003366,11
2014-01-27,-0.15100000000000002,0.051,0.7063088384557132,567
2014-01-28,-0.15100000000000002,0.051,0.6860090428963916,607
2014-01-29,-0.15100000000000002,0.051,0.8882064803709984,225
2014-01-30,-0.15100000000000002,0.051,0.6704017701265089,634
2014-01-31,0.19375,-0.29375,0.46537866280178236,1046
2014-02-01,0.59275,0.30724999999999997,0.9292063759215059,143
2014-02-02,-0.15100000000000002,0.051,0.7144970136875092,555
2014-02-03,-0.05,-0.05,0.3754355338957487,1226
2014-02-04,-0.05,-0.05,0.3772714370423412,1222
2014-02-05,-0.15100000000000002,0.051,0.5515619344179663,861
2014-02-06,0.19375,-0.29375,0.45127645333978333,1066
2014-02-07,-0.15100000000000002,0.051,0.7526261862239285,495
2014-02-08,0.19375,-0.29375,0.4132287330538708,1150
2014-02-09,-0.15100000000000002,0.051,0.6600248005153059,656
2014-02-10,0.19375,-0.29375,0.44776161424810024,1077
2014-02-11,-0.05,-0.05,0.19460083936708156,1609
2014-02-12,-0.15100000000000002,0.051,0.5054188257401492,967
2014-02-13,0.59275,0.30724999999999997,0.9526909882096318,99
2014-02-14,-0.15100000000000002,0.051,0.5456433383930668,878
2014-02-15,-0.15100000000000002,0.051,0.6596568187952074,657
2014-02-16,0.59275,0.30724999999999997,0.9750309835254025,56
2014-02-17,0.19375,-0.29375,0.47530357346877805,1024
2014-02-18,-0.15100000000000002,0.051,0.7867189440616431,423
2014-02-19,-0.15100000000000002,0.051,0.8159186060848996,360
2014-02-20,-0.05,-0.05,0.22422276098915989,1541
2014-02-21,-0.05,-0.05,0.14660538584903227,1699
2014-02-22,-0.15100000000000002,0.051,0.664332272684958,645
2014-02-23,-0.05,-0.05,0.3362592280385192,1315
2014-02-24,-0.05,-0.05,0.37618726471884,1225
2014-02-25,-0.15100000000000002,0.051,0.8957895218629243,212
2014-02-26,-0.05,-0.05,0.39480907139727694,1189
2014-02-27,-0.05,-0.05,0.045603051524345184,1901
2014-02-28,-0.15100000000000002,0.051,0.7472101523512907,506
2014-03-01,-0.15100000000000002,0.051,0.5287793800083221,914
2014-03-02,-0.05,-0.05,0.27476444116186777,1447
2014-03-03,-0.05,-0.05,0.2207652506866885,1546
2014-03-04,0.59275,0.30724999999999997,0.9438520913791499,117
2014-03-05,-0.05,-0.05,0.17545750627603934,1645
2014-03-06,-0.05,-0.05,0.05853350821380293,1876
2014-03-07,-0.05,-0.05,0.07149584102641793,1843
2014-03-08,-0.15100000000000002,0.051,0.8807553158587361,238
2014-03-09,-0.05,-0.05,0.30910903165813053,1379
2014-03-10,-0.05,-0.05,0.05056133806139512,1893
2014-03-11,-0.15100000000000002,0.051,0.5420534030574987,889
2014-03-12,-0.05,-0.05,0.35048456572956,1278
2014-03-13,-0.05,-0.05,0.036381503182096764,1925
2014-03-14,0.59275,0.30724999999999997,0.9109300296451781,176
2014-03-15,-0.15100000000000002,0.051,0.8531211135782482,289
2014-03-16,-0.15100000000000002,0.051,0.5406743903209499,892
2014-03-17,-0.15100000000000002,0.051,0.542418857042596,886
2014-03-18,0.19375,-0.29375,0.4933197892505877,988
2014-03-19,-0.05,-0.05,0.18713539787806016,1617
2014-03-20,-0.15100000000000002,0.051,0.6853210735334454,608
2014-03-21,0.59275,0.30724999999999997,0.9063997836287513,185
2014-03-22,0.19375,-0.29375,0.47362428869192935,1027
2014-03-23,0.59275,0.30724999999999997,0.9930005319114354,19
2014-03-24,-0.05,-0.05,0.3766890926294708,1223
2014-03-25,-0.15100000000000002,0.051,0.6881297927654579,599
2014-03-26,-0.05,-0.05,0.04175035834933438,1909
2014-03-27,-0.15100000000000002,0.051,0.8885734579637183,223
2014-03-28,-0.15100000000000002,0.051,0.7792021248679025,432
2014-03-29,-0.05,-0.05,0.21211100462348814,1569
2014-03-30,0.59275,0.30724999999999997,0.953177192547368,98
2014-03-31,-0.05,-0.05,0.05559874115307567,1883
2014-04-01,-0.05,-0.05,0.24631255214542958,1500
2014-04-02,-0.05,-0.05,0.005676822383709534,1995
