,u,n,score,ranking
2013-02-26,-0.10725000000000001,0.00725,0.3104002146817612,1721
2013-02-27,-0.079,-0.021,0.33537375610325826,1620
2013-02-28,-0.0775,-0.0225,0.25802308100949184,1899
2013-03-01,-0.05,-0.05,0.3345056249467993,1625
2013-03-02,-0.1335,0.0335,0.488494133702099,1063
2013-03-03,-0.08925,-0.01075,0.38178265603630784,1451
2013-03-04,0.0072499999999999995,-0.10725,0.6553447588964334,380
2013-03-05,-0.25425,0.15425,0.5880320417390377,667
2013-03-06,-0.10600000000000001,0.006,0.4054049002619747,1367
2013-03-07,-0.052750000000000005,-0.04725,0.48375848907436503,1073
2013-03-08,-0.07100000000000001,-0.029,0.29914423267710416,1767
2013-03-09,-0.0855,-0.014499999999999999,0.7085207758368576,202
2013-03-10,-0.096,-0.004,0.29293884236677364,1788
2013-03-11,0.328,-0.428,0.6715295693843903,330
2013-03-12,-0.09825,-0.0017500000000000016,0.682083831377089,287
2013-03-13,-0.0585,-0.0415,0.3159506364901365,1703
2013-03-14,-0.184,0.084,0.3464259473726785,1586
2013-03-15,0.43275,0.46725,0.7117331175131495,194
2013-03-16,-0.063,-0.037,0.5810625771408711,699
2013-03-17,-0.142,0.042,0.6785544021072494,304
2013-03-18,-0.058249999999999996,-0.041749999999999995,0.6390279488693431,460
2013-03-19,-0.13275,0.03275,0.32966100962315614,1643
2013-03-20,-0.116,0.016,0.4534695051368601,1179
2013-03-21,-0.05,-0.05,0.26561669701302115,1882
2013-03-22,0.08275,-0.18275,0.6493742213219237,411
2013-03-23,-0.13974999999999999,0.03975,0.613147104292837,554
2013-03-24,-0.07425000000000001,-0.02575,0.39871024582099757,1394
2013-03-25,-0.07175000000000001,-0.02825,0.261596751980912,1892
2013-03-26,-0.05,-0.05,0.3577350318903635,1544
2013-03-27,-0.1115,0.0115,0.43377161429304656,1259
2013-03-28,0.32125000000000004,0.57875,0.7179293351311893,165
2013-03-29,-0.04825,-0.051750000000000004,0.5154020899648929,951
2013-03-30,0.09999999999999999,-0.2,0.6948173441218012,245
2013-03-31,-0.16175,0.06175,0.5567184903517461,782
2013-04-01,-0.08875,-0.01125,0.3058150534068651,1740
2013-04-02,-0.10450000000000001,0.0045000000000000005,0.6292409834239843,497
2013-04-03,-0.02025,-0.07975,0.5772728479011047,711
2013-04-04,-0.11175,0.01175,0.5520539536451305,802
2013-04-05,-0.046,-0.054,0.6261263767270531,511
2013-04-06,-0.138,0.038,0.5461842979661885,829
2013-04-07,-0.15025,0.05025,0.5707357172692347,732
2013-04-08,-0.21875,0.11875,0.5932486912802055,646
2013-04-09,-0.123,0.023,0.2916912220327264,1791
2013-04-10,-0.10750000000000001,0.0075,0.32023552932576055,1689
2013-04-11,-0.09925,-0.00075,0.27543380792223393,1851
2013-04-12,-0.07200000000000001,-0.028,0.5505468909913558,810
2013-04-13,-0.10800000000000001,0.008,0.4241021827112479,1296
2013-04-14,-0.07725,-0.02275,0.48951527507539994,1060
2013-04-15,0.632,0.268,0.7122062857765272,192
2013-04-16,-0.15775,0.05775,0.44052599135483544,1237
2013-04-17,-0.05,-0.05,0.4048643332538328,1369
2013-04-18,-0.12175,0.021750000000000002,0.6847694973279765,276
2013-04-19,-0.15775,0.05775,0.4302548361128045,1272
2013-04-20,-0.0865,-0.0135,0.28258652856484257,1824
2013-04-21,-0.05,-0.05,0.28878298150645426,1805
2013-04-22,-0.06125,-0.03875,0.3002195442722806,1762
2013-04-23,0.6155,0.28450000000000003,0.779698553499342,31
2013-04-24,-0.023250000000000003,-0.07675000000000001,0.6529167866672644,397
2013-04-25,-0.04825,-0.051750000000000004,0.5167367666404662,945
2013-04-26,0.094,-0.194,0.660491549032448,364
2013-04-27,-0.06925,-0.03075,0.6938670397747848,247
2013-04-28,-0.1205,0.0205,0.3706217078530869,1492
2013-04-29,0.12125,-0.22125,0.6843328942865041,278
2013-04-30,-0.07250000000000001,-0.0275,0.501329900367091,1018
2013-05-01,-0.004249999999999997,-0.09575,0.6341321701298401,480
2013-05-02,0.15825,-0.25825,0.6519251407368215,400
2013-05-03,-0.17225000000000001,0.07225,0.489770521959404,1058
2013-05-04,-0.07475000000000001,-0.02525,0.28890993880327137,1804
2013-05-05,-0.15325,0.05325,0.42482550731224566,1288
2013-05-06,-0.16749999999999998,0.0675,0.5396196969092507,859
2013-05-07,-0.05875,-0.04125,0.7089229278686446,201
2013-05-08,0.06849999999999999,-0.1685,0.6587842759922693,373
2013-05-09,-0.10925,0.00925,0.2736625697824258,1861
2013-05-10,-0.09125,-0.00875,0.5041638709692371,1003
2013-05-11,-0.05,-0.05,0.4135204085378831,1341
2013-05-12,-0.10725000000000001,0.00725,0.3772718693214453,1474
2013-05-13,-0.05,-0.05,0.25098069410885127,1921
2013-05-14,-0.15050000000000002,0.0505,0.4781915551248922,1096
2013-05-15,0.22975,-0.32975,0.6982239870913399,233
2013-05-16,-0.0995,-0.0005,0.42165944880401957,1312
2013-05-17,-0.10525000000000001,0.00525,0.5235597044489901,917
2013-05-18,-0.07225,-0.027749999999999997,0.5885642307623851,664
2013-05-19,-0.12325,0.02325,0.4611494912634107,1155
2013-05-20,0.7829999999999999,0.11699999999999999,0.7121458585293541,193
2013-05-21,0.70225,0.19775,0.7747885123439178,40
2013-05-22,-0.05,-0.05,0.30859216390034466,1727
2013-05-23,-0.0965,-0.0035,0.5049432319235133,1001
2013-05-24,-0.18825000000000003,0.08825,0.49738560486129907,1030
2013-05-25,-0.05,-0.05,0.3424036809584551,1596
2013-05-26,-0.057,-0.043,0.2345562251510238,1950
2013-05-27,-0.11775000000000001,0.01775,0.5804775594728941,701
2013-05-28,-0.09825,-0.00175,0.5103186007114107,977
2013-05-29,-0.10825000000000001,0.00825,0.2932708805886726,1786
2013-05-30,-0.116,0.016,0.4137825886256889,1340
2013-05-31,0.6065,0.2935,0.7358690164114153,110
2013-06-01,-0.14550000000000002,0.0455,0.42526593743129737,1286
2013-06-02,-0.10975,0.00975,0.34293836889203716,1594
2013-06-03,-0.07975,-0.02025,0.4826634974078544,1077
2013-06-04,0.7505,0.1495,0.7764539121154369,36
2013-06-05,-0.18525000000000003,0.08525,0.466021732500511,1139
2013-06-06,-0.08274999999999999,-0.01725,0.5794360863838106,704
2013-06-07,-0.01975,-0.08025,0.5820833424308267,693
2013-06-08,-0.14550000000000002,0.0455,0.4241728054605485,1295
2013-06-09,-0.07275,-0.02725,0.6080891161082499,579
2013-06-10,-0.05,-0.05,0.3252580890589248,1667
2013-06-11,-0.131,0.031,0.6085239991543108,576
2013-06-12,-0.06175,-0.03825,0.5399984460827512,855
2013-06-13,-0.08775,-0.01225,0.5133606779221712,963
2013-06-14,-0.10800000000000001,0.008,0.3117439015556549,1716
2013-06-15,0.003499999999999996,-0.1035,0.6771762317835723,310
2013-06-16,-0.127,0.027,0.4458626233428199,1211
2013-06-17,-0.07050000000000001,-0.0295,0.32148493667143496,1686
2013-06-18,-0.11875000000000001,0.01875,0.29604286068618607,1777
2013-06-19,-0.078,-0.022,0.5324691377149251,887
2013-06-20,-0.12425,0.02425,0.6257227049655163,512
2013-06-21,-0.12375,0.02375,0.2890622886645807,1803
2013-06-22,-0.05,-0.05,0.4592745940474107,1162
2013-06-23,-0.14425,0.04425,0.4175469934077206,1326
2013-06-24,-0.0615,-0.0385,0.5457882229490225,830
2013-06-25,-0.1315,0.0315,0.377586104416553,1473
2013-06-26,-0.10400000000000001,0.004000000000000001,0.6138332347213,551
2013-06-27,-0.182,0.082,0.5352768569900248,878
2013-06-28,0.20325000000000001,-0.30324999999999996,0.7071916952497747,207
2013-06-29,-0.07400000000000001,-0.026,0.30129463226708675,1758
2013-06-30,-0.09125,-0.00875,0.4195621952307426,1317
2013-07-01,-0.077,-0.023,0.29157777147858077,1793
2013-07-02,0.63025,0.26975,0.7523439042363839,75
2013-07-03,0.12625,-0.22625,0.6078541462686611,580
2013-07-04,-0.05,-0.05,0.32628669290026013,1660
2013-07-05,-0.04725,-0.052750000000000005,0.5266018769381299,906
2013-07-06,-0.057749999999999996,-0.04225,0.7061264796992868,210
2013-07-07,-0.176,0.076,0.6131310744288274,555
2013-07-08,-0.087,-0.013,0.5096028282511297,979
2013-07-09,-0.0845,-0.0155,0.3624850592907253,1522
2013-07-10,-0.09475,-0.00525,0.30005399205860867,1763
2013-07-11,0.5615,0.3385,0.7567017941070728,69
2013-07-12,0.1685,-0.2685,0.6538413718721365,390
2013-07-13,-0.10025,0.00025,0.5784691777733733,707
2013-07-14,-0.13774999999999998,0.03775,0.4682747770134718,1127
2013-07-15,-0.1165,0.0165,0.4496594958033227,1197
2013-07-16,-0.08549999999999999,-0.014499999999999999,0.6224569202650568,524
2013-07-17,0.57175,0.32825,0.7486074346046456,86
2013-07-18,0.1425,-0.2425,0.5583815974825967,779
2013-07-19,-0.08275,-0.017250000000000005,0.6738315389053573,323
2013-07-20,-0.0575,-0.0425,0.5383120389207727,867
2013-07-21,-0.05,-0.05,0.20053833765470158,1983
2013-07-22,-0.11850000000000001,0.0185,0.3563744870235559,1550
2013-07-23,0.55275,0.34724999999999995,0.7679600215216875,45
2013-07-24,-0.08474999999999999,-0.015250000000000001,0.5463421040984104,827
2013-07-25,-0.1365,0.0365,0.30224225316846176,1756
2013-07-26,-0.172,0.072,0.3813496843324483,1456
2013-07-27,-0.15475,0.05475,0.6474966072332302,417
2013-07-28,-0.17325000000000002,0.07325,0.334529018391679,1624
2013-07-29,-0.1275,0.0275,0.36751040026234394,1502
2013-07-30,-0.0945,-0.0055000000000000005,0.5281385766283727,901
2013-07-31,-0.04525,-0.05475,0.5158493082514882,947
2013-08-01,-0.07725,-0.02275,0.5636775053448029,764
2013-08-02,-0.05,-0.05,0.3199723249644703,1690
2013-08-03,0.30925,0.59075,0.7146367465486586,177
2013-08-04,-0.08375,-0.01625,0.3598302531267832,1536
2013-08-05,-0.09625,-0.00375,0.41886008941885816,1321
2013-08-06,-0.09949999999999999,-0.0005000000000000004,0.6508199713610354,405
2013-08-07,-0.09175,-0.00825,0.5769965718422301,713
2013-08-08,0.44400000000000006,0.45599999999999996,0.7593642572686266,61
2013-08-09,-0.05775,-0.04225,0.5476739780634491,822
2013-08-10,-0.099,-0.001,0.543884674429598,836
2013-08-11,-0.053250000000000006,-0.04675,0.2597138546291438,1895
2013-08-12,-0.05,-0.05,0.3678567759686815,1499
2013-08-13,-0.06075,-0.03925,0.35201272929559846,1564
2013-08-14,-0.0905,-0.0095,0.3701429818371212,1494
2013-08-15,0.7835,0.11649999999999999,0.7150401661503598,174
2013-08-16,-0.0555,-0.0445,0.4119278133396874,1347
2013-08-17,0.15025,-0.25025000000000003,0.625707404404965,513
2013-08-18,-0.087,-0.013,0.5614140343671967,769
2013-08-19,0.00375,-0.10375000000000001,0.572169633069274,725
2013-08-20,-0.12875,0.02875,0.5393213447370762,861
2013-08-21,-0.09475,-0.00525,0.5425739299599047,843
2013-08-22,-0.05,-0.05,0.4233812719361854,1304
2013-08-23,-0.07625,-0.02375,0.3321610400465291,1636
2013-08-24,-0.0415,-0.058499999999999996,0.5736182373512235,721
2013-08-25,-0.10675000000000001,0.00675,0.4063449067413869,1363
2013-08-26,-0.15875,0.05875,0.32918050551688416,1650
2013-08-27,-0.048,-0.052000000000000005,0.47897752447129666,1092
2013-08-28,-0.096,-0.004,0.3443066436608953,1590
2013-08-29,0.7085,0.1915,0.7122226523981251,191
2013-08-30,0.6937500000000001,0.20625,0.760531292323817,56
2013-08-31,0.64225,0.25775,0.7180920265221087,163
2013-09-01,-0.053000000000000005,-0.047,0.39748088354078126,1396
2013-09-02,-0.07475000000000001,-0.02525,0.2417756114811028,1935
2013-09-03,0.2185,-0.3185,0.6743579884536882,320
2013-09-04,-0.14400000000000002,0.044,0.5178924310885871,939
2013-09-05,0.7495,0.1505,0.734392991955432,115
2013-09-06,0.65125,0.24875000000000003,0.8268695228322768,5
2013-09-07,0.0385,-0.1385,0.673471687042949,326
2013-09-08,-0.0555,-0.0445,0.36180410768926974,1526
2013-09-09,-0.05,-0.05,0.3668631446703213,1506
2013-09-10,0.0745,-0.1745,0.5854113519456312,677
2013-09-11,-0.05,-0.05,0.3292542054278643,1649
2013-09-12,-0.10450000000000001,0.0045,0.3481027058936204,1577
2013-09-13,-0.11775000000000001,0.01775,0.5538368823906717,798
2013-09-14,0.23275,-0.33275,0.6390178519787838,461
2013-09-15,-0.129,0.029,0.6427668140412923,448
2013-09-16,-0.0675,-0.0325,0.5108775324605105,972
2013-09-17,-0.09725,-0.00275,0.30592789748466176,1738
2013-09-18,-0.17099999999999999,0.071,0.638114644762356,463
2013-09-19,0.74675,0.15325,0.7898688908454082,22
2013-09-20,-0.07825,-0.02175,0.3066154752229704,1735
2013-09-21,-0.05,-0.05,0.46460521491110396,1146
2013-09-22,0.12625,-0.22625,0.5810957658975124,698
2013-09-23,-0.0365,-0.0635,0.5844266429149811,680
2013-09-24,-0.07625,-0.02375,0.5879513585562492,669
2013-09-25,-0.04425,-0.05575,0.5518830656359954,805
2013-09-26,-0.08574999999999999,-0.01425,0.42318272725526235,1305
2013-09-27,-0.09475,-0.00525,0.4006385162801851,1384
2013-09-28,-0.01075,-0.08925000000000001,0.6434377786488529,437
2013-09-29,0.011000000000000001,-0.11099999999999999,0.6225565682984173,523
2013-09-30,0.051750000000000004,-0.15175,0.6919688928883883,251
2013-10-01,0.628,0.272,0.728717308756706,134
2013-10-02,-0.05,-0.05,0.4511512455583266,1188
2013-10-03,-0.16175,0.06175,0.5713047663309133,729
2013-10-04,-0.03025,-0.06975,0.6442181828691744,435
2013-10-05,-0.09075,-0.00925,0.575924446536125,718
2013-10-06,-0.1215,0.0215,0.6363941597916796,474
2013-10-07,-0.04675,-0.05325,0.6595571412812256,368
2013-10-08,0.5609999999999999,0.33899999999999997,0.7426595026044454,99
2013-10-09,-0.10550000000000001,0.0055,0.4333537866858591,1261
2013-10-10,-0.06075,-0.03925,0.4071696075879501,1360
2013-10-11,-0.10850000000000001,0.0085,0.3150661461807396,1706
2013-10-12,-0.04975,-0.05025,0.48195376013205393,1080
2013-10-13,-0.096,-0.004,0.2733991221871972,1862
2013-10-14,-0.091,-0.009,0.481137509534007,1084
2013-10-15,-0.08125,-0.01875,0.5109164744901613,971
2013-10-16,-0.08625,-0.01375,0.38684375049219566,1434
2013-10-17,-0.04975,-0.05025,0.45132417800962343,1187
2013-10-18,-0.063,-0.037,0.23781387958247663,1943
2013-10-19,-0.095,-0.005,0.27331633943166295,1863
2013-10-20,-0.013499999999999998,-0.08650000000000001,0.6692930999296991,338
2013-10-21,-0.05,-0.05,0.37871156365933356,1468
2013-10-22,-0.15575,0.05575,0.3768156483691774,1477
2013-10-23,-0.05,-0.05,0.46781288761667716,1128
2013-10-24,-0.10225,0.002250000000000002,0.6834696365756423,283
2013-10-25,-0.112,0.012,0.3792702318420058,1466
2013-10-26,-0.058750000000000004,-0.04125,0.52913387241731,897
2013-10-27,-0.1785,0.0785,0.3814392771273596,1455
2013-10-28,-0.05,-0.05,0.21615901899647985,1966
2013-10-29,-0.135,0.034999999999999996,0.561635024464574,768
2013-10-30,-0.13824999999999998,0.03825,0.5703466767072022,735
2013-10-31,-0.0565,-0.043500000000000004,0.535183940295271,879
2013-11-01,-0.14775,0.04775,0.6826689318645472,285
2013-11-02,0.7797499999999999,0.12024999999999998,0.7254237140013197,141
2013-11-03,-0.10575000000000001,0.00575,0.5225848556145904,918
2013-11-04,-0.10400000000000001,0.004,0.424494328409184,1291
2013-11-05,-0.032,-0.068,0.6408776603108244,453
2013-11-06,-0.13175,0.03175,0.4259565392890262,1282
2013-11-07,-0.131,0.031,0.5091601463804287,983
2013-11-08,-0.05,-0.05,0.20180159200922393,1980
2013-11-09,-0.15725,0.05725,0.3278923838516364,1657
2013-11-10,0.28575,-0.38575,0.6481996079371788,415
2013-11-11,0.4615,0.4385,0.7196173704731859,158
2013-11-12,-0.14150000000000001,0.0415,0.6543223598882282,386
2013-11-13,-0.05,-0.05,0.399928150696375,1389
2013-11-14,-0.07150000000000001,-0.0285,0.31610644563769363,1701
2013-11-15,-0.05,-0.05,0.27293328791124627,1864
2013-11-16,-0.081,-0.019,0.36437539756786086,1515
2013-11-17,-0.07625,-0.02375,0.5092116181437731,981
2013-11-18,-0.121,0.020999999999999998,0.6462809879634981,423
2013-11-19,-0.15475,0.05475,0.645614125664846,430
2013-11-20,-0.16175,0.06175,0.4597511390124692,1160
2013-11-21,0.2585,-0.3585,0.6993242390026819,232
2013-11-22,-0.06475,-0.035250000000000004,0.6084873646606579,577
2013-11-23,-0.04975,-0.05025,0.4430051166446528,1226
2013-11-24,-0.04925,-0.05075,0.5155668697923667,948
2013-11-25,-0.13674999999999998,0.03675,0.5080426128687678,988
2013-11-26,-0.17225000000000001,0.07225,0.4546446359279903,1173
2013-11-27,-0.05,-0.05,0.3662688957316347,1509
2013-11-28,-0.03325,-0.06675,0.5992998422745398,613
2013-11-29,-0.09125,-0.00875,0.2558764564669316,1909
2013-11-30,-0.10525000000000001,0.00525,0.3220443781944385,1685
2013-12-01,-0.05,-0.05,0.23252114501479407,1951
2013-12-02,-0.1115,0.0115,0.2915674533826896,1794
2013-12-03,0.06325,-0.16325,0.6540383246519578,388
2013-12-04,-0.086,-0.014,0.6011063161460979,607
2013-12-05,-0.1205,0.0205,0.5144011269438475,959
2013-12-06,-0.09275,-0.00725,0.2992381938160476,1766
2013-12-07,-0.07025,-0.02975,0.47398864303208776,1107
2013-12-08,-0.087,-0.013,0.4812553951939913,1083
2013-12-09,-0.08825,-0.01175,0.3321827869947408,1635
2013-12-10,-0.07275000000000001,-0.02725,0.4484252731248801,1200
2013-12-11,-0.07825,-0.02175,0.4363125640653316,1249
2013-12-12,-0.17049999999999998,0.0705,0.6378574075513441,465
2013-12-13,-0.1195,0.0195,0.5955927978308838,636
2013-12-14,-0.07725,-0.02275,0.25787798898456427,1902
2013-12-15,-0.1265,0.0265,0.4721540275387724,1118
2013-12-16,-0.07275000000000001,-0.02725,0.5462389833693178,828
2013-12-17,-0.14950000000000002,0.0495,0.5602243611693759,771
2013-12-18,0.0235,-0.1235,0.6967270302040658,237
2013-12-19,-0.08424999999999999,-0.01575,0.5739817086092611,720
2013-12-20,-0.11225,0.01225,0.3538530598312287,1558
2013-12-21,-0.05,-0.05,0.20674056609678995,1977
2013-12-22,-0.04825,-0.051750000000000004,0.5148712656576675,956
2013-12-23,-0.05,-0.05,0.20355940495085814,1978
2013-12-24,-0.097,-0.003,0.5500349453749169,812
2013-12-25,0.615,0.285,0.8067408706867334,14
2013-12-26,-0.201,0.101,0.6493020962475711,412
2013-12-27,-0.1245,0.0245,0.47598751817529883,1102
2013-12-28,-0.1145,0.0145,0.5966863329683995,628
2013-12-29,-0.05,-0.05,0.38907355853812137,1427
2013-12-30,-0.063,-0.037,0.4956747046712664,1040
2013-12-31,0.244,-0.344,0.6813432167928506,293
2014-01-01,-0.06075,-0.03925,0.4120089389878313,1345
2014-01-02,0.74975,0.15025,0.7221880909827176,151
2014-01-03,0.15975,-0.25975000000000004,0.6790707920931756,300
2014-01-04,-0.05,-0.05,0.24893057687585884,1925
2014-01-05,-0.1285,0.0285,0.32207616324345945,1683
2014-01-06,-0.05,-0.05,0.246751849401723,1930
2014-01-07,-0.10225000000000001,0.00225,0.27107325603133237,1870
2014-01-08,-0.1935,0.0935,0.4009256138654629,1381
2014-01-09,-0.046,-0.054000000000000006,0.5455341571288572,832
2014-01-10,-0.05,-0.05,0.159079948092798,1992
2014-01-11,-0.0775,-0.0225,0.3951876040528751,1405
2014-01-12,0.46825,0.43175,0.7274856372346559,138
2014-01-13,-0.189,0.089,0.3595533405789426,1538
2014-01-14,0.02575,-0.12575,0.5957567615718471,635
2014-01-15,-0.1165,0.0165,0.41576234854852606,1336
2014-01-16,-0.0685,-0.0315,0.28581689097182544,1816
2014-01-17,-0.08199999999999999,-0.018,0.5930711649668685,648
2014-01-18,-0.22099999999999997,0.121,0.6966885907407938,238
2014-01-19,0.1265,-0.22649999999999998,0.6135874903437688,552
2014-01-20,-0.08825,-0.01175,0.6302225049766715,492
2014-01-21,-0.05075,-0.04925,0.6751251237806959,316
2014-01-22,-0.14425,0.04425,0.4453066025326206,1214
2014-01-23,-0.09525,-0.00475,0.3436189295634062,1593
2014-01-24,-0.0825,-0.0175,0.6407099027956342,454
2014-01-25,-0.0049999999999999975,-0.095,0.6338349412625425,483
2014-01-26,0.77725,0.12275,0.758708918062592,63
2014-01-27,-0.07425000000000001,-0.02575,0.4391492246808427,1240
2014-01-28,-0.12375,0.02375,0.4670876373891941,1132
2014-01-29,-0.033,-0.067,0.6197259635688167,534
2014-01-30,-0.10850000000000001,0.0085,0.43925678982161825,1239
2014-01-31,0.68275,0.21725,0.7139155221175335,180
2014-02-01,0.48875,0.41125,0.7355088884601143,112
2014-02-02,-0.0905,-0.0095,0.46192732750808485,1152
2014-02-03,-0.02625,-0.07375000000000001,0.5367839104854046,872
2014-02-04,-0.13025,0.030250000000000003,0.6903675120780408,257
2014-02-05,-0.05,-0.05,0.2562753193748354,1907
2014-02-06,0.16349999999999998,-0.2635,0.6685881364073423,340
2014-02-07,-0.06125,-0.03875,0.47284312152175395,1114
2014-02-08,0.427,0.473,0.7319506377124116,122
2014-02-09,-0.05,-0.05,0.3032410898163711,1752
2014-02-10,0.45525,0.44475,0.8546490409311,1
2014-02-11,-0.14300000000000002,0.043,0.49740367982038414,1029
2014-02-12,-0.101,0.001,0.2665807714466072,1880
2014-02-13,0.13749999999999998,-0.23750000000000002,0.6999462881788175,229
2014-02-14,-0.10525000000000001,0.00525,0.3099210421359496,1724
2014-02-15,-0.11950000000000001,0.0195,0.43571294021417434,1252
2014-02-16,0.68825,0.21175,0.7572917628229053,66
2014-02-17,0.6925,0.2075,0.7530837967689505,74
2014-02-18,-0.09475,-0.00525,0.5411979781244055,849
2014-02-19,-0.08075,-0.01925,0.5560516850695334,789
2014-02-20,-0.085,-0.015,0.4666590968064843,1135
2014-02-21,-0.08225,-0.01775,0.3868599718313982,1433
2014-02-22,-0.14750000000000002,0.0475,0.47102077752831123,1120
2014-02-23,-0.1205,0.0205,0.6159370641525623,543
2014-02-24,-0.0255,-0.07450000000000001,0.479167832985626,1091
2014-02-25,-0.07325,-0.026749999999999996,0.6785845606894123,303
2014-02-26,-0.04925,-0.05075,0.6545458811332157,385
2014-02-27,-0.09125,-0.00875,0.2946676137020503,1782
2014-02-28,-0.07200000000000001,-0.028,0.4777842296968464,1100
2014-03-01,-0.14650000000000002,0.0465,0.3349850160076228,1621
2014-03-02,-0.13624999999999998,0.03625,0.5721407642680107,726
2014-03-03,-0.052000000000000005,-0.048,0.43212136729550804,1265
2014-03-04,0.58375,0.31625,0.7142047057353766,179
2014-03-05,-0.05,-0.05,0.376874669548975,1476
2014-03-06,-0.05,-0.05,0.2395525999743564,1940
2014-03-07,-0.060500000000000005,-0.0395,0.29015997979691965,1800
2014-03-08,-0.10250000000000001,0.0025000000000000022,0.673874989477874,322
2014-03-09,-0.1355,0.0355,0.6067652839269349,584
2014-03-10,-0.11875000000000001,0.01875,0.3262156090662598,1662
2014-03-11,-0.127,0.027,0.32830819239989856,1654
2014-03-12,-0.11325,0.01325,0.6262934800853079,510
2014-03-13,-0.060250000000000005,-0.03975,0.25430742342094914,1914
2014-03-14,-0.028749999999999998,-0.07125000000000001,0.6825261568788752,286
2014-03-15,-0.125,0.025,0.6431415898396322,442
2014-03-16,-0.12875,0.02875,0.3283889568116286,1653
2014-03-17,-0.15050000000000002,0.0505,0.3518645256163281,1565
2014-03-18,0.75,0.15,0.7787349816106409,33
2014-03-19,-0.10825000000000001,0.00825,0.4547078082551393,1172
2014-03-20,-0.14375,0.04375,0.48882858544926683,1061
2014-03-21,-0.017750000000000002,-0.08224999999999999,0.6550737206662983,382
2014-03-22,0.2565,-0.3565,0.6795305561305435,299
2014-03-23,0.79175,0.10825,0.7348471837142473,113
2014-03-24,-0.02825,-0.07175000000000001,0.5894439603891484,660
2014-03-25,-0.05775,-0.04225,0.4043708790167388,1370
2014-03-26,-0.08524999999999999,-0.01475,0.2845244248135585,1819
2014-03-27,-0.01025,-0.08975,0.5989524619137203,616
2014-03-28,-0.07625,-0.02375,0.5138040483859505,962
2014-03-29,-0.05,-0.05,0.36743027127579886,1504
2014-03-30,0.62825,0.27175,0.7138418779160149,181
