,nl,ns,score,ranking
2013-02-21,-0.021508321347602857,-0.021517192852388123,0.45906763058641165,1564
2013-02-22,-0.03610030734208502,-0.016291849686497085,0.44970098775782064,1664
2013-02-23,0.02832960711525634,-0.007432088179032311,0.5229906637226267,688
2013-02-24,0.04929576879801063,-0.03348571054644604,0.5179032030379672,759
2013-02-25,0.04430979862902297,-0.02032038395265312,0.5260825594627725,650
2013-02-26,-0.044215083487918985,-0.011744459298232129,0.4461336020002516,1693
2013-02-27,-0.01771482611934774,0.022020792058202544,0.5063991107252575,935
2013-02-28,0.01430896424339111,0.006725095765432433,0.5231272047952262,684
2013-03-01,0.04652304902933089,0.005000810324572964,0.5536170041403066,346
2013-03-02,-0.026212919219051525,0.02143351159458364,0.4973137371619348,1047
2013-03-03,-0.011537156159977892,-0.003273232169600561,0.48728275645682423,1220
2013-03-04,-0.05757095602708849,0.009922683788606588,0.4544448725479208,1628
2013-03-05,-0.06206453853082061,-0.0024194812829280684,0.43760912497265403,1762
2013-03-06,0.03837208379292284,0.0067951212753750954,0.5472603498547006,414
2013-03-07,0.06555779410175416,-0.014407903899905226,0.5532430349882516,349
2013-03-08,-0.005854713405803727,-0.06080936641652647,0.4354290649640726,1777
2013-03-09,0.04792243756781407,-0.0031959165142732733,0.5468196658399436,419
2013-03-10,0.01582759392559463,0.035729765942882796,0.5536505046548802,345
2013-03-11,-0.03451019505704326,0.023316447596424157,0.4908993973257836,1161
2013-03-12,0.015815572948633706,0.024295999655163616,0.5422047173902,479
2013-03-13,0.0746476209965114,0.03106433058553977,0.6078050963684538,58
2013-03-14,-0.0040455092822846185,0.002377502314420297,0.5004251378185384,1010
2013-03-15,0.07597797546391313,0.0050939552255242285,0.5831650754758402,148
2013-03-16,-0.13324146253127422,-0.015280234845474399,0.353571447409654,1995
2013-03-17,0.03884091789197419,-0.0077407588602919075,0.5331933038180849,567
2013-03-18,0.002098146085121504,0.015555341284662905,0.5197466321561871,740
2013-03-19,-0.01720457485008041,0.03025817346960475,0.515146743405927,799
2013-03-20,0.0023338314999880923,-0.0033250943516406313,0.5011018819347501,1004
2013-03-21,-0.10163265305683161,-0.011093669080900946,0.38936682264867006,1964
2013-03-22,-0.013237801718662593,0.00017426151179930724,0.48902960457953937,1192
2013-03-23,0.015601421248800314,0.015191231263612253,0.5328857972988152,574
2013-03-24,0.07164049491028877,-0.035935307862954194,0.5377983318337373,521
2013-03-25,-0.02816771824046939,-0.05724346128804664,0.4166819652578867,1873
2013-03-26,-0.04267888747144635,-0.013602358696905226,0.44581189861805104,1698
2013-03-27,-0.02734205950601385,-0.03035674810746964,0.4443943371729192,1716
2013-03-28,0.043515898558316675,-0.012542442400798434,0.5330666009439209,570
2013-03-29,0.014183348156197154,-0.0035334454300524473,0.5127430475125474,835
2013-03-30,-0.028742217515138984,-0.011170147685190961,0.46218077958607273,1526
2013-03-31,0.023409164328880815,0.03647275090215303,0.5619750600174365,276
2013-04-01,0.002599670140614979,0.008329681655442362,0.51302249658246,830
2013-04-02,0.04617804219985751,0.0076729215306550955,0.5559441085169152,326
2013-04-03,-0.03735686202065465,0.015716241141469425,0.4804525239072175,1306
2013-04-04,-0.018637314656675452,-0.02830976540413488,0.4551460647255924,1614
2013-04-05,-0.021859614983394976,0.026138857225891036,0.5063723870288988,936
2013-04-06,-0.07542995473339292,-0.0017330446230021514,0.42493014543000757,1834
2013-04-07,0.012551806526441759,0.016923077971414603,0.5315680292842591,586
2013-04-08,0.010798556282207467,-0.026635368285619528,0.48625633278299063,1235
2013-04-09,-0.001998534494664014,-0.03868290661001725,0.4614117036817214,1540
2013-04-10,-0.013983563995544407,0.02060830399101002,0.5087178847818683,899
2013-04-11,-0.07302274442930767,0.009571300692822273,0.4386417010499172,1757
2013-04-12,-0.023286473465054976,-0.022390226318553422,0.4564164450027943,1599
2013-04-13,-0.019389933153125524,-0.02158051449148298,0.46112269714179416,1543
2013-04-14,-0.04236807078786797,0.028296932150753608,0.48802200614928826,1209
2013-04-15,-0.010318492910087497,-0.029574234781298787,0.46220041709501636,1525
2013-04-16,0.01794833551393989,0.04122788637178346,0.561269366672126,285
2013-04-17,0.0920550877337395,-0.022354455825812344,0.5717937766943298,215
2013-04-18,0.0064746833148049,0.016120860680593915,0.5246886887818015,664
2013-04-19,0.010623312209351164,-0.008054399353340264,0.5046620576424136,952
2013-04-20,-0.005976503115095384,0.015240748317442949,0.5113573899887502,858
2013-04-21,-0.09819276809173907,-0.013441787512470441,0.3904585891821931,1961
2013-04-22,-0.003579901099247853,-0.00390876011142299,0.49460448357573183,1096
2013-04-23,0.0007573031702643317,0.0011840419252774226,0.5040344898819444,966
2013-04-24,0.12090789829747735,-0.02489362385415246,0.5981074192297275,95
2013-04-25,-0.011872255565843155,0.018681671175887468,0.508902560396447,893
2013-04-26,0.012823159789893561,-0.01266927662140531,0.502247027954891,987
2013-04-27,-0.003989795812049198,-0.005553935343116108,0.4925494136312374,1137
2013-04-28,-0.060688109207763644,-0.02469767182482843,0.41670736375381057,1872
2013-04-29,0.054886933398963986,-0.06389727892949848,0.4930827992558683,1124
2013-04-30,0.03534244430755175,-0.004614631524619838,0.5328209575693346,575
2013-05-01,0.03729739002536532,0.0604764480807073,0.5998669828924752,82
2013-05-02,-0.04772358006652391,0.019776169737834953,0.47414573445771363,1379
2013-05-03,0.06788550822001801,-0.0003204469529755349,0.5696582060534451,229
2013-05-04,-0.0723467604664012,-0.006411208189822359,0.42333517613017924,1845
2013-05-05,0.027088647363226498,0.0007227098606855259,0.5299045020103147,608
2013-05-06,0.10726857396371181,0.013839040419764624,0.6232007591698792,30
2013-05-07,-0.05178102358332147,-0.029359257842336783,0.42095286336074444,1858
2013-05-08,-0.030569093806925636,0.028019104907106122,0.49954315588658316,1018
2013-05-09,0.0027283609275950077,0.018045595426415435,0.5228671011404131,690
2013-05-10,-0.027427990032596994,0.018115705683082718,0.4927808604368884,1133
2013-05-11,-0.07978737888009378,0.011122956010627537,0.43342872191693654,1797
2013-05-12,0.0011739414135143048,0.0006514789827341131,0.5039185651826511,969
2013-05-13,-0.05536939301309224,0.016982593439554848,0.46370634521286525,1513
2013-05-14,0.021425414204972022,0.014956415883918807,0.5384749748752935,514
2013-05-15,-0.048225419038477255,-0.008689955233141252,0.44517777051478424,1708
2013-05-16,0.0752425129240897,-0.01417898178203817,0.5631566759284544,266
2013-05-17,-0.04141687194359901,0.0027074699219340184,0.4633837427647378,1515
2013-05-18,-0.018357283137070843,0.03888656632776415,0.5226224279770959,694
2013-05-19,0.038421653541696466,-0.030816614350963185,0.509698183977136,878
2013-05-20,-0.06379742314848472,-0.03652706910342661,0.40176865253449123,1931
2013-05-21,0.009118789403419435,0.004280083571297288,0.5154920177611194,794
2013-05-22,0.0631029303873345,0.0014332550867847834,0.5666293302605219,241
2013-05-23,-0.0826283690548484,0.004494604149644544,0.4239593798811988,1841
2013-05-24,0.0069774855998281475,0.006259892488096854,0.5153305228743277,797
2013-05-25,0.010739932385634149,-0.0054189938254857965,0.507414083346551,920
2013-05-26,0.03683693626207854,0.03740764850543647,0.5763377295539176,187
2013-05-27,-0.0641017428706912,-0.03986153692152854,0.398129864994183,1945
2013-05-28,-0.06827703798100085,-0.02055136307912177,0.41326474372628,1892
2013-05-29,0.02384287095405787,-0.0024203064633418012,0.5235157092771188,676
2013-05-30,0.012595026334872268,-0.0409186577384698,0.47376951338280515,1384
2013-05-31,0.01027043519050683,-0.004235297570417414,0.5081282824064921,912
2013-06-01,0.015068203148061725,0.041697816683584764,0.5588591646180492,306
2013-06-02,-0.036255443405711636,0.0006832247477834024,0.4665209261284745,1479
2013-06-03,0.009358477531263107,0.005928585183351413,0.5173802075010172,767
2013-06-04,0.012399416338147014,-0.031343056588930156,0.48314950453561956,1278
2013-06-05,-0.03797177822810545,-0.015247972660602616,0.44887339389769465,1673
2013-06-06,0.09103451823045064,-0.009218846967714044,0.5839088160491395,142
2013-06-07,0.021437438718802344,-0.007781814878521514,0.5157487686266835,791
2013-06-08,-0.06181938218691942,0.03220215741547856,0.47247592001496175,1400
2013-06-09,0.03057347310490447,0.014103339058512507,0.5467699569498197,420
2013-06-10,-0.0509882908381531,-0.027625386383041406,0.42347946756520816,1844
2013-06-11,0.03710002286033555,0.006323682001184445,0.5455168496479227,431
2013-06-12,0.0556755716235832,0.012616606252803987,0.5703853226627899,221
2013-06-13,-0.043288323244372554,0.02866478850341592,0.4874696100454461,1218
2013-06-14,0.045914599135429,0.03967457970459377,0.5876823236264255,129
2013-06-15,0.01838483902003789,-0.025216292255312356,0.4952616915511282,1085
2013-06-16,0.03884880067293737,-0.0201103752398741,0.520831570219466,717
2013-06-17,0.09258544180591033,-0.03127838393248103,0.5634002026598319,265
2013-06-18,-0.014523613126930554,-0.005689433937290167,0.481880097722182,1287
2013-06-19,-0.03994101554466144,0.011820021901542691,0.47397215114328384,1381
2013-06-20,-0.046729928808063245,0.024844425455111896,0.4802076414334514,1308
2013-06-21,-0.04304472157505887,-0.0017377130506787135,0.45731071016066505,1584
2013-06-22,-0.006109292797492222,-0.007835125540986719,0.48814872644792373,1207
2013-06-23,0.014803391414045124,0.003955012346602829,0.5208515485470506,715
2013-06-24,0.011580332639713973,-0.020717510000366222,0.49295596742575043,1130
2013-06-25,0.03910495512501422,0.05239953058275368,0.5935976304941706,108
2013-06-26,-0.0016041127328916694,-0.04003046313756707,0.4604585689159439,1550
2013-06-27,0.07042249653107871,0.004779577012777413,0.5772952183302589,183
2013-06-28,-0.015487048988684804,0.05075121802112527,0.5373573138188432,529
2013-06-29,0.1337542510026939,0.00033105865438427893,0.6361784544434809,14
2013-06-30,0.029029160061463284,-0.004589913334653004,0.526532391513213,644
2013-07-01,-0.0451120851476012,-0.008775073029876334,0.4482059866089252,1679
2013-07-02,-0.05579883222984269,-0.004348729503675819,0.4419455830528842,1733
2013-07-03,0.021869413435372215,0.03448227440729763,0.5584448326290725,308
2013-07-04,-0.013427346593079557,-0.055135485242853347,0.4335303129504698,1794
2013-07-05,0.03344581737781755,0.038496905072792506,0.5740358672370127,196
2013-07-06,0.02140767390189018,-0.03543786627086926,0.4880629524174236,1208
2013-07-07,-0.005895652959630661,-0.006505245690475989,0.489692246136296,1180
2013-07-08,-0.044593893230207265,-0.010570047967082202,0.4469292035891132,1687
2013-07-09,-0.07799656856108036,0.014874894284652352,0.43897147050997476,1755
2013-07-10,-0.024579954930138086,-0.039792046256709304,0.4377211435995553,1759
2013-07-11,0.040565732389386544,0.011715379192432915,0.5543742563682221,338
2013-07-12,0.00845047987972316,0.05076880312255566,0.5613124277886815,284
2013-07-13,-0.0645411462623865,-0.03391828757443589,0.40363371094958034,1925
2013-07-14,0.006404838965772057,0.004903716730644227,0.513401700482819,825
2013-07-15,0.01701166165965476,-0.01638849190453092,0.5027163145415265,981
2013-07-16,-0.046447079136843636,0.010808242695210257,0.46645430834476925,1481
2013-07-17,0.005432047970489337,0.0006397569757781039,0.5081649497326701,909
2013-07-18,0.0006562285955129799,-0.0158761101857234,0.4868732631961923,1226
2013-07-19,-0.05940272221831817,0.012357869662161194,0.4550482922302457,1616
2013-07-20,0.015635160690627096,0.04526976528505297,0.5629980707620827,269
2013-07-21,0.02578501899162463,-0.004611532252798111,0.5232666315252292,678
2013-07-22,0.05189835483197677,0.018155011094088867,0.5721465107124684,210
2013-07-23,0.05043589527495815,-0.03217076140639475,0.5203582786549661,729
2013-07-24,-0.07113767572464147,-0.023749846880065883,0.4072056221816952,1913
2013-07-25,-0.04914545932254319,0.01197121948739379,0.4649189049512533,1502
2013-07-26,0.023497556033645926,0.037263963253783436,0.5628546640738321,271
2013-07-27,0.023435090218823437,0.009051396260025858,0.534579631265252,555
2013-07-28,0.023498176988515328,-0.007665388222694542,0.5179259335522235,758
2013-07-29,0.1903823672059492,0.0001433476759682008,0.6926188596683199,1
2013-07-30,0.026290318207871338,-0.03109913080885851,0.49728433218541546,1048
2013-07-31,0.054524074682242914,0.015273945699268508,0.5718911651679142,213
2013-08-01,0.045445880847873016,0.022219389098469523,0.5697584147327452,226
2013-08-02,0.03031535523850288,-0.01114119578044268,0.5212673042444629,709
2013-08-03,-0.018017669558804343,-0.011589991153603207,0.47248548407399515,1398
2013-08-04,0.03569425369787638,0.006808018281685561,0.5445954167659646,440
2013-08-05,-0.04089546805366566,-0.010756930860630572,0.4504407458721065,1659
2013-08-06,-0.014095137663787465,-0.0014922528252612052,0.486505754297354,1230
2013-08-07,-0.026522384718242226,0.052654107269547244,0.5282248673377077,623
2013-08-08,0.0018394996425290817,-0.00601457997826555,0.4979180644506662,1034
2013-08-09,0.11347872100688836,-0.008797441260146211,0.6067744245331449,62
2013-08-10,-0.09561746695637438,-0.01602748260049461,0.3904481952295336,1962
2013-08-11,0.032058802191938685,0.018765861827882764,0.5529178088062241,354
2013-08-12,-0.08289000088626966,-0.004369541790068232,0.4148336021100648,1882
2013-08-13,-0.025850800616258725,-0.016073263417651286,0.4601690807524927,1554
2013-08-14,0.052193322521581306,0.03319366334720961,0.5874801306551936,131
2013-08-15,0.0009597936279861082,0.03565113765322525,0.5387040760676141,511
2013-08-16,-0.05614144622325241,-0.014849526603083252,0.43110217196006706,1802
2013-08-17,-0.038019392789785444,-0.046502436243631075,0.41757131575298617,1869
2013-08-18,0.03172568011994677,0.025348904786307462,0.5591677296926569,304
2013-08-19,-0.0387725389126439,-0.01695468310361574,0.4463659227701431,1691
2013-08-20,0.008568722152311734,0.019926702519453575,0.530588569458168,599
2013-08-21,2.4384668403684156e-05,-0.049091532902411555,0.45302599655239484,1640
2013-08-22,-0.0348342247070779,0.022475995997867114,0.4897349160771919,1179
2013-08-23,0.10494299713947898,-0.030118235691635215,0.5769179062342468,185
2013-08-24,0.029441743789113545,0.018430165517047466,0.5499650540925637,382
2013-08-25,-0.10351133665966747,0.000517889236295228,0.3990996973630305,1938
2013-08-26,0.007068508411684338,-0.023687422944531755,0.48547423025355524,1251
2013-08-27,-0.03534353056520645,-0.010014845282785149,0.4567347689384111,1596
2013-08-28,0.040367459413024165,0.017319023964301832,0.5597796281637287,298
2013-08-29,-0.04188024424842206,0.0028084238682652045,0.4630213244062458,1519
2013-08-30,-0.007991029400131956,0.01477138705219647,0.5088735024384672,895
2013-08-31,0.022995156622235786,0.049572077153271596,0.57466037856191,192
2013-09-01,0.04103355238171896,-0.038944977752391904,0.5041817194157298,965
2013-09-02,-0.062269027679575914,0.040591376914599964,0.4804154940214268,1307
2013-09-03,-0.01897926911883448,0.0027699609784646723,0.4858838366460329,1242
2013-09-04,-0.026001472884834845,-0.022308538667693854,0.453783133233874,1634
2013-09-05,-0.03492066895547266,-0.033096778103090425,0.43407569772783966,1788
2013-09-06,0.08601850468726767,-0.004566947229041508,0.583544702244629,146
2013-09-07,0.01799487822126074,0.023202315338495844,0.5432903383461593,460
2013-09-08,-0.06529840504353937,-0.0030276654690540358,0.43376707427380934,1792
2013-09-09,0.04363889002595191,0.03793993579656801,0.5836719706089225,143
2013-09-10,0.10385360252384479,-0.036118329710904645,0.5698284175993427,224
2013-09-11,0.04936905570077038,-0.00014116115576703913,0.551321039331406,368
2013-09-12,-0.07822270562448774,-0.03114877356994364,0.3927216655919713,1956
2013-09-13,-0.026465910970099614,0.009251859606008545,0.4848790934223116,1263
2013-09-14,0.06109135013254416,0.022333247292816858,0.5855177422117637,137
2013-09-15,-0.03763768060772606,-0.010357982301642005,0.4540974818770346,1631
2013-09-16,0.019936764080524402,-0.06494428387529394,0.4570856249916331,1588
2013-09-17,0.03647749534467981,0.005134766210296696,0.5437054063413792,455
2013-09-18,-0.048600730905691183,0.011079526333722098,0.4645719402144336,1507
2013-09-19,-0.005230475129877026,0.010268431414426848,0.5071311010709525,924
2013-09-20,-0.1643175743302409,0.031055617335938215,0.3688311877921002,1986
2013-09-21,-0.053473589393501476,-0.026615279450841925,0.42200427594205925,1850
2013-09-22,-0.014882614896445063,0.017166465176645537,0.5043769950666032,958
2013-09-23,-0.0646433664250295,0.029973750352333635,0.46742352871370685,1464
2013-09-24,0.07936635786979468,-0.04430362705977855,0.5371558755964189,532
2013-09-25,-0.07376127622481873,0.008152358188358775,0.43648422674994275,1771
2013-09-26,-0.024256431661636227,-0.01244343323480741,0.46539327988995904,1501
2013-09-27,0.004282821537517566,-0.0018770042871567734,0.5044989620367635,954
2013-09-28,0.06980945712651879,0.008852974628842769,0.5807555765417642,160
2013-09-29,-0.07404731488575902,-0.012019651562454438,0.4160261783381892,1879
2013-09-30,0.05590398028096105,-0.016731639438655965,0.5412654856287077,489
2013-10-01,-0.0017425542758077305,0.0010148729775849433,0.5013654634881799,1001
2013-10-02,-0.05132963987918451,-0.02702008593118571,0.4237434189760324,1842
2013-10-03,0.020850966386376533,-0.026984565681745287,0.49595954549103394,1073
2013-10-04,0.007698777451886517,0.01714539461429699,0.5269373168525862,642
2013-10-05,-0.03226505118472673,-0.028558788338582046,0.4412693052630939,1738
2013-10-06,0.001235896922713934,0.01681887506311465,0.5201479167722313,734
2013-10-07,-0.02151988716987506,0.011725844861733135,0.49229910247826075,1143
2013-10-08,0.0034216599357753947,-0.04298410567938049,0.46253069904279753,1524
2013-10-09,0.030852326399265266,-0.01677805376800704,0.5161674174176609,783
2013-10-10,0.07704663348048055,0.03001379761656865,0.6091535758834519,54
2013-10-11,-0.06414498226812944,-0.02436807573810767,0.4135800867801655,1889
2013-10-12,0.10439746140602621,-0.011449044017350345,0.5950415621750786,104
2013-10-13,-0.09985859730291208,0.011712584871681775,0.41394713235517233,1887
2013-10-14,-0.009843462078566192,0.0197458252724492,0.5119955079802857,848
2013-10-15,0.027161652997441766,-0.006127409610728029,0.5231273881731164,683
2013-10-16,0.011795386059964611,-0.014776692326906694,0.4991118385194606,1023
2013-10-17,-0.033389183317816706,0.035720309082847096,0.504424270551433,956
2013-10-18,-0.012660319844650793,0.043633554135323924,0.5330663790770758,571
2013-10-19,-0.02690425405972867,0.024632513809929223,0.49982140453660323,1015
2013-10-20,-0.031722445173997596,0.00229401610450998,0.47266471571691504,1394
2013-10-21,0.04022589752426417,-0.020045580500638788,0.5222734618100281,698
2013-10-22,0.015596566971465355,-0.02060004762352977,0.49708966413433825,1055
2013-10-23,-0.03689968708981979,0.013223915172028271,0.4784173728686112,1330
2013-10-24,0.04272578644487543,0.010621018062601392,0.5554399492938795,331
2013-10-25,0.013110768717043413,0.035201027364045,0.5504049408674911,378
2013-10-26,0.03838889861516093,0.016422314853787857,0.5569043582553515,316
2013-10-27,0.02922723476939354,-0.03741594500361106,0.49390443455218513,1111
2013-10-28,-0.0437039578728907,0.02645975298345739,0.48484893989696937,1264
2013-10-29,-0.030263259336635588,-0.02479045314247598,0.44703943230729115,1686
2013-10-30,0.03511047292937598,-0.009438219258424457,0.5277653984573543,628
2013-10-31,0.028264305944886256,0.006416067696676691,0.5367735184279656,537
2013-11-01,-0.0032992870249944715,0.05005274978498349,0.5488466075463917,396
2013-11-02,0.00361216183865208,0.0779090264405184,0.5836143330655732,144
2013-11-03,0.06162903746263422,0.015329139018788978,0.5790513212678259,173
2013-11-04,-0.03183277676857854,-0.004418852927625359,0.4658415150901988,1492
2013-11-05,0.025100661731714873,0.0135237037523981,0.5407175102705156,495
2013-11-06,-0.012363839948481739,0.022352448187230298,0.5120817530251512,847
2013-11-07,-0.013138267488148024,-0.007855628098545446,0.4810992491997092,1300
2013-11-08,0.0526846352725724,0.04504134643819243,0.5998191264971675,83
2013-11-09,0.03901661012261448,0.005912831520169435,0.5470225864291866,417
2013-11-10,0.03842127447324485,0.012604639767669193,0.5531190590273167,351
2013-11-11,0.06301973303092948,0.01680916884174591,0.581922046659078,155
2013-11-12,-0.0012040152451490553,0.010700727805745738,0.5115898573469994,855
2013-11-13,0.031843441237961116,0.021134575052124686,0.5550711610764885,333
2013-11-14,-0.01776754515645982,-0.015270267123288753,0.4690553325066541,1445
2013-11-15,0.013954110297635068,-0.013796481308266419,0.5022507737757713,986
2013-11-16,-0.008761360045171251,-0.027342793283908,0.4659889914573234,1486
2013-11-17,0.0025955909228488503,0.011148593305890036,0.5158373290151416,788
2013-11-18,0.027503643945058623,0.019634475128187192,0.5492312638596485,388
2013-11-19,-0.04316524148846061,0.011605384194181525,0.47053328749212353,1427
2013-11-20,0.10236515645748594,0.04202337337407266,0.6464816746179614,7
2013-11-21,-0.05255507640177214,2.11620696582015e-05,0.44955923045428875,1666
2013-11-22,-0.06296363796617367,0.016879603930197162,0.4560091107504262,1605
2013-11-23,0.05565133634821626,-0.027131459363098454,0.5306130217715206,598
2013-11-24,0.03732892737135972,-0.009516430021475671,0.5299056421362868,607
2013-11-25,0.028951783525820722,0.01754950647952877,0.5485944347917522,399
2013-11-26,0.029163068136426974,0.02138861530896294,0.5526448282317926,356
2013-11-27,-0.0028665459691327427,-0.007188111151220195,0.49203848766604974,1147
2013-11-28,-0.04711692590107855,-0.0016289187560673255,0.4533473001292567,1636
2013-11-29,0.0015360205828992726,-0.037785781126635914,0.4658433842426661,1491
2013-11-30,-0.03611229290239264,-0.008764667479780879,0.4572161844042292,1586
2013-12-01,0.046501779344100456,0.022420641628379027,0.5710155657588822,217
2013-12-02,-0.00960707640189398,0.01454118794304849,0.5070272563275572,925
2013-12-03,-0.04352906716641258,0.012677705574914601,0.4712417831949047,1419
2013-12-04,-0.018323499409436714,0.0014054047199083674,0.48517505009687434,1257
2013-12-05,0.018392365386994212,0.00033764150608876797,0.5208231516794857,718
2013-12-06,-0.03044043496698573,-0.01634696594645184,0.4553057438729651,1611
2013-12-07,-0.04336522710510861,0.017631773045447722,0.4763596907267418,1350
2013-12-08,0.009930153247808576,0.010685386150119115,0.5227086841843304,692
2013-12-09,0.009994121228649068,0.012461533740204301,0.524548799755256,666
2013-12-10,-0.027601366095343527,-0.012989808526305144,0.461501970164754,1537
2013-12-11,-0.02580612260770313,-0.05367251045639673,0.4226145117223028,1848
2013-12-12,0.00934828954109485,0.027589880334226755,0.5390313146617243,507
2013-12-13,-0.07465842440165327,-0.011809873859825737,0.4156248465249237,1881
2013-12-14,-0.07262739604561483,-0.021408331560693678,0.40805741718009425,1912
2013-12-15,-0.038176418389408884,0.017498035338234172,0.481414761735228,1295
2013-12-16,-0.01292656491237941,-0.0096392534575939,0.47952732641642937,1318
2013-12-17,0.013291170953113175,0.026659472141549925,0.5420437878810658,485
2013-12-18,0.07151360352069061,0.015586211279801736,0.589192959586895,121
2013-12-19,0.04062877383331392,0.017250295620396275,0.5599722142401129,296
2013-12-20,-0.01025113382495841,-0.03398783023962902,0.4578541807218153,1579
2013-12-21,-0.0032050177219215097,0.030459662175044363,0.5293477892395255,614
2013-12-22,-0.052380675558677404,0.006692325821230761,0.456404795048956,1600
2013-12-23,-0.0031798641264065425,-0.009070865940770731,0.4898424147192254,1178
2013-12-24,-0.01668713927279396,0.0037457742239406415,0.48915177973754936,1189
2013-12-25,0.013881720690117467,-0.044244818282073724,0.4717300471944465,1409
2013-12-26,-0.04361575450440323,0.010377382827401162,0.46885477310940066,1447
2013-12-27,0.023713118385271587,-0.025573225164167424,0.5002330380075068,1013
2013-12-28,0.07438273832334188,-0.03365569460570393,0.5428201885040406,467
2013-12-29,-0.007692214749629958,-0.03789791711506291,0.4565030129217098,1598
2013-12-30,0.01783137877816008,0.027978271915132476,0.5479027954796952,407
2013-12-31,0.03225299225876863,-0.015570522301935329,0.518775614743236,748
2014-01-01,-0.022315230921078816,0.038504255288296894,0.5182821691536207,752
2014-01-02,0.008950416763733846,-0.013233974035923066,0.49780958751421345,1038
2014-01-03,-0.0016245872876972955,-0.04252288639943923,0.4579456710992661,1577
2014-01-04,0.0026295976006545088,-0.027752048458332117,0.47697069392872504,1344
2014-01-05,-0.040904696519560406,0.03105635304055779,0.4922448013074001,1144
2014-01-06,-0.0010286986138399144,-0.003736391908032352,0.4973280542645304,1045
