,u1,u2,score,ranking
2013-07-19,0.0655,-0.1655,0.5801380474140168,695
2013-07-20,0.27625,0.62375,0.8094159873324736,126
2013-07-21,-0.05,-0.05,0.09743027916068225,1954
2013-07-22,-0.05,-0.05,0.2920885712032792,1648
2013-07-23,0.12725,-0.22725,0.47028943184924227,1108
2013-07-24,-0.11800000000000001,0.018000000000000002,0.6731665902132602,434
2013-07-25,-0.238,0.138,0.46363680190789014,1131
2013-07-26,-0.05,-0.05,0.19075443620826077,1847
2013-07-27,-0.151,0.051,0.7609217229535883,229
2013-07-28,-0.05,-0.05,0.14863990715405823,1896
2013-07-29,-0.23299999999999998,0.133,0.535789106530707,862
2013-07-30,-0.15425,0.05425,0.6513478464816851,485
2013-07-31,-0.109,0.008999999999999994,0.7484009872670659,260
2013-08-01,0.0,-0.1,0.3349839075515275,1546
2013-08-02,-0.2635,0.1635,0.5935398332672929,667
2013-08-03,-0.057999999999999996,-0.042,0.7194251067089296,319
2013-08-04,-0.05,-0.05,0.2710000914414667,1694
2013-08-05,-0.1915,0.0915,0.5773971815090573,702
2013-08-06,0.05025,-0.15025,0.5140063017664771,932
2013-08-07,-0.1635,0.0635,0.7611933693066713,228
2013-08-08,0.09925,-0.19924999999999998,0.4809019004530575,1058
2013-08-09,-0.07575,-0.02425,0.6806494348805696,412
2013-08-10,-0.04025,-0.059750000000000004,0.554503539990191,772
2013-08-11,-0.05,-0.05,0.09510461901176664,1957
2013-08-12,-0.05,-0.05,0.30480481565913625,1620
2013-08-13,-0.05,-0.05,0.13880320197952012,1911
2013-08-14,-0.05,-0.05,0.3563788044217947,1481
2013-08-15,0.16325,-0.26325,0.6371379077562229,534
2013-08-16,-0.078,-0.022,0.4957276044822596,995
2013-08-17,0.12425,-0.22425,0.5946421814428653,665
2013-08-18,-0.01,-0.09,0.4655288687521238,1121
2013-08-19,-0.02500000000000001,-0.075,0.7690022511366259,210
2013-08-20,-0.05,-0.05,0.2753899645417728,1686
2013-08-21,-0.214,0.114,0.7398994399091732,275
2013-08-22,-0.20375,0.10375,0.6723907841050227,436
2013-08-23,-0.11,0.01,0.4315238355122255,1250
2013-08-24,0.012499999999999997,-0.11249999999999999,0.6578368426844448,467
2013-08-25,-0.22275,0.12275,0.586537430290254,680
2013-08-26,-0.05,-0.05,0.10482307298008414,1949
2013-08-27,-0.003,-0.097,0.3622207290489982,1463
2013-08-28,-0.05,-0.05,0.20831042465829352,1821
2013-08-29,0.522,0.378,0.8675184315265523,70
2013-08-30,0.154,-0.254,0.49429942186453535,1003
2013-08-31,0.114,-0.214,0.7488356126519691,257
2013-09-01,-0.27775,0.17775,0.6827981082233772,406
2013-09-02,-0.20575,0.10575,0.4355763551832034,1230
2013-09-03,0.14025,-0.24025000000000002,0.7248821258156575,309
2013-09-04,-0.05,-0.05,0.24591252880197834,1740
2013-09-05,0.517,0.383,0.8990141667146897,43
2013-09-06,0.63,0.26999999999999996,0.7812992426332317,187
2013-09-07,0.101,-0.201,0.48397122626346345,1046
2013-09-08,-0.05,-0.05,0.19415308844647094,1844
2013-09-09,-0.23275,0.13275,0.6473622740192588,495
2013-09-10,0.038250000000000006,-0.13824999999999998,0.7601684672274677,230
2013-09-11,-0.1915,0.0915,0.5731044022365166,715
2013-09-12,-0.21575,0.11575,0.52423582348418,898
2013-09-13,-0.058499999999999996,-0.041499999999999995,0.5642868072533362,741
2013-09-14,0.14425,-0.24425000000000002,0.7268005629579111,304
2013-09-15,0.02125,-0.12125,0.5632286034979817,742
2013-09-16,-0.0395,-0.060500000000000005,0.4435038789402421,1206
2013-09-17,-0.05,-0.05,0.26588622731474015,1706
2013-09-18,-0.13075,0.03075,0.6944434412146631,374
2013-09-19,0.6415,0.2585,0.7959886405596974,156
2013-09-20,-0.22275,0.12275,0.516303652595685,926
2013-09-21,-0.05,-0.05,0.48085483337146223,1059
2013-09-22,0.0815,-0.1815,0.7422313253233548,272
2013-09-23,0.0020000000000000018,-0.10200000000000001,0.6860380854230965,400
2013-09-24,-0.002999999999999999,-0.09699999999999999,0.6443564516507967,508
2013-09-25,-0.054,-0.046,0.7025589285363127,353
2013-09-26,-0.05,-0.05,0.2984623097972807,1633
2013-09-27,-0.05,-0.05,0.402977810905142,1347
2013-09-28,0.08075,-0.18075000000000002,0.45679297914343064,1156
2013-09-29,0.08075,-0.18075000000000002,0.5973123611619966,654
2013-09-30,0.1065,-0.20650000000000002,0.6773696936006841,423
2013-10-01,0.57925,0.32075,0.7827324060509719,186
2013-10-02,-0.2565,0.1565,0.7309367257235706,295
2013-10-03,-0.07825,-0.02175,0.5510836806177777,786
2013-10-04,-0.023250000000000007,-0.07675,0.7709445475716674,207
2013-10-05,-0.001,-0.099,0.5781149951364839,700
2013-10-06,-0.020249999999999997,-0.07975,0.6680354543170173,446
2013-10-07,0.07475,-0.17475000000000002,0.43336244278493724,1241
2013-10-08,0.12275,-0.22275,0.5721984613297066,719
2013-10-09,-0.05,-0.05,0.34992412502833725,1498
2013-10-10,-0.05,-0.05,0.4240381538232288,1281
2013-10-11,-0.05,-0.05,0.06981534267162637,1982
2013-10-12,-0.035,-0.065,0.35915211927474583,1471
2013-10-13,-0.05,-0.05,0.15637829079402393,1891
2013-10-14,-0.2675,0.1675,0.7185653545167554,320
2013-10-15,-0.05,-0.05,0.4369958209053137,1225
2013-10-16,-0.05,-0.05,0.38429115512018347,1417
2013-10-17,-0.027,-0.07300000000000001,0.39346548665370185,1391
2013-10-18,-0.0845,-0.0155,0.32064016050740884,1574
2013-10-19,-0.05,-0.05,0.15901570213259436,1888
2013-10-20,0.08625,-0.18625000000000003,0.5147965695490425,930
2013-10-21,-0.05,-0.05,0.438381634928621,1221
2013-10-22,-0.05,-0.05,0.0662831559061528,1984
2013-10-23,-0.05,-0.05,0.26495364635201485,1709
2013-10-24,0.061,-0.161,0.4945311811002343,1000
2013-10-25,-0.05,-0.05,0.12627119499883216,1925
2013-10-26,-0.0135,-0.0865,0.3654581149748458,1457
2013-10-27,-0.05,-0.05,0.2121040571662598,1809
2013-10-28,-0.17825000000000002,0.07825,0.4271337003742103,1266
2013-10-29,-0.063,-0.037,0.5517016374687245,784
2013-10-30,-0.05,-0.05,0.5266514237832615,896
2013-10-31,-0.00725,-0.09275,0.4654593623531641,1122
2013-11-01,0.34275,0.55725,0.8289225265777389,108
2013-11-02,0.1645,-0.2645,0.6864335603498631,398
2013-11-03,-0.05,-0.05,0.3016965575484834,1625
2013-11-04,-0.08775,-0.01225,0.4700114945295236,1109
2013-11-05,0.07425,-0.17425000000000002,0.45451229412265254,1166
2013-11-06,-0.05,-0.05,0.30802769703188315,1612
2013-11-07,-0.05,-0.05,0.4731916797117225,1096
2013-11-08,-0.21375,0.11375,0.4763394530137209,1078
2013-11-09,-0.05,-0.05,0.2594486618777881,1718
2013-11-10,0.5785,0.3215,0.8324535903547947,104
2013-11-11,0.36524999999999996,0.53475,0.9143984797556381,31
2013-11-12,0.02125,-0.12125,0.4137316629958398,1311
2013-11-13,-0.05,-0.05,0.3418422349668947,1528
2013-11-14,-0.05,-0.05,0.2839351978342461,1671
2013-11-15,-0.05,-0.05,0.2891326106049587,1656
2013-11-16,-0.05,-0.05,0.33063198671507055,1555
2013-11-17,-0.22925,0.12925,0.7284188336313377,300
2013-11-18,-0.052000000000000005,-0.048,0.7143142835834594,330
2013-11-19,-0.028,-0.07200000000000001,0.6340512954042175,543
2013-11-20,-0.05,-0.05,0.29465330740436246,1641
2013-11-21,0.51425,0.38575000000000004,0.8893278324422444,53
2013-11-22,0.33399999999999996,0.566,0.8464787140903787,88
2013-11-23,-0.185,0.08499999999999999,0.6877761675308136,395
2013-11-24,-0.018,-0.082,0.3066429257129126,1617
2013-11-25,-0.09525,-0.00475,0.5280007163055984,891
2013-11-26,-0.05,-0.05,0.1494331854716291,1895
2013-11-27,-0.05,-0.05,0.3067899494924917,1616
2013-11-28,0.05575,-0.15575,0.4086854054060704,1333
2013-11-29,-0.0805,-0.0195,0.3090944707895718,1607
2013-11-30,-0.1235,0.0235,0.4013312769997615,1362
2013-12-01,-0.05,-0.05,0.08024514004382893,1974
2013-12-02,-0.05,-0.05,0.2122838426819748,1808
2013-12-03,0.10275,-0.20274999999999999,0.6558485464832746,475
2013-12-04,0.025,-0.125,0.5363554405704701,861
2013-12-05,-0.05,-0.05,0.2975994147862591,1635
2013-12-06,-0.05,-0.05,0.25839097541923844,1721
2013-12-07,-0.15525,0.05525,0.6213969614626252,592
2013-12-08,-0.05,-0.05,0.2722397176569106,1692
2013-12-09,-0.05,-0.05,0.12669094199595932,1923
2013-12-10,-0.05,-0.05,0.3943114705369786,1388
2013-12-11,-0.252,0.152,0.6701152230081493,441
2013-12-12,-0.07725,-0.022750000000000003,0.6422113723875653,519
2013-12-13,-0.0785,-0.021500000000000002,0.6568818037701043,472
2013-12-14,-0.05,-0.05,0.20361200030495474,1828
2013-12-15,-0.07425000000000001,-0.02575,0.4841367029175048,1045
2013-12-16,-0.0125,-0.0875,0.3179955498709899,1582
2013-12-17,-0.095,-0.005,0.5696161524948149,727
2013-12-18,0.4175,0.48250000000000004,0.8848883943822795,56
2013-12-19,-0.0315,-0.0685,0.6356335499818822,536
2013-12-20,-0.21325,0.11325,0.5183165102738874,919
2013-12-21,-0.13774999999999998,0.03775,0.3972709014332618,1378
2013-12-22,-0.0045,-0.0955,0.38148884730500293,1422
2013-12-23,-0.22799999999999998,0.128,0.46448230891373177,1125
2013-12-24,-0.0295,-0.07050000000000001,0.3261097128146191,1563
2013-12-25,0.14675,-0.24675000000000002,0.7370988569863607,282
2013-12-26,-0.0365,-0.0635,0.3588056508346683,1474
2013-12-27,-0.05,-0.05,0.199938268468713,1836
2013-12-28,-0.00375,-0.09625,0.5326612392849961,870
2013-12-29,-0.05,-0.05,0.37664679907283644,1434
2013-12-30,-0.05,-0.05,0.515808641556769,928
2013-12-31,0.1295,-0.2295,0.759332347755538,233
2014-01-01,-0.05,-0.05,0.2149208550548608,1803
2014-01-02,0.15625,-0.25625,0.5420969294738299,833
2014-01-03,0.12275,-0.22275,0.7319965192032445,291
2014-01-04,-0.05,-0.05,0.26947924398097733,1699
2014-01-05,-0.14100000000000001,0.041,0.3992673942123067,1368
2014-01-06,-0.10400000000000001,0.004,0.37653482498468316,1436
2014-01-07,-0.19874999999999998,0.09875,0.4319130943207283,1248
2014-01-08,-0.12475,0.02475,0.39346789371257684,1390
2014-01-09,0.0155,-0.1155,0.5564689254032524,763
2014-01-10,-0.114,0.014,0.3720776354273307,1442
2014-01-11,-0.05,-0.05,0.2971784022745899,1637
2014-01-12,0.098,-0.198,0.5755944048738336,706
2014-01-13,-0.17225000000000001,0.07225,0.4061285478283096,1342
2014-01-14,0.083,-0.183,0.630443999495259,556
2014-01-15,-0.17675000000000002,0.07675,0.5401175576458762,842
2014-01-16,-0.189,0.089,0.47029360064496734,1107
2014-01-17,0.36425,0.5357500000000001,0.7771497515127173,191
2014-01-18,0.302,0.5980000000000001,0.7727890413105456,200
2014-01-19,0.11375,-0.21375,0.6542286170201745,478
2014-01-20,0.04275,-0.14275,0.5269689310625123,894
2014-01-21,0.057999999999999996,-0.158,0.6928398384894812,380
2014-01-22,-0.05,-0.05,0.32660349800446703,1562
2014-01-23,-0.079,-0.021,0.3892568552899779,1400
2014-01-24,-0.028500000000000004,-0.0715,0.7281003071423415,301
2014-01-25,0.005250000000000005,-0.10525000000000001,0.7476198788797004,264
2014-01-26,0.171,-0.271,0.6825290145103973,407
2014-01-27,-0.05,-0.05,0.28973893930508965,1655
2014-01-28,-0.05,-0.05,0.40127371212749535,1363
2014-01-29,0.06425,-0.16425,0.4595035524119528,1147
2014-01-30,-0.22225,0.12225,0.6154502877184131,605
2014-01-31,0.1415,-0.2415,0.6383173931707111,531
2014-02-01,0.104,-0.20400000000000001,0.5064362495331678,956
2014-02-02,-0.05,-0.05,0.2272208936403846,1780
2014-02-03,0.0027499999999999955,-0.10275,0.6983467270389908,365
2014-02-04,0.009000000000000001,-0.109,0.6957225957697128,372
2014-02-05,-0.05,-0.05,0.22186401770861214,1790
2014-02-06,0.1285,-0.22849999999999998,0.48713239776360884,1027
2014-02-07,-0.05,-0.05,0.4574406336715446,1154
2014-02-08,0.0875,-0.1875,0.5688374805855676,731
2014-02-09,-0.11750000000000001,0.0175,0.49858512038281055,989
2014-02-10,0.094,-0.19399999999999998,0.7506512389744454,249
2014-02-11,-0.05,-0.05,0.37689770346585155,1431
2014-02-12,-0.05,-0.05,0.11436510286764423,1940
2014-02-13,0.4055,0.4945,0.9467089712874277,13
2014-02-14,-0.05,-0.05,0.2726441489911242,1690
2014-02-15,-0.12375,0.02375,0.5037939366853259,967
2014-02-16,0.1515,-0.2515,0.5453074673145828,811
2014-02-17,0.15225,-0.25225000000000003,0.718098423298477,321
2014-02-18,-0.03775,-0.06225,0.3004873039963758,1627
2014-02-19,-0.00975,-0.09025,0.5686461650401247,732
2014-02-20,-0.26425,0.16425,0.706231464548011,346
2014-02-21,-0.05,-0.05,0.3387087423419324,1537
2014-02-22,-0.05,-0.05,0.18383027897241377,1859
2014-02-23,0.01075,-0.11075,0.351737123498191,1492
2014-02-24,0.053,-0.153,0.5701806446922748,725
2014-02-25,0.07175,-0.17175,0.4758019900945213,1082
2014-02-26,0.07125,-0.17125,0.4064851195613699,1340
2014-02-27,-0.157,0.057,0.4237098584994336,1282
2014-02-28,-0.05,-0.05,0.4764716567922361,1076
2014-03-01,-0.05,-0.05,0.1734017659946494,1868
2014-03-02,-0.22475,0.12475,0.7248060326701081,310
2014-03-03,-0.05,-0.05,0.2788347307869513,1678
2014-03-04,0.4105,0.48950000000000005,0.9218115058568095,26
2014-03-05,-0.05,-0.05,0.33244086496471575,1553
2014-03-06,-0.22125,0.12125,0.5027353443681435,972
2014-03-07,-0.0805,-0.0195,0.3729672792661487,1441
2014-03-08,0.41650000000000004,0.4835,0.7941089957294798,163
2014-03-09,0.26325000000000004,0.6367499999999999,0.8011156132633627,141
2014-03-10,-0.05,-0.05,0.19476405697076798,1843
2014-03-11,-0.26225,0.16225,0.5226211457612953,907
2014-03-12,0.024,-0.124,0.5452255131807702,813
2014-03-13,-0.05,-0.05,0.22913745555055792,1771
2014-03-14,0.08575,-0.18575000000000003,0.581123581772431,692
2014-03-15,0.02625,-0.12625,0.6238249172520407,580
2014-03-16,-0.05,-0.05,0.11774691191019343,1936
2014-03-17,-0.054000000000000006,-0.046,0.31927459972160155,1578
2014-03-18,0.1695,-0.2695,0.7641721954555898,220
2014-03-19,-0.1595,0.0595,0.5680863041804951,733
2014-03-20,-0.1935,0.0935,0.6021460545022382,641
2014-03-21,0.0815,-0.1815,0.6266204587849633,568
2014-03-22,0.15025,-0.25025000000000003,0.6247909133676762,574
2014-03-23,0.16925,-0.26925,0.6226679805699826,586
2014-03-24,0.05425,-0.15425,0.4740010109819068,1090
2014-03-25,-0.05,-0.05,0.21695358386497032,1800
2014-03-26,-0.05,-0.05,0.21297434776669105,1806
2014-03-27,0.0645,-0.1645,0.52369730402911,903
2014-03-28,-0.26075,0.16075,0.7624108178011062,226
2014-03-29,-0.0555,-0.0445,0.4909654177485101,1013
2014-03-30,0.1295,-0.22949999999999998,0.6268157120626218,566
2014-03-31,-0.06875,-0.03125,0.34583254164992366,1515
2014-04-01,-0.05,-0.05,0.31591090281827733,1589
2014-04-02,-0.05,-0.05,0.227698696984811,1778
2014-04-03,-0.0925,-0.0075,0.547447481707595,802
2014-04-04,-0.05,-0.05,0.27260055373714437,1691
2014-04-05,-0.05,-0.05,0.2602983584611981,1717
2014-04-06,-0.27725,0.17725,0.5556873178384015,766
2014-04-07,-0.167,0.067,0.7647625321324953,216
2014-04-08,0.009250000000000001,-0.10925,0.6847254187124316,402
2014-04-09,-0.042499999999999996,-0.057499999999999996,0.5763730631397213,705
2014-04-10,0.61675,0.28325,0.791416514149563,168
