,nl,ns,score,ranking
2013-04-11,-862.79375,21.29375,0.39053443589694203,1842
2013-04-12,-357.1965,-65.3035,0.4573278586351962,1423
2013-04-13,-312.21950000000004,-71.2805,0.46388620786511153,1384
2013-04-14,-598.596,86.096,0.4470721663064182,1513
2013-04-15,-183.71325000000002,-103.78675,0.475203024138046,1288
2013-04-16,310.36024999999995,137.13975,0.5487507980777228,553
2013-04-17,957.621,-38.121,0.6418886647503639,81
2013-04-18,124.70175,60.798249999999996,0.5203501442826309,815
2013-04-19,174.7835,-25.2835,0.5173178465003313,851
2013-04-20,-87.95725,50.45725,0.5000762010495301,1038
2013-04-21,-937.6532500000001,-22.84675,0.34105716275493475,1961
2013-04-22,-60.41125,-16.08875,0.49625096090333976,1077
2013-04-23,15.8795,3.6205,0.5052276085492394,981
2013-04-24,1018.289,-37.789,0.6870374944410083,20
2013-04-25,-176.602,66.102,0.49201936627171144,1111
2013-04-26,209.23375,-38.73375,0.5189916517219731,830
2013-04-27,-66.408,-20.092,0.49493705927018034,1087
2013-04-28,-769.1725,-58.3275,0.39656226324435234,1828
2013-04-29,742.8585,-159.3585,0.5658024885732486,417
2013-04-30,535.3330000000001,-9.833,0.5582443649889404,475
2013-05-01,542.68625,159.81375,0.587408709979573,298
2013-05-02,-670.0275,52.5275,0.43509504649540115,1618
2013-05-03,816.3757499999999,0.12424999999999997,0.612030941077544,184
2013-05-04,-847.9715,-13.5285,0.3852230066845349,1862
2013-05-05,429.28274999999996,6.21725,0.5471732264321422,565
2013-05-06,947.92325,23.57675,0.6807076412165504,29
2013-05-07,-700.38625,-77.11375,0.4089489658364565,1778
2013-05-08,-444.5155,87.0155,0.46583939857846696,1358
2013-05-09,59.06925,62.43075,0.5151259223614237,879
2013-05-10,-406.98924999999997,55.48925,0.46690380492778344,1352
2013-05-11,-899.8745,23.3745,0.38033168290280667,1877
2013-05-12,22.607750000000003,1.89225,0.5056812045614221,976
2013-05-13,-747.03975,41.53975,0.4217443152615798,1706
2013-05-14,352.88,52.620000000000005,0.5438055357882283,595
2013-05-15,-672.43875,-26.06125,0.4229056541518855,1699
2013-05-16,868.033,-30.533,0.6182587346724342,163
2013-05-17,-591.6310000000001,8.131,0.43835829956572087,1584
2013-05-18,-268.559,130.059,0.48972528021849787,1139
2013-05-19,565.723,-89.223,0.5526903066330346,524
2013-05-20,-775.347,-77.153,0.3868556020277592,1853
2013-05-21,159.05875,18.44125,0.5198444031806956,823
2013-05-22,786.304,6.196,0.6050802973611544,208
2013-05-23,-910.27,6.7700000000000005,0.3731347578788059,1904
2013-05-24,123.435,23.064999999999998,0.5172102406616693,854
2013-05-25,179.95625,-14.45625,0.5185586009935259,835
2013-05-26,546.029,103.471,0.5774444641282057,351
2013-05-27,-776.5665,-85.93350000000001,0.3850349033449883,1863
2013-05-28,-814.74975,-43.75025,0.3860785007054554,1859
2013-05-29,380.61775,-5.11775,0.5407227776478614,625
2013-05-30,182.76425,-142.26425,0.5073268857471133,960
2013-05-31,171.98425,-11.48425,0.5182808839833495,840
2013-06-01,270.57525,142.92475000000002,0.5443305584170383,587
2013-06-02,-524.0487499999999,3.54875,0.4458068871566803,1521
2013-06-03,165.11599999999999,25.384,0.5208873048300672,810
2013-06-04,186.627,-108.127,0.5108441502121688,922
2013-06-05,-553.42625,-49.073750000000004,0.43668827247749586,1603
2013-06-06,940.797,-14.296999999999999,0.6455099970883411,74
2013-06-07,340.086,-25.586,0.5347294827053807,686
2013-06-08,-805.00025,76.50025,0.4175121581738258,1729
2013-06-09,478.222,46.278,0.5581011992979577,476
2013-06-10,-693.015,-72.485,0.410910886812444,1766
2013-06-11,557.22425,23.275750000000002,0.5654318160837162,420
2013-06-12,726.31575,35.18425,0.5976698638055602,239
2013-06-13,-609.2417499999999,87.74175,0.4457469049170758,1522
2013-06-14,629.0152499999999,100.48474999999999,0.5928754972052295,271
2013-06-15,286.0085,-83.5085,0.5228715322366412,798
2013-06-16,574.2270000000001,-54.727000000000004,0.5576562376874559,481
2013-06-17,966.0822499999999,-56.58225,0.6391676600231696,91
2013-06-18,-238.31150000000002,-24.188499999999998,0.4780287521287006,1263
2013-06-19,-568.8947499999999,38.39475,0.4443646905958642,1531
2013-06-20,-653.354,72.854,0.4387121907958492,1581
2013-06-21,-616.2452499999999,-9.25475,0.4339756669663397,1626
2013-06-22,-99.947,-25.553,0.49063338801432327,1126
2013-06-23,243.82825,12.67175,0.5288097379078189,744
2013-06-24,183.5205,-68.0205,0.5137838349301014,885
2013-06-25,562.369,137.131,0.5870700471398297,301
2013-06-26,-45.1605,-136.3395,0.48496354107905204,1182
2013-06-27,826.7145,9.785499999999999,0.6181301319615427,164
2013-06-28,-219.53050000000002,170.03050000000002,0.4990635155332599,1050
2013-06-29,993.4022500000001,1.09775,0.7176815317727695,6
2013-06-30,453.72225000000003,-11.222249999999999,0.5481529974711856,558
2013-07-01,-640.0535,-28.4465,0.42785294125859313,1669
2013-07-02,-744.267,-13.233,0.412524683337487,1758
2013-07-03,362.48875,111.01125,0.5523262779662201,527
2013-07-04,-232.026,-175.474,0.4600043580606369,1408
2013-07-05,508.82225,109.67775,0.5724543765403306,382
2013-07-06,325.87149999999997,-118.3715,0.5236194384413821,793
2013-07-07,-95.11824999999999,-20.38175,0.49150716369510605,1116
2013-07-08,-633.97475,-33.52525,0.42796405835154105,1668
2013-07-09,-894.88,30.380000000000003,0.38469775472283807,1865
2013-07-10,-382.02675,-122.47325000000001,0.44829756031580087,1505
2013-07-11,589.224,33.275999999999996,0.5731336302066973,378
2013-07-12,168.70775,170.79225,0.5373705957632848,661
2013-07-13,-782.4304999999999,-72.0695,0.3867091576571129,1855
2013-07-14,111.15875,16.34125,0.5157515357441985,873
2013-07-15,267.923,-55.423,0.5242055686003408,788
2013-07-16,-656.29675,26.79675,0.4335502771658397,1630
2013-07-17,95.77425,4.72575,0.5124894862497997,900
2013-07-18,1.9619999999999997,-57.462,0.4982418283852369,1056
2013-07-19,-778.57725,29.07725,0.4134410990222609,1750
2013-07-20,276.94575,150.55425,0.5466664699257301,573
2013-07-21,409.26525000000004,-10.76525,0.5429537241921858,602
2013-07-22,690.33425,47.16575,0.5938416788755041,263
2013-07-23,692.974,-81.47399999999999,0.5713714345840807,389
2013-07-24,-828.31275,-50.18724999999999,0.38022208679525266,1879
2013-07-25,-686.4780000000001,28.978,0.42969805958559393,1658
2013-07-26,386.9765,119.52350000000001,0.5560439816620525,494
2013-07-27,381.10925,34.390750000000004,0.5446590095608334,585
2013-07-28,370.1105,-25.610500000000002,0.5380732345992524,656
2013-07-29,999.0832499999999,0.41675,0.8082114333066113,1
2013-07-30,400.71900000000005,-102.219,0.5331671635157562,702
2013-07-31,715.70225,41.79774999999999,0.5968904044780016,243
2013-08-01,631.085,57.415,0.5851434717026903,312
2013-08-02,469.16925000000003,-31.669249999999998,0.5475903967761331,563
2013-08-03,-288.12125000000003,-38.37875,0.4700780389511774,1327
2013-08-04,538.9495,22.5505,0.5633763199359819,439
2013-08-05,-590.6432500000001,-35.85675,0.43380678547658835,1627
2013-08-06,-228.05475,-8.445250000000001,0.48039318531454106,1237
2013-08-07,-382.4525,165.9525,0.48216813406533693,1217
2013-08-08,28.208,-22.708,0.5040796741434458,995
2013-08-09,986.9214999999999,-13.4215,0.6815892838136685,27
2013-08-10,-929.40975,-28.09025,0.34414336653630856,1958
2013-08-11,495.68,57.82,0.5623427349449605,447
2013-08-12,-903.0885000000001,-10.4115,0.3691704885726469,1914
2013-08-13,-389.7455,-45.7545,0.4557517203536311,1436
2013-08-14,686.7317499999999,83.76825,0.6003290880801194,230
2013-08-15,45.413,128.087,0.5193384315727734,827
2013-08-16,-743.7112500000001,-39.78875,0.40777618210826855,1784
2013-08-17,-553.1755,-137.3245,0.4241103037455964,1691
2013-08-18,492.6835,77.8165,0.5644429568131433,430
2013-08-19,-565.1324999999999,-55.3675,0.43472437120502905,1621
2013-08-20,156.7925,69.7075,0.5252229431581857,774
2013-08-21,-24.948,-168.552,0.4839447090151868,1194
2013-08-22,-499.889,71.38900000000001,0.45679794557452774,1429
2013-08-23,996.1837499999999,-49.68375,0.6594038078532183,54
2013-08-24,463.52475000000004,58.97525,0.5580211629761062,478
2013-08-25,-965.6412499999999,0.14125,0.3381313237457558,1966
2013-08-26,104.126,-83.626,0.5053769509875878,980
2013-08-27,-517.2465,-32.2535,0.4429867196892612,1550
2013-08-28,584.2429999999999,46.257,0.5750578513532649,370
2013-08-29,-599.1215,6.6215,0.4376572854565363,1593
2013-08-30,-120.57275,49.07275,0.49666521448737294,1072
2013-08-31,382.95325,157.54675,0.5601633881635916,460
2013-09-01,594.11825,-111.61824999999999,0.5536179994164993,518
2013-09-02,-813.90875,94.40875,0.42014841318522417,1720
2013-09-03,-300.10450000000003,4.6045,0.4742834605079563,1296
2013-09-04,-395.25874999999996,-67.24125,0.45301653462389224,1463
2013-09-05,-517.9794999999999,-104.5205,0.4344305251367132,1623
2013-09-06,917.20975,-6.70975,0.6393451353147175,90
2013-09-07,305.27275,80.22725,0.5416150379961211,615
2013-09-08,-810.46675,-7.03325,0.3978537924494211,1818
2013-09-09,609.2484999999999,97.2515,0.5885405050668556,294
2013-09-10,1001.6859999999999,-59.18599999999999,0.6552607388604952,58
2013-09-11,673.9,0.6,0.5824763313656313,326
2013-09-12,-858.0664999999999,-63.433499999999995,0.36592646827954767,1922
2013-09-13,-395.60474999999997,29.104750000000003,0.4648975929969496,1367
2013-09-14,758.2407499999999,52.25925,0.6102217658359028,190
2013-09-15,-544.7874999999999,-30.7125,0.43917882481368703,1576
2013-09-16,284.31275,-220.81275,0.509463415685427,937
2013-09-17,548.4365,18.063499999999998,0.5639602057423119,434
2013-09-18,-679.344,27.844,0.4302129477910885,1652
2013-09-19,-77.84025,34.34025,0.499280919064673,1044
2013-09-20,-1044.1902499999999,44.69025,0.25305643471269573,2000
2013-09-21,-716.7157500000001,-69.78425,0.4073384518967663,1787
2013-09-22,-224.3225,60.8225,0.4865967089430516,1164
2013-09-23,-827.643,66.143,0.4121024205675918,1762
2013-09-24,914.41975,-91.91975,0.6128070284744658,178
2013-09-25,-864.7505000000001,19.2505,0.3887852080223392,1846
2013-09-26,-373.00675,-39.49325,0.4597546427541646,1413
2013-09-27,72.45725,-6.95725,0.5096440194518709,935
2013-09-28,821.5074999999999,19.9925,0.6187786279606727,159
2013-09-29,-852.529,-24.971,0.38025874226450934,1878
2013-09-30,735.3252500000001,-41.82525,0.5862960193807807,307
2013-10-01,-24.458,3.958,0.5011601690564472,1021
2013-10-02,-697.0029999999999,-71.497,0.41060684852753593,1769
2013-10-03,321.6915,-90.19149999999999,0.5261100266522099,769
2013-10-04,141.25275,60.24725,0.5227185084754427,799
2013-10-05,-480.51775,-88.98225,0.4404947094757099,1570
2013-10-06,35.49825,60.00175,0.5122472918082936,905
2013-10-07,-331.705,34.205,0.4738008251795987,1298
2013-10-08,35.5275,-147.0275,0.4918233203321939,1112
2013-10-09,473.78425000000004,-50.28425,0.5461948074383272,577
2013-10-10,844.19825,62.30175,0.6388224393221019,94
2013-10-11,-787.313,-52.187,0.3911631047824553,1840
2013-10-12,972.93625,-18.436249999999998,0.6659986273494075,46
2013-10-13,-971.585,19.085,0.3484535849707188,1953
2013-10-14,-146.48375,66.98375,0.49569109748997936,1080
2013-10-15,429.15324999999996,-14.65325,0.5445499876583212,586
2013-10-16,188.7195,-49.2195,0.5165042474718863,861
2013-10-17,-481.1585,108.6585,0.4644077370313376,1373
2013-10-18,-175.65575,150.15575,0.5007392166093938,1026
2013-10-19,-398.88475,75.38475,0.47034850573511133,1324
2013-10-20,-464.097,8.597,0.4537040008701133,1456
2013-10-21,591.4702500000001,-51.97025,0.5598855105452728,461
2013-10-22,249.07875,-64.57875,0.5202567948116381,816
2013-10-23,-531.30475,40.80475,0.4497923734318052,1491
2013-10-24,611.12925,30.37075,0.5761519722435469,359
2013-10-25,234.66424999999998,118.83574999999999,0.5385999475995931,647
2013-10-26,565.93175,46.568250000000006,0.5715334704324782,388
2013-10-27,440.48400000000004,-120.98400000000001,0.5353395043362907,681
2013-10-28,-613.62,82.12,0.44419987530346344,1532
2013-10-29,-449.945,-73.555,0.4452049105110983,1524
2013-10-30,529.7997499999999,-26.29975,0.5559437756903374,497
2013-10-31,445.19475,22.30525,0.5513316232971942,533
2013-11-01,-15.963750000000001,177.46375,0.5182845473807078,839
2013-11-02,107.89725000000001,264.60275,0.5404853762247561,628
2013-11-03,766.68975,36.81025,0.6082804222544358,197
2013-11-04,-467.169,-12.331,0.4508423227059297,1480
2013-11-05,404.82275000000004,46.67725,0.5491128469784086,549
2013-11-06,-183.18650000000002,77.6865,0.4927011420640269,1106
2013-11-07,-215.47500000000002,-29.025,0.4793788274862505,1245
2013-11-08,685.57425,111.92575000000001,0.6058542617180984,203
2013-11-09,576.84125,20.65875,0.5683340155109564,403
2013-11-10,568.0252499999999,37.47475,0.570058201770965,395
2013-11-11,774.002,38.498000000000005,0.6110975470928909,188
2013-11-12,-10.5115,37.0115,0.5058961734367653,974
2013-11-13,493.47175000000004,65.02825,0.5629456427082933,442
2013-11-14,-286.50149999999996,-50.9985,0.4690061276070543,1338
2013-11-15,227.58925,-41.08925,0.5203502906596151,814
2013-11-16,-157.40975,-96.09025,0.4785870133208683,1254
2013-11-17,54.25675,40.24325,0.5121546895056197,906
2013-11-18,436.60474999999997,61.895250000000004,0.5554019270700742,502
2013-11-19,-611.65575,35.15575,0.4391200740028411,1577
2013-11-20,906.7325000000001,71.7675,0.6841359063883122,22
2013-11-21,-719.09575,-4.40425,0.4194626492917334,1724
2013-11-22,-810.04125,35.541250000000005,0.40955232753290655,1775
2013-11-23,736.6814999999999,-68.1815,0.5817318611186123,332
2013-11-24,559.738,-22.238,0.5594620184922909,463
2013-11-25,456.94725000000005,56.55275,0.5568849629398303,487
2013-11-26,460.42724999999996,68.07275,0.5587586618485738,472
2013-11-27,-50.393,-27.107,0.496080588695605,1078
2013-11-28,-662.1120000000001,-7.388,0.42750365776255284,1670
2013-11-29,6.574749999999999,-130.07475,0.49088562718869,1124
2013-11-30,-527.55475,-28.94525,0.44225677107096495,1557
2013-12-01,640.7235000000001,57.7765,0.586913410308618,302
2013-12-02,-144.66975,50.16975,0.4939874596408946,1095
2013-12-03,-616.418,37.918,0.4389668814704112,1579
2013-12-04,-291.40075,-0.09924999999999984,0.47478686953957017,1292
2013-12-05,296.469,0.031000000000000028,0.5331051479283317,704
2013-12-06,-453.22749999999996,-50.2725,0.44829882438094754,1504
2013-12-07,-613.45625,52.95625,0.4412106525567109,1561
2013-12-08,171.79500000000002,36.705,0.523704706363247,792
2013-12-09,173.29325,42.20675,0.5245175141686258,785
2013-12-10,-413.591,-37.909,0.45418419754363387,1452
2013-12-11,-400.51875,-163.98125,0.4407835063518218,1565
2013-12-12,172.08350000000002,94.4165,0.529535522106148,734
2013-12-13,-857.486,-26.013999999999996,0.37936487812013003,1884
2013-12-14,-839.27975,-46.22025,0.37877514040944443,1886
2013-12-15,-547.1424999999999,53.6425,0.4494592514189451,1494
2013-12-16,-213.81025,-35.689750000000004,0.47900410146386097,1250
2013-12-17,233.1005,90.3995,0.5354719690883066,677
2013-12-18,826.4185,34.0815,0.6241985568517312,140
2013-12-19,587.69875,46.801249999999996,0.5754484630881663,366
2013-12-20,-182.87325,-116.62674999999999,0.4735453604909205,1300
2013-12-21,-30.525,106.025,0.5105981432216489,925
2013-12-22,-717.86625,14.36625,0.4224101561413139,1704
2013-12-23,-55.781000000000006,-32.719,0.4948261777281468,1089
2013-12-24,-265.75874999999996,8.258750000000001,0.4783411935598115,1258
2013-12-25,202.417,-151.917,0.508055132498064,950
2013-12-26,-618.6912500000001,30.19125,0.43790805263062094,1589
2013-12-27,361.30724999999995,-88.80725000000001,0.5312540060574731,728
2013-12-28,877.5282500000001,-72.02825,0.609092410181771,195
2013-12-29,-147.7645,-133.7355,0.4760755962612725,1282
2013-12-30,305.71725000000004,96.78275,0.5432638215178147,598
2013-12-31,494.04025,-44.54025,0.5489188853999611,551
2014-01-01,-330.67025,122.17025000000001,0.48323963934829806,1209
2014-01-02,145.80575,-42.30575,0.5125693839143104,897
2014-01-03,-48.84325,-146.65675000000002,0.48393381248661416,1196
2014-01-04,26.7845,-99.28450000000001,0.4966488434844199,1073
2014-01-05,-577.92225,96.42224999999999,0.4505173334916321,1482
2014-01-06,-17.302,-14.198,0.5004018321613488,1032
2014-01-07,355.33925,-44.83925,0.5343569903347299,690
2014-01-08,825.74625,7.75375,0.6176916708821313,167
2014-01-09,636.3815,33.1185,0.581759493448492,331
2014-01-10,928.336,48.163999999999994,0.6834285847599493,24
2014-01-11,-572.63975,113.13974999999999,0.45309718726788534,1460
2014-01-12,604.7972500000001,-18.29725,0.5661879644797634,414
2014-01-13,96.60125,-115.10125,0.5014068835982478,1019
2014-01-14,975.7962500000001,-17.29625,0.6710495830461811,42
2014-01-15,-606.53625,20.03625,0.4379389422374168,1587
2014-01-16,-626.7280000000001,-68.77199999999999,0.42318466336343186,1696
2014-01-17,-479.06449999999995,-74.43549999999999,0.4424770792155278,1554
2014-01-18,-984.16725,13.667250000000001,0.3335262208707144,1971
2014-01-19,-421.83675,0.3367500000000001,0.4574530747498346,1422
2014-01-20,-574.9905,4.4905,0.43959735702982006,1571
2014-01-21,75.73775,-68.23775,0.5044465495710959,993
2014-01-22,242.2745,-16.7745,0.5250364709201152,775
2014-01-23,956.22725,-39.72725,0.6408513356945879,84
2014-01-24,628.46375,57.03625,0.5849358911661319,315
2014-01-25,-456.57525,76.07525,0.4642002008942453,1381
2014-01-26,-651.1220000000001,-122.37799999999999,0.4096649476697504,1774
2014-01-27,345.73850000000004,-77.2385,0.5300584251185964,732
2014-01-28,-802.8645,-79.63550000000001,0.3794160508874478,1883
2014-01-29,940.81975,-28.31975,0.6400164619242793,88
2014-01-30,737.96225,-3.46225,0.5935208299597994,266
2014-01-31,-395.74850000000004,-110.7515,0.4479694956346384,1507
2014-02-01,-901.6737499999999,-42.82625,0.3537306395414767,1945
2014-02-02,818.48125,-52.98125,0.598270216212418,235
2014-02-03,-122.492,19.992,0.49290948567378,1103
2014-02-04,761.0487499999999,7.45125,0.5997187483282396,232
2014-02-05,-886.7985,-36.701499999999996,0.3652284117630781,1924
2014-02-06,-470.18825,15.68825,0.45381820688509217,1455
2014-02-07,-38.2175,-47.2825,0.49495269513158197,1086
2014-02-08,0.6420000000000001,-23.142,0.5010418963979189,1023
2014-02-09,-364.4105,130.9105,0.4807292831846459,1234
2014-02-10,457.092,103.408,0.5632326051057034,440
2014-02-11,-727.12175,-77.37825,0.4015945532801165,1805
2014-02-12,-138.87675,70.37675,0.4969069653770883,1069
2014-02-13,80.69525,73.80475,0.5177376160818679,846
2014-02-14,361.23725,-93.73725,0.5296724738371738,733
2014-02-15,512.467,64.033,0.5651169666846598,424
2014-02-16,-779.3512499999999,95.85125,0.425407951837096,1684
2014-02-17,-863.9680000000001,-56.532,0.36604541827870607,1921
2014-02-18,785.2882500000001,-53.788250000000005,0.5930391175417381,269
2014-02-19,248.39475,86.10525,0.5367617356268024,666
2014-02-20,-570.7552499999999,19.25525,0.44283603018373224,1552
2014-02-21,848.40875,30.091250000000002,0.6296069207941971,122
2014-02-22,71.04425,34.45575,0.5126598629074337,895
2014-02-23,735.8554999999999,28.6445,0.5982507339343877,236
2014-02-24,3.31025,-112.81025,0.49213675722969796,1110
2014-02-25,920.42725,44.07275,0.6753330110567735,36
2014-02-26,882.0605,57.439499999999995,0.6521231673197342,61
2014-02-27,-241.32025,-24.17975,0.47778896068099386,1266
2014-02-28,648.2909999999999,0.20899999999999985,0.5772909065782099,352
2014-03-01,451.74625,-122.24625,0.5363190009412546,671
2014-03-02,797.47675,30.02325,0.6146330721627663,173
2014-03-03,-700.3857499999999,35.88575,0.42852669757073314,1665
2014-03-04,491.473,-3.973,0.5542622066298821,513
2014-03-05,676.53,72.97,0.595917492546672,251
2014-03-06,-924.41475,-16.08525,0.35596006877635145,1941
2014-03-07,-796.09425,31.594250000000002,0.410985378245674,1765
2014-03-08,-934.7755,-41.724500000000006,0.3266647823922708,1977
2014-03-09,-254.089,-6.411,0.47821193173569304,1261
2014-03-10,512.3407500000001,-10.84075,0.5556598378846487,499
2014-03-11,841.75275,13.747250000000001,0.6224416433880917,145
2014-03-12,22.3515,-30.8515,0.5022323131452485,1009
2014-03-13,881.704,-6.204000000000001,0.6289745176889867,125
2014-03-14,-862.4545,43.9545,0.3978523550572237,1819
2014-03-15,-912.2372499999999,-20.26275,0.3593617624792055,1933
2014-03-16,-103.736,-138.764,0.47949041308088375,1243
2014-03-17,296.97275,146.52724999999998,0.5482210749571987,557
2014-03-18,-37.544000000000004,122.04400000000001,0.5111989609393774,916
2014-03-19,-929.3155,-53.1845,0.32168200504575367,1983
2014-03-20,-98.4885,57.9885,0.4997674748914289,1041
2014-03-21,-815.07525,-25.42475,0.39061269225409834,1841
2014-03-22,484.513,22.987000000000002,0.5562086760597137,493
2014-03-23,261.90774999999996,21.59225,0.5322701009778829,717
2014-03-24,-683.60475,-17.895249999999997,0.4224655390906483,1702
2014-03-25,-419.6135,-57.8865,0.45105298995720056,1478
2014-03-26,-735.592,-45.908,0.4083575077257213,1782
2014-03-27,-94.72550000000001,-74.77449999999999,0.48582375306333386,1170
2014-03-28,646.17875,-50.67875,0.5680931635577946,405
2014-03-29,-707.5675,-6.932500000000001,0.420470133392663,1715
2014-03-30,357.03425,-59.53425,0.53316612135032,703
2014-03-31,-425.92774999999995,51.42775,0.464399911187331,1375
2014-04-01,-589.45875,114.95875,0.4514426349723718,1475
