Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
Pennsylvania State University,0.6283373007463965,1.1596838171139443,-0.09858622247491787,-0.06129586598421606,4.344445781741423,30
University of Utah,0.20294354297281195,0.532289340940211,0.024739624109112526,0.5365915104838027,4.012870770846154,32
George Mason University,0.3228244695181849,0.395060505594624,-0.047760377494067585,0.5282577428785266,3.914689092837484,36
Harvard University,0.46862195417315944,0.30483472423217994,0.17501478220320976,0.32519838600742684,3.989976598956192,33
Ohio State University,0.4175105049676366,0.8834605313808389,-0.0468022895954672,-0.0630912091480037,3.9073842899452207,37
Texas A&M University,0.44718727465241664,0.3975824085311346,-0.11419545481205853,0.49364916851289603,3.940530149224605,34
Univ. of California - Santa Cruz,0.476092950603563,0.3470986406735479,0.13555614027716867,0.22036696236723916,3.895421446261735,38
Yale University,0.11476764099396639,0.4378540182465594,0.3842528162145004,0.2728050229435194,3.9259862507387617,35
Boston University,0.48128808606035955,0.37706582714539205,0.27998918962616653,-0.1849750871849071,3.6696747679872272,41
Brown University,0.38522942124665355,-0.030000927597654825,0.1217610013077362,0.565109071424576,3.758405318721527,39
North Carolina State University,-0.1509065260017147,0.9520892277496067,-0.003502848962038778,0.243744651991013,3.7577312571170824,40
University at Buffalo,0.4858633162333952,0.4972633838996468,0.04525367809247802,-0.1416859280887088,3.6030012024770275,42
Rice University,0.38608295011704075,0.3232178789826078,0.09746319841080772,0.0032751836799189693,3.5263459635305914,43
University of Colorado Boulder,0.13125361045707273,0.07574155582920727,-0.0072685625923629114,0.4836360062139483,3.3996693622480816,47
University of Illinois at Chicago,0.6115404100524426,-0.03378650881493765,0.1229311154564186,0.0008312275197935523,3.4178229965539333,45
University of North Carolina,0.5641557873408862,-0.032820039494265534,-0.11004953784140264,0.2945392174406443,3.4321321797860787,44
University of Virginia,0.35346049071338304,0.4399504176224317,-0.006316189897301677,-0.10162190646993638,3.401779564308793,46
Arizona State University,0.4783563441828534,0.2203675647550923,-0.12418729767241204,0.0007519849153265964,3.2915953485210765,50
University of Minnesota,0.24965839013546356,0.26998522441608835,-0.17597741168140468,0.31330021718124407,3.3732731723916074,49
Virginia Tech,0.09209045694445306,0.43735875857238304,-0.09259773134983029,0.22375696333936113,3.376915199846583,48
Univ. of California - Davis,0.048355576819363116,0.20521349596750216,0.014606164822027562,0.05555813954851899,3.040040129497628,51
Johns Hopkins University,0.5430296126814648,-0.48553274390788403,0.23365080949435085,-0.17440915199346244,2.8330452786146854,53
Oregon State University,0.3036430568179788,-0.27405949722417067,0.0994145582207831,0.022301878438816414,2.867606748593624,52
Indiana University,-0.2060166629957253,0.10056880463376722,-0.07413240380563804,0.16885780767533287,2.705584297847953,54
University of Central Florida,0.1873992322838963,-0.1479362389285956,-0.25201716313015116,0.04434596898429567,2.5480985515496615,55
University of Rochester,0.3094534251921229,-0.2620151001751052,-0.10043189828952193,-0.1659639619888661,2.497349217078846,56
Michigan State University,0.3168280128873551,-0.38262502727487563,-0.16984232502263463,-0.099118928198305,2.381548484731756,60
Rochester Institute of Technology,0.10237076982549906,-0.320403234078537,-0.14194343979545598,0.06521473335118576,2.421545581642908,58
University of Pittsburgh,0.1802266068708191,-0.09524100339977087,-0.1554680406772151,-0.23543783089004228,2.410386484244007,59
University of Texas at Dallas,0.3751754765638594,-0.32202427820411794,-0.048138441251826904,-0.27714504664070266,2.4441744628074282,57
Washington University in St. Louis,0.07923929511893768,-0.31617527133046414,-0.1120906820386,-0.040268527050048845,2.327011567040041,61
University of Notre Dame,0.06816761082814776,-0.2509512876203384,-0.23613304764760318,-0.12740047975942562,2.1699895481409968,62
Univ. of California - Merced,-0.08827961531559017,-0.25139739992671106,-0.059279260591782755,-0.15937521749538297,2.1579752590107493,65
University of Delaware,-0.15982521604269173,-0.30883248933317303,-0.12299698005727758,0.03442215382299541,2.1590742207300693,64
University of Florida,-0.20640363505903414,-0.25156193134787874,-0.10953323303777686,0.010298100024116338,2.159106052919643,63
University of Texas at Arlington,0.026796016525722027,-0.14449233995621688,-0.23446573376443547,-0.22590703605713236,2.1382376590881536,66
University of Connecticut,-0.19199877276268884,-0.30431644019062487,-0.036709274121504744,-0.12676132981597643,2.0565209354494214,67
Binghamton University,-0.11442247992669766,-0.09610126779499159,-0.22619308815057704,-0.32723390987758544,1.9523560065903645,68
Clemson University,-0.40369236783535,-0.4107636351959446,-0.22284064016456134,0.1642941471833289,1.8433042563276891,72
TTI Chicago,0.11801997040567745,-0.7935149331178181,0.00996963546057823,-0.18764008812446173,1.863141336964192,71
Vanderbilt University,-0.2771652190237369,-0.3550932806803343,-0.1444166301130654,-0.01809742973508462,1.921534192787995,69
Worcester Polytechnic Institute,-0.088509976996478,-0.47857518449677244,-0.22526054040382337,-0.01837092019265456,1.9055901302504878,70
California Institute of Technology,-0.1770410170788821,-0.60747326432766,0.07123260781178509,-0.18526012998508426,1.8177649487603749,73
College of William and Mary,-0.39839522753148965,-0.14227478705292376,-0.15343919421143848,-0.21436880596290514,1.8078287375814592,75
Dartmouth College,-0.2742004452849661,-0.6722878393822187,-0.03788704732009247,0.06713782780521074,1.7990692481581496,76
Florida State University,-0.49790083596416823,-0.23890703517211376,-0.008238784253191056,-0.21355865011739147,1.7577014468333516,79
Iowa State University,-0.16347074498400269,-0.34664686058356187,-0.12857257146960907,-0.28263594352733995,1.7949806317757027,77
Stevens Institute of Technology,-0.12400901153704094,-0.34759944042578556,-0.11645805522064825,-0.3193030889065837,1.8089371562501577,74
CUNY,-0.2556350805667284,-0.46295230536733695,-0.017978912844477935,-0.24607543093518597,1.733665022626487,82
Emory University,0.027989259767823283,-0.5255557337035031,-0.21702904125226674,-0.2794712179204381,1.7222400192318315,83
Georgetown University,-0.2277772369773673,-0.45620150318474517,0.07977558167526135,-0.4585109477842729,1.6535926460690922,87
NJIT,-0.2955027586972626,-0.23703298942770587,-0.12718275999817874,-0.3145260373672149,1.7420622068498541,80
Tufts University,-0.2965293250830939,-0.4626409883455201,-0.15211688567709936,-0.0694227614334947,1.7355967918010082,81
University of Arizona,-0.08820804006822061,-0.4648565565815581,-0.15278726636918866,-0.24692877776666766,1.763526111554581,78
University of Oregon,0.015180281681082607,-0.45934524097462287,-0.21610092208199372,-0.3481216534745153,1.707919217490167,84
Colorado School of Mines,-0.34812706091455825,-0.4485588607042626,-0.14785707869092457,-0.17700956734036416,1.5947541846901065,92
Illinois Institute of Technology,-0.2374320650121805,-0.23340976280039444,-0.21291835237414997,-0.37569345456050757,1.6568531175929837,86
Syracuse University,-0.24983693666206958,-0.3365010774093693,-0.1487725100824389,-0.34217390570387607,1.6390223224824623,90
Temple University,-0.006570178080856706,-0.5813999652535964,-0.2133762390371684,-0.2751236307311585,1.6398367392374362,89
Tulane University,-0.15157826325570076,-0.5189447618128216,-0.1381545977214333,-0.2426236252124283,1.6650055043378322,85
University of Georgia,-0.25933635304204083,-0.33212759936075975,-0.20938713407613277,-0.3372451384692098,1.578210527392073,94
University of Houston,-0.20257036734138179,-0.5766636219040774,-0.12491156261099341,-0.2083023250138937,1.60385887546987,91
University of Nebraska,-0.41830718909255304,-0.51003586517934,-0.11264179529356619,-0.09471341182053222,1.5806084909542248,93
University of Tennessee,-0.3945077797958301,-0.3304038405631009,-0.2080301596986972,-0.23596318309592473,1.5474017891866632,97
Washington State University,-0.2494794138881235,-0.23304775151714285,-0.21243445340561257,-0.3748151151521479,1.6465300183771894,88
Brigham Young University,-0.21987122067745227,-0.6179376135304937,-0.20526353817500329,-0.20294416931223483,1.4702902106450322,103
George Washington University,-0.4746032018333234,-0.23075154076942245,-0.14644310389310866,-0.30280105176278804,1.5617078540815736,96
Lehigh University,-0.2228140794665354,-0.6287810383277856,-0.20859465097518431,-0.1202869724270186,1.5358300111436922,100
UNC - Charlotte,-0.3628586126631117,-0.5076322650801058,-0.209696275963894,-0.06935331097561737,1.5667662876574873,95
University of Massachusetts Lowell,-0.25796920727133943,-0.44231934235905584,-0.20786867767568867,-0.26832898649955933,1.539820538534573,98
University of South Carolina,-0.2590285943950902,-0.5673464034044702,-0.146472320553114,-0.20557839711210685,1.537881036875435,99
Wayne State University,-0.2565753484577169,-0.4396464474056306,-0.20659252615398377,-0.2997684787311022,1.5137239515917829,101
Augusta University,-0.49975312966959906,-0.4894200647492303,-0.08724552532293939,-0.2305471347949763,1.4093408978034712,112
Brandeis University,-0.10381268444668043,-0.6126886948013406,-0.20366071735317626,-0.35880473764915854,1.4373399180898605,106
Case Western Reserve University,-0.34757210040857617,-0.4855181082857939,-0.20075915941729344,-0.2915563331880465,1.3909010510405062,113
Drexel University,-0.30737988930720783,-0.6129601849378621,-0.06687674582636673,-0.295963232639791,1.4331266996289886,107
Florida International University,-0.3678853020160066,-0.5516953739547177,-0.10939491322994047,-0.2626415066398232,1.4246896564997282,111
Portland State University,-0.4217729468101935,-0.49168936762167303,-0.07688773345324126,-0.29511086681813287,1.4308458376369755,109
Rensselaer Polytechnic Institute,-0.24375896724722712,-0.6190349709406329,-0.14472397653412747,-0.23398550915228156,1.4748033284659472,102
Univ. of Maryland - Baltimore County,-0.20707786712408557,-0.6115059849217012,-0.20328817305919294,-0.2629630712337043,1.4314716560015321,108
University of Iowa,-0.44422578758780484,-0.43575944436745745,-0.07711934266843531,-0.29703476050186095,1.4621674172146577,104
University of Louisiana - Lafayette,-0.39506888280534325,-0.5408675862389263,-0.199204641118298,-0.2273114973239156,1.3538541448537331,116
University of New Hampshire,-0.2406022207289797,-0.5511088037131584,-0.20279067909907,-0.29446182625794093,1.4273432225410672,110
University of North Texas,-0.26653461453583116,-0.493445255881916,-0.20398211719050266,-0.29611204528693025,1.4562327194450362,105
Auburn University,-0.309404325145801,-0.5864099817824429,-0.19556995279106598,-0.34414348875184786,1.2807790038690585,130
Boston College,-0.33157933552893815,-0.6944641947441483,-0.04720973102957296,-0.2910355469002267,1.3520179441373301,117
Colorado State University,-0.46367417426644925,-0.4741609164161883,-0.1961416410256994,-0.285029383136679,1.2973006374952003,126
DePaul University,-0.4503546841896611,-0.5968422628090386,-0.10769835849762825,-0.2271284126566122,1.334283034187276,123
Kent State University,-0.49078282344985935,-0.48101186008498864,-0.14040321605793787,-0.2575984858510294,1.346510366896401,121
Michigan Technological University,-0.4920515300498981,-0.5415053815297468,-0.07613842700650003,-0.2583735060981418,1.3482379076559294,119
University of Arkansas,-0.37175670824044155,-0.5319862224544283,-0.10641087718294617,-0.41673399493398233,1.2894189495284178,128
University of Kansas,-0.4706950543228118,-0.3691877778933408,-0.19887235170280443,-0.3202458439460954,1.3573057244751638,114
University of Kentucky,-0.2835635212212902,-0.5897129520209246,-0.1965868806191523,-0.34598626045577285,1.3004571380230763,125
University of Memphis,-0.3933738022273852,-0.5954852373689181,-0.19836419127878774,-0.19723065218390462,1.3318528692812206,124
University of Nevada,-0.490900955022596,-0.5401556731383009,-0.19895279350290307,-0.14266455642366999,1.3436327742527463,122
University of South Florida,-0.49078282344985935,-0.48101186008498864,-0.14040321605793787,-0.25759848585102946,1.346510366896401,120
University of Texas at San Antonio,-0.5102645537327555,-0.36876727512053586,-0.19860319592954323,-0.288457772062902,1.3502139554944796,118
Virginia Commonwealth University,-0.4726411238953461,-0.5424136302546103,-0.08656402041594638,-0.2587439233799407,1.3559440543943728,115
Boise State University,-0.4509407877963384,-0.572060015869144,-0.19115287474983522,-0.30778782456792403,1.1943652493569745,143
Cleveland State University,-0.44829116317737894,-0.5686574732352917,-0.19010426020031537,-0.33423912447897625,1.175014731248254,153
Georgia State University,-0.4336871617553435,-0.574270727953782,-0.19183325529596662,-0.3088886937725328,1.2076269135625914,138
IUPUI,-0.4594706286626056,-0.5830136985152727,-0.194528641706956,-0.22263410983689108,1.2566596736184907,132
Kansas State University,-0.4634404019431092,-0.5319675647571731,-0.1171859923725769,-0.3157981266982518,1.2879146665691052,129
Louisiana State University,-0.49360943980165695,-0.522446267731834,-0.13655152635829865,-0.3390694690358499,1.2246300494125768,136
New Mexico State University,-0.4143069160864167,-0.573001337963594,-0.19144166157081155,-0.3366626252764503,1.2008942114429437,141
Northern Arizona University,-0.5096180553723751,-0.4635939406964664,-0.19185860057060902,-0.3374405111975558,1.2137956445032099,137
Old Dominion University,-0.46825760892823703,-0.5698412065792683,-0.19047000216461824,-0.3066829231946979,1.1810550114733949,149
Texas State University,-0.5218064467308533,-0.4177815380571739,-0.13853229181671728,-0.34498019571464966,1.2932062800208222,127
Texas Tech University,-0.47955608095075,-0.528027091368723,-0.1058461259944524,-0.34259845791295995,1.260278996113331,131
UCCS,-0.3840708904374097,-0.5806280751187554,-0.19378982637824763,-0.31205446455089825,1.2457634958549053,133
University of Alabama - Birmingham,-0.48592149899956283,-0.458887475009118,-0.1899604928861622,-0.4028071578421803,1.178730127603193,151
University of Hawaii at Manoa,-0.5082063018363586,-0.5730966351274979,-0.1045258780421957,-0.33674133784387805,1.193736599490286,144
University of Massachusetts Boston,-0.49051292553707376,-0.5192073952498191,-0.1916371645510231,-0.30856383975466617,1.2063854272476342,140
University of Nebraska - Omaha,-0.4363810065896128,-0.5779176274944414,-0.19295689369650412,-0.2805812965513905,1.2284699280082674,135
University of New Mexico,-0.5761312030688546,-0.5804754904994973,-0.10556481718052527,-0.2220277335014781,1.232107508089861,134
University of Vermont,-0.4905129255370737,-0.5192073952498191,-0.19163716455102306,-0.30856383975466617,1.2063854272476342,139
West Virginia University,-0.27620527382889604,-0.6588533353641466,-0.19097359143465092,-0.4048976322915826,1.18537691942094,147
Florida Atlantic University,-0.5031129751305808,-0.5674492198343518,-0.08361659333944177,-0.4020859677855326,1.160041996250309,154
Mississippi State University,-0.4588808245841749,-0.5583979148220669,-0.18694244115482217,-0.39578162437540987,1.1163039474037424,160
Naval Postgraduate School,-0.5672333586335815,-0.5174920568856546,-0.1354677513733289,-0.30760627184100753,1.1885073136066437,145
OHSU,-0.4513487421210363,-0.6324076454526005,-0.18415067803512614,-0.38930033231650274,1.0590993544149505,174
Ohio University,-0.49850885125059097,-0.5622386509093404,-0.1881280150102278,-0.33065797681467823,1.1367732583553787,158
Oklahoma State University,-0.47550558890707295,-0.5562855365078818,-0.18629146499227087,-0.39429130968951753,1.103932852243473,166
Saint Louis University,-0.5089092810096535,-0.5738609871334586,-0.12555319626082054,-0.3087323135128411,1.1992509744234425,142
The University of Alabama,-0.48836522321368037,-0.5712399354557953,-0.19090255131479306,-0.27767421641593915,1.1881248259400083,146
Towson University,-0.48231426529981236,-0.6503000046604296,-0.11370019901562511,-0.3318805749448773,1.1381117084194718,156
UNC - Greensboro,-0.4771435781256403,-0.6431412217106302,-0.18693408794133382,-0.3009735452766582,1.1081143192859537,163
University at Albany - SUNY,-0.4771435781256404,-0.6431412217106302,-0.18693408794133382,-0.30097354527665826,1.1081143192859537,164
University of Cincinnati,-0.5553980204083074,-0.5073469225512279,-0.13319786415068913,-0.39701626641003623,1.1233476788199555,159
University of Colorado - Denver,-0.5540005772037436,-0.5588549353056815,-0.18708880870165528,-0.30121208517711395,1.1151503459520218,161
University of Denver,-0.547905532122709,-0.6369403366230362,-0.185345550811934,-0.26984984840508075,1.0762654843774564,170
University of Michigan-Dearborn,-0.48592149899956283,-0.458887475009118,-0.1899604928861622,-0.40280715784218024,1.178730127603193,150
University of Missouri,-0.43118892142214027,-0.6581274683069089,-0.11470223999229309,-0.33552960534669085,1.176758517272183,152
University of Nevada Las Vegas,-0.5485426530300412,-0.5013718872284528,-0.18540233747184226,-0.39230668890300757,1.0886831857068724,169
University of New Orleans,-0.5425905358076958,-0.5477615788571892,-0.1836646186532718,-0.38827752930584014,1.0540124897162193,176
University of Oklahoma,-0.4633256683803833,-0.649811771643445,-0.13405930599726368,-0.3316315002319296,1.1374785060871946,157
University of Southern Mississippi,-0.47714357812564034,-0.6431412217106302,-0.1869340879413338,-0.3009735452766582,1.1081143192859537,162
University of Texas - El Paso,-0.4399940649420495,-0.6428294677547302,-0.13289351052297405,-0.39545196379583925,1.1051377453246232,165
University of Wisconsin - Milwaukee,-0.5461212850788176,-0.6349378797654583,-0.08226896930788184,-0.39080947130192867,1.0621691468861296,173
University of Wyoming,-0.547905532122709,-0.6369403366230361,-0.185345550811934,-0.26984984840508075,1.0762654843774564,171
Utah State University,-0.5015128673242808,-0.5655802007223422,-0.18915861226805492,-0.30456106835835645,1.155494003667182,155
Western Michigan University,-0.5425905358076958,-0.5477615788571892,-0.18366461865327183,-0.38827752930584014,1.0540124897162193,177
Wichita State University,-0.468257608928237,-0.5698412065792683,-0.19047000216461824,-0.3066829231946979,1.1810550114733949,148
Air Force Institute of Technology,-0.541134059006184,-0.6290910317635174,-0.18330863801639202,-0.32190942901770475,1.040863594536418,180
Florida Institute of Technology,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,186
Indiana State University,-0.5423763200837177,-0.6305775752845678,-0.11113516808139176,-0.3882328981334541,1.043984790757085,179
Missouri S&T,-0.4676278326067828,-0.629949593301264,-0.18351650751372248,-0.38785060735613974,1.0473622115623071,178
Missouri University of Technology,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368682,1.0,188
Montana State University,-0.5478401691374172,-0.6368984357107277,-0.13195284012820596,-0.325609831536207,1.0740054758276585,172
New Mexico Tech,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,187
Nova Southeastern University,-0.48314033558607394,-0.627607291601163,-0.1829122002822302,-0.3864691504014976,1.0361777744692515,182
Oakland University,-0.5425905358076958,-0.5477615788571892,-0.18366461865327183,-0.38827752930584014,1.0540124897162193,175
SIU Carbondale,-0.5333179019284009,-0.6200307580715667,-0.1809574760033804,-0.3820006163368683,1.0,185
Southern Methodist University,-0.5506287456074713,-0.5555766886733166,-0.18607691121627196,-0.32694117811085316,1.0970832287323031,167
University of Alabama - Huntsville,-0.5333179019284009,-0.6200307580715666,-0.1809574760033804,-0.3820006163368683,1.0,189
University of Louisville,-0.541134059006184,-0.6290910317635174,-0.18330863801639202,-0.3219094290177047,1.040863594536418,181
University of Miami,-0.5506287456074713,-0.5555766886733167,-0.18607691121627196,-0.3269411781108531,1.0970832287323031,168
University of Missouri - Kansas City,-0.48314033558607394,-0.627607291601163,-0.1829122002822302,-0.38646915040149754,1.0361777744692515,184
University of Tulsa,-0.48314033558607394,-0.627607291601163,-0.1829122002822302,-0.38646915040149754,1.0361777744692515,183
